@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,pubmed-id,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122855463', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122855463?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122855463&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122855463&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122855463,SCOPUS_ID:85122855463,2-s2.0-85122855463,Light-weight Deformable Registration using Adversarial Learning with Distilling Knowledge,Tran M.Q.,IEEE Transactions on Medical Imaging,1558254X,,,,2022-01-01,2022,10.1109/TMI.2022.3141013,0,"[{'@_fa': 'true', 'affilname': 'AIOZ', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",,Journal,ar,Article,,16733,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",02780062,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122782327', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122782327?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122782327&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122782327&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122782327,SCOPUS_ID:85122782327,2-s2.0-85122782327,Challenges for ocular disease identification in the era of artificial intelligence,Gour N.,Neural Computing and Applications,14333058,,,,2022-01-01,2022,10.1007/s00521-021-06770-5,0,"[{'@_fa': 'true', 'affilname': 'Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design &amp; Manufacturing Jabalpur', 'affiliation-city': 'Jabalpur', 'affiliation-country': 'India'}]",,Journal,ar,Article,,24800,0,False,,,09410643,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122762840', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122762840?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122762840&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122762840&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122762840,SCOPUS_ID:85122762840,2-s2.0-85122762840,Design and implementation of intelligent patient in-house monitoring system based on efficient XGBoost-CNN approach,Premalatha G.,Cognitive Neurodynamics,18714099,,,,2022-01-01,2022,10.1007/s11571-021-09754-2,0,"[{'@_fa': 'true', 'affilname': 'Prathyusha Engineering College', 'affiliation-city': 'Thiruvallur', 'affiliation-country': 'India'}]",,Journal,ar,Article,,5200153049,0,False,,,18714080,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122755734', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122755734?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122755734&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122755734&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122755734,SCOPUS_ID:85122755734,2-s2.0-85122755734,Detection and diagnosis of COVID-19 infection in lungs images using deep learning techniques,Kumar A.,International Journal of Imaging Systems and Technology,10981098,,,,2022-01-01,2022,10.1002/ima.22697,0,"[{'@_fa': 'true', 'affilname': 'SRM Institute of Science and Technology, NCR Campus', 'affiliation-city': 'Ghaziabad', 'affiliation-country': 'India'}]",,Journal,ar,Article,,35932,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",08999457,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122748613', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122748613?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122748613&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122748613&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122748613,SCOPUS_ID:85122748613,2-s2.0-85122748613,Automatic diagnosis of pneumonia using backward elimination method based SVM and its hardware implementation,Bodasingi N.,International Journal of Imaging Systems and Technology,10981098,,,,2022-01-01,2022,10.1002/ima.22694,0,"[{'@_fa': 'true', 'affilname': 'JNTUK UCEV', 'affiliation-city': 'Dwarapudi', 'affiliation-country': 'India'}]",,Journal,ar,Article,,35932,0,False,,,08999457,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122746182', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122746182?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122746182&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122746182&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122746182,SCOPUS_ID:85122746182,2-s2.0-85122746182,Exploration of IoT Nodes Communication Using LoRaWAN in Forest Environment,Sharma A.,"Computers, Materials and Continua",15462226,71,2,6240-6256,2022-01-01,2022,10.32604/cmc.2022.024639,0,"[{'@_fa': 'true', 'affilname': 'Chandigarh University', 'affiliation-city': 'Mohali', 'affiliation-country': 'India'}]",,Journal,ar,Article,,24364,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",15462218,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122688076', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122688076?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122688076&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122688076&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122688076,SCOPUS_ID:85122688076,2-s2.0-85122688076,Real-time assessment of swallowing sound using an electronic stethoscope and an artificial intelligence system,Suzuki K.,Clinical and Experimental Dental Research,20574347,,,,2022-01-01,2022,10.1002/cre2.531,0,"[{'@_fa': 'true', 'affilname': 'Hiroshima University Hospital', 'affiliation-city': 'Hiroshima', 'affiliation-country': 'Japan'}]",,Journal,ar,Article,,21100843003,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122584290', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122584290?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122584290&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122584290&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122584290,SCOPUS_ID:85122584290,2-s2.0-85122584290,A smarthome conversational agent performing implicit demand-response application planning,Alexiadis A.,Integrated Computer-Aided Engineering,18758835,29,1,43-61,2022-01-01,2022,10.3233/ICA-210669,0,"[{'@_fa': 'true', 'affilname': 'Center For Research And Technology - Hellas', 'affiliation-city': 'Thessaloniki', 'affiliation-country': 'Greece'}]",,Journal,ar,Article,,18197,0,False,,,10692509,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122505591', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122505591?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122505591&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122505591&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2667325821003095'}",https://api.elsevier.com/content/abstract/scopus_id/85122505591,SCOPUS_ID:85122505591,2-s2.0-85122505591,AI-aided on-chip nucleic acid assay for smart diagnosis of infectious disease,Sun H.,Fundamental Research,26673258,,,,2022-01-01,2022,10.1016/j.fmre.2021.12.005,0,"[{'@_fa': 'true', 'affilname': 'Fuzhou University', 'affiliation-city': 'Fuzhou', 'affiliation-country': 'China'}]",,Journal,ar,Article,,21101065105,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,S2667325821003095,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122495060', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122495060?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122495060&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122495060&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122495060,SCOPUS_ID:85122495060,2-s2.0-85122495060,Changing antibiotic prescribing practices in outpatient primary care settings in China: Study protocol for a health information system-based cluster-randomised crossover controlled trial,Chang Y.,PLoS ONE,19326203,17,1 January,,2022-01-01,January 2022,10.1371/journal.pone.0259065,0,"[{'@_fa': 'true', 'affilname': 'Guiyang Medical College', 'affiliation-city': 'Guiyang', 'affiliation-country': 'China'}]",34995279,Journal,ar,Article,e0259065,10600153309,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122466253', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122466253?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122466253&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122466253&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122466253,SCOPUS_ID:85122466253,2-s2.0-85122466253,Feature and Decision Fusion for Breast Cancer Detection,Yadav R.,Lecture Notes on Data Engineering and Communications Technologies,23674520,90,,737-747,2022-01-01,2022,10.1007/978-981-16-6289-8_60,0,"[{'@_fa': 'true', 'affilname': 'Lovely Professional University', 'affiliation-city': 'Phagwara', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122423528', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122423528?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122423528&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122423528&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122423528,SCOPUS_ID:85122423528,2-s2.0-85122423528,Supervised Machine Learning in Precision Agriculture,Phasinam K.,International Journal of Mechanical Engineering,,7,1,1621-1625,2022-01-01,January 2022,,0,"[{'@_fa': 'true', 'affilname': 'Pibulsongkram Rajabhat University', 'affiliation-city': 'Phitsanulok', 'affiliation-country': 'Thailand'}]",,Journal,ar,Article,,21101016918,0,False,,,09745823,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122408838', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122408838?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122408838&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122408838&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122408838,SCOPUS_ID:85122408838,2-s2.0-85122408838,A CNN-based modular classification scheme for motor imagery using a novel EEG sampling protocol suitable for IoT healthcare systems,Chacon-Murguia M.I.,Neural Computing and Applications,14333058,,,,2022-01-01,2022,10.1007/s00521-021-06716-x,0,"[{'@_fa': 'true', 'affilname': 'Chihuahua Institute of Technology', 'affiliation-city': 'Chihuahua', 'affiliation-country': 'Mexico'}]",,Journal,ar,Article,,24800,0,False,,,09410643,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122377172', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122377172?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122377172&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122377172&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122377172,SCOPUS_ID:85122377172,2-s2.0-85122377172,Autonomous Drones for Medical Assistance Using Reinforcement Learning,Jacob B.,Studies in Computational Intelligence,18609503,998,,133-156,2022-01-01,2022,10.1007/978-981-16-7220-0_9,0,"[{'@_fa': 'true', 'affilname': 'Dublin Business School', 'affiliation-city': 'Dublin', 'affiliation-country': 'Ireland'}]",,Book Series,ch,Book Chapter,,4900152708,0,False,,,1860949X,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122307007', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122307007?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122307007&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122307007&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1751731121002780'}",https://api.elsevier.com/content/abstract/scopus_id/85122307007,SCOPUS_ID:85122307007,2-s2.0-85122307007,A machine vision system to predict individual cow feed intake of different feeds in a cowshed,Saar M.,Animal,1751732X,16,1,,2022-01-01,January 2022,10.1016/j.animal.2021.100432,0,"[{'@_fa': 'true', 'affilname': 'Israel Ministry of Agriculture and Rural Development', 'affiliation-city': 'Bet Dagan', 'affiliation-country': 'Israel'}, {'@_fa': 'true', 'affilname': 'Ben-Gurion University of the Negev', 'affiliation-city': 'Beer Sheba', 'affiliation-country': 'Israel'}]",35007881,Journal,ar,Article,100432,5300152613,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",17517311,S1751731121002780,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122288081', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122288081?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122288081&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122288081&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122288081,SCOPUS_ID:85122288081,2-s2.0-85122288081,"Microgrid Digital Twins: Concepts, Applications, and Future Trends",Bazmohammadi N.,IEEE Access,21693536,10,,2284-2302,2022-01-01,2022,10.1109/ACCESS.2021.3138990,0,"[{'@_fa': 'true', 'affilname': 'Aalborg University', 'affiliation-city': 'Aalborg', 'affiliation-country': 'Denmark'}]",,Journal,ar,Article,,21100374601,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122250467', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122250467?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122250467&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122250467&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122250467,SCOPUS_ID:85122250467,2-s2.0-85122250467,A 12-hospital prospective evaluation of a clinical decision support prognostic algorithm based on logistic regression as a form of machine learning to facilitate decision making for patients with suspected COVID-19,Lupei M.I.,PLoS ONE,19326203,17,1 January,,2022-01-01,January 2022,10.1371/journal.pone.0262193,0,"[{'@_fa': 'true', 'affilname': 'University of Minnesota Medical School', 'affiliation-city': 'Minneapolis', 'affiliation-country': 'United States'}]",34986168,Journal,ar,Article,e0262193,10600153309,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122220920', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122220920?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122220920&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122220920&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122220920,SCOPUS_ID:85122220920,2-s2.0-85122220920,Application of intelligent real-time image processing in fitness motion detection under internet of things,Cai H.,Journal of Supercomputing,15730484,,,,2022-01-01,2022,10.1007/s11227-021-04145-0,0,"[{'@_fa': 'true', 'affilname': 'Nanjing Normal University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,Journal,ar,Article,,25623,0,False,,,09208542,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122210756', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122210756?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122210756&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122210756&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122210756,SCOPUS_ID:85122210756,2-s2.0-85122210756,Anomaly detection in asset degradation process using variational autoencoder and explanations,Jakubowski J.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010291,0,"[{'@_fa': 'true', 'affilname': 'ArcelorMittal', 'affiliation-city': 'Luxembourg', 'affiliation-country': 'Luxembourg'}, {'@_fa': 'true', 'affilname': 'AGH University of Science and Technology', 'affiliation-city': 'Krakow MP', 'affiliation-country': 'Poland'}]",,Journal,ar,Article,291,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122141178', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122141178?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122141178&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122141178&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122141178,SCOPUS_ID:85122141178,2-s2.0-85122141178,Implementing Machine Learning Algorithms to Classify Postures and Forecast Motions When Using a Dynamic Chair,Farhani G.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010400,0,"[{'@_fa': 'true', 'affilname': 'The University of Western Ontario', 'affiliation-city': 'London', 'affiliation-country': 'Canada'}]",35009940,Journal,ar,Article,400,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122132143', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122132143?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122132143&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122132143&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122132143,SCOPUS_ID:85122132143,2-s2.0-85122132143,Energy-Efficient Neural Network for Epileptic Seizure Prediction,Zhao S.,IEEE Transactions on Biomedical Engineering,15582531,69,1,401-411,2022-01-01,1 January 2022,10.1109/TBME.2021.3095848,0,"[{'@_fa': 'true', 'affilname': 'Westlake University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Zhejiang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",34242159,Journal,ar,Article,,16318,0,False,,,00189294,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122105627', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122105627?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122105627&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122105627&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122105627,SCOPUS_ID:85122105627,2-s2.0-85122105627,Intelligent Fault Diagnosis Framework for Modular Multilevel Converters in HVDC Transmission,Ahmed H.O.A.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010362,0,"[{'@_fa': 'true', 'affilname': 'Brunel University London', 'affiliation-city': 'Uxbridge', 'affiliation-country': 'United Kingdom'}]",35009901,Journal,ar,Article,362,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122101341', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122101341?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122101341&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122101341&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122101341,SCOPUS_ID:85122101341,2-s2.0-85122101341,A New Interpretable Unsupervised Anomaly Detection Method Based on Residual Explanation,Oliveira D.F.N.,IEEE Access,21693536,10,,1401-1409,2022-01-01,2022,10.1109/ACCESS.2021.3137633,0,"[{'@_fa': 'true', 'affilname': 'Universidade de São Paulo', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}]",,Journal,ar,Article,,21100374601,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122025167', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122025167?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122025167&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122025167&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122025167,SCOPUS_ID:85122025167,2-s2.0-85122025167,Disease progression detection via deep sequence learning of successive radiographic scans,Ahmad J.,International Journal of Environmental Research and Public Health,16604601,19,1,,2022-01-01,January-1 2022,10.3390/ijerph19010480,0,"[{'@_fa': 'true', 'affilname': 'Islamia College, Peshawar', 'affiliation-city': 'Peshawar', 'affiliation-country': 'Pakistan'}]",35010740,Journal,ar,Article,480,144989,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",16617827,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121964814', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121964814?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121964814&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121964814&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121964814,SCOPUS_ID:85121964814,2-s2.0-85121964814,"Non-pharmaceutical interventions against covid-19 pandemic: Review of contact tracing and social distancing technologies, protocols, apps, security and open research directions",Alo U.R.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010280,0,"[{'@_fa': 'true', 'affilname': 'Alex Ekwueme Federal University', 'affiliation-city': 'Abakaliki', 'affiliation-country': 'Nigeria'}]",35009822,Journal,re,Review,280,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121934322', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121934322?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121934322&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121934322&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121934322,SCOPUS_ID:85121934322,2-s2.0-85121934322,Mobile Cloud-Based Framework for Health Monitoring with Real-Time Analysis Using Machine Learning Algorithms,Mohanty S.,Lecture Notes in Networks and Systems,23673389,281,,173-183,2022-01-01,2022,10.1007/978-981-16-4244-9_14,0,"[{'@_fa': 'true', 'affilname': 'Sikkim Manipal Institute of Technology', 'affiliation-city': 'Rangpo', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811642432'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121847274', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121847274?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121847274&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121847274&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121847274,SCOPUS_ID:85121847274,2-s2.0-85121847274,Wireless wearable biosensor smart physiological monitoring system for risk avoidance and rescue,Chen K.,Mathematical Biosciences and Engineering,15510018,19,2,1496-1514,2022-01-01,2022,10.3934/mbe.2022069,1,"[{'@_fa': 'true', 'affilname': 'Guangdong Polytechnic Normal University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",35135214,Journal,ar,Article,,5200152802,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",15471063,,
