contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Chapter,doi:10.1007/978-3-030-76477-7_6,Machine Learning for Activity Recognition in Smart Buildings: A Survey,Towards Energy Smart Homes,10.1007/978-3-030-76477-7_6,Springer,2021-01-01,"Machine learning and data mining techniques have been widely used recently in several smart buildings applications. This is mainly due to the huge amount of data generated continuously by the smart sensors and meters deployed in new buildings. These data can be used to extract important knowledge about the building human part, for instance. Examples include the number of occupants and their activities which may provide crucial clues to deliver innovative end-user services to empower the building occupants by putting them in the loop of energy usage efficiency and supporting them to achieve their objectives by pointing out the impact of their actions. Estimating the number of occupants and recognizing their activities are also important inputs to develop advanced energy management systems (EMMS). Motivated by the various smart buildings and smart homes applications, the goal of this chapter is to overview several machine learning algorithms and provide a comprehensive review of such methods in activity recognition. Moreover, a case study which main goal is to estimate occupancy is detailed. Presenting this study is motivated by the fact that it could be extended and improved further for activity recognition.",http://dx.doi.org/10.1007/978-3-030-76477-7_6,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-42462-6_25,"Big Data Governance, Technology, and Implementation in Climate-Resilient Societies",The Palgrave Handbook of Climate Resilient Societies,10.1007/978-3-030-42462-6_25,Springer,2021-01-01,"Climate change will impact and disrupt integrated social-ecological systems (societies) in diverse, complex, and uncertain ways. It will alter ecosystem processes, cycles, and structures in reversible and irreversible ways. Anticipated impacts are decreasing sea ice, increasing permafrost thawing, increasing heat waves and heavy precipitation, and decreasing water resources. These impacts transcend man-made political boundaries and can compound to radically disrupt resource supply chains, economies, and ecosystem services, changing the way we live and interact. Multiple governance strategies, technology choices, and implementation actions will be required to ensure societies can sufficiently increase their resilience to stress and disturbance, while adapting to improve their sustainability. Strategies will also need to be designed, integrated, and adjusted over time in the context of different urban-rural landscapes, ecosystems, and geographies. Societies, now predominately urban, are increasingly using and relying on smart Internet-of-Things devices, data science techniques, and intelligent learning algorithms in governing, communicating, monitoring, assessing, deciding, implementing, reasoning, and discovering. The overall capacity and ability of societies to successfully adapt to climate change impacts, uncertainties, and risks, however, is fundamentally driven by the cumulative effect of individual appraisals that are themselves highly dependent on data. Data supports evidence-based decision-making, as well as scientific and technological innovation, providing a collective understanding of the root causes of multiple impacts, triggers, and trade-offs. A better understanding of the effective use and potential benefits of data is required to successfully minimize integrated risks, and collectively achieve resilience that underpins a sustainable future.",http://dx.doi.org/10.1007/978-3-030-42462-6_25,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-32811-5_25-1,"Big Data Governance, Technology, and Implementation in Climate-Resilient Societies",The Palgrave Handbook of Climate Resilient Societies,10.1007/978-3-030-32811-5_25-1,Springer,2021-01-01,"Climate change will impact and disrupt integrated social-ecological systems (societies) in diverse, complex, and uncertain ways. It will alter ecosystem processes, cycles, and structures in reversible and irreversible ways. Anticipated impacts are decreasing sea ice, increasing permafrost thawing, increasing heat waves and heavy precipitation, and decreasing water resources. These impacts transcend man-made political boundaries and can compound to radically disrupt resource supply chains, economies, and ecosystem services, changing the way we live and interact. Multiple governance strategies, technology choices, and implementation actions will be required to ensure societies can sufficiently increase their resilience to stress and disturbance, while adapting to improve their sustainability. Strategies will also need to be designed, integrated, and adjusted over time in the context of different urban-rural landscapes, ecosystems, and geographies. Societies, now predominately urban, are increasingly using and relying on smart Internet-of-Things devices, data science techniques, and intelligent learning algorithms in governing, communicating, monitoring, assessing, deciding, implementing, reasoning, and discovering. The overall capacity and ability of societies to successfully adapt to climate change impacts, uncertainties, and risks, however, is fundamentally driven by the cumulative effect of individual appraisals that are themselves highly dependent on data. Data supports evidence-based decision-making, as well as scientific and technological innovation, providing a collective understanding of the root causes of multiple impacts, triggers, and trade-offs. A better understanding of the effective use and potential benefits of data is required to successfully minimize integrated risks, and collectively achieve resilience that underpins a sustainable future.",http://dx.doi.org/10.1007/978-3-030-32811-5_25-1,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-33-6987-0_10,Prediction of Energy Consumption Using Statistical and Machine Learning Methods and Analyzing the Significance of Climate and Holidays in the Demand Prediction,Advances in Computing and Network Communications,10.1007/978-981-33-6987-0_10,Springer,2021-01-01,"Tata, Naveen Machiraju, Srivasthasva Srinivas Akshay, V. Menon, Divyasree Mohan Sai Shibu, N. B. Arjun, D. With the increase in the development of smart metering in energy systems, a large amount of data is being generated. The data consists of energy generated, energy consumed and energy stored with respect to time. This data can be used to improve the efficiency, reliability and stability of the power system by using machine learning algorithms. Energy requirement of each consumer can be predicted with the available data. Renewable energy generation can also be predicted. In this paper, different statistical and machine learning models are used to analyze the energy usage in smart communities. To validate the prediction models, smart meter data from our campus is used. The results show that the long short-term memory (LSTM) model is more suitable for energy demand prediction. The LSTM model is then used to predict the energy demand in students’ hostels during conditions such as climate and holidays.",http://dx.doi.org/10.1007/978-981-33-6987-0_10,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-69431-9_6,Student Grade Prediction Using Machine Learning in Iot Era,Forthcoming Networks and Sustainability in the IoT Era,10.1007/978-3-030-69431-9_6,Springer,2021-01-01,"The work proposed in this paper is the application of machine learning techniques in recognizing patterns and predicting student success rate on the bases of their performance on their previous grades in this IoT era. With this, using machine learning algorithms improves predicting student grade efficiently. This method is implemented with their previous academic data for students present in the tertiary institution. However, the education system of students in Portugal have enhanced during the past decades. Precisely, the inadequate achievement of success in critical courses like the Portuguese language and also Mathematics is a grave issue. In this paper, we intend to analyze student’s success in tertiary institutions using ML techniques. Real-world raw data were received by using existing data from the school. The two core courses were modeled, also four ML techniques were tested. The results gotten shows that student success rates can greatly be instigated by their previous performance. With the direct outcome of the research, a more adequate predicting tool can also be developed, which improves education quality and enhances resource management for schools. This study is said to increase student performance greatly if taken into consideration.",http://dx.doi.org/10.1007/978-3-030-69431-9_6,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-51473-0_14,"UAV-Enabled IoT Networks: Architecture, Opportunities, and Challenges",Wireless Networks and Industrial IoT,10.1007/978-3-030-51473-0_14,Springer,2021-01-01,"Unmanned Aerial Vehicles (UAVs) offer plenty of opportunities in the public, civilian and industrial sectors as it has the advantages of low cost and mobility, and above all, it can reach in places where humans cannot. Internet of Things (IoT) applications are also utilising the advantages of UAVs either by transmitting data to the UAV or to a UAV networks or integrating IoT devices in the UAV networks. Both scenarios can be considered under UAV-enabled IoT networks. Potential applications of the UAV-enabled IoT networks include, but not limited to, building smart cities, crowd surveillance, emergency disaster assistance, agricultural application, airborne sensing, etc. The ongoing development of wireless communications such as 4G/5G technologies has facilitated UAV-to-UAV or UAV to IoT communication more than ever before. Despite having many advantages of these UAV-enabled IoT networks, there are several challenges too. Selecting the appropriate communication system based on wireless channel conditions, optimal deployment of UAVs and IoT devices, security, privacy and ensuring public safety can be cited as examples. In addition, UAVs with on-board IoT have limited battery supplies to transmit and receive information which leads to lower life span of these airborne sensing UAV-enabled IoT systems. Therefore, appropriate resource management and energy efficiency for both the UAVs and IoT devices have to be focused on. In this chapter, we discuss the architecture of UAV-enabled IoT networks, their communication schemes, challenges and opportunities which provide a key guideline on the design of UAV-assisted IoT infrastructure for future deployment.",http://dx.doi.org/10.1007/978-3-030-51473-0_14,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-66222-6_14,Application of Internet of Thing and Cyber Physical System in Industry 4.0 Smart Manufacturing,Emergence of Cyber Physical System and IoT in Smart Automation and Robotics,10.1007/978-3-030-66222-6_14,Springer,2021-01-01,"The advent of Industry 4.0 has moved the manufacturing industry to recent models of Internet of Things (IoT), cyber physical systems (CPS), cloud manufacturing, fog computing, big data analytics, among others. Data has become more ubiquitous with the increase in the development of mobile and wireless networking technologies. Also, due to high expectations for productivity improvement, efficiency, and enabling innovative service through collaborative means, IoT is attracting much attention. CPS is the integration of computational objects in fitting together with the corporal biosphere and its procedures. CPSs are complicated manufacturing systems with the goal to combine and harmonize mechanism biosphere and industrial capability to the cyber computational space. Nevertheless, having thorough interconnectivity and a computational platform is essential for a practicable application of CPSs and smart factories. Smart manufacturing, also known as Industry 4.0 or Industry Internet of Things (IIoT), is increasingly becoming the common goal of various industrial and national strategies. For a better implementation of smart manufacturing, smart interconnection is one of the most significant issues. Current technologies, however, are not yet completely equipped for smart interconnection while working with heterogeneous hardware, fast setup, and delivery, as well as online service generation. In this chapter, the effects of IoT technology and CPS in the advancement and awareness of real-life smart manufacturing is addressed. An integrated IoT and CPS framework is recommended as a specification for researchers and industries toward the full realization of the potentials of IoT with CPS in the development of Industry 4.0 smart manufacturing technologies.",http://dx.doi.org/10.1007/978-3-030-66222-6_14,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-68028-2_12,Smart Parking Zones Using Meshed Bluetooth Sensor Networks,"Smart Cities, Green Technologies and Intelligent Transport Systems",10.1007/978-3-030-68028-2_12,Springer,2021-01-01,"Developing seamless smart parking solutions remain an active research area. User coordination burden remains high, and systems based on complex instrumentation are often expensive and costly to maintain. Contemporary parking lot management systems are slow to adopt new technology, particularly in cases where there is no perceived immediate return on investment. We propose the use of a low cost, low power, Bluetooth Low Energy (BLE) based outdoor localization system coupled with a Random Forest classifier and dual-mode Bluetooth mesh network to provide space occupancy detection and sensor data transfer. To balance computational demands with cost, we leverage fog computing paradigms to shift computational capability near the sensor network where it can be used without an expensive network back-haul to a data center or cloud. We provide operational experiment results and analysis, and a study on the effects on accuracy from various network complexity and radio map minimization schemes.",http://dx.doi.org/10.1007/978-3-030-68028-2_12,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11276-020-02445-6,"Unification of Blockchain and Internet of Things (BIoT): requirements, working model, challenges and future directions",Wireless Networks,10.1007/s11276-020-02445-6,Springer,2021-01-01,"The Internet of Things (IoTs) enables coupling of digital and physical objects using worthy communication technologies and introduces a future vision where computing systems, users and objects cooperate for convenience and economic benefits. Such a vision requires seamless security, data privacy, authentication and robustness against attacks. These attributes can be introduced by blockchain, a distributed ledger that maintains an immutable log of network transactions. In this paper, we present a comprehensive review on how to remodel blockchain to the specific IoT needs in order to develop Blockchain based IoT (BIoT) applications and aim to shape a coherent picture of the current state-of-the-art efforts in this direction. After describing the basic characteristics and requirements of IoT, evolution of blockchain is presented. In this regard, we start with the fundamental working principles of blockchain and how such systems achieve auditability, security and decentralization. Further, we describe the most relevant BIoT applications, its architecture design and security aspects. From there, we build our narrative on the centralized IoT challenges followed by recent advances towards solving them. Finally, some future directions are enumerated with the aim to guide future BIoT researchers on challenges that needs to be considered ahead of deploying the next generation of BIoT applications.",http://dx.doi.org/10.1007/s11276-020-02445-6,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-15145-4_68-1,Problem-Driven and Technology-Enabled Solutions for Safer Communities,Handbook of Smart Cities,10.1007/978-3-030-15145-4_68-1,Springer,2021-01-01,"Stormwater management is a key responsibility for local governments and a major challenge to consider in planning for urban growth. The Smart Stormwater Management project uses Internet of Things, artificial intelligence, environmental sensors, and data analytics for improved stormwater management. This includes the detection of culvert blockages in real time, managing estuaries more effectively in order to reduce flooding, monitoring water quality and levels, and optimizing the maintenance of gross pollutant traps. All the sensor data are captured in a single open database which can be visualized with a dashboard and integrated into an agent-based model to better predict flood risks in real time with greater accuracy for enhanced community safety. The design phase of the system involved community consultation to ensure its relevance and acceptability. The collected data being open, the project also promotes citizen science and public awareness around water-related issues. The outcome is an IoT solution mixing community engagement, environmental sensors, artificial intelligence, open data, and software that can be used to help improve community safety and stormwater management.",http://dx.doi.org/10.1007/978-3-030-15145-4_68-1,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-981-15-6695-0_8,The Paradigm of Fog Computing with Bio-inspired Search Methods and the “5Vs” of Big Data,"Bio-inspired Algorithms for Data Streaming and Visualization, Big Data Management, and Fog Computing",10.1007/978-981-15-6695-0_8,Springer,2021-01-01,"The purpose of this chapter is to examine the role of various fog computing models, particularly in managing the three main characteristics of big data (volume, velocity, and variety) produced within the Internet of Things. Fog computing is shown to be highly advantageous in areas such as smart city and healthcare monitoring. Given its architecture, the fog computing model has significant energy savings over its traditional cloud computing model. Different algorithms, including bio-inspired algorithms, are presented that have been used for distribution of architectural components, such as sensors and nodes, for optimal energy efficiency, load scheduling, quality of services, and resources. At the end, a fog computing framework is proposed that is able to manage both the essential characteristics (velocity, variety, volume) and the quality of use characteristics (veracity, value) of big data. The “quality of use” dimensions of this data could be assessed through the use of a set of metrics along with expert knowledge that determines “high value” data.",http://dx.doi.org/10.1007/978-981-15-6695-0_8,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-69273-5_10,"6G Networks: Fusion of Communications, Sensing, Imaging, Localization and Other Verticals",Mobile Communication Networks: 5G and a Vision of 6G,10.1007/978-3-030-69273-5_10,Springer,2021-01-01,"Throughout this book, 6G has been introduced as a network that might be the first to truly fuse the likes of communications, sensing, imaging, localization and many other verticals. Some of the verticals that are expected to be introduced in 6G, as well as those that might become available earlier, over the course of the 5G evolution that is expected in the next ten years, have been discussed sporadically in the previous nine chapters. It seems fitting, however, to dedicate this complete chapter to a more detailed discussion of each of the most important envisioned 6G services or applications. At the same time, this topic presents the most logical place to conclude this book.",http://dx.doi.org/10.1007/978-3-030-69273-5_10,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-72065-0_11,Rapid IoT Prototyping,Machine Intelligence and Data Analytics for Sustainable Future Smart Cities,10.1007/978-3-030-72065-0_11,Springer,2021-01-01,"IoT nodes are spread out everywhere in the world, collecting data and transmitting it to local or cloud storage for further analysis and processing using machine learning or artificial intelligence algorithms. These nodes are the base elements of IoT networks infrastructures that constructs the foundation of smart cities. Actually, IoT nodes, are installed to perform two essential tasks: measurements and data processing and broadcasting. This is achieved through a programmable hardware that is made mainly of a processing unit and a wireless communication stack. Full disclosure, back in 2005 or so when iphone got into market, everyone heared about smartphone. Fast forward 15 years and well, a lot has changed. There is a lot more hardware (Enhanced CPUs and sensors), operating systems, applications, and everything in-between out there now that wasn’t so available before. As the demand of this technology is exponentially rising, developing tools and frameworks for rapid production is a challenge to allow rapid prototyping and access to market. Through this chapter, we will use Simulink to develop a code generator for a dedicated hardware IoT node based on espressif ESP8266 microcontroller. Simulink gives the IoT nodes not only the ability to accomplish measurements, but also the power to make decisions and performs actions using various algorithms, such as PID control, fuzzy logic and neural networks.",http://dx.doi.org/10.1007/978-3-030-72065-0_11,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-86044-8_20,Software Architectures for Edge Analytics: A Survey,Software Architecture,10.1007/978-3-030-86044-8_20,Springer,2021-01-01,"Traditionally, industrial and IoT data analytics applications run in the cloud, leveraging its power regarding big data processing capabilities. With edge computing, opportunities for moving data processing from the cloud to the edge has emerged, i.e., compute nodes become close to where data is generated and to where the processed results are consumed. When running analytics on the edge, lag time is minimal, such that real-time data can be considered and insights can be delivered faster, which leads to improving both the effectiveness and efficiency in online decision-making. From a software architecture perspective, it is still a challenge to design systems for edge analytics as it raises many architecture-related questions. However, this architectural perspective on edge analytics has not been consolidated in literature so far. Therefore, in this paper, we first give an overview of the edge analytics topic from the perspective of our own experience from industrial projects, before we survey a subset of existing approaches for edge analytics and review them from a software architecture point of view. We investigate the differences among the surveyed architectures in order to shed some light on the covered architectural aspects of edge analytics architectures, which will be useful for future academic and industrial projects incorporating edge analytics.",http://dx.doi.org/10.1007/978-3-030-86044-8_20,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-52067-0_13,The Role of Artificial Intelligence in Company’s Decision Making,Enabling AI Applications in Data Science,10.1007/978-3-030-52067-0_13,Springer,2021-01-01,"Today organizations have become more and more complex which has complicated the task of decision making. Indeed, these situations require rapid and effective intervention by experts who are not necessarily available. This document is interested in complex decisions that must be taken in a collective framework to design and develop a Decision Support System (DSS) for a company where a group of decision-makers (participants), who may not be in the same place. Then, the performance of the group of decision-makers, as well as the quality of the decision to be chosen, depends on the quality of the exchange of information, and points of view. For this, the system must guarantee the management of participants’ private and public spaces. It must also guarantee the efficient and complete unfolding of the process followed. However, artificial intelligence (AI) is a system that is based on the sharing of knowledge and skills on several intelligent entities that must organize and coordinate their actions to achieve the overall objective of the system. They are formulated on complex interaction models that translate into resolution strategies such as cooperation, coordination, negotiation. Their modularity principle makes it possible to reduce the design complexity of the overall system and improve its maintenance. The objective of this work is to provide an informational platform for researchers and developers of the field of the intelligent decision in a society, which allows to get the right decisions and as soon as possible.",http://dx.doi.org/10.1007/978-3-030-52067-0_13,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-0730-1_4,AI Approaches for IoT Security Analysis,"Intelligent Systems, Technologies and Applications",10.1007/978-981-16-0730-1_4,Springer,2021-01-01,"IoT networks are increasingly used as entry points for cyberattacks, Messaad, Mohamed Abou  as often they offer low-security levels, as they may allow the control of physical systems and as they potentially also open the access to other IT networks and infrastructures. Jerad, Chadlia Existing intrusion detection systems (IDS) and intrusion prevention systems (IPS) mostly concentrate on legacy IT networks. Nowadays, they come with a high degree of complexity and adaptivity, including the use of artificial intelligence. Sikora, Axel  It is only recently that these techniques are also applied to IoT networks. In this paper, we present a survey of machine learning and deep learning methods for intrusion detection, and we investigate how previous works used federated learning for IoT cybersecurity. For this, we present an overview of IoT protocols and potential security risks. We also report the techniques and the datasets used in the studied works, discuss the challenges of using ML, DL and FL for IoT cybersecurity and provide future insights.",http://dx.doi.org/10.1007/978-981-16-0730-1_4,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-75093-0_5,The Enabling Technology: Internet of Things (IoT),The Home of the Future,10.1007/978-3-030-75093-0_5,Springer,2021-01-01,"The study’s primary purpose is to investigate the Internet of things (IoT) structure as the enabling technology in smart homes and create the Open Digital Innovation Hub (ODIH) as a real-life example. Smart homes pose many benefits with the integration of IoT-based systems, such as energy, water and food consumption control and monitoring. Besides, it can recognise the waste and provide an opportunity to take customised measures according to the user’s behaviour. In this study, we aimed to establish an automated network of smart devices for ODIH, which focuses on high efficiency in energy. When we examine the IoT's working principles, we first look into the compatibility between sensors, such as temperature and motion sensors and home appliances. Secondly, we inspect the connection of sensors to a gateway device, and finally, the processes that occur during device management. Then, we deal with efficient and innovative systems for the IoT ecosystem's connection, such as ZigBee and WIFI. We continue with architectures such as Home Assistant, together with the modules’ user interface preferences where the latest information is transferred and processed with the middleware such as hub or gateway used during communication in IoT.",http://dx.doi.org/10.1007/978-3-030-75093-0_5,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-70604-3_6,Federated Learning Systems for Healthcare: Perspective and Recent Progress,Federated Learning Systems,10.1007/978-3-030-70604-3_6,Springer,2021-01-01,"In the medical or healthcare industry, where, the already available information or data is never sufficient, excellence can be performed with the help of Federated Learning (FL) by empowering AI models to learn on private data without conceding privacy. It opened the door for ample research because of its high level of communication efficiency which is linked with distributed training problems. The primary objective of the chapter is to highlight the adaptability and working of the FL techniques in the healthcare system especially in drug development, clinical diagnosis, digital health monitoring, and various disease predictions and detection system. The first section of the chapter is comprised of a background study on an FL framework for healthcare, FL working model in healthcare, and various important benefits of FL. The next section of the chapter described the reported work which highlights different research works in the field of electronic health record systems, drug discovery, and disease prediction systems using the FL model. The final section of the chapter presented the comparative analysis, which shows the comparison between different FL algorithms for different health sectors by using parameters such as accuracy, the area under the curve, precision, recall, and F-score.",http://dx.doi.org/10.1007/978-3-030-70604-3_6,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-60922-1_12,Smart Cities Pilot Projects: An IoT Perspective,Smart Cities: A Data Analytics Perspective,10.1007/978-3-030-60922-1_12,Springer,2021-01-01,"The idea of smart cities originated as a strategy for addressing the unparalleled challenges of rapid urbanization, rising population density and, at the same time, giving residents and visitors a better quality of life. A smart city consists of smart components such as smart health, smart buildings, smart transport and smart industry, which form various city domains where the meaning of the “smart” label has different connotations in each domain. Internet of Things (IoT) along with advanced communication technologies is essential means for realizing smartness in any of smart city domains. IoT saw its journey from the unthinkable and the impossible to sustainable and tenable. Its pace of expansion from agriculture to athletics; personal safety to intelligent traffic detection; baby monitors to high-end military systems is incredible, and unforeseeable. It is to say that the future implementation fields of IoT are numerous and complex, impacting all aspects of human life. The European Internet of Things Research Cluster (IERC) defines and explains key IoT technologies that cover various constituting domains of Smart City viz. smart health, smart transport, smart building, and smart industry. This chapter identifies the major pilot projects in each of these domains that were launched to turn the catchphrase ‘Smart City’ into reality. It summarizes the outcomes of these projects and also recognizes the major technologies, tools, challenges and future opportunities in these domains.",http://dx.doi.org/10.1007/978-3-030-60922-1_12,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-63505-3_8,Paths to Innovation in Supply Chains: The Landscape of Future Research,Next Generation Supply Chains,10.1007/978-3-030-63505-3_8,Springer,2021-01-01,"This chapter presents a Strategic Research and Innovation Agenda for supply chain and it is the result of an intensive work jointly performed involving a wide network of stakeholders from discrete manufacturing, process industry and logistics sector to put forward a vision to strengthen European Supply Chains for the next decade. The work is based on matching visions from literature and from experts with several iterations between desk research and workshops, focus groups and interviews. The result is a detailed analysis of the supply chain strategies identified as most relevant for the next years and definition of the related research and innovation topics as future developments and steps for the full implementation of the strategies, thus proposing innovative and cutting-edge actions to be implemented based on technological development and organisational change.",http://dx.doi.org/10.1007/978-3-030-63505-3_8,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-72777-2_18,The Intersection of Blockchain and 6G Technologies,6G Mobile Wireless Networks,10.1007/978-3-030-72777-2_18,Springer,2021-01-01,"The fifth generation (5G) wireless networks are on the way to be deployed around the world. The 5G technologies target to support diverse vertical applications by connecting heterogeneous devices and machines with drastic improvements in terms of high quality of service, increased network capacity and enhanced system throughput. However, 5G systems still remain a number of security challenges that have been mentioned by researchers and organizations, including decentralization, transparency, risks of data interoperability, and network privacy vulnerabilities. Furthermore, the conventional techniques may not be sufficient to deal with the security requirements of 5G. As 5G is generally deployed in heterogeneous networks with massive ubiquitous devices, it is quite necessary to provide secure and decentralized solutions. Motivated from these facts, in this paper we provide a state-of-the-art survey on the integration of blockchain with 5G networks and beyond. In this detailed survey, our primary focus is on the extensive discussions on the potential of blockchain for enabling key 5G technologies, including cloud computing, edge computing, Network Function Virtualization, Network Slicing, and D2D communications. We then explore and analyse the opportunities that blockchain potentially empowers important 5G services, ranging from spectrum management, data sharing, network virtualization, resource management to interference management, federated learning, privacy and security provision. The recent advances in the applications of blockchain in 5G Internet of Things are also surveyed in a wide range of popular use-case domains, such as smart healthcare, smart city, smart transportation, smart grid and UAVs. The main findings derived from the comprehensive survey on the cooperated blockchain-5G networks and services are then summarized, and possible research challenges with open issues are also identified. Lastly, we complete this survey by shedding new light on future directions of research on this newly emerging area.",http://dx.doi.org/10.1007/978-3-030-72777-2_18,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-76493-7_8,Deep Learning Approaches for IoV Applications and Services,Intelligent Technologies for Internet of Vehicles,10.1007/978-3-030-76493-7_8,Springer,2021-01-01,"Internet of vehicles (IoV) has become an important revolution of intelligent transportation system (ITS). It became an emerging research area as the need for it has increased tremendously. With a great number of applications available, in addition to the intention to improve the quality of life and quality of services, the application of artificial intelligence (AI) techniques would dramatically enhance the performance of the IoV overall system. This chapter will discuss deep learning networks as a type of machine learning use in IoV with influence of Neural Networks (NN), where great amounts of unlabeled data are processed, classified and clustered. Deep learning network approaches i.e., Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Deep Reinforcement Learning (DRL), classification, clustering, and predictive analysis (regression) will briefly discussed in this chapter, in addition to review its ability to obtain better performing IoV applications.",http://dx.doi.org/10.1007/978-3-030-76493-7_8,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-72139-8_11,End-to-End Learning for Autonomous Driving in Secured Smart Cities,"Data-Driven Mining, Learning and Analytics for Secured Smart Cities",10.1007/978-3-030-72139-8_11,Springer,2021-01-01,"Autonomous driving is an indispensable component in the future secured smart cities. The benefits of autonomous driving are numerous, including improving road traffic safety, reducing traffic-related economic loss, reducing traffic congestion, and enabling new vehicle applications. With the recent development of deep learning and sensor technologies, the autonomous vehicle becomes a highly complex networked system that heavily relies on sensor data to perceive the surrounding environment and make the correct decision. Such a system inevitably exposes a large attack surface and multiple attacks have been developed. It is thus crucial to protect the data and use secured machine learning algorithms to prevent, detect, and mitigate these attacks while keeping the autonomous driving system low-cost, low-latency, high-accuracy, and high-reliability. The proposed chapter presents an overview of research in autonomous driving, focusing on using end-to-end deep learning technologies for enhancing performance and security in autonomous vehicles in dynamic, adversarial environments. The chapter introduces autonomous driving paradigms, associated deep-learning methods for end-to-end learning, and the defenses against adversarial attacks. A new method utilizing temporal information for secured autonomous driving is presented; its design and implementation using CNN-LSTM include defenses against adversarial attacks. Experiments and performance demonstrating its success prediction rates are illustrated. Future research directions are described, which include both improving the autonomous driving system and enhancing its security defenses.",http://dx.doi.org/10.1007/978-3-030-72139-8_11,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-58197-8_7,6G Wireless Systems: Challenges and Opportunities,5G and Beyond,10.1007/978-3-030-58197-8_7,Springer,2021-01-01,"The ongoing deployment of 5G cellular systems is continuously exposing the inherent limitations of this system, compared to its original premise as an enabler for Internet of Everything applications. These 5G drawbacks are spurring worldwide activities focused on defining the next-generation 6G wireless system that can truly integrate far-reaching applications ranging from autonomous systems to extended reality. To date, the fundamental architectural and performance components of 6G remain largely undefined and open to speculations. In this chapter, we present a holistic vision that identifies the main principles that can guide the design and development of a 6G system. In particular, we discuss, in detail, why 6G will not be a simple exploration of more spectrum at high-frequency bands such as terahertz frequencies, but it will rather be a convergence of a number of technological trends. 6G will also be largely driven by a new breed of exciting Internet of Everything services. To this end, we first outline the primary drivers of 6G systems, in terms of applications and accompanying technological trends. Then, we introduce a new set of service classes and expose their target 6G performance requirements. We then explore the enabling technologies for the introduced 6G services and define a comprehensive set of research problems that come hand in hand with the identified technologies. We conclude by providing our observations on the challenges and opportunities that will define the road toward 6G. Ultimately, this chapter can be used to stimulate comprehensive, out-of-the-box research around 6G technologies.",http://dx.doi.org/10.1007/978-3-030-58197-8_7,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
