doi,type,query_name,query_value,publication,publisher,publication_date,database,title,url,abstract
10.1007/s11036-018-1164-2,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Mobile Networks and Applications,Springer,2019-04-15 00:00:00,springer,power efficient clustering scheme for 5g mobile edge computing environment,http://dx.doi.org/10.1007/s11036-018-1164-2,"Mobile edge computing (MEC), which is an evolution of cloud computing, is acknowledged as a promising technology for meeting low latency and bandwidth efficiency required in fifth generation (5G) era. Accordingly, the enlargement of distributed MEC installments will be realized and their power consumption might be a significant problem in terms of operating costs for service providers. Thus, this paper proposes a theoretical framework for MEC server clustering to minimize power consumption of the MEC environment. To do this, considering power consumption behavior of MEC servers using CPUs with dynamic voltage frequency scaling, we propose a power-efficient clustering scheme (PECS) that minimizes power consumption of MEC servers by obtaining the optimal number of clusters through convex optimization. Numerical results reveal the proposed PECS reduces power consumption of the MEC environment by 12.32% relative to an existing scheme while sustaining average delay of inflows processed in MEC servers at the acceptable level without turning off MEC servers."
10.1007/978-3-030-22397-7_11,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Coordination Models and Languages,Springer,2019-01-01 00:00:00,springer,self-organising coordination regions: a pattern for edge computing,http://dx.doi.org/10.1007/978-3-030-22397-7_11,"Design patterns are key in software engineering, for they capture the knowledge of recurrent problems and associated solutions in specific design contexts. Emerging distributed computing scenarios, such as the Internet of Things, Cyber-Physical Systems, and Edge Computing, define a novel and still largely unexplored application context, where identifying recurrent patterns can be extremely valuable to mainstream development of language mechanisms, algorithms, architectures and supporting platforms—keeping a balanced trade-off between generality, applicability, and guidance. In this work, we present a design pattern, named Self-organising Coordination Regions (SCR), which aims to support scalable monitoring and control in distributed systems. Specifically, it is a decentralised coordination pattern for partitioned orchestration of devices (typically on a spatial basis), which provides adaptivity, resilience, and distributed decision-making in large-scale situated systems. It works through a self-organising construction of regions of space, where internal coordination activities are regulated via feedback/control flows among leaders and worker nodes. We present the pattern, provide a template implementation in the Aggregate Computing framework, and evaluate it through simulation of a case study in Edge Computing."
10.1007/978-3-030-18240-3_34,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Smart and Sustainable Engineering for Next Generation Applications,Springer,2019-01-01 00:00:00,springer,5g ultra reliable and low-latency communication: fundamental aspects and key enabling technologies,http://dx.doi.org/10.1007/978-3-030-18240-3_34,"The fifth generation (5G) mobile communication system has reached the standardization phase, after more than five years of research and development activities. Design of an ultra-reliable and low-latency communication (uRLLC) is much more challenging then 5G mobile broadband and massive IoT primary service categories. It is shown that uRLLC with stringent requirements is valid use case for latency sensitive and computing intensive real-time applications. The fundamental tradeoffs in terms of reliability-latency-throughput are outlined in this work. The requirements for achieving wireless augmented and virtual reality communications are described in the second part of the paper. The key enabling technologies for future immersive applications such as mmWave and mobile edge computing are pointed out. Directional communications above 30 GHz provide sufficient connection capacity. The concept of edge computing enables high computational resources close to the users at the same time balancing between communication and computer latency."
10.1007/978-3-030-16170-5_2,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Network Slicing for 5G and Beyond Networks,Springer,2019-01-01 00:00:00,springer,network slicing: the concept,http://dx.doi.org/10.1007/978-3-030-16170-5_2,"5G networks are envisioned to support three types of services such as mMTC, URRLC, and eMBB. Each of these use cases has diverse network requirements. To enable these diverse use cases, network slicing is a promising candidate. In this chapter, we discuss about the concept of network slicing. Moreover, slicing principles are also explained. Finally, the key enabling technologies to support network slicing in 5G networks are also discussed."
10.1007/978-3-030-30985-5_32,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',"From Software Engineering to Formal Methods and Tools, and Back",Springer,2019-01-01 00:00:00,springer,how formal methods can contribute to 5g networks,http://dx.doi.org/10.1007/978-3-030-30985-5_32,"Communication networks have been one of the main drivers of formal methods since the 70’s. The dominant role of software in the new 5G mobile communication networks will once again foster a relevant application area for formal models and techniques like model checking, model-based testing or runtime verification. This chapter introduces some of these novel application areas, specifically for Software Defined Networks (SDN) and Network Function Virtualization (NFV). Our proposals focus on automated methods to create formal models that satisfy a given set of requirements for SDN and NFV."
10.1007/978-3-030-04173-1_6,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Guide to Ambient Intelligence in the IoT Environment,Springer,2019-01-01 00:00:00,springer,need of ambient intelligence for next-generation connected and autonomous vehicles,http://dx.doi.org/10.1007/978-3-030-04173-1_6,"The automotive industry is shifting its focus from performance and features to safety, entertainment, and driver comfort. In this regard, driver assistance and autonomous driving technology are gaining more attention. Such technology has the potential to reduce road accidents, traffic congestion, and fuel usage. However, vehicles cannot become fully autonomous, until they are able to sense their context efficiently (context sensing), and to use ambient learning to respond appropriately and within short timescales to the data they have sensed. Context sharing will also become essential, because a single vehicle will not be able to gain a holistic view of its context without cooperation from other nearby vehicles and from the roadside infrastructure. Indeed, there are further advantages when a group of vehicles make intelligent decisions based on a common understanding of their context. This chapter highlights the significance of ambient intelligence for next-generation connected and autonomous vehicles, describes its current state of the art, and also shows how its potential might be achieved. One of the main challenges refers to how to provision and coordinate cloud-based services to meet the needs of real-time (low latency) data-intensive (high data rate) ambient intelligence, particularly for safety-critical vehicular safety applications. It indicates how autonomous or semi-autonomous vehicles are likely to make seamless use of any available wireless networking technologies to improve both coverage and reliability and, where feasible, to cache critical content near the network edge so as to minimize the number of network hops and hence service latencies. Both of these approaches should improve the network quality of service afforded to driving applications."
10.1007/978-3-030-25529-9_1,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Communication Technologies for Vehicles,Springer,2019-01-01 00:00:00,springer,towards a 5g vehicular architecture,http://dx.doi.org/10.1007/978-3-030-25529-9_1,"In the coming years, the vehicular networks should be integrated in a global 5G network. Indeed, the 5G system aims to respond to a wide range of services including Ultra-Reliable and Low-Latency Communications (URLLC) and, therefore, vehicular communications. However, the current Cooperative-Intelligent Transport Systems (C-ITS) architecture does not meet the key design recommendations of the 5G architecture design. Thus, this integration is not possible yet. Indeed, five different improvements should be considered to make it possible: network intelligence and automation, edge data processing and interoperability, network control, environment virtualization and finally security and privacy. Different papers have already proposed architectures enabling some of these improvements through the integration of different technologies in the C-ITS architecture. To highlight their strengths and their limits, these states-of-the-art solutions are compared. None of them propose a solution meeting the five identified improvements. That is why this paper presents a new architecture taking all these improvements into account. In particular, to complete the existing work, automation, security, privacy and trust are considered. To do so, a knowledge plane enhancing the functioning of the whole architecture is designed. Moreover, a security and privacy plane, strengthening trust in the vehicular environment thanks to Blockchain, is proposed. The role of the different components of this four-plane architecture is also described. Finally, some of the main challenges of the deployment of the proposed architecture are discussed."
10.1007/978-3-030-03508-2_2,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',5G Enabled Secure Wireless Networks,Springer,2019-01-01 00:00:00,springer,5g applications and architectures,http://dx.doi.org/10.1007/978-3-030-03508-2_2,"In the next decade, mobile traffic will supposedly increase a thousand-fold compared with what we are currently using owing to the addition of IoT devices, immense multimedia data circulation, and automated devices such as driverless cars. To fulfill the ongoing growth, the next-generation cellular network should able to accommodate this size in its service span. At the same time, the low-latency, high-span service is becoming a necessity of today’s devices. To accomplish the future demand, large-scale network adaptation requires next-generation cellular infrastructure, known as fifth generation (5G). In this chapter, we discuss how these requirements can be achieved over the next 10 years. We have covered the techniques that we presume to have a good possibility of being adopted in next-generation 5G networks. The proposed technology has been described in several texts and accepted in many technical recommendation reports. It is observed that large-capacity growth can only be possible with major architectural adoption in cellular and wireless network technology. This chapter provides insights into the evolution of cellular technology and can be used as a guideline for technology development toward 5G."
10.1186/s13638-018-1215-1,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',EURASIP Journal on Wireless Communications and Networking,Springer,2018-08-13 00:00:00,springer,designing the 5g network infrastructure: a flexible and reconfigurable architecture based on context and content information,http://dx.doi.org/10.1186/s13638-018-1215-1,"5G networks will have to offer extremely high volumes of content, compared to those of today’s. Moreover, they will have to support heterogeneous traffics, including machine-to-machine, generated by a massive volume of Internet-of-Things devices. Traffic demands will be variable in time and space. In this work, we argue that all this can be achieved in a cost-effective way if the network is flexible and reconfigurable . We present the Flex5Gware network architecture, designed to meet the above requirements. Moreover, we discuss the links between flexibility and reconfigurability, on the one side, and context awareness and content awareness, on the other; we show how two of the building blocks of the Flex5Gware architecture, namely on-the-fly MAC reconfiguration and dynamic multi-cell coordinated resource scheduling, can leverage context and content information to make reconfiguration decisions. Our evaluation, conducted by both prototyping and simulation, show that this brings significant benefits in terms of improved coexistence of heterogeneous access networks and reduced latency. We terminate our paper by discussing how the Flex5Gware architecture aims at influencing future system standardization and leveraging the benefits of some key 5G networking enablers described in the paper."
10.1186/s13174-018-0086-3,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Journal of Internet Services and Applications,Springer,2018-07-18 00:00:00,springer,fog orchestration for the internet of everything: state-of-the-art and research challenges,http://dx.doi.org/10.1186/s13174-018-0086-3,"Recent developments in telecommunications have allowed drawing new paradigms, including the Internet of Everything, to provide services by the interconnection of different physical devices enabling the exchange of data to enrich and automate people’s daily activities; and Fog computing, which is an extension of the well-known Cloud computing, bringing tasks to the edge of the network exploiting characteristics such as lower latency, mobility support, and location awareness. Combining these paradigms opens a new set of possibilities for innovative services and applications; however, it also brings a new complex scenario that must be efficiently managed to properly fulfill the needs of the users. In this scenario, the Fog Orchestrator component is the key to coordinate the services in the middle of Cloud computing and Internet of Everything. In this paper, key challenges in the development of the Fog Orchestrator to support the Internet of Everything are identified, including how they affect the tasks that a Fog service Orchestrator should perform. Furthermore, different service Orchestrator architectures for the Fog are explored and analyzed in order to identify how the previously listed challenges are being tackled. Finally, a discussion about the open challenges, technological directions, and future of the research on this subject is presented."
10.1007/s13222-018-0276-y,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Datenbank-Spektrum,Springer,2018-03-01 00:00:00,springer,diversity of processing units,http://dx.doi.org/10.1007/s13222-018-0276-y,"Recent hardware developments are providing a plethora of alternatives to well-known general-purpose processing units. This development reaches into all major directions, i.e., into high-speed and low latency communications systems, novel memory components as well as a zoo of different processing units in addition to the traditional CPU-style processors. While all developments have great impact on the design of database systems, we will try—in the context of this Kurz Erklärt —to categorize recent advances in the context of processing units and comment on the impact on database systems."
10.1007/s11277-017-4991-8,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Wireless Personal Communications,Springer,2018-02-01 00:00:00,springer,ten commandments of emerging 5g networks,http://dx.doi.org/10.1007/s11277-017-4991-8,"Insightful choice of enabling technologies tend to effectuate a smooth transition from legacy networks to fifth generation wireless communication systems (5G). Future wireless networks must address exponential growth in connectivity, capacity and services, while perpetuating energy and cost reductions. It is therefore, crucial to intelligently evaluate key contenders of 5G evolution. This article provides an overview of ten fundamental concepts that could impact 5G framework. An outline of expected benefits is deliberated in this paper. We discuss compelling need of a new spectrum followed by associated changes in terms of air interface, architecture and MAC layer protocols. For alleviating access complexity in diverse-dense 5G deployment, we make a review on Heterogeneous-Cloud Radio Access Networks and Software Defined Networking. We also discuss two disruptive approaches with high research challenges, non orthogonality and full duplex."
10.1007/978-3-030-05057-3_25,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Algorithms and Architectures for Parallel Processing,Springer,2018-01-01 00:00:00,springer,task offloading in edge-clouds with budget constraint,http://dx.doi.org/10.1007/978-3-030-05057-3_25,"Edge computing is an emerging computing model that extends the cloud and its services to the edge of network. In edge-cloud computing, a set of servers are deployed near the mobile devices such that these devices can offload tasks to the servers with low latency. Most existing works usually focus on offloading tasks under the premise that sufficient resources are owned by edge servers while ignoring budget constraint of user. If failed to consider about this, the existing offloading schemes may cause user to overspend, this is unacceptable to user. Thus, in this paper, we investigate the task offloading problem in edge-cloud computing aiming to minimize the task duration while tasks are generated by user with constrainted budget. Besides edge servers are equipped with limited computation and storage resources. Specifically, the problem we formulate is an NP-hard problem. In order to solve it, we propose a heuristic strategy. The simulation results prove that the proposed scheme can improve the success ratio and reduce the task duration, compared to random and greedy offloading schemes."
10.1007/978-3-030-02083-5_6,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Edge Computing: A Primer,Springer,2018-01-01 00:00:00,springer,existing edge computing tools,http://dx.doi.org/10.1007/978-3-030-02083-5_6,"In this chapter, we will introduce a few essential tools and software enabling edge computing. What the tools and software appear in this chapter is a tip of the thousands of open-sourced or production-ready tools and software available in the community. Thus, this chapter serves as a high-level literature review of representatives of the most popular tools and software."
10.1007/978-3-319-90415-3_3,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Autonomous Control for a Reliable Internet of Services,Springer,2018-01-01 00:00:00,springer,qoe management for future networks,http://dx.doi.org/10.1007/978-3-319-90415-3_3,"This chapter discusses prospects of QoE management for future networks and applications. After motivating QoE management, it first provides an introduction to the concept by discussing its origins, key terms and giving an overview of the most relevant existing theoretical frameworks. Then, recent research on promising technical approaches to QoE-driven management that operate across different layers of the networking stack is discussed. Finally, the chapter provides conclusions and an outlook on the future of QoE management with a focus on those key enablers (including cooperation, business models and key technologies) that are essential for ultimately turning QoE-aware network and application management into reality."
10.1007/s10922-017-9434-z,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Journal of Network and Systems Management,Springer,2017-10-01 00:00:00,springer,elastic optical networking for 5g transport,http://dx.doi.org/10.1007/s10922-017-9434-z,"The 5th generation of mobile communication system (5G) is expected to change the communication landscape by 2020. 5G will provide a unified platform for connecting billions of devices and offering a wide range of networking services. The use-cases and the disruptive capabilities of 5G will bring forward a number of challenges for both the wireless radio and wired part of a 5G network. The wired transport network, typically consisting of access and core domains, has to adopt tailored networking solutions satisfying differentiated quality of service requirements as envisioned in 5G. While optical transport technology has been prevalent in core segments, it is also perceived as a key enabler for the 5G access networks due to its very high capacity and low transmission delay. However, existing optical transport technologies are hindered by inflexibility, poor resource utilization, and high costs, and cannot be stretched to 5G scale. On the other hand, optical technologies have been going through a paradigm shift towards an elastic optical network that is considered as the promising solution for future high-speed transport networks. This paper outlines key challenges for the design of a flexible, programmable, and dynamic 5G transport network, and discusses the enabling technologies and directions to address these challenges."
10.1007/978-3-319-65172-9_61,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Engineering Applications of Neural Networks,Springer,2017-01-01 00:00:00,springer,the role of virtualization in the small cell enabled mobile edge computing ecosystem,http://dx.doi.org/10.1007/978-3-319-65172-9_61,"Virtualisation is playing a fundamental role in the evolution of telecommunication services and infrastructures, bringing to rethink some of the traditional design paradigms of the mobile network and enabling those functionalities necessary for supporting new complex ecosystems where multiple actors can participate in a dynamic and secure environment. In Small Cell enabled Mobile Edge Computing deployments, the impact of virtualization technologies is significant in two main aspects: the design and deployment of the telecommunication infrastructure, and the delivery of edge services. Besides, the adoption of virtualization technologies has implications also in the implementation of Self Organizing Network (SON) services and in the enforcement of Service Level Agreement (SLA) policies, both critical in the automation of the delivery of multi-tenant oriented services in such complex infrastructure. From the work performed by the H2020 SESAME project, the beneficial use of virtualization techniques emerges in adding network intelligence and services in the network edge. SESAME relays on virtualization for providing Small Cell as a Service (SCaaS) and per operator Edge Computing services, consolidating the emerging multi-tenancy driven design paradigms in communication infrastructures."
10.1007/978-3-319-54496-0_5,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Cloud Mobile Networks,Springer,2017-01-01 00:00:00,springer,sdn/nfv telco case studies,http://dx.doi.org/10.1007/978-3-319-54496-0_5,"In this chapter, we introduce two case studies of SDN and NFV in the mobile core networks, which is a foundation of the next-generation mobile core network (5G)."
10.1007/978-3-319-44944-9_60,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Artificial Intelligence Applications and Innovations,Springer,2016-01-01 00:00:00,springer,network architecture and essential features for 5g: the sesame project approach,http://dx.doi.org/10.1007/978-3-319-44944-9_60,"The outstanding and continuous growth of the request of mobile broadband Internet access is creating the unprecedented need to rethink most of the design paradigms of the mobile network. Such trend is accompanied by remarkable progresses of miniaturised electronics, together with the proliferation of social services and computation intensive applications such as high definition video. On one hand, the current mobile network is unable to deliver sufficiently high data rates per user in order to support this growth, and a possible solution is provided by the dense deployment of small cell devices. On the other, mobile operators are struggling to lower costs of deployment and maintenance while keeping profitable revenues. This paper aims to provide overview of the solution developed by the 5G-PPP SESAME project. SESAME proposes to leverage on the concept of Small Cell-as-a-service (SCaaS), providing the complete architectural solution to deploy cloud-enabled small cells. The key innovations developed by SESAME include the deployment of computation capabilities at the mobile network edge, and to exploit virtualisation techniques to manage and orchestrate dense small cell scenarios and different use cases."
10.1007/978-3-319-42372-2_2,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Ontology-based Procedural Modelling of Traversable Buildings Composed by Arbitrary Shapes,Springer,2016-01-01 00:00:00,springer,ontologies and procedural modelling,http://dx.doi.org/10.1007/978-3-319-42372-2_2,"This chapter consists of a literature review regarding the use of ontologies on virtual environments and the procedural modelling solutions that have been proposed with focus in two approaches: (1) the production of virtual hollow buildings, uniquely composed by outer facades; and (2) the production of virtual traversable buildings, with interior divisions included. The integration of ontologies and semantics in procedural modelling is also addressed in each one of the referred approaches."
10.1007/978-3-319-28791-1_11,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',"Learning Analytics in R with SNA, LSA, and MPIA",Springer,2016-01-01 00:00:00,springer,conclusion and outlook,http://dx.doi.org/10.1007/978-3-319-28791-1_11,"This final chapter summarises the achievements against the problem statement introduced in the first chapter, critically examining the contributions along the derived three objectives. The three derived research objectives are revisited, relating them with the contributions brought forward in this book. Furthermore, connections to other research areas are pointed out and open points for future research defined."
10.1007/s00779-015-0845-0,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Personal and Ubiquitous Computing,Springer,2015-07-01 00:00:00,springer,expanding social mobile games beyond the device screen,http://dx.doi.org/10.1007/s00779-015-0845-0,"Emerging pervasive games use sensors, graphics and networking technologies to provide immersive game experiences integrated with the real world. Existing pervasive games commonly rely on a device screen for providing game-related information, while overlooking opportunities to include new types of contextual interactions like jumping, a punching gesture, or even voice to be used as game inputs. We present the design of Spellbound, a physical mobile team-based game, to help contribute to our understanding of how we can design pervasive games that aim to nurture a spirit of togetherness. We also briefly touch upon how togetherness and playfulness can transform physical movement into a desirable activity in the user evaluation section. Spellbound is an outdoor pervasive team-based physical game. It takes advantage of the above-mentioned opportunities and integrates real-world actions like jumping and spinning with a virtual world. It also replaces touch-based input with voice interaction and provides glanceable and haptic feedback using custom hardware in the true spirit of social play characteristic of traditional children’s games. We believe Spellbound is a form of digital outdoor gaming that anchors enjoyment on physical action, social interaction, and tangible feedback. Spellbound was well received in user evaluation playtests which confirmed that the main design objective of enhancing a sense of togetherness was largely met."
10.1007/978-3-319-19656-5_20,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Internet of Things. User-Centric IoT,Springer,2015-01-01 00:00:00,springer,pacmap: transferring pacman to the physical realm,http://dx.doi.org/10.1007/978-3-319-19656-5_20,"This paper discusses the implementation of the pervasive game PacMap . Openness and portability have been the main design objectives for PacMap. We elaborate on programming techniques which may be applicable to a broad range of location-based games that involve the movement of virtual characters over map interfaces. In particular, we present techniques to execute shortest path algorithms on spatial environments bypassing the restrictions imposed by commercial mapping services. Last, we present ways to improve the movement and enhance the intelligence of virtual characters taking into consideration the actions and position of players in location-based games."
10.1007/978-3-662-46703-9_6,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Transactions on Large-Scale Data- and Knowledge-Centered Systems XX,Springer,2015-01-01 00:00:00,springer,an overview of cloud based content delivery networks: research dimensions and state-of-the-art,http://dx.doi.org/10.1007/978-3-662-46703-9_6,"Content distribution networks (CDNs) using cloud resources such as storage and compute have started to emerge. Unlike traditional CDNs hosted on private data centers, cloud-based CDNs take advantage of the geographical availability and the pay-as-you-go model of cloud platforms. The Cloud-based CDNs (CCDNs) promote content-delivery-as-a-service cloud model. Though CDNs and CCDNs share similar functionalities, introduction of cloud impose additional challenges that have to be addressed for a successful CCDN deployment. Several papers have tried to address the issues and challenges around CDN with varying degree of success. However, to the best of our knowledge there is no clear articulation of issues and challenges problems within the context of cloud-based CDNs. Hence, this paper aims to identify the open challenges in cloud-based CDNs. In this regard, we present an overview of cloud-based CDN followed by a detailed discussion on open challenges and research dimensions. We present a state-of-the-art survey on current commercial and research/academic CCDNs. Finally, we present a comprehensive analysis of current CCDNs against the identified research dimensions."
10.1007/s00779-011-0497-7,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Personal and Ubiquitous Computing,Springer,2013-02-01 00:00:00,springer,creating scalable location-based games: lessons from geocaching,http://dx.doi.org/10.1007/s00779-011-0497-7,"Location-based games seek to move computer gaming out from behind the PC and into the “real world” of cities, streets, parks, and other locations. This real-world physicality makes the experience fun for game players, yet it brings the unique challenge of creating and orchestrating such a game. That is, location-based games are often difficult to create, grow, and maintain over long periods of time. Our research investigates how location-based games can be designed to overcome this challenge of scalability. We studied the well-established location-based game of Geocaching through active participation and an online survey to better understand how it has succeeded in maintaining user involvement and growth over the last decade. Findings show that Geocaching benefits by having players directly create game content, including both lightweight and elaborate creations. Geocaching has also made it simple for players to perform game orchestration by monitoring game content, other players, and even non-players. We then characterize location-based games according to various attributes and suggest how the lessons learned from Geocaching could be applied more generally to the design of other location-based games and in which cases they should not be applied."
10.1007/978-1-4419-6769-5_5,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',Network-Embedded Management and Applications,Springer,2013-01-01 00:00:00,springer,on the relevance and adoption of network automation,http://dx.doi.org/10.1007/978-1-4419-6769-5_5,"Networking technology has seen a remarkably fast adoption and influenced many aspects of daily corporate and individual life. While the fundamentals concepts are crisp and clear, the rapidly added functionality within and around networks has led to a situation where overall system of a network and its operation are commonly perceived complex. In this chapter, the author provides a practitioner’s perspective and uses methodology from the fields of user-centered design to illustrate how at the same time human roles, operating models, and the socio-technical context have also rapidly evolved, so that the networking industry can be seen at a rather unique transformational stage. Common characteristics of today’s network automation adoptions as well as the role of network automation in these transitions are followed by a discussion of future work and open questions."
10.1109/netsoft48620.2020.9165443,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',2020 6th IEEE Conference on Network Softwarization (NetSoft),IEEE,2020-07-03 00:00:00,ieeexplore,ani: abstracted network inventory for streamlined service placement in distributed clouds,https://ieeexplore.ieee.org/document/9165443/,"Scenarios for distributed cloud with multiple edge clouds and centralized data centers are being investigated as the computing and networking underpinnings of next-generation network services such as augmented reality, self-driving vehicles, drones, and more. In such distributed environments, service providers will typically face tens, hundreds, or thousands of compute location candidates (edge, regional, and central) where network service components can be placed. To take optimized placement decisions of network services and execute the management workflows, orchestration systems require up-to-date and accurate resource availability representation, in the form of a network inventory that can be immense in distributed cloud scenarios. As a result, the service management and placement problems may become not tractable. In this work, we propose the Abstracted Network Inventory (ANI) component to generate service-optimized network views over the same network inventory. ANI implements a novel abstraction method where network service requirements are used as an input to generate an optimized abstract network inventory representation, called Logical Network Inventory (LNI). We also provide a formal definition of the network model and problem statement along with the development of three algorithms to efficiently build an LNI. Results show the potential benefits of using an LNI to streamline service management and placement: (i) the relationship between compute nodes and links (i.e., density) in an LNI is reduced between 1.8-2.7x compared to a full network inventory topology; and (ii) up to 50% of time can be saved for service placement after abstracting around 20% of the compute nodes."
10.1109/ictai52525.2021.00137,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',2021 IEEE 33rd International Conference on Tools with Artificial Intelligence (ICTAI),IEEE,2021-11-03 00:00:00,ieeexplore,adaptive workload orchestration in pure edge computing: a reinforcement-learning model,https://ieeexplore.ieee.org/document/9643374/,"Edge computing is a promising paradigm that can address the requirements of compute-intensive tasks generated by delay-sensitive applications, through bringing processing and storage to the edge of the network. Task offloading is challenging in open and dynamic environments where applications with various Service Level Agreement (SLA) and Quality of Service (QoS) requirements frequently produce a fluctuated workload at the edge of a network with heterogeneous, mobile, and geodistributed nodes.The current literature has addressed this challenge by offloading tasks to fog or Mobile Edge Computing (MEC) servers. However, in strictly delay-sensitive applications such as augmented reality, autonomous driving, or remote surgery, a Pure Edge Computing (PEC) paradigm that allows peer-to-peer communication and cooperation is more reasonable.This paper proposes a novel learning-based task offloading model that enables a pure edge-based system with mobile and resource-constrained nodes to accommodate fluctuating workload generated by applications with various SLAs and QoS. The results show a better utilization of resources and tasks success rate when compared to the state-of-the-art algorithms."
10.1109/globecom46510.2021.9685091,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',2021 IEEE Global Communications Conference (GLOBECOM),IEEE,2021-12-11 00:00:00,ieeexplore,blockchain and fl-based network resource management for interactive immersive services,https://ieeexplore.ieee.org/document/9685091/,"Advanced services leveraged for future smart cities have played a significant role in the advancement of 5G networks towards the 6G vision. Interactive immersive applications are an example of those enabled services. Such applications allow for the interaction between multiple users in a 3D environment created by virtual presentations of real objects and participants using various technologies such as Virtual Reality (VR), Augmented Reality (AR), Extended Reality (XR), Digital Twin (DT) and holography. These applications require advanced computing models which allow for the processing of massive gathered amounts of data. Motions, gestures and object modification should be captured, added to the virtual environment, and shared with all the participants. Relying only on the cloud to process this data can cause significant delays. Therefore, a hybrid cloud/edge architecturewith an intelligent resource orchestration mechanism, that is able to allocate the available capacities efficiently is necessary. In this paper, a blockchain and federated learning-enabled predicted edge-resource allocation (FLP-RA) algorithm is introduced to manage the allocation of computing resources in B5G networks. It allows for smart edge nodes to train their local data and share it with other nodes to create a global estimation of future network loads. As such, nodes are able to make accurate decisions to distribute the available resources to provide the lowest computing delay."
10.1109/infcomw.2019.8845035,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',IEEE INFOCOM 2019 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS),IEEE,2019-05-02 00:00:00,ieeexplore,demo abstract: turning openstack into a fog orchestrator,https://ieeexplore.ieee.org/document/8845035/,"5G networks are expected to enable revolutionary services to be established, such as tactile Internet and online augmented reality applications. These services require a dynamically programmable back-haul network topology in order to serve large amount of network traffic and to guarantee near real-time response times. For high flexibility of service capabilities service functions will be deployed in virtualized environments instead of the currently used special purpose hardware. The most widely used Virtual Infrastructure Manager (VIM) is OpenStack, which is responsible for managing compute, storage and virtual network resources. As the current scheduler of OpenStack does not take into account the underlying physical network characteristics, in order to deploy network services (NS) in a geographically distributed infrastructure, multiple VIMs and an orchestrator on top of them, are necessary for resource management. In contrast to today's setups we show a novel solution that merges these functionalities under one common OpenStack domain: our solution is capable of i) measuring the bandwidth and delay characteristics of the underlying physical network among compute nodes, ii) creating a topology model that contains both compute-, and network-related features, iii) mapping the incoming service requests, and re-mapping already deployed services to the underlying resources with our novel orchestration algorithm, iv) deploying and migrating services via OpenStack API calls."
