doi,type,publication,publisher,publication_date,database,title,url,abstract,domain,id,status
00c4a804484051d385c992e2221bc406a54aa598,to_check,semantic_scholar,Int. J. Digit. Libr. Syst.,2011-01-01,semantic_scholar,a presentation-preserved compositional approach for integrating heterogeneous systems: using e-learning as an example,https://www.semanticscholar.org/paper/00c4a804484051d385c992e2221bc406a54aa598,"In traditional SCW environments, related web services are integrated into business processes. Web service still brings less than expected benefits to small corporations and end-users for two reasons: 1 the web service only focuses on data level and is difficult to implement the presentation-centric business contexts. 2 The small corporations and end-users usually do not have enough IT competences to write a client or user interface to interact with web services. In order to solve these problems, the author proposes a presentation-preserved compositional approach for service-oriented architecture PCSOA, which extends the existing data-oriented compositional approaches for web services to provide a more flexible methodology to orchestrate both data level and presentation level services during the workflow integration. A prototype is also built to validate the feasibility of the approach.",data oriented architecture,55,unknown
fbe0457533ac791b6d3ed90c337bb74b79dbcb2e,to_check,semantic_scholar,,2018-01-01,semantic_scholar,a research on the security of wisdom campus based on geospatial big data,https://www.semanticscholar.org/paper/fbe0457533ac791b6d3ed90c337bb74b79dbcb2e,"Wang Haiying School of Land and Resource China West Normal University Nanchong, China e-mail: wanghaiying8228@163.com Abstract— There are some difficulties in wisdom campus, such as geospatial big data sharing, function expansion, data management, analysis and mining geospatial big data for a characteristic, especially the problem of data security can't guarantee cause prominent attention increasingly. In this article we put forward a data-oriented software architecture which is designed by the ideology of orienting data and data as kernel, solve the problem of traditional software architecture broaden the campus space data research, develop the application of wisdom campus.",data oriented architecture,56,unknown
442567e7d47373f6d305a249b7ae05b81d15782e,to_check,semantic_scholar,"2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)",2019-01-01,semantic_scholar,consideration and research on data architecture for the future cyber society,https://www.semanticscholar.org/paper/442567e7d47373f6d305a249b7ae05b81d15782e,"The future cyber society is a virtual world made of data, contrasted with the real world made of material. Human beings are already living in these two interacted and fusional worlds. Various of data are not only the kind of valuable resources, but also the new cognitions of methodology from the viewpoint of data. There are too many characteristics and attributions of data we even didn't really know, such as data philosophy, data thinking, data theory, data rules, data assets, data ownership, data protection, data sharing, data application, data method, data architecture, etc. We need to build an open, safety, sharable, ecological data platform to manage all kinds of data and support various applications for the future cyber society. A simple architecture of data-oriented and data ownership-based, constructed of one-body with two-wings for building complex information systems was proposed and it may be suitable for the future ordered cyber data society.",data oriented architecture,57,unknown
01f3201db7bf10339ea6c2e62f34d7ccf18e3ca5,to_check,semantic_scholar,,2018-01-01,semantic_scholar,research on digital power grid information integration solution,https://www.semanticscholar.org/paper/01f3201db7bf10339ea6c2e62f34d7ccf18e3ca5,"Information integration is an important part of the digital grid architecture. The purpose is to solve the information interaction obstacles between heterogeneous systems on the basis of making full use of the old system. This paper analyzes the development stage of digital power grid information integration from the perspective of information integration, and points out that the information integration of current digital power grid is mainly data-oriented integration. Based on the characteristics of digital power grid information integration, this paper puts forward a digital power grid information Integration solution combining horizontal information integration and vertical information integration, designs the overall architecture of digital power grid information integration, and elaborates the horizontal integration and vertical integration respectively.",data oriented architecture,58,unknown
cddb42247b854abce14ee1e059f332f42be54c5d,to_check,semantic_scholar,2015 IEEE Global Conference on Signal and Information Processing (GlobalSIP),2015-01-01,semantic_scholar,rapid customization of image processors using halide,https://www.semanticscholar.org/paper/cddb42247b854abce14ee1e059f332f42be54c5d,"Image processing applications typically involve data-oriented kernels with limited control divergence. In order to efficiently exploit the data level parallelism, image processors include SIMD instructions and other parallel computation resources. Generic processors that can be purchased off-the-shelf are adequate for most of the use scenarios of image processing. However, especially with embedded mobile devices, they might not be optimal for the algorithm, the environment, or the energy budget at hand. Such cases call for programmable customized architectures with just enough hardware resources to ensure the high priority applications reach their real time goals with minimal overheads. In order to maintain high engineer productivity, implementing image algorithms for customized processors should be as easy as with standard processors. This is emphasized at the processor co-design time; because the program is used to drive the processor design space exploration towards an optimized architecture, assembly programming is not feasible due to the required porting effort whenever the architecture is modified. In this paper we propose an image processor customization flow that exploits the domain-specific Halide language as an input to a processor co-design environment. In addition to efficiently exploiting standard resources in the customized processors, the flow provides an easy way to invoke special instructions from Halide programs. We validate the performance benefits of custom operations using example filters described with the Halide language.",data oriented architecture,59,unknown
de0c291d6c16ee7e3b2774f30ba3ee488cea0d82,to_check,semantic_scholar,2017 International Carnahan Conference on Security Technology (ICCST),2017-01-01,semantic_scholar,"encrypted computing: speed, security and provable obfuscation against insiders",https://www.semanticscholar.org/paper/de0c291d6c16ee7e3b2774f30ba3ee488cea0d82,"Over the past few years we have articulated theory that describes ‘encrypted computing’, in which data remains in encrypted form while being worked on inside a processor, by virtue of a modified arithmetic. The last two years have seen research and development on a standards-compliant processor that shows that near-conventional speeds are attainable via this approach. Benchmark performance with the US AES-128 flagship encryption and a 1GHz clock is now equivalent to a 433MHz classic Pentium, and most block encryptions fit in AES's place. This summary article details how user data is protected by a system based on the processor from being read or interfered with by the computer operator, for those computing paradigms that entail trust in data-oriented computation in remote locations where it may be accessible to powerful and dishonest insiders. We combine: (i) the processor that runs encrypted; (ii) a slightly modified conventional machine code instruction set architecture with which security is achievable; (iii) an ‘obfuscating’ compiler that takes advantage of its possibilities, forming a three-point system that provably provides cryptographic ‘semantic security’ for user data against the operator and system insiders.",data oriented architecture,60,unknown
bf25baf2eac5677cad335addbfab8b1c51ee360e,to_check,semantic_scholar,,2003-01-01,semantic_scholar,a method to find uniq e sequences on distrib ted genomic databases,https://www.semanticscholar.org/paper/bf25baf2eac5677cad335addbfab8b1c51ee360e,"Thanks to the development of genetic engineering, various kinds of genomic information are being unveiled.Hence, it becomes feasible to analyze the entire genomicinformation all at once. On the other hand, the quantity ofthe genomic information stocked on databases is increasingday after day. In order to process the whole information, wehave to develop an effective method to deal with lots of data.Therefore, it is indis ensable not only to make an effectiveand rapid algorithm but also to use high-speed computerresource so as to analyze the biological information. Forthis purpose, as one of the most promised computing environments, the grid computing architecture has appearedrecently. The European Data Grid (EDG) is one of the data-oriented grid computing environments [11].In the field of bioinformatics, it is important to findunique sequences to succeed in molecular biological experiments [6]. Once unique sequences have been found, theycan be useful for target specific probes/primers design, genesequence comparison and so on. In this paper, we propose amethod to discover unique sequences from among genomicdatabases located in a distributed environment. Next, weimplement this method upon the European Data Grid andshow the calculation results for E. coli genomes.",data oriented architecture,61,unknown
88af34df634edebdfe39871f82166e61ad0a4835,to_check,semantic_scholar,,2010-01-01,semantic_scholar,electronic communications of the easst volume 28 ( 2010 ) proceedings of the third international discotec workshop on context-aware adaptation mechanisms for pervasive and ubiquitous services ( campus 2010 ) modelling feedback control loops for self-adaptive systems,https://www.semanticscholar.org/paper/88af34df634edebdfe39871f82166e61ad0a4835,"Feedback Control Loops (FCLs) are the heart of any self-adaptive system. Existing engineering approaches for building self-ad aptive systems mask FCL by providing abstraction layers that hide the application c mplexity. In this paper, we investigate a model-driven approach for the engineering of FCLs whose architecture is based on the Service Component Architecture (SCA) model. Our proposal consists in exploiting the data streaming model, to specify the characteristics of the control policies, and to generate FCLs of self-adaptive sys tem deployed in largescale environment. We argue that the use of a data-oriented m odel for designing self-adaptive systems significantly increases FCL visibil ity.",data oriented architecture,62,unknown
05fbbfb5cdab641e15c49690064b9aa1728bd2c3,to_check,semantic_scholar,,2015-01-01,semantic_scholar,non-volatile in-memory computing,https://www.semanticscholar.org/paper/05fbbfb5cdab641e15c49690064b9aa1728bd2c3,"The analysis of big-data at exa-scale (1018 bytes or flops) has called for an urgent need to re-examine the existing hardware platform that can support intensive data-oriented computing. A big-data-driven application requires huge bandwidth and yet able to ensure low-power density. For example, web-searching application involves crawling, comparing, ranking, and paging of billions of web-pages with extensive memory access. The existing memory technologies have critical challenges of scaling at nano-scale due to process variation, leakage current and I/O access limitations. Recently, the emerging non-volatile memory (NVM) technologies such as resistive-RAM (ReRAM), spintransfer torque RAM (STT-RAM), domain-wall nanowire racetrack memory etc., have all shown significantly reduced standby power and increased integration density, not forgetting the close-to DRAM/SRAM access speed. Therefore, they are considered as promising candidates of universal memory for future big-data applications. The primary challenge to validate a hybrid design with both CMOS and nonvolatile devices is the lack of design platform that can validate the large-scale NVM circuit and system design accurately and efficiently. In addition, due to the use of non-electrical states of emerging NVM devices, new cells structures and their agreeing circuits for both read and write operations are needed to harness non-volatile memory with unique operations. For example, the transistor-free crossbar array that associates with NVM is different from conventional access transistor based memory structure. What is more, leveraging the NVM for computing, one also needs to examine the potential logic-inmemory computing architecture with significantly improved bandwidth and reduced power. In order to tackle above challenges ranging from device to system levels, this PhD thesis has explored the development of NVM design platform to support designs of non-volatile memories, readout and logic circuit designs, as well as the in-memory computing architecture. For the NVM design platform, the target is to perform accurate yet efficient circuit level simulation. The previous approaches either ignore dynamic effect without considering non-volatile states for dynamic behavior, or need equivalent circuits with high complexity to curve-fit non-linearity of those devices. We proposed a SPICE simulaiii tor named NVM-SPICE. This tool takes advantages of its new modified nodal analysis (MNA) framework, which can effectively support the non-electrical state variables of emerging non-volatile devices, such as ReRAM and spintronics devices. Due to the physics based modeling approach, NVM-SPICE is able to perform hybrid NVM/CMOS circuits efficiently and accurately. Compared to the equivalent circuit model based approach, the NVM-SPICE simulator exhibits more than 117x faster simulation speed for spintronics category devices and 40x faster speed for RRAM category devices. For NVM in-memory architecture, both memory elements and logic elements are implemented by emerging spintronics devices, which leads to a system purely composed of non-volatile devices. The detailed non-volatile memory and logic circuits are explored within the NVM-SPICE platform. In addition, logic is built inside the memory so that the I/O workload can be alleviated. Applications such as data retention, encryption, machine learning that play critical roles for big-data computing are explored within the non-volatile in-memory architecture. The evaluation results show that the purely non-volatile memory based platforms with in-memory architecture greatly contribute to power efficiency and throughput improvement for big-data oriented applications, and thus are potential candidates to be next generation information and communication technology.",data oriented architecture,63,unknown
47963243de795b321fe10edb46a3a9d1931960ec,to_check,semantic_scholar,,1998-01-01,semantic_scholar,toward an exemplar-based computational model for cognitive grammar,https://www.semanticscholar.org/paper/47963243de795b321fe10edb46a3a9d1931960ec,"An exemplar-based computational framework is presented which is compatible with Cognitive Grammar. In an exemplar-based approach, language acquisition is modeled as the incremental, data-oriented storage of experiential patterns, and language performance as the extrapolation of information from those stored patterns on the basis of a language-independent information-theoretic similarity metric. We show that this simple architecture works for many aspects of phonological, morphological, and morphosyntactic acquisition and processing. Furthermore, we sketch how the approach may also work for syntactic processing. A central insight of the approach, based on the results of computational modeling experiments, is that abstraction of representations is not only unnecessary to achieve generalization (i.e. to make the system productive, and to make it gòbeyond' the learned patterns), but even harmful, and that useful language-independent metrics can be found for deening similarity in the context of language processing. In the generative tradition, generality is achieved by means of abstraction, and the representations of choice to describe these abstractions are rules. This implies that redundancy and the storage of individual instances are to be avoided, except for exceptions to the generalizations expressed in rules. In Langacker, 1991 (Chapter 10), this methodology is critically examined, and cognitive grammar is described as an alternative usage-based model of language structure. In the latter, bottom-up, approach, patterns (rules, generalizations) and (redundant) instantiations of those rules are assumed to co-exist in the grammar, describing phenomena at all levels of generality, from exceptionless regularities to idiosyncratic exceptions. Rules are presumed to be necessary for the computation of novel instantiations. In the remainder of this paper we will introduce an exemplar-based approach to language acquisition and processing. The approach is in large part compatible with Lan-gacker's usage-based model, but is more radical in its ""maximalism"": language knowledge is supposed to consist only of ""instantiations"" (exemplars); there is no role for explicit abstractions corresponding to (sub)regularities. We will argue on the basis of computational modeling experiments that the adoption of abstractions (rules, patterns), taken as necessary for explaining generalization and productivity in both the generative and the cognitive grammar approach, is misguided. Furthermore, the exemplar-based approach contributes to making cognitive grammar ideas more concrete by providing computational operationalisations of both acquisition and processing in such a framework.",data oriented architecture,64,unknown
10.1109/cse.2014.128,to_check,2014 IEEE 17th International Conference on Computational Science and Engineering,IEEE,2014-12-21 00:00:00,ieeexplore,exploring the benefits of introducing network coding into named data networking,https://ieeexplore.ieee.org/document/7023638/,"In recent years, the focus to optimize network transmission efficiency has evolved to adopt methods that let those intermediate data transferring nodes get involved with routing, forwarding and caching. In other words, the new network architecture designs become in favor of hop-to-hop model, instead of traditional TCP-like end-to-end model. Named data networking is a promising future internet data oriented architecture which uses names instead of addresses and exchanges or forwards interest/data pair packets at each node along the path to route data for delivery. And meanwhile Network coding (NC) is a content oriented and effective method to reduce redundancy, increase network throughput and improve robustness. Nonetheless, due to NDN's current preliminary research, less research has combined these two technologies together. This paper presents some new thoughts to study on the benefits brought by integrating network coding to NDN, which can effectively improve network utilization, strengthen caching privacy, and also promote development of the NDN architecture itself.",data oriented architecture,65,unknown
f1d7ddb9bc63fee86bfece409732bd977899b254,to_check,semantic_scholar,CFI,2012-01-01,semantic_scholar,on adapting http protocol to content centric networking,https://www.semanticscholar.org/paper/f1d7ddb9bc63fee86bfece409732bd977899b254,"Designed around host-reachability, today's Internet architecture faces many limitations while serving content-oriented applications which generate most traffic load to the Internet. CCN (Content Centric Networking) [1] is one of the most important proposals for future Internet architecture, which aims to build a content/data oriented network to solve these limitations. On the other hand, HTTP is the most important protocol to deploy new services and applications on current TCP/IP-based Internet. In this paper, we attempt to run HTTP protocol on CCN and combine the two by stitching them semantically on their content-oriented features, such as content caching. We expect that this combination can be leveraged to build CCN testbed with real HTTP traffic which is vital to validation and redesigning of specific mechanisms of CCN and to finding a transition way of CCN in which great incentive is provided for service providers in the economic ecosystem of content distribution. We designed and implemented a HTTP-CCN gateway to transform HTTP request and HTTP response into CCN Interest and Data respectively. We illustrate how to semantically map HTTP caching to CCN caching, which is one of the most attractive properties of CCN. We also discuss how to achieve transparent caching with CCN and find out that it is nontrivial to achieve complete transparency of caching with CCN given no cooperation with CDNs and content providers.",data oriented architecture,66,unknown
85d191b722bf7e0724cb431d7bef69d1cad8b54a,to_check,semantic_scholar,China Communications,2017-01-01,semantic_scholar,"digital rights management: model, technology and application",https://www.semanticscholar.org/paper/85d191b722bf7e0724cb431d7bef69d1cad8b54a,"with rapid achievement of current information technology and computing ability and applications, much more digital content such as films, cartoons, design drawings, office documents and software source codes are produced in daily work, however to protect the content being copying, shared or deliberately stolen by inside or outside, digital rights management (DRM) became more and more important for digital content protection. In this paper, we studied various DRM model, technology and application, and first proposed DRM Security Infrastructure (DSI), in which we defined encryption, hash, signature algorithm, watermarking algorithms, authentication, usage control, trusted counter, conditional trace, secure payment, and based on the DSI we then proposed a whole classification approach and architecture of all kinds of DRMs, in which we proposed 6 typical classes of copyrights and content protection DRMs architecture: (1) Software-oriented DRM,(2) eBook-oriented DRM, (3) Video-oriented DRM, (4)Image-Oriented DRM (5) Unstructured data oriented DRM, (6) Text-oriented DRM. Based on the above DSI, we then proposed a dynamic DRM model selection method for various DRM application, which can be adapted dynamically for different technology of different applications, which can provide a whole solution for variant DRM development in a rapid and customized mode. The proposed DRM method, technology and application in this paper provided a common, flexible and extendable solution for variant DRM scenes, and can support rapid and customized development. Moreover, we proposed an opinion that the future life will enter into a new era that the content usage and consumption will not again adopt DRM technology rather than with law, liberty and morality.",data oriented architecture,67,unknown
e4313c807b2de4d0d1c4078cb2bebdd6a4576022,to_check,semantic_scholar,Wirel. Pers. Commun.,2005-01-01,semantic_scholar,analysis of sub-carrier multiplexed radio over fiber link for the simultaneous support of wlan and wcdma systems,https://www.semanticscholar.org/paper/e4313c807b2de4d0d1c4078cb2bebdd6a4576022,"The present third generation (3G) wireless technology can provide data oriented applications. However, the bit rate is limited to around 2 Mbps with limited mobility. Today, more applications demand high data rate and reasonable mobility. Therefore, by integrating 3G cellular system and wireless local area network (WLAN), there is a potential to push the data rate higher. This integration means 3G cellular users can enjoy high data rate at a location that is within WLAN coverage area. Similarly, WLAN users also can have data services as long as they are under the coverage of the 3G cellular system. The 3G cellular system has a much larger coverage than the WLAN. In this paper, we present the first step toward an integration of the two systems. This paper presents a fiber-wireless architecture that simultaneously supports the wideband code division multiple access (WCDMA) system and the IEEE 802.11b WLAN. Our approach uses sub-carrier multiplexed (SCM) architecture to combine and transmit 2.4 GHz WLAN and 1.9 GHz WCDMA signals through an optical fiber from a central base station (CBS) to a radio access point (RAP, single antenna unit). After the fiber, the signals continue to propagate through the air interface to respective mobile stations. The WLAN access point is also located at the CBS. For the SCM architecture, we investigate three areas: i) the signal to noise ratio of the uplink and the downlink, ii) the cell coverage area for the WCDMA and WLAN systems, and iii) the throughput of the IEEE 802.11b WLAN. Our results show that with up to 2.5 km cell radius, better than 18 dB SNR is possible with 5 km fiber link for WLAN system. Simultaneously, the WCDMA system has at least 18 dB SNR for a cell coverage radius of 8 km. These numbers depend on the relative RF power of each system in the fiber.",data oriented architecture,68,unknown
3fa248cfa1491c657bb5f32f237fac4a6a882bfe,to_check,semantic_scholar,,1994-01-01,semantic_scholar,communications architecture: towards a more robust understanding of information flows and emergent patterns of communication in organizations,https://www.semanticscholar.org/paper/3fa248cfa1491c657bb5f32f237fac4a6a882bfe,"With the proliferation of telecommunications technologies, the information-based communication infrastructure is becoming an increasingly critical organization resource. In order effectively to channel limited resources (skills, capital, technology) to the most strategically critical communication needs of the organization, the development of business driven planning methodologies which result in a well-defined architecture (blueprint) of organizational communication processes are needed. Unfortunately, while architectural issues are of utmost importance today, researchers have focused almost exclusively on data oriented models. This study attempts to expand this view and provide a holistic representation of information architecture. With the perspective provided by this definitional framework, two methods for development of communications architecture are discussed and evaluated: (1) a flow based approach; and (2) network analysis. Network analysis in particular shows great promise in constructing robust representations of organizational communication processes.",data oriented architecture,69,unknown
407ebbe7b9a024c71d459a370deaf614455e3c8e,to_check,semantic_scholar,,2017-01-01,semantic_scholar,named data networking in vanet: a survey,https://www.semanticscholar.org/paper/407ebbe7b9a024c71d459a370deaf614455e3c8e,"Named Data Networking is futuristic data oriented communication model, currently applied to different area of networking. VANET is one area of networking, that named data networking applied on it, to overcome the problem of classically TCP/IP based architecture. As VANET has become a likely area in wireless communication, which can provide a lot of service: traffic efficiency, road safety, and driving comfort. So, Named data networking architecture provide a lot purpose for VANET such as in network caching, security and efficient data distribution between vehicles due to caching capabilities in NDN, this feature make VANET more efficient than TCP/IP network. In existing IP based internet architecture the end points identified by IP addresses but in NDN contents are named with human readable names that provide VANET to retrieve data by sending content name without knowing the location of the provider. This paper also present some research challenge in the VANET via NDN. Keywords— NDN, VANET, Caching, ICN.",data oriented architecture,70,unknown
2e33065f8eb82609bbb1deb7e76ca373a3a1b5d2,to_check,semantic_scholar,,2005-01-01,semantic_scholar,model checking circus,https://www.semanticscholar.org/paper/2e33065f8eb82609bbb1deb7e76ca373a3a1b5d2,"As software complexity increases, so does the need for precision. For some areas, such as high-integrity and safety-critical domains, this precision is imperative rather than optional. To address this issue, both academia and industry have been applying formal methods and formal verification techniques, where model checking and theorem proving are the most successful. Model checking is a verification technique that exhaustively searches the state space of a system represented by some formal notation. It became a successful technique applied by both academia and industry, due to its high level of automation and the ability to provide counter-examples as a debugging device in the case of failure. The difficulty of applying this technique is the state explosion problem that often happens in software verification, hence making such technique unsuitable for representation by computer. In order to finitely represent infinite state systems to be analysed by computer, one needs to resort to the more powerful technique of theorem proving. It allows precise description with less compromise on the state representation, as it uses symbols and quantifiers rather than actual values. The problem is that the higher the expressiveness of a notation, the lower the level of automation that it supports and greater the demand for user expertise and interactivity. The maturity of these techniques, as well as the wide availability of tools, pushed the demand for more expressive techniques with powerful automation tool support. Thus, combination of formalisms and their tools have become a topic of great interest in current research in formal methods. The combination of formalisms usually involve blending mature techniques that cover different aspects of software development in a common semantical framework. For instance, combining data oriented languages, such as Z and B, with behaviour oriented languages, such as CCS and CSP has been the focus of considerable research. The next step in this direction is to provide tool support for these combined languages. The combination of model checking and theorem proving have become the state-of-the-art in terms of tool development for formal verification techniques, as it combines expressiveness with high levels of automation. In this thesis, our main goal is to provide model checking support with integrated theorem proving for Circus, a concurrent language for refinement that combines Z, CSP, and the refinement calculus. Its semantic model is based on Hoare and He’s Unifying Theories of Programming (UTP), which provides an integrated theoretical framework for development and extension of different programming paradigms. From the partnership of our research group with QinetiQ Malvern, it is clear that there is demand for integrated formalisms and respective tool support. Our aim is to provide tool support for Circus, in order to allow its use in real applications, where we are able to formally specify different aspects of systems including, but not limited to, data and behaviour. As Circus is based in UTP, it is possible to integrate other aspects, such as mobility, and real-time, and research in these fronts is well advanced. To fulfill our goal, we provided an operational semantics for model checking Circus, which enables the representation of Circus programs as automata, as well as a search algorithm enabling us to establish refinement between two programs. Throughout the development process, we have decided to take our own medicine and use formal specification and verification, in order to increase the levels of integrity of our tools and techniques. The semantics and the underlying automata theory has been formally defined and mechanised in the Z/Eves theorem prover. Next, we proposed a model checking architecture, which integrates theorem proving facilities, and is implemented as a model checker prototype in Java. This architecture has been formally defined in Circus itself, and we augmented the Java code with JML annotations and assertions representing our findings from the formal specification. Finally, from the abstract Circus specification of the model checker architecture, we calculated a sequential refinement search algorithm using Circus refinement laws, where generated proof obligations have been discharged using Z/Eves again. This effort gave rise to a prototype model checking tool for Circus, which integrates refinement model checking with theorem proving in an extensible framework compliant with the Z Standard.",data oriented architecture,71,unknown
96b4e7bfd88d4fc1bf36da5d31b86770e8fb4293,to_check,semantic_scholar,Proceedings 11th International Workshop on Database and Expert Systems Applications,2000-01-01,semantic_scholar,an object-based architecture for wap-compliant applications,https://www.semanticscholar.org/paper/96b4e7bfd88d4fc1bf36da5d31b86770e8fb4293,"The Wireless Application Protocol (WAP) is an emerging standard for the deployment of data oriented applications in wireless environments. Although some components of the WAP suite have been developed, it lacks a complete general architecture integrating software components of both the Internet and wireless contexts in a transparent way. The paper presents a general architectural framework to develop and deploy portable applications and services accessible by WAP-compliant mobile terminals, extending end-to-end services between terminal and business applications. Moreover, a technique to handle client disconnection is presented.",data oriented architecture,72,unknown
1ee9b2571008acac45a7f27b205df71b6cbf756a,to_check,semantic_scholar,2019 IEEE Global Communications Conference (GLOBECOM),2019-01-01,semantic_scholar,mc-track: a cloud based data oriented vehicular tracking system with adaptive security,https://www.semanticscholar.org/paper/1ee9b2571008acac45a7f27b205df71b6cbf756a,"In this paper, we propose Mc-Track, a new secure data oriented Cloud based vehicular tracking system. We introduced in Mc-Track an adaptive approach which consists in selection of security level according to data kinds. The architecture of the Mc-Track is composed of three levels: the vehicular network, the Cloud service, and proxies called Tracking Authorities, in charge of performing Attribute Based Encryption (ABE). We provided selective encryption and adaptive security in the Tracking Authority (TA), using the machine learning classifier k-Nearest Neighbours (k-NN). We conducted experimental study to evaluate the efficiency of the proposed k-NN classifier in selective encryption and adaptive security. So we compared the accuracy of the predictions of k-NN classifier to the accuracy of predictions using Support Vector Machine (SVM) classifier. Experimental results, has shown that the k-NN classifier is more accurate than SVM classifier.",data oriented architecture,73,unknown
04887833a763e3025714350a9ec3b547be731214,to_check,semantic_scholar,Wirel. Pers. Commun.,2017-01-01,semantic_scholar,trends in the evolution of voice services: a comprehensive survey,https://www.semanticscholar.org/paper/04887833a763e3025714350a9ec3b547be731214,"Mobile network operators are increasingly striving to substitute legacy telecommunication technologies in their networks with the contemporary ones. Modern, future-proof architecture that provides better service quality, requires easier and cheaper maintenance, and consequently brings greater financial benefits is the main driving force for that action. In this moment, Long Term Evolution (LTE) deployment is a goal most mobile network operators are aspiring to. This paper describes presently ongoing changes in the mobile communication networks from the perspective of voice services they provide. Namely, LTE network is, so far, mainly recognized as a “data oriented” network. Having in mind enormous mobile data traffic increase, deployment of that kind of network is fully understandable and justified. However, voice services are still important part of telecommunications’ market offer. So, the above mentioned changes are leading not only toward satisfaction of growing needs regarding mobile data traffic, but also toward utilization of LTE network attributes for the purposes of voice communication. Complete transformation of mobile networks architecture and evolution of traditional voice communication will occur in the process. So far, that evolution has resulted with development of a mechanism know as voice over LTE. However, the mentioned changes are coming gradually and will take a certain time to be fully accomplished. In the meantime, some transition solutions are defined and deployed, in order to enable uninterrupted provisioning of voice services. Their description is included in the paper as well. At the end, relevant forecasts of several network parameters have been discussed.",data oriented architecture,74,unknown
5a620d4c0ecfa1cfe05c756b3d8ab3f7f431a731,to_check,semantic_scholar,,2010-01-01,semantic_scholar,software design and class diagrams,https://www.semanticscholar.org/paper/5a620d4c0ecfa1cfe05c756b3d8ab3f7f431a731,"ion • ignoring detail to get the high level structure right Decomposition and Modularization • big systems are composed from small components Encapsulation/information hiding • the ability to hide detail (linked to abstraction) Defined interfaces • separable from implementation Evaluation of structure • Coupling: How interlinked a component is • Cohesion: How coherent a component is © 2004-2007 SEOC Lecture Note 04 5 Architecture and Structure Architectural structures and viewpoints Architectural styles Design patterns • small-scale patterns to guide the designer Families and frameworks • component sets and ways of plugging them together • software product lines Architectural design Architectural structures and viewpoints deal with system facets (e.g., physical view, functional or logical view, security view, etc.) separately. Depending on the architectural emphasis, there are different styles, for example, Three-tier architecture for a distributed system (interface, middleware, back-end database), Blackboard, Layered architectures, Model-View-Controller, Time-triggered and so forth. Architectural Design supports stakeholder communication, system analysis and large-scale reuse. It is possible to distinguish diverse design strategies: function oriented (sees the design of the functions as primary), data oriented (sees the data as the primary structured element and drives design from there), object oriented (sees objects as the primary element of design). There is no clear distinction between Sub-systems and modules. Intuitively, sub-systems are independent and composed of modules, have defined interfaces for communication with other sub-systems. Modules are system components and provide/make use of service(s) to/provided by other modules. The system architecture affects the quality attributes (e.g., performance, security, availability, modifiability, portability, reusability, testability, maintainability, etc.) of a system. It supports quality analysis (e.g., reviewing techniques, static analysis, simulation, performance analysis, prototyping, etc.). It allows to define (predictive) measures (i.e., metrics) on the design, but they are usually very dependent on the process in use. The software architecture is the fundamental framework for structuring the system. Different architectural models (e.g., system organizational models, modular decomposition models and control models) may be developed. Design decisions enhance system attributes like, for instance, performance (e.g., localize operations to minimize sub-system communication), security (e.g., use a layered architecture with critical assets in inner layers), safety (e.g., isolate safety-critical components), availability (e.g., include redundant components in the architecture) and maintainability (e.g., use fine-grain self-contained components). Readings • P. Kruchten, H. Obbink, J. Stafford. The Past, Present and Future of Software Architecture. IEEE Software, March/April 2006. © 2004-2007 SEOC Lecture Note 04 6 Architecture Models A static structural model that shows the subsystems or components that are to be developed as separate units. A dynamic process model that shows how the system is organized into processes at run-time. This may be different from the static model. An interface model that defines the services offered by each sub-system through their public interface. A relationship model that shows relationships such as data flow between the sub-systems. Comparing Architecture Design Notations • Modeling Components: Interface, Types, Semantics, Constraints, Evolution, Non-functional Properties • Modeling Connectors: Interface, Types, Semantics, Constraints, Evolution, Non-functional Properties • Modeling Configurations: Understandable Specifications, Compositionality (and Conposability), Refinement and Traceability, Heterogeneity, Scalability, Evolvability, Dynamism, Constraints, Non-functional Properties UML Design Notations • Static Notations: Class and object diagrams, Component diagrams, Deployment diagrams, CRC Cards • Dynamic Notations: Activity diagrams, Communication diagrams, Statecharts, Sequence diagrams What are the Architect’s Duties? • Get it Defined, documented and communicated, Act as the emissary of the architecture, Maintain morale • Make sure everyone is using it (correctly), management understands it, the software and system architectures are in synchronization, the right modeling is being done, to know that quality attributes are going to be met, the architecture is not only the right one for operations, but also for deployment and maintenance • Identify architecture timely stages that support the overall organization progress, suitable tools and design environments, (and interact) with stakeholders • Resolve disputes and make tradeoffs, technical problems • Manage risk identification and risk mitigation strategies associated with the architecture, understand and plan for evolution © 2004-2007 SEOC Lecture Note 04 7 Class Diagrams Support architectural design • Provide a structural view of systems Represent the basics of Object-Oriented systems • identify what classes there are, how they interrelate and how they interact • Capture the static structure of Object-Oriented systems how systems are structured rather than how they behave Constrain interactions and collaborations that support functional requirements • Link to Requirements",data oriented architecture,75,unknown
