doi,type,publication,publisher,publication_date,database,title,url,abstract,domain,id
c641fb970edff6345974c540394e94e2e58e6f67,filtered,semantic_scholar,,2014-01-01,semantic_scholar,high-performance big data management across cloud data centers,https://www.semanticscholar.org/paper/c641fb970edff6345974c540394e94e2e58e6f67,"The easily-accessible computation power offered by cloud infrastructures coupled with the revolution of Big Data are expanding the scale and speed at which data analysis is performed. The cloud resources for computation and storage are spread among globally distributed data centers. Enabling fast data transfers in such scenarios becomes particularly important for scientific applications for which moving the processing close to data is rather expensive or not feasible (e.g. genome mapping, high-energy physics simulations, large sensors network). Analyzing how clouds can become “Big Data - friendly”, and what are the best options to provide data-oriented cloud services to address applications needs are the key goals of this thesis. In this talk, we present our contributions for providing high performance data management for applications running across multiple cloud data centers. We start by focusing on the scalability aspects of single-site processing and show how the MapReduce model can be extended across multi-sites. Next, we present a transfer service architecture that enables configurable cost-performance optimizations for inter-site transfers. This transfer scheme is then leveraged in the context of real-time streaming across cloud data centers. Finally, we investigate the viability of leveraging this data movement solution as a cloud-provided service, following a Transfer-as-a-Service paradigm based on a flexible pricing scheme.",data oriented architecture,104
f6b19b56439769bb7a1e0d7c4660393fceac5d9f,filtered,semantic_scholar,SSDBM,2008-01-01,semantic_scholar,ivip - a scientific workflow system to support experts in spatial planning of crop production,https://www.semanticscholar.org/paper/f6b19b56439769bb7a1e0d7c4660393fceac5d9f,"Decision making for crop production planning is essentially driven by location-based or more precisely by space-oriented information. Therefore, farmers and regional experts in the field mostly rely on new spatial-data-oriented decision making tools. IVIP is a prototype for a Web-based Spatial Decision Support System (WSDSS) demonstrating the benefits of location-based decision making using digitalized geographic information about ground allocation and soil quality. We present how the library of potential models for the IVIP WSDSS has been realized by extending the Scientific Workflow Management System Kepler that assists the collaboration of agricultural experts and computer scientists during model development. We first describe the requirements of our WSDSS, and then give a short introduction to the Kepler platform and explain in detail which extensions have been realized: cascading client-server architecture, spatial operations support, and WSDL interface. Finally, we illustrate how the biomass yield model has been modeled in our system.",data oriented architecture,105
23ac46cc5175021e9b65b869150fab041de93606,filtered,semantic_scholar,ArXiv,2013-01-01,semantic_scholar,a practical approach to ontology-enabled control systems for astronomical instrumentation,https://www.semanticscholar.org/paper/23ac46cc5175021e9b65b869150fab041de93606,"Even though modern service-oriented and data-oriented architectures promise to deliver loosely coupled control systems, they are inherently brittle as they commonly depend on a priori agreed interfaces and data models. At the same time, the Semantic Web and a whole set of accompanying standards and tools are emerging, advocating ontologies as the basis for knowledge exchange. In this paper we aim to identify a number of key ideas from the myriad of knowledge-based practices that can readily be implemented by control systems today. We demonstrate with a practical example (a three-channel imager for the Mercator Telescope) how ontologies developed in the Web Ontology Language (OWL) can serve as a meta-model for our instrument, covering as many engineering aspects of the project as needed. We show how a concrete system model can be built on top of this meta-model via a set of Domain Specific Languages (DSLs), supporting both formal verification and the generation of software and documentation artifacts. Finally we reason how the available semantics can be exposed at run-time by adding a ""semantic layer"" that can be browsed, queried, monitored etc. by any OPC UA-enabled client.",data oriented architecture,106
ca56089de18fc6b2ad67408dfdf1411bbce37c1a,filtered,semantic_scholar,,1999-01-01,semantic_scholar,software architecture of the u-70 accelerator complex new control system,https://www.semanticscholar.org/paper/ca56089de18fc6b2ad67408dfdf1411bbce37c1a,"The software of the new control system of the 70GeV accelerator complex is built around the distributed real time DBMS SSUDA with emphasis on control of technological process, not equipment. SSUDA was designed to store current states of dynamic parameters and supports 3-D tables. The tables are distributed around all levels of the CS, including equipment controllers. So, DB access protocols are used to access ECs. There are only two data-oriented atomic objects that applications deal with: vector and structure. All tasks interact exclusively through DBs and each task belongs to one of three weakly related types: data processing, hardware I/O and manmachine interface. The organization of parameter value storage is standardized, so data processing and I/O applications are highly unified. Only the console program serves the MMI for all tasks that are solved by operators and accelerator physicists.",data oriented architecture,107
30de295c1412f57fc92e3b3a1bbc7bd71f0ebfee,filtered,semantic_scholar,ICSOC Workshops,2011-01-01,semantic_scholar,data flow-oriented process mining to support security audits,https://www.semanticscholar.org/paper/30de295c1412f57fc92e3b3a1bbc7bd71f0ebfee,"The automated execution of dynamically-evolving business processes in service-oriented architectures requires audit methods to assert that they fulfill required security properties. Process mining techniques can provide models for the actual process behavior, but mostly disregard the dynamics of processes running in highly flexible environments and neglect the data flow perspective. This research plan is on novel data-oriented mining techniques to tackle these shortcomings in order to support effective security audits.",data oriented architecture,108
26c3b18f7a5ee7adee14245654e887d728a8570b,filtered,semantic_scholar,,2018-01-01,semantic_scholar,on efficient data exchange in multicore architectures,https://www.semanticscholar.org/paper/26c3b18f7a5ee7adee14245654e887d728a8570b,"In contemporary multicore architectures, three trends can be observed: (i) A growing number of cores, (ii) shared memory as the primary means of communication and data exchange and (iii) high diversity between platform architectures. Still, these platforms are typically programmed manually on a core-by-core basis; the most helpful tool that is widely accepted are library implementations of frequently used algorithms. This complicated task of multicore programming will grow further in complexity with the increasing numbers of cores. In addition, the constant change in architecture designs and thus in platform-specific programming demands will continue to make it laborious to migrate existing code to new platforms. State-of-the-art methods of automatic multicore code generation only partially meet the requirements of modern multicore platforms. They typically have a high overhead for different threads when growing numbers of cores and thus shrinking thread granularities demand the opposite. Also, they typically use message passing models for implementing data exchange when memory sharing should be the natural mode of data exchange. As a result, they often fail to produce efficient code, especially when large data throughput is required. This thesis proposes a data-oriented approach to multicore programming. It shows how dividing a program into discrete tasks with clearly specified inputs and outputs helps to formalise the problem of optimising high data throughput applications for a large range of multicore architectures, at the same time enabling an efficient, low-overhead implementation. In detail, its contributions are as follows. • Inefficiencies in existing programming models are demonstrated for the cases of the CAL actor language and Kahn process networks. Methods are shown to reduce these inefficiencies. • Ladybirds, a specificationmodel and language for parallel programs is presented. A Ladybirds program consists of a tasks with clearly defined inputs and outputs and of dependencies between them. It is explained how Ladybirds aims at execution efficiency also in the domains of data placement and transport and what steps are necessary to get from a Ladybirds specification to executable program code.The examples of comfortable debugging and ofminimising state retention overhead for transient systems underline the usability and versatility of Ladybirds. • An optimisation method for Ladybirds programs on the Kalray MPPA platform is presented. It tries to place data on different memory banks such as to avoid access conflicts. Afterwards, the Ladybirds optimisation problem for",data oriented architecture,109
d581245d95ee49532968413a9a4a695634cd3744,filtered,semantic_scholar,SECRYPT,2021-01-01,semantic_scholar,a unified model to detect information flow and access control violations in software architectures,https://www.semanticscholar.org/paper/d581245d95ee49532968413a9a4a695634cd3744,"Software architectures allow identifying confidentiality issues early and in a cost-efficient way. Information Flow (IF) and Access Control (AC) are established confidentiality mechanisms, so modeling and analysis approaches should support them. Because confidentiality issues often trace back to data usage, data-oriented approaches are promising. However, we could not identify a data-oriented approach handling both, IF and AC. Therefore, we present a unified data-oriented modeling and analysis approach supporting both, IF and AC, within the same model in this paper. We demonstrate the integration into an existing architectural description language and evaluate the resulting expressiveness and accuracy by a case study considering 22 cases.",data oriented architecture,110
d4d7701d4fdebddccef04ba1a2715820fffdfb10,filtered,semantic_scholar,Workshop on Information Integration on the Web,2001-01-01,semantic_scholar,"data-driven, xml-based web management in highly personalized environments",https://www.semanticscholar.org/paper/d4d7701d4fdebddccef04ba1a2715820fffdfb10,"In the domain of XML-based Web applications, sets of XML documents derived from heterogeneous data sources are to be managed. The deployment o XML offers a single and common data model which allows these sets to consider under a data-oriented perspective and to compose their elements to a single, logica XML document. The introduction of a logical representation of the underlying data by a so-called unified view enables comprehensive personalization and customization, because the document structure as well as its graphical presentation can be changed and adapted independently. The intention of this paper is to discuss the idea of building the unified view. Therefore, an overview of the corresponding architecture is given and basic strategies for the building process are presented.",data oriented architecture,111
d61555ba40f6c5a3f7bf36333534c1e28f8f62d9,filtered,semantic_scholar,ICA3PP,2009-01-01,semantic_scholar,a software transactional memory service for grids,https://www.semanticscholar.org/paper/d61555ba40f6c5a3f7bf36333534c1e28f8f62d9,"In-memory data sharing for grids allow location-transparent access to data stored in volatile memory. Existing Grid middlewares typ- ically support only explicit data transfer between Grid nodes. We be- lieve that Grid systems benefit from complementing traditional message- passing techniques with a data-oriented sharing technique. The latter includes automatic replica management, data consistency, and location- transparent access. As a proof of concept, we are implementing a POSIX- compatible object sharing service as part of the EU-funded XtreemOS project, which builds a Linux-based Grid operating system. In this paper we describe the software architecture of the object sharing service and design decisions including transactional consistency and peer-to-peer net- work structure. We also present preliminary evaluation results analyzing lower-bound transaction-overhead using a parallel raytracing application.",data oriented architecture,112
60881ba191ac396c88bf081b940b547c51d1b5b0,filtered,semantic_scholar,,1999-01-01,semantic_scholar,a scalable service architecture for computer-telephony integration,https://www.semanticscholar.org/paper/60881ba191ac396c88bf081b940b547c51d1b5b0,"The convergence of traditional voice-oriented telecommunications networks and data-oriented computer communications networks is yielding new challenges for building systems equally adept at handling voice and data applications. While there is much discussion about packetized voice over IP networks, a little explored opportunity is the ability to more easily deploy innovative new services based on the Internet’s client-server paradigm and the ease with which software agents can be introduced and migrated around the network. We discuss our new architecture for middleware services that more effectively enables the integration of telephone and data application. This horizontally-integrated architecture supports competition between interchangeable service implementations, based upon features, cost, etc. It is characterized by pervasive and seamless access across multiple cascaded networks. We describe our experiences in integrating an Internet-based core with cellular and other access networks, and our analysis of IP performance in this testbed using a graphical multi-layer protocol analysis tool. Based on our architecture, we have developed prototype converged applications for voice-actuated room control and personal “universal in-box” information management.",data oriented architecture,113
7e9647ea45c28306b39c64d04acbdad35654f720,filtered,semantic_scholar,"2009 Third International Conference on Emerging Security Information, Systems and Technologies",2009-01-01,semantic_scholar,runtime protection via dataflow flattening,https://www.semanticscholar.org/paper/7e9647ea45c28306b39c64d04acbdad35654f720,"Software running on an open architecture, such as the PC, is vulnerable to inspection and modification. Since software may process valuable or sensitive information, many defenses against data analysis and modification have been proposed. This paper complements existing work and focuses on hiding data location throughout program execution. To achieve this, we combine three techniques: (i) periodic reordering of the heap, (ii) migrating local variables from the stack to the heap and (iii) pointer scrambling. By essentially flattening the dataflow graph of the program, the techniques serve to complicate static dataflow analysis and dynamic data tracking. Our methodology can be viewed as a data-oriented analogue of control-flow flattening techniques. Dataflow flattening is useful in practical scenarios like DRM, information-flow protection, and exploit resistance. Our prototype implementation compiles C programs into a binary for which every access to the heap is redirected through a memory management unit. Stack-based variables may be migrated to the heap, while pointer accesses and arithmetic may be scrambled and redirected. We evaluate our approach experimentally on the SPEC CPU2006 benchmark suite.",data oriented architecture,114
c4a6463cec7b29136a9f858d7bbb8e6a98772fa6,filtered,semantic_scholar,"2009 12th Euromicro Conference on Digital System Design, Architectures, Methods and Tools",2009-01-01,semantic_scholar,run-time reconfigurable array using magnetic ram,https://www.semanticscholar.org/paper/c4a6463cec7b29136a9f858d7bbb8e6a98772fa6,"This paper presents the implementation of a coarse-grained Magnetic RAM based Reconfigurable Array. The Reconfigurable Array architecture is organized as a one- dimensional array of programmable ALU, with the configura- tion bits stored in magnetic random-access memories. The use of MRAM technology to implement run-time reconfigurable hardware devices is a very promising technological solution because MRAM can provide non-volatility with cell areas and access speeds comparable to those of SRAM, and with lower process complexity than flash memory. This type of coarse- grained array, where each reconfigurable element computes on 4-bit or larger input words, is more suitable to execute data-oriented algorithms and is more able to exploit larger amounts of operation-level parallelism than common fine- grained architectures. By substantially reducing the overhead for configurability, this coarse-grain architecture is also more apt to efficiently exploit run-time reconfiguration and therefore to take advantage of multi-context MRAM-based configuration memories. Keywords-reconfigurable array; MRAM; programmable fab- rics;",data oriented architecture,115
826ac2113812ee288da45f585759f81318ce4c85,filtered,semantic_scholar,,2017-01-01,semantic_scholar,information management for enabling systems medicine,https://www.semanticscholar.org/paper/826ac2113812ee288da45f585759f81318ce4c85,"Abstract Systems medicine is a data-oriented approach in research and clinical practice to support study and treatment of complex diseases. It relies on well-defined information management processes providing comprehensive and up to date information as basis for electronic decision support. The authors suggest a three-layer information technology (IT) architecture for systems medicine and a cyclic data management approach including a knowledge base that is dynamically updated by extract, transform, and load (ETL) procedures. Decision support is suggested as case-based and rule-based components. Results are presented via a user interface to acknowledging clinical requirements in terms of time and complexity. The systems medicine application was implemented as a prototype.",data oriented architecture,116
61f0f98f644912b1c71d137a829db60782eebd63,filtered,semantic_scholar,IEEE Access,2020-01-01,semantic_scholar,cyber physical and social networks in iov (cpsn-iov): a multimodal architecture in edge-based networks for optimal route selection using 5g technologies,https://www.semanticscholar.org/paper/61f0f98f644912b1c71d137a829db60782eebd63,"Humans are blessed with the intelligence to create links, develop semantic metaphors and models for reasoning; construct rules for decision making; and to form bounded loops for interaction, socialization and knowledge sharing. But machines are inadequate with these extraordinary abilities rather, numerous algorithms and mathematical models can be used to connect physical resources with cyberspaces to control objects and, develop cognitive learning for optimal decision making. Connected users and devices in closed virtual and physical proximity give direction towards the plethora of real-world applications for physical, social and, cyber computing. Because of the increase in social media networking and 5G communication links offer real-time crowdsourcing and sensing as a complementary base for information. Proceeding this idea, in this study we have proposed Cyber-Physical and Social Networks (CPSN) for two fundamental operations in IoV (Internet of Vehicles) as CPSN-IoV; (1) to define conceptual architecture of CPSN-IoV for data-oriented network for smart infrastructure and, (2) to create the significant virtual space where the instances of smart vehicles, devices, and things will have meaningful links with the real world objects where, CPSN-IoV will evolve, emerge, compete, and collaborate with all connected objects to strengthen the decision making process. To investigate the potential impact of our proposed study, we have simulated the taxicab trajectory data of the urban city of Portugal in OMNeT++ for the in-depth understanding of road topology, connected vehicles and things, and their traffic trends; and users’ social media streams in respective edge for efficient route planning. The results of simulation demonstrate that our proposed framework has the ability to achieve human-machine intellectual association for managing the smart environment.",data oriented architecture,117
1d750ce96c2cda75c18b2c7bafb4f56f4e9dc36d,filtered,semantic_scholar,Conf. Computing Frontiers,2016-01-01,semantic_scholar,from flops to bytes: disruptive change in high-performance computing towards the post-moore era,https://www.semanticscholar.org/paper/1d750ce96c2cda75c18b2c7bafb4f56f4e9dc36d,"Slowdown and inevitable end in exponential scaling of processor performance, the end of the so-called ""Moore's Law"" is predicted to occur around 2025--2030 timeframe. Because CMOS semiconductor voltage is also approaching its limits, this means that logic transistor power will become constant, and as a result, the system FLOPS will cease to improve, resulting in serious consequences for IT in general, especially supercomputing. Existing attempts to overcome the end of Moore's law are rather limited in their future outlook or applicability. We claim that data-oriented parameters, such as bandwidth and capacity, or BYTES, are the new parameters that will allow continued performance gains for periods even after computing performance or FLOPS ceases to improve, due to continued advances in storage device technologies and optics, and manufacturing technologies including 3-D packaging. Such transition from FLOPS to BYTES will lead to disruptive changes in the overall systems from applications, algorithms, software to architecture, as to what parameter to optimize for, in order to achieve continued performance growth over time. We are launching a new set of research efforts to investigate and devise new technologies to enable such disruptive changes from FLOPS to BYTES in the Post-Moore era, focusing on HPC, where there is extreme sensitivity to performance, and expect the results to disseminate to the rest of IT.",data oriented architecture,118
141ac67c51134b03e993dca1a4e038266c6a45aa,filtered,semantic_scholar,WABBWUAS@UMAP,2010-01-01,semantic_scholar,generic adaptation process,https://www.semanticscholar.org/paper/141ac67c51134b03e993dca1a4e038266c6a45aa,Adaptive Hypermedia Systems (AHS) have long been mainly represented by domain- or application-specific systems. Few reference models exist and they provide only a brief overview of how to describe and organize the ‘adaptation process’ in a generic way. In this paper we consider the process aspects of AHS from the very first classical ‘user modelling-adaptation’ loop to a generic detailed flowchart of the adaptation in AHS.We introduce a Generic Adaptation Process and by aligning it with a layered (data-oriented) AHS architecture we show that it can serve as the process part of a new reference model for AHS.,data oriented architecture,119
74a462a4e6426679aa9f2f0c172e28c0bb064258,filtered,semantic_scholar,ACM Multimedia,2020-01-01,semantic_scholar,pose-native network architecture search for multi-person human pose estimation,https://www.semanticscholar.org/paper/74a462a4e6426679aa9f2f0c172e28c0bb064258,"Multi-person pose estimation has achieved great progress in recent years, even though, the precise prediction for occluded and invisible hard keypoints remains challenging. Most of the human pose estimation networks are equipped with an image classification-based pose encoder for feature extraction and a handcrafted pose decoder for high-resolution representations. However, the pose encoder might be sub-optimal because of the gap between image classification and pose estimation. The widely used multi-scale feature fusion in pose decoder is still coarse and cannot provide sufficient high-resolution details for hard keypoints. Neural Architecture Search (NAS) has shown great potential in many visual tasks to automatically search efficient networks. In this work, we present the Pose-native Network Architecture Search (PoseNAS) to simultaneously design a better pose encoder and pose decoder for pose estimation. Specifically, we directly search a data-oriented pose encoder with stacked searchable cells, which can provide an optimum feature extractor for the pose specific task. In the pose decoder, we exploit scale-adaptive fusion cells to promote rich information exchange across the multi-scale feature maps. Meanwhile, the pose decoder adopts a Fusion-and-Enhancement manner to progressively boost the high-resolution representations that are non-trivial for the precious prediction of hard keypoints. With the exquisitely designed search space and search strategy, PoseNAS can simultaneously search all modules in an end-to-end manner. PoseNAS achieves state-of-the-art performance on three public datasets, MPII, COCO, and PoseTrack, with small-scale parameters compared with the existing methods. Our best model obtains 76.7% mAP and 75.9% mAP on the COCO validation set and test set with only 33.6M parameters. Code and implementation are available at https://github.com/for-code0216/PoseNAS.",data oriented architecture,120
92d394435385cfd3baedd18054b87f29455154d1,filtered,semantic_scholar,ArXiv,2014-01-01,semantic_scholar,time series data mining for the gaia variability analysis,https://www.semanticscholar.org/paper/92d394435385cfd3baedd18054b87f29455154d1,"Gaia is an ESA cornerstone mission, which was successfully launched December 2013 and commenced operations in July 2014. Within the Gaia Data Processing and Analysis consortium, Coordination Unit 7 (CU7) is responsible for the variability analysis of over a billion celestial sources and nearly 4 billion associated time series (photometric, spectrophotometric, and spectroscopic), encoding information in over 800 billion observations during the 5 years of the mission, resulting in a petabyte scale analytical problem. In this article, we briefly describe the solutions we developed to address the challenges of time series variability analysis: from the structure for a distributed data-oriented scientific collaboration to architectural choices and specific components used. Our approach is based on Open Source components with a distributed, partitioned database as the core to handle incrementally: ingestion, distributed processing, analysis, results and export in a constrained time window.",data oriented architecture,121
f4dda7d65b3b3c21beb58483c712911945649b33,filtered,semantic_scholar,ICN,2020-01-01,semantic_scholar,toward a restful information-centric web of things: a deeper look at data orientation in coap,https://www.semanticscholar.org/paper/f4dda7d65b3b3c21beb58483c712911945649b33,"The information-centric networking (ICN) paradigm offers replication of autonomously verifiable content throughout a network, in which content is bound to names instead of hosts. This has proven beneficial in particular for the constrained IoT. Several approaches, the most prominent of which being Named Data Networking, propose access to named content directly on the network layer. Independently, the IETF CoAP protocol group started to develop mechanisms that support autonomous content processing and in-network storage. In this paper, we explore the emerging CoAP protocol building blocks and how they contribute to an information-centric network architecture for a data-oriented RESTful Web of Things. We discuss design options and measure characteristic performances of different network configurations, which deploy CoAP proxies and OSCORE content object security, and compare with NDN. Our findings indicate an almost continuous design space ranging from plain CoAP at the one end to NDN on the other. On both ends---ICN and CoAP---we identify protocol features and aspects whose mutual transfer potentially improves design and operation of the other.",data oriented architecture,122
5bebd0d71a010e6a9b1b1de6cbcac9a59483aa35,filtered,semantic_scholar,,1996-01-01,semantic_scholar,a data model for architecture independent parallel programming,https://www.semanticscholar.org/paper/5bebd0d71a010e6a9b1b1de6cbcac9a59483aa35,"This paper presents a common data model for both shared and distributed parallel programming. Our model aims at parallel application programming, especially in th e field of data parallelism. We introduce coordinators shared objects which automatically perform synchronization in shared memory programming and remote communication in distributed programming. Programming with coordinators allows a static definition of dynamic access properties (shared access patterns) in a declarative manner. Thus, there is no need for explicit use of synchronization or communication primitiv es in order to get well defined and efficient parallel programs. In contrast, declarativity allows to think in abstract coor dination categories. Our paradigm is named Declarative Imperative Parallel Programming due to this fact and due to our commitment to imperative applications, mainly from the field of scientific computing, image processing, simulation and optimization. 1. The DIPP programming model Ideally, explicit parallel programming should be uniform for shared and distributed platforms. One way to achieve this is to give the programmer the illusion of shared memory even on distributed platforms[18]. While we think that this might be exactly what a programmer wants we must acknowledge that this goal is not reached yet. The performance issue implies some sort of discrimination of local from non-local data for distributed platforms. We believe that the process model can be uniform without any impact on performance. We propose such a model (a workpool model) in [13]. The aim of this paper is to show that even the data model can benefit from an uniform approach allowing architecture invariant programmin g without too much loss of performance. The relationship between our data model and the workpool is described in [14]. The main property of the approach presented in this paper is a paradigm which makes explicit synchronization or remote communication obsolete without performance degradation1. We introducecoordinators, a means for declaratively specifying the dynamic access properties of objects to be used by more than one process. The access properties directly correspond to algorithmic patterns typically found i data parallel algorithms such as fan-in or fan-out. In the context of message passing we have the related term broadcast. These all are specific cases of access patterns which can be defined by coordinators. The automatic coordination behavior of a system that implements coordinators can be derived from the specified patterns. Since coordinators are a declarative means to be used in imperative programming the programming model is named Declarative Imperative Parallel Programming. Imperativity is one of the properties which make coordinators different from other implicit synchronization paradigms such as futures [10]. See the discussion of related work for details. Coordinators are objects that may be accessed by more than one process in a coordinated fashion. In shared memory programming they might be named selfsynchronized objects. In distributed programming the term self-distributing might be in order. Accesses to coordinators may trigger synchronization or remote communication actions. We discriminate writing accesses (producers) from reading accesses (consumers). Note, that we do not support general producer-consumer aspects like buffering. In contras t, coordinators are a means for synchronized control allowing a tight coupling between producer and consumer. We 1Notice that we are concerned with application programming; we do not claim that our model does away with explicit synchroniza tion or coordination for parallel system programming such as operati ng systems or databases. specify access properties in a declarative manner: Access patterns are declared separately for reading and writing. The parallel semantics is defined by switching between a writableand areadablestate of a coordinator. The patterns statically describe the conditions which trigger the state switches. These conditions are defined in terms of “who reads or writes an object how many times”. Inappropriate (premature) accesses are delayed until the state switches. This behavior is implemented by implicit synchronization or communication, depending on the underlying architecture. 1.1. Dynamic behavior of coordinators The basic assumption about accesses to coordinators is that writing accesses are distinguished from reading accesses. In imperative programs, switches between writable and readabletypically occur repeatedly inside loops. In functional programs there is exactly one switch from writable to readable. 2 In the following, we informally describe the dynamic behavior of coordinators. Two state semantics Coordinators exhibit a two state semantics: A coordinator is initially in thewritablestate. After construction of the first value it switches to the readable state. After the last read access the coordinator switches t o thewritable state again, thus allowing multiple updates of objects. Depending on the access patterns defined for each state (see section 1.2), the switches may be triggered by dif ferent actions. Blocking If a coordinator is accessed and its state does not correspond to the access kind (i.e. a read access while the coordinator is writable and vice versa) the access is automatically blocked. Blocking lasts at least until the stat e has switched (e.g. by completion of some other accesses). By defining the switch conditions between the two states, the access patterns also determine blocking conditions. Computational steps Our focus is on iteratively writing and reading objects inside some loop or recursion. All such activities within one iteration are referred to as a computational step. More accurately, we define a computational stepwith respect to a coordinator as (dynamically) starting in the writable state and ending when this state is reached again, i.e. a computational step consists of a write phase and aread phase .3 2Readers familiar withfuturesor I-structuresmight see some relationship to these. 3In the functional world, the whole lifetime of a variable is a computational step. The semantics of coordinators is defined by their behavior during one computational step. In general, different co ordinators will carry out different computational steps. 1.2. De ning access patterns Every coordinator reveals a specific access pattern with respect to both phases of a computational step. The access patterns must be specified by the user separately for both phases. Access patterns correspond to algorithmic pat terns as they typically occur in “data-oriented” parallel a lgorithms (e.g. in numerical computation). We have defined the following patterns: each(<process group >,<no of accesses >) each(<process group >) arbitrary(<no of accesses >) arbitrary() The main patternseach and arbitrary differ in the mode of cooperation between the involved processes while their shapes denote the events that trigger a state change. Theeach pattern is used for a homogeneous group of processes <process group >, when the overall task within the write or read phase of a computational step can be defined by specifying the task of every single process within the phase. The intended standard way to specify such a task is to declare how many times the process will access the coordinator within the phase. To do so the each pattern is used with a<no of accesses > specification ( <no of accesses > will be 1 in many cases). This pattern fits for most algorithms that work on regular data (like arrays) in a regular fashion. If the number of accesses cannot be given, each process has to state explicitly that its task within a phase is finished by invoking the coordinator method procReady(<phase>). This method is parameterized with the phase, since it must be synchronized with concurrent accesses. Thus, a call to procReady is a further potential blocking situation. The state change is triggered as soon as each process has finished its task. In order to get a proper definition of this switch condition we require an invariable line-up of the pro cess group (except for an initial phase, see [13]). In contrast, thearbitrary pattern is used if an arbitrary, possibly varying number of possibly inhomogeneous processes share the coordinator. Within this cooperation mode, we can provide only global switch conditions: In the arbitrary pattern a<no of accesses > specification refers to the overall number of accesses, i.e. the state of the coordinator switches after exactly <no of accesses > accesses, no matter which processes were involved. Again, if the number of accesses cannot be given the state switch has to be triggered explicitly. In contrast to theeach pattern this is done by only one process, using the coordinator method switch(<phase>). It can be concluded that this pattern is appropriate e.g. for a farm work model where a centralized master controls the work of several slave processes. 1.3. A short example We illustrate the use of coordinators in a small example, using aC++ like notation enhanced with simple syntactic extensions. Our example implements a producer-consumer scenario where an integer variable sharedInt is repeatedly written by a single producer and subsequently read by nProcs different consumers. We ensure that each value written by the producer is read exactly once by each consumer, by simply definingsharedInt as a coordinator:",data oriented architecture,123
44c75858494b9aecb62b9c50fe4cea48a7e045d1,filtered,semantic_scholar,"CCGrid 2003. 3rd IEEE/ACM International Symposium on Cluster Computing and the Grid, 2003. Proceedings.",2003-01-01,semantic_scholar,a method to find unique sequences on distributed genomic databases,https://www.semanticscholar.org/paper/44c75858494b9aecb62b9c50fe4cea48a7e045d1,"Thanks to the development of genetic engineering, various kinds of genomic information are being unveiled. Hence, it becomes feasible to analyze the entire genomic information all at once. On the other hand, the quantity of the genomic information stocked on databases is increasing day after day. In order to process the whole information, we have to develop an effective method to deal with lots of data. Therefore, it is indispensable not only to make an effective and rapid algorithm but also to use high-speed computer resource so as to analyze the biological information. For this purpose, as one of the most promised computing environments, the grid computing architecture has appeared recently. The European Data Grid (EDG) is one of the data-oriented grid computing environments [11]. In the field of bioinformatics, it is important to find unique sequences to succeed in molecular biological experiments [6]. Once unique sequences have been found they can be useful for target specific probes/primers design, gene sequence comparison and so on. In this paper, we propose a method to discover unique sequences from among genomic databases located in a distributed environment. Next, we implement this method upon the European Data Grid and show the calculation results for E. coli genomes.",data oriented architecture,124
9796741f06dc309163ba99993d9ef31295ec86a8,filtered,semantic_scholar,IEEE Trans. Knowl. Data Eng.,2002-01-01,semantic_scholar,practical data-oriented microaggregation for statistical disclosure control,https://www.semanticscholar.org/paper/9796741f06dc309163ba99993d9ef31295ec86a8,"Microaggregation is a statistical disclosure control technique for microdata disseminated in statistical databases. Raw microdata (i.e., individual records or data vectors) are grouped into small aggregates prior to publication. Each aggregate should contain at least k data vectors to prevent disclosure of individual information, where k is a constant value preset by the data protector. No exact polynomial algorithms are known to date to microaggregate optimally, i.e., with minimal variability loss. Methods in the literature rank data and partition them into groups of fixed-size; in the multivariate case, ranking is performed by projecting data vectors onto a single axis. In this paper, candidate optimal solutions to the multivariate and univariate microaggregation problems are characterized. In the univariate case, two heuristics based on hierarchical clustering and genetic algorithms are introduced which are data-oriented in that they try to preserve natural data aggregates. In the multivariate case, fixed-size and hierarchical clustering microaggregation algorithms are presented which do not require data to be projected onto a single dimension; such methods clearly reduce variability loss as compared to conventional multivariate microaggregation on projected data.",data oriented architecture,125
59bb50285c3e3807a03617b98aac00233cc5ce28,filtered,semantic_scholar,2010 IFIP Wireless Days,2010-01-01,semantic_scholar,a software radio architecture for the baseband level of the multi-standard user terminal: design methodology and computational assessment,https://www.semanticscholar.org/paper/59bb50285c3e3807a03617b98aac00233cc5ce28,In this paper we present a design methodology and system prototyping for the baseband level of the Software Defined Radio (SDR)-based portable multi-standard terminal. The SDR-based architecture consists of three main layers denoted as: i) Upper Layer to provide communication with an end user and a network; ii) Middle Layer to establish the required protocol configuration; and iii) Bottom Layer to execute the protocol algorithm. Main concern was based on the examination of the SDR-based module behavior in the heterogeneous environment. As a case study we have chosen two different wireless communication standards: data-oriented WiMAX (IEEE 802.16d) and voice-oriented UMTS (release 1999). The simulation of the digital signal processing for both standards was performed in the MATLAB environment. The goal is to achieve and to verify the given system configuration depending on the environment characteristics. For this reason we show that SDR-based module can recognize the required protocol configuration and tune the system accordingly.,data oriented architecture,126
