abstract,doi,downloadUrl,id,title,publishedDate,publisher,journals,database,query_name,query_value
"A natural way of estimating heteroscedastic label noise in regression is to
model the observed (potentially noisy) target as a sample from a normal
distribution, whose parameters can be learned by minimizing the negative
log-likelihood. This formulation has desirable loss attenuation properties, as
it reduces the contribution of high-error examples. Intuitively, this behavior
can improve robustness against label noise by reducing overfitting. We propose
an extension of this simple and probabilistic approach to classification that
has the same desirable loss attenuation properties. Furthermore, we discuss and
address some practical challenges of this extension. We evaluate the
effectiveness of the method by measuring its robustness against label noise in
classification. We perform enlightening experiments exploring the inner
workings of the method, including sensitivity to hyperparameters, ablation
studies, and other insightful analyses",,http://arxiv.org/abs/2304.02849,145193369,logistic-normal likelihoods for heteroscedastic label noise,2023-08-14T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"It will be observed that before the COVID-19 pandemic, online education was not popular in Nigeria’s higher and lower educational institutions of learning, either due to a lack of awareness, finance, or outright negligence by the authorities concerned. During the pandemic, most educational institutions were directed to study virtually (online), even when there were no previous plans. The remote learning idea failed to meet the needs of many students/learners in Nigeria, and some other parts of the globe alike. Many schools in Nigeria, if not all were shut down, and many educators noticed that the emergency virtual/remote learning option negatively influenced students’ and teachers’ social, emotional, and academic well-being. Because of these problems encountered, the Nigerian government cannot just watch, because online learning has become the in-thing, and has the potential to unlock every possibility in the Nigerian education system. So, the technological innovations of the 21st century have entrenched into most of all modern life activities, of which the education sector is now embedded in technology. Therefore, human beings need to keep pace with social change by adapting to the availability of these new technologies. Virtual learning has become one of these outcomes of technological innovations/inventions of the century in the field of education that has come to alleviate many educational challenges of citizens, especially in the Nigerian education system. Consequently, this paper, based on the evidence from the literature attempts to find out the importance, benefits, and pitfalls of a virtual learning environment in the Nigerian educational institutions’ context. Finally, the four learning theories that enhance or enable electronic learning were discussed, and in an attempt to discuss the characteristics of virtual learning, the author concisely highlighted the futuristic of online learning in Nigerian educational institutions",10.52155/ijpsat.v35.2.4798,https://core.ac.uk/download/596879742.pdf,152947599,icts in education industry: understanding virtual learning pedagogy: evidence from literature,2022-12-05T00:00:00,Scholar AI LLC,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"In the context of the computational and algorithmic revolution, the digital image more than ever elevates the status of representations to the sphere of processes and operations. In a more general context, images can be seen as cultural agents, progressively developing new habits by promoting mediations between multiple subjects, whether human or nonhuman. From this perspective, we may question what characterizes the dynamics of those images. Can we consider digital images to be semiotic agents? Admitting this premise implies highlighting images not only as results or instruments but as integrated participants in processes. In light of this, we explore the digital image as a semiotic agent, from a Peircean semiotic perspective, from which the digital image can be seen as a sign, a dialogical being inserted in a network of relations",10.34632/jsta.2020.8195,https://core.ac.uk/download/480542301.pdf,122814641,digital image as a semiotic agent,2020-04-22T01:00:00,Universidade Católica Portuguesa,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"In this work, we propose a novel method to improve the generalization ability
of CNN-based face forgery detectors. Our method considers the feature anomalies
of forged faces caused by the prevalent blending operations in face forgery
algorithms. Specifically, we propose a weakly supervised Second Order Local
Anomaly (SOLA) learning module to mine anomalies in local regions using deep
feature maps. SOLA first decomposes the neighborhood of local features by
different directions and distances and then calculates the first and second
order local anomaly maps which provide more general forgery traces for the
classifier. We also propose a Local Enhancement Module (LEM) to improve the
discrimination between local features of real and forged regions, so as to
ensure accuracy in calculating anomalies. Besides, an improved Adaptive Spatial
Rich Model (ASRM) is introduced to help mine subtle noise features via
learnable high pass filters. With neither pixel level annotations nor external
synthetic data, our method using a simple ResNet18 backbone achieves
competitive performances compared with state-of-the-art works when evaluated on
unseen forgeries",,http://arxiv.org/abs/2209.15490,131755699,learning second order local anomaly for general face forgery detection,2022-09-30T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Over the last few years, neural image compression has gained wide attention
from research and industry, yielding promising end-to-end deep neural codecs
outperforming their conventional counterparts in rate-distortion performance.
Despite significant advancement, current methods, including attention-based
transform coding, still need to be improved in reducing the coding rate while
preserving the reconstruction fidelity, especially in non-homogeneous textured
image areas. Those models also require more parameters and a higher decoding
time. To tackle the above challenges, we propose ConvNeXt-ChARM, an efficient
ConvNeXt-based transform coding framework, paired with a compute-efficient
channel-wise auto-regressive prior to capturing both global and local contexts
from the hyper and quantized latent representations. The proposed architecture
can be optimized end-to-end to fully exploit the context information and
extract compact latent representation while reconstructing higher-quality
images. Experimental results on four widely-used datasets showed that
ConvNeXt-ChARM brings consistent and significant BD-rate (PSNR) reductions
estimated on average to 5.24% and 1.22% over the versatile video coding (VVC)
reference encoder (VTM-18.0) and the state-of-the-art learned image compression
method SwinT-ChARM, respectively. Moreover, we provide model scaling studies to
verify the computational efficiency of our approach and conduct several
objective and subjective analyses to bring to the fore the performance gap
between the next generation ConvNet, namely ConvNeXt, and Swin Transformer.Comment: arXiv admin note: substantial text overlap with arXiv:2307.02273.
  text overlap with arXiv:2307.0609",,http://arxiv.org/abs/2307.06342,144628678,"convnext-charm: convnext-based transform for efficient neural image
  compression",2023-07-12T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"As active network defence systems, honeypots are commonly used as a decoy to inspect attackers and their attack tactics in order to improve the cybersecurity infrastructure of an organisation. A honeypot may be successful provided that it disguises its identity. However, cyberattackers continuously endeavour to discover honeypots for evading any deception and bolstering their attacks. Active fingerprinting attack is one such technique that may be used to discover honeypots by sending specially designed traffic. Preventing a fingerprinting attack is possible but doing that may hinder the process of dealing with the attackers, counteracting the purpose of a honeypot. Instead, detecting an attempted fingerprinting attack in real-time can enhance a honeypot’s capability, uninterruptedly managing any immediate consequences and preventing the honeypot being identified. Nevertheless, it is difficult to detect and predict an attempted fingerprinting attack due to the challenge of isolating it from other similar attacks, particularly when imprecise observations are involved in the monitoring of the traffic. Dynamic fuzzy rule interpolation (D-FRI) enables an adaptive approach for effective reasoning with such situations by exploiting the best of both inference and interpolation. The dynamic rules produced by D-FRI facilitate approximate reasoning with perpetual changes that often occur in this type of application, where dynamic rules are required to cover new network conditions. This paper proposes a D-FRI-Honeypot, an enhanced honeypot running D-FRI framework in conjunction with Principal Component Analysis, to detect and predict an attempted fingerprinting attack on honeypots. This D-FRI-Honeypot works with a sparse rule base but is able to detect active fingerprinting attacks when it does not find any matching rules. Also, it learns from current network conditions and offers a dynamically enriched rule base to support more precise detection. This D-FRI-Honeypot is tested against five popular fingerprinting tools (namely, Nmap, Xprobe2, NetScanTools Pro, SinFP3 and Nessus), to demonstrate its successful applications",10.1109/tetci.2020.3023447,https://core.ac.uk/download/346636335.pdf,8173755,d-fri-honeypot:a secure sting operation for hacking the hackers using dynamic fuzzy rule interpolation,2021-12-01T00:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"El propòsit d’aquest projecte és la investigació i subseqüent programació i
implementació d’un agent intel·ligent capaç de jugar a un videojoc de supervivència.
El projecte consisteix en dues parts principals. La primera se centra en l’estudi del
camp de la intel·ligència artificial espontània, supervisada i no supervisada, entenent
els mètodes comuns i extraient informació crucial amb la intenció d’implementar-los,
si és possible, en el nostre entorn. La segona consisteix a emprar tot el coneixement
adquirit per aconseguir fer l’agent el més adaptat possible a l’entorn on se
l’introdueixi.
No s’intentarà obtenir una perfecta optimització de tasques, ja que aquesta disciplina
ja s’ha explorat amb profunditat i de fer-ho el projecte es limitaria al seguiment d’un
camí ja recorregut. En canvi, el que s’intentarà de debò serà fer que l’agent
evolucioni de la manera més autònoma possible i esperar que sigui capaç d’innovar
a l’hora de trobar solucions originals per als problemes que li presentem.
L’agent hauria de ser capaç d’analitzar el seu voltant i reconèixer-hi altres entitats o
agents en les seves respectives localitzacions. A partir d’aquestes observacions i en
conjunt amb l’experiència adquirida prèviament, haurà de decidir quines accions
prendre utilitzant únicament controls convencionals. S’intentarà “imitar” el procés
d’aprenentatge dels éssers vius i no necessàriament seguir aproximacions purament
matemàtiques.
L’objectiu últim és doncs introduir-se en el camp dels agents intel·ligents en entorns
de 3 dimensions amb el propòsit de fer-ne un d’indistingible a les persones.El propósito de este proyecto es la investigación y subsecuente programación e
implementación de un agente inteligente capaz de jugar a un videojuego de
supervivencia.
El proyecto consiste de dos partes principales. La primera se centra en el estudio
del campo de la inteligencia artificial espontánea, supervisada y no supervisada,
entender los métodos más comunes y extraer información crucial con la intención de
implementarlos, a ser posible, en nuestro entorno. La segunda consiste en usar todo
el conocimiento adquirido para conseguir hacer el agente lo más adaptado posible al
entorno donde se le introduzca.
No se intentará conseguir ninguna perfecta optimización de tareas, ya que esta
disciplina ya se ha explorado en profundidad y de hacerlo el proyecto se limitaría al
seguimiento de un camino ya recorrido. En cambio, lo que se intentará en realidad
será hacer que el agente evolucione de la manera más autónoma posible y esperar
que sea capaz de innovar a la hora de encontrar soluciones originales a los
problemas que se le presenten.
El agente debería ser capaz de analizar sus alrededores y reconocer otras
entidades o agentes en sus respectivas localizaciones. A partir de esas
observaciones y en conjunto con la experiencia adquirida con anterioridad, deberá
decidir qué acciones tomar utilizando únicamente controles convencionales. Se
intentará “imitar” el proceso de aprendizaje de los seres vivos y no necesariamente
se seguirán aproximaciones puramente matemáticas.
El objetivo último es entonces introducirse en el campo de los agentes inteligentes
en entornos de 3 dimensiones con el propósito de hacer uno indistinguible a las
personas.The purpose of this project is the investigation and subsequent programming and
deployment of an intelligent agent capable of playing a survival video game.
It will consist of two main parts. The first focus will be to dive into the territory of
spontaneous, unsupervised Artificial Intelligence. Understanding the common
methods and extracting insights with the intent of hopefully implementing them into
our environment. The second part will consist in using the gathered knowledge for
making the agent as adapted as possible to the environment it is put into.
We will not be aiming for a perfect optimization of tasks as this discipline has already
been largely explored, and thus this project would be limited to the following of an
already established path. We will instead try to make the agent evolve as
autonomously as possible, and expect it to come up with unforeseen and not
necessarily optimal solutions to the problems we present it with.
The agent should be capable of analyzing its surroundings and recognizing other
entities or agents in their respective locations. From those and together with the
experience gathered previously, it will have to decide which actions to take by using
conventional controls. We intend it to “mimic” the learning process of living beings
and not necessarily follow strictly mathematical approaches.
Hence, the final goal is to get inside the field of smart agents in 3d virtual
environments with the purpose of making one closer to being indistinguishable from
humans",,https://core.ac.uk/download/534169943.pdf,133595318,"programació d'un agent intel·ligent capaç de sobreviure en un videojoc ""sandbox"" de 3dimensions",2022-06-27T01:00:00,Universitat Politècnica de Catalunya,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Due to the unequivocal need for understanding the decision processes of deep learning networks, both modal-dependent and model-agnostic techniques have become very popular. Although both of these ideas provide transparency for automated decision making, most methodologies focus on either using the modal-gradients (model- dependent) or ignoring the model internal states and reasoning with a model's behavior/outcome (model-agnostic) to instances. In this work, we propose a unified explanation approach that given an instance combines both model-dependent and agnostic explanations to produce an explanation set. The generated explanations are not only consistent in the neighborhood of a sample but can highlight causal relationships between image content and the outcome. We use Wireless Capsule Endoscopy (WCE) domain to illustrate the effectiveness of our explanations. The saliency maps generated by our approach are comparable or better on the softmax information score",,https://core.ac.uk/download/554841151.pdf,140003377,this changes to that: combining causal and non-causal explanations to generate disease progression in capsule endoscopy.,2023-02-15T00:00:00,'Institute of Electrical and Electronics Engineers (IEEE)',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"There is a great deal of study and discussion about the character of future wars. Such a study is absolutely essential so that we are not caught in the trap of fighting the last war and finding ourselves on the losing side. However, it is also recognised that predicting future conflicts is not the easiest of tasks. Perhaps we can heed the words of Michael Howard, the eminent military historian, who said, that, “the purpose of future gazing in war is not to get it right but to avoid getting it terribly wrong.""
In assessing the future, we must analyse ongoing conflicts as these provide the best possible lessons in a live environment that cannot be replicated in wargames and exercises. However, we must also be mindful that wars occur in specific political, geographic, and strategic settings. What happens in one context may not be directly applicable in another. When the US was engaged in wars in Iraq and Afghanistan, it was predicted that the future of warfare would be insurgencies and countering terrorism. Wars between states were considered unlikely, with the greatest danger of such a war primarily in the Middle East and South Asia. The traditional thinking in the Indian military leadership was that conventional wars would be “short and swift.”
&nbsp;
&nbsp",,https://core.ac.uk/download/555483905.pdf,141976078,visualising the context  and contours of india’s future wars,2022-12-31T00:00:00,"Centre For Land Warfare Studies (CLAWS), New Delhi, India",[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Nowadays, artificial intelligence (AI) became a special concern in language teaching for the reason that it can assist and enhance language learning for all levels of education. Again, it had beneficial roles for supplementing language teaching like ELSA Speak App one of Automatic Speech Recognition (ASR) used for teaching pronunciation. It studied how students heard, voiced, uttered, vocalized, and asserted the English words in the oral language, but the students often pronounced incorrect words with the result that the uttered words had faulty meaning. This study aimed to carry out English Language Speech Assistant (ELSA) Speak App to improve English language pronunciation skills to higher education learners that were the English Department Students of Nahdlatul Ulama University of Yogyakarta (UNU). The data were collected using a test of pronunciation and interview. The researcher also taught in the classroom. The results showed that ELSA Speak can increase the students’ pronunciation skills. It can be seen from the average scores obtained from the teaching cycles from two to four in grade. Clearly, ELSA Speak helped the students pronounce diverse words more easily and comprehensively. Also, the available features offered by this app like instant feedback enabled the students to pronounce precisely. In conclusion, ELSA Speak can improve the students’ pronunciation skills well and effectively. Indeed, it can motivate the students to engage in learning to pronounce",10.32332/joelt.v9i1.2723,https://core.ac.uk/download/427156762.pdf,112598472,elsa speak app: automatic speech recognition (asr) for supplementing english pronunciation skills,2021-05-02T01:00:00,'IAIN Metro Lampung',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"The file attached to this record is the author's final peer reviewed version. The Publisher's final version can be found by following the DOI link.For the technologist it is easy to remain in safe technological enclaves with a bespoke language, a community of like minds and a familiar knowledge base. However, progress requires pushing the boundaries, thinking beyond the traditional and the ordinary, and questioning accepted norms. It requires opening of minds. It may surprise the reader that poetry can offer the key to unlock the closed mind. This potential is explored through a variety of poems dealing, in a novel manner, with the social impact of technology",10.1145/3381025,https://core.ac.uk/download/287585260.pdf,18506535,poetical potentials: the value of poems in social impact education,2019-12-26T00:00:00,'Association for Computing Machinery (ACM)',"[{'title': 'ACM Inroads', 'identifiers': ['2153-2184', 'issn:2153-2184']}]",core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"The central aim of this article is to sketch and outline a brief and critical presentation, overview and assessment of the (radically ambivalent) dynamics of the large family of technological developments pertaining to the Fourth Industrial Revolution (Industry 4.0), as well as of the so-called digitalisation of society. This assessment attempts to comprehensively overcome relevant analytical dualisms and the one-sided “either-or” logic, in favor of a synthetic, open and creative “both-and” framework of interdisciplinary thought",,https://core.ac.uk/download/518120601.pdf,136398487,industry 4.0 and the digitalisation of society: curse or cure?,2018-09-28T01:00:00,Virtual Reality Internet Research and eLearning Laboratory,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Chatbots have become popular and are being used in the most diverse areas. The most
common use for chatbot are the ones integrated in our smartphones, like Google Assistant
and Siri. This kind of technology evolved significantly in the past few years and now the
users have the feeling to be talking to another human being. In a near future, most of the
interaction between large organisations and their users will be mediated by AI agents.
A market that benefited a lot from this arising technology are the e-commerce websites.
Sometimes, it can be a struggle to find a product in a web site due to bad interface designs.
When integrated in these websites, the clients have immediate access to a seller that is
able to help them find the product they want or clarify some doubts that they might have.
Despite the great evolution in the responsiveness of these systems, when talking about
the User Interface (UI) of the systems, there are no major changes. Normally, chatbots are
represented using the common chat box in the bottom right corner of the screen.
In the scope of iFetch project, that the main focus is revolutionise the chatbot assistance
in online sales, it is proposed for this dissertation the development of a user
interface for a chatbot with multimodal interaction, making the user experience more
interactive and engaging. This interface is a representation of a virtual room where the
user can see the products that he/she wants to buy. The is also a component of image
processing to be able to use the 2D images for the generation of their 3D representation.Atualmente, a utilização de chatbots alargou-se para as mais diversas áreas. O exemplo
mais comum são os chatbots integrados nos smartphones como o Google assistant ou a
Siri. Esta tecnologia tem evoluído significativamente nos últimos anos, dando a sensação
ao utilizador que está a falar com outro ser humano. Num futuro próximo, a maioria das
interações entre os clientes e as empresas será feito através de agentes AI.
Uma área que tem beneficiado muito com a introdução desta tecnologia, são os websites
de vendas online. Por vezes, poderá ser complicado um utilizador encontrar o produto
que pretende no site da loja, devido ao mau design da interface. Assim, os chatbot permitem
que os seus clientes tenham acesso rápido a um vendedor a qualquer momento, que
os ajudará a encontrar o artigo pretendido e tirar possíveis dúvidas que tenham.
Apesar de ser notória uma grande evolução na capacidade de resposta destes sistema,
no que toca a interface digital dos chatbots, não se tem notado grande inovação. A maioria
dos chatbots que encontramos hoje em dia, são a típica caixa de texto que se encontra no
canto inferior do ecrã.
Assim, dentro do contexto do projecto iFetch, que pretende desenvolver um chatbot
para a assistência no mundo das vendas online, surge este trabalho cujo objetivo passa
por desenvolver uma interface inovadora multimodal que permita tornar a experiência
dos utilizadores do website mais interativa. Esta interface consistirá numa loja virtual
onde o utilizador poderá visualizar os produtos que pretende comprar. Existe também
uma componente de processamento de imagem para que seja possível a visualização das
imagens 2D em manequins 3D",,https://core.ac.uk/download/543393708.pdf,130684841,multimodal interaction techniques for chatbots,2022-02-01T00:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Scale variation has been a challenge from traditional to modern approaches in
computer vision. Most solutions to scale issues have a similar theme: a set of
intuitive and manually designed policies that are generic and fixed (e.g. SIFT
or feature pyramid). We argue that the scaling policy should be learned from
data. In this paper, we introduce ELASTIC, a simple, efficient and yet very
effective approach to learn a dynamic scale policy from data. We formulate the
scaling policy as a non-linear function inside the network's structure that (a)
is learned from data, (b) is instance specific, (c) does not add extra
computation, and (d) can be applied on any network architecture. We applied
ELASTIC to several state-of-the-art network architectures and showed consistent
improvement without extra (sometimes even lower) computation on ImageNet
classification, MSCOCO multi-label classification, and PASCAL VOC semantic
segmentation. Our results show major improvement for images with scale
challenges. Our code is available here: https://github.com/allenai/elasticComment: CVPR 2019 oral, code available https://github.com/allenai/elasti",10.1109/cvpr.2019.00236,http://arxiv.org/abs/1812.05262,54209878,elastic: improving cnns with dynamic scaling policies,2019-04-08T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Semantic segmentation arises as the backbone of many vision systems, spanning
from self-driving cars and robot navigation to augmented reality and
teleconferencing. Frequently operating under stringent latency constraints
within a limited resource envelope, optimising for efficient execution becomes
important. At the same time, the heterogeneous capabilities of the target
platforms and the diverse constraints of different applications require the
design and training of multiple target-specific segmentation models, leading to
excessive maintenance costs. To this end, we propose a framework for converting
state-of-the-art segmentation CNNs to Multi-Exit Semantic Segmentation (MESS)
networks: specially trained models that employ parametrised early exits along
their depth to i) dynamically save computation during inference on easier
samples and ii) save training and maintenance cost by offering a post-training
customisable speed-accuracy trade-off. Designing and training such networks
naively can hurt performance. Thus, we propose a novel two-staged training
scheme for multi-exit networks. Furthermore, the parametrisation of MESS
enables co-optimising the number, placement and architecture of the attached
segmentation heads along with the exit policy, upon deployment via exhaustive
search in <1 GPUh. This allows MESS to rapidly adapt to the device capabilities
and application requirements for each target use-case, offering a
train-once-deploy-everywhere solution. MESS variants achieve latency gains of
up to 2.83x with the same accuracy, or 5.33 pp higher accuracy for the same
computational budget, compared to the original backbone network. Lastly, MESS
delivers orders of magnitude faster architectural customisation, compared to
state-of-the-art techniques.Comment: (Extended version) Accepted at ECCV 202",,http://arxiv.org/abs/2106.03527,124956944,multi-exit semantic segmentation networks,2022-07-31T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Nowadays there is a recurring buzzword: Digital Transformation (DX or DT) – it is an opportunity or a nightmare? The pandemic strengthened this trend, digital transformation helps to mitigate the effects of the crisis, improve resilience. “Resilience”, by the way, another recurring term in the pandemic time. We all agree on the meaning of the term “transformation” but “Digital” has different meanings. Jim Swanson, CIO of Johnson &amp; Johnson says, “Digital is a loaded word that means many things to many people”.
“Say 'digital' to persons and they think of going paperless; another might think of data analytics and artificial intelligence; another might picture Agile teams; and yet another might think of open-plan offices"". A comprehensive definition of the term Digital transformation should be the integration of digital technology into all areas of activity, from business to public sector, fundamentally changing how we operate and deliver value to customers or citizens. The adoption of digital technology represented a true competitive advantage, literally “Competitive advantage refers to factors that allow a company to produce goods or services better or more cheaply than its competitors. These factors allow the productive entity to generate more sales or superior margins compared to its market competitors.” 
It is evident that digital transformation it is not a process “one size fits all”, each specific sector and even activity requires a particular approach and custom solution; this starting from the three main branches: citizens, companies, public administrations. Because digital transformation will look different for every company, it can be hard to pinpoint a definition that applies to all. Sometimes this means walking away from long-standing business processes that companies were built upon in favour of relatively new practices that are still being defined. In such a situation the “trial and error ” finding by continues improvements the optimal solution is the practical approach. Let’s now try to depict some of the potential tangible or intangible impacts. Of course the following one is not a complete list of impacts but provides a first glance",,https://core.ac.uk/download/567634715.pdf,148139819,need for today’s time  data economy & connected challenges,2022-01-01T00:00:00,place:New Delhi,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Existing analyses of neural network training often operate under the
unrealistic assumption of an extremely small learning rate. This lies in stark
contrast to practical wisdom and empirical studies, such as the work of J.
Cohen et al. (ICLR 2021), which exhibit startling new phenomena (the ""edge of
stability"" or ""unstable convergence"") and potential benefits for generalization
in the large learning rate regime. Despite a flurry of recent works on this
topic, however, the latter effect is still poorly understood. In this paper, we
take a step towards understanding genuinely non-convex training dynamics with
large learning rates by performing a detailed analysis of gradient descent for
simplified models of two-layer neural networks. For these models, we provably
establish the edge of stability phenomenon and discover a sharp phase
transition for the step size below which the neural network fails to learn
""threshold-like"" neurons (i.e., neurons with a non-zero first-layer bias). This
elucidates one possible mechanism by which the edge of stability can in fact
lead to better generalization, as threshold neurons are basic building blocks
with useful inductive bias for many tasks.Comment: 31 pages, 13 figures, Published at NeurIPS 202",,http://arxiv.org/abs/2212.07469,152092056,"learning threshold neurons via the ""edge of stability""",2023-10-19T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"The purpose of this report is to share lessons from an international research workshop dedicated to post- automation. Twenty-seven researchers from eleven different countries in Africa, Asia, Latin America and Europe, met at the Science Policy Research Unit at Sussex University on 11-13 September 2019, where we discussed empirical research papers and explored post-automation in group activities. We write this report primarily for researchers, but also for activists and policy advisors looking for more imaginative approaches to governing technology, work and sustainability in society, compared to those dominant agendas adapting automatically to the interests behind automation.

The report is structured as follows. Section two introduces the workshop topic and papers presented, and which leads into two related areas that became a focus for discussion. First, some challenges in the foundations

of automation theory (section three). And second, post-automation as a more constructive proposition to the challenges of automation, and that is happening right now (section four). Section five summarises some key points arising from the workshop, based on empirical observations from the margins of digital technology development, and that give both a flavour of the workshop and help elaborate the post-automation proposition. Some analytical and strategic themes are discussed in section six. We conclude in section seven with proposals for a post-automation agenda",,https://core.ac.uk/download/305117901.pdf,8038296,post-automation: report from an international workshop,2020-04-05T00:00:00,Science Policy Research Unit,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"The recent pandemic has had an impact not only on the health and economy of citizens but boosted the digital transition. This paper summarises some of the impacts due to the increasing use of digital solutions, the list of impacts included will simply provide an idea about some of the impacts, but they are not limited to this set",,https://core.ac.uk/download/567636189.pdf,148140714,digital entrapment: tangible and intangible impact,2022-01-01T00:00:00,place:Moscow,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"One important issue in multi-agent systems is how to define agents’ interaction strategies in dynamic open environments. Generally, agents’ behaviors, such as being cooperative/altruistic or competitive/adversarial, are defined a priori by their creators. However, this is a weak premise when considering interaction among anonymous self-interested agents. Whenever agents meet, there is always a decision to be made: what is the best group interaction strategy? We argue that the answer depends on the amount of information required to make a decision and on the deadline proximity for accomplishing the task in hand. In certain situations, it is to the agents’ advantage to exchange information with others, while in other situations there are no incentives for them to spend time doing so. Understanding effective behaviors according to the decision- making scenario is still an open issue in multi-agent systems. In this paper, we present a multi-agent simulator (ACoPla) to understand the correlations between agents’ interaction strategy, decision-making context and successful task accomplishment rate. Additionally, we develop a case study in the domain of site evacuation to exemplify our findings. Through this study, we detect the types of conditions under which cooperation becomes the preferred strategy, as the environment changes",,https://core.ac.uk/download/211494723.pdf,61128159,acopla: a multiagent simulator to study individual strategies in dynamic situations,2018-01-01T00:00:00,Ediciones Universidad de Salamanca (España),"[{'title': 'ADCAIJ ADVANCES IN DISTRIBUTED COMPUTING AND ARTIFICIAL INTELLIGENCE JOURNAL', 'identifiers': ['issn:2255-2863', '2255-2863']}]",core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"There are many different notions of models in different areas of science that are often not aligned, making it difficult to discuss them across disciplines. In this study, we look at the differences between physical models and mental models as well as the difference between static and dynamic models. Semiotics provides a philosophical underpinning by explaining meaning-making. This allows for identifying a common ground between models in different areas. We use examples from natural sciences and linguistics to illustrate different approaches and concepts and to find commonalities. This study distinguishes between systems, models, and descriptions of models. This distinction allows us to understand the commonalities of mental and physical models in different areas.publishedVersio",10.3389/fcomp.2023.1031807,https://core.ac.uk/download/567631238.pdf,148149552,"models, systems, and descriptions - a cross-disciplinary reflection on models",2023-01-01T00:00:00,'Frontiers Media SA',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"How should we intervene on an unknown structural equation model to maximize a
downstream variable of interest? This setting, also known as causal Bayesian
optimization (CBO), has important applications in medicine, ecology, and
manufacturing. Standard Bayesian optimization algorithms fail to effectively
leverage the underlying causal structure. Existing CBO approaches assume
noiseless measurements and do not come with guarantees. We propose the
model-based causal Bayesian optimization algorithm (MCBO) that learns a full
system model instead of only modeling intervention-reward pairs. MCBO
propagates epistemic uncertainty about the causal mechanisms through the graph
and trades off exploration and exploitation via the optimism principle. We
bound its cumulative regret, and obtain the first non-asymptotic bounds for
CBO. Unlike in standard Bayesian optimization, our acquisition function cannot
be evaluated in closed form, so we show how the reparameterization trick can be
used to apply gradient-based optimizers. The resulting practical implementation
of MCBO compares favorably with state-of-the-art approaches empirically.Comment: 24 pages, 8 figures, accepted at ICLR 202",,http://arxiv.org/abs/2211.10257,141346558,model-based causal bayesian optimization,2023-03-10T00:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"The existing deepfake detection methods have reached a bottleneck in
generalizing to unseen forgeries and manipulation approaches. Based on the
observation that the deepfake detectors exhibit a preference for overfitting
the specific primary regions in input, this paper enhances the generalization
capability from a novel regularization perspective. This can be simply achieved
by augmenting the images through primary region removal, thereby preventing the
detector from over-relying on data bias. Our method consists of two stages,
namely the static localization for primary region maps, as well as the dynamic
exploitation of primary region masks. The proposed method can be seamlessly
integrated into different backbones without affecting their inference
efficiency. We conduct extensive experiments over three widely used deepfake
datasets - DFDC, DF-1.0, and Celeb-DF with five backbones. Our method
demonstrates an average performance improvement of 6% across different
backbones and performs competitively with several state-of-the-art baselines.Comment: 12 pages. Code and Dataset: https://github.com/xaCheng1996/PRL",,http://arxiv.org/abs/2307.12534,144926121,"towards generalizable deepfake detection by primary region
  regularization",2023-07-24T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
