doi,type,publication,publisher,publication_date,database,title,url,abstract,domain
10.1109/WCNC49053.2021.9417292,filtered,2021 IEEE Wireless Communications and Networking Conference (WCNC),IEEE,2021-04-01 00:00:00,ieeexplore,Deep Reinforcement Learning based Path Planning for UAV-assisted Edge Computing Networks,https://ieeexplore.ieee.org/document/9417292/,"Mobile edge computing (MEC) harvests the computation capability at the network edge to perform the computation intensive tasks for diverse IoT applications. Meanwhile, the unmanned aerial vehicle (UAV) has a great potential to flexibly enlarge the coverage, and enhance the network performance. Accordingly, it has been a promising paradigm to use the UAV to provide the edge computing service for massive IoT devices. This paper studies the path planning problem of a UAV-assisted edge computing network, where an UAV is deployed with an edge server to execute the computing tasks offloaded from multiple devices. We consider the mobility of devices, where a GaussMarkov random movement model is adopted. By taking the energy consumed for the dynamic flying and executing the tasks at the UAV into account, we formulate a path planning problem that aims to maximize the amount of offloaded data bits by the devices while minimizing the energy consumption of the UAV. To deal with the dynamic change of the complex environment, we apply the deep reinforcement learning (DRL) method to develop an online path planning algorithm based on double deep Q-learning network (DDQN). Extensive simulation results validate the effectiveness of the proposed DRL-based path planning algorithm in terms of the convergence speed and the system reward.",autonomous vehicle
10.1109/WCSP49889.2020.9299784,filtered,2020 International Conference on Wireless Communications and Signal Processing (WCSP),IEEE,2020-10-23 00:00:00,ieeexplore,Deep Reinforcement Learning for Caching Placement and Content Delivery in UAV NOMA Networks,https://ieeexplore.ieee.org/document/9299784/,"The cache-enabling unmanned aerial vehicle (UAV) cellular network is investigated in this article, where the massive access capability is enhanced by applying non-orthogonal multiple access (NOMA). More particularly, a mobile UAV base station, which caches the popular contents to release the pressure on wireless backhaul links, is deployed to assist the delivery of large volume multimedia contents for ground users. The dynamic UAV cellular network with the dynamic UAV locations and content requests in practical scenario is considered in this paper. A long-term caching placement and content delivery joint optimization problem for content delivery delay minimization is formulated as a Markov decision process (MDP) to cope with the dynamic environment. A deep reinforcement learning (DRL) based caching placement and content delivery algorithm is proposed to tackle the MDP with large action space. Finally, it is demonstrated by the numerical results that: 1) a low content delivery delay is achieved by the studied cache-enabling UAV NOMA networks; 2) a good performance is provided by the proposed algorithm.",autonomous vehicle
10.1109/ICCWorkshops49005.2020.9145249,filtered,2020 IEEE International Conference on Communications Workshops (ICC Workshops),IEEE,2020-06-11 00:00:00,ieeexplore,Deep Reinforcement Learning for Efficient Data Collection in UAV-Aided Internet of Things,https://ieeexplore.ieee.org/document/9145249/,"In the Internet of Things (IoTs), unmanned aerial vehicle (UAV) has been considered as an efficient solution to collect information from ground sensor nodes (SNs) due to its controllable mobility and high maneuverability. In this paper, we study a UAV-aided efficient data collection problem for IoTs, where SNs sample information with fixed or random rates and cache the sampled update packets under a sample-and-replace policy. An energy-constrained UAV is deployed to collect data from each SN when it flies over this SN. The UAV's flight trajectory is optimized to minimize the SNs' average age-ofinformation (AoI) while preserving their packet drop rate as low as possible. Toward this end, we model the UAV-aided data collection problem as a finite-horizon Markov decision process (MDP) with finite state and action spaces. Then, we develop a deep reinforcement learning algorithm to find an asymptotically optimal policy. Simulation results demonstrate that the proposed learning algorithm can significantly reduce the AoI and packet drop rate, compared to the baseline greedy algorithms.",autonomous vehicle
10.1109/IAICT50021.2020.9172031,filtered,"2020 IEEE International Conference on Industry 4.0, Artificial Intelligence, and Communications Technology (IAICT)",IEEE,2020-07-08 00:00:00,ieeexplore,Human Target Search and Detection using Autonomous UAV and Deep learning,https://ieeexplore.ieee.org/document/9172031/,"An Unmanned Aerial Vehicle (UAV) is an airborne system or pilotless aircraft which is remotely controlled by a human operator on ground or by an onboard computer such that the vehicle moves autonomously. The range of applications in which UAVs are used is very large. This paper describes the application of developing an autonomous surveillance system using an UAV to identify a given target and/or objects of interest in the terrain over which it flies. Such a system can be used in rescue operations, especially in remote areas where physical access is difficult. It can also be used for military operations, farming or any field where surveillance of a given land area is required. The UAV developed in this work is capable of object detection. A mounted camera is used to give visual feedback, and an onboard processing unit runs image recognition software to identify the target in real time. Optimal algorithms are used to search and find the target from the given search area. After recognition of the target, the UAV can either be used to hold its position so as to have a video feed of the target, or return to its base station once the coordinates have been estimated using GPS modules or relay the GPS location to the base station. This paper describes the implementation of the hardware and software components that lead to the realization of the UAV and the application of object detection. The details of a new search algorithm and an example of object detection is presented . The work presented in this paper is the first part in the attempt to develop a cluster of UAVs meant to work in collaboration to be deployed for search and rescue operations.",autonomous vehicle
10.1109/CyberPELS49534.2020.9311545,filtered,2020 IEEE CyberPELS (CyberPELS),IEEE,2020-10-13 00:00:00,ieeexplore,Intrusion Detection Systems-Enabled Power Electronics for Unmanned Aerial Vehicles,https://ieeexplore.ieee.org/document/9311545/,"Compromised power electronics, due to firmware attacks and hardware Trojans, in a flight computer can jeopardize the safety and security of an Unmanned Aerial Vehicle (UAV). They can maliciously alter sensor measurements or control commands to make a UAV to take disastrous moves. Unfortunately, most of these attacks are difficult to detect before deploying components in the system. Therefore, detecting compromised behavior run-time is important, while it is challenging at the same time. In this work, we propose to build machine learning-based intrusion detection systems (IDSs) to be deployed at the power electronics/microcontorller level such that it can deal with malicious data/control commands initiated due to hardware attacks.",autonomous vehicle
10.1109/SECON52354.2021.9491604,filtered,"2021 18th Annual IEEE International Conference on Sensing, Communication, and Networking (SECON)",IEEE,2021-07-09 00:00:00,ieeexplore,Joint Communication-Motion Planning for UAV Relaying in Urban Areas,https://ieeexplore.ieee.org/document/9491604/,"In this paper, we consider a challenging surveillance scenario where there could exist line-of-sight (LOS) propagations and non-line-of-sight (NLOS) propagations in air-to-ground (ATG) channel and air-to-air (ATA) channel due to obstacles in urban areas, and a ground mobile robot is deployed to survey this area and transmit collected data to a remote base station via an unmanned aerial vehicle (UAV) relay. In this scenario, we aim to plan the optimal transmit power and trajectory of the UAV relay to minimize energy consumption while maintaining the communication quality. Existing works typically rely on the free-space path loss model and the statistical channel model, thus neglect the positions and shapes of obstacles and may fail in practical NLOS scenarios. In this paper, we first exploit the end-to-end packet error rate (PER)-based communication model, which captures the LOS propagation and NLOS propagation. Then, taken the information of obstacles in environment into consideration, we propose an UAV relay-assisted joint communication-motion planning (UAV-JCMP) method for minimizing the total energy consumption in urban areas. By decomposing the concave problem into two subproblems and dividing its domain into several convex subdomains according to LOS conditions, we further get the optimal solution. At last, numerical results demonstrate that substantial energy-efficient improvements can be achieved over methods that only optimize communication energy consumption and methods using statistical channel model. We further discuss the robustness of UAV-JCMP method towards terrain measurement error.",autonomous vehicle
10.1109/GLOBECOM42002.2020.9322190,filtered,GLOBECOM 2020 - 2020 IEEE Global Communications Conference,IEEE,2020-12-11 00:00:00,ieeexplore,Learning for Path Planning and Coverage Mapping in UAV-Assisted Emergency Communications,https://ieeexplore.ieee.org/document/9322190/,"We consider a setting in which a rotary-wing unmanned aerial vehicle (UAV) acts as an aerial base station to provide emergency communication service to an area of unknown and inhomogeneous user distribution. The UAV has communication with a ground node deployed to the area, which acts as a charging station. We are interested in two important problems in this setting, namely the path planning and coverage mapping problems. In the path planning problem, the UAV must plan its path starting and ending at the charging station, visiting a series of waypoints over which it hovers to provide coverage to surrounding users. On the other hand, the coverage mapping problem focuses on learning the distribution of user coverage over the area. We highlight the importance of learning this distribution to collect valuable data in an emergency situation. We then propose an online algorithm that simultaneously solves the path planning and coverage mapping problems using a deep learning model. We highlight the interplay and conflicting goals of path planning and coverage mapping, but show through Monte Carlo simulation that, under the correct parameters, the algorithm is able to achieve success on both problems.",autonomous vehicle
10.1109/ICC42927.2021.9500646,filtered,ICC 2021 - IEEE International Conference on Communications,IEEE,2021-06-23 00:00:00,ieeexplore,Lifelong Learning for Minimizing Age of Information in Internet of Things Networks,https://ieeexplore.ieee.org/document/9500646/,"In this paper, a lifelong learning problem is studied for an Internet of Things (IoT) system. In the considered model, each IoT device aims to balance its information freshness and energy consumption tradeoff by controlling its computational resource allocation at each time slot under dynamic environments. An unmanned aerial vehicle (UAV) is deployed as a flying base station so as to enable the IoT devices to adapt to novel environments. To this end, a new lifelong reinforcement learning algorithm, used by the UAV, is proposed in order to adapt the operation of the devices at each visit by the UAV. By using the experience from previously visited devices and environments, the UAV can help devices adapt faster to future states of their environment. To do so, a knowledge base shared by all devices is maintained at the UAV. Simulation results show that the proposed algorithm can converge 25% to 50% faster than a policy gradient baseline algorithm that optimizes each device’s decision making problem in isolation.",autonomous vehicle
10.1109/WCSP49889.2020.9299676,filtered,2020 International Conference on Wireless Communications and Signal Processing (WCSP),IEEE,2020-10-23 00:00:00,ieeexplore,Mobility-Aware Trajectory Design for Aerial Base Station Using Deep Reinforcement Learning,https://ieeexplore.ieee.org/document/9299676/,"In this paper, an unmanned aerial vehicle (UAV) assisted wireless network is investigated, where an aerial base station (ABS) is deployed for serving both ground and aerial users. The objective is to maximize the uplink sum-rate of all users by designing the trajectory of the ABS, while considering the mobility of users. Specifically, it is assumed that all aerial UAVs move individually with the random waypoint mobility model (RWM). Meanwhile, some ground users move with the reference point group mobility model, while others follow the RWM as well. Due to the mobility of both ground and aerial users, conventional reinforcement learning (such as Q-learning) is very likely to fail for the curse of dimensionality. Therefore, it is non-trivial to solve the trajectory design problem in the large-scale highly dynamic environment. By approximating the value functions with neural networks, a deep reinforcement learning-based algorithm is proposed for the ABS to autonomously provide network services in the rapidly changing environment. Simulation results demonstrate that our designed double deep Q-network (DDQN) can learn the environment information very well with our elaborate rewards. Compared to the conventional DDQN with fully connected network, our proposed DDQN converges faster and has better stability.",autonomous vehicle
10.1109/ICAIIC51459.2021.9415264,filtered,2021 International Conference on Artificial Intelligence in Information and Communication (ICAIIC),IEEE,2021-04-16 00:00:00,ieeexplore,Prioritized-MAC Model for Intelligent UAV-to-BS Communication in Industrial-WSN Systems,https://ieeexplore.ieee.org/document/9415264/,"In this paper, a prioritized-MAC protocol model for unmanned aerial vehicle (UAV) data collection and processing in an industrial wireless sensor network system (IWSN) is proposed. The model encapsulates the existing legacy IEEE 802.11 carrier-sense multiple access collision avoidance (CSMA/CA) MAC protocol, where nodes are kept active when in UAV's coverage area. A level-sided access channel approach is then deployed to distinguish the priority allotment to each ground node using the distributed coordinated function inter-frame spacing (DCFIS) approach. Consequently, nodes located at the highest priority level-sided frame have shorter time-length with more DCFIS values than those of lower priority level-sided frames. On simulation, our proposed protocol not only improves fairness, but enhances network fairness with reduced delay time.",autonomous vehicle
10.1109/SMARTCOMP52413.2021.00041,filtered,2021 IEEE International Conference on Smart Computing (SMARTCOMP),IEEE,2021-08-27 00:00:00,ieeexplore,REPlanner: Efficient UAV Trajectory-Planning using Economic Reinforcement Learning,https://ieeexplore.ieee.org/document/9556271/,"Advances in the unmanned aerial vehicle (UAV) design and capability, as well as decreases in the manufacturing cost, have opened up applications of UAVs in various fields, including surveillance, firefighting, cellular networks, and delivery purposes. The uniqueness of UAVs in systems creates a novel set of trajectory or path planning and coordination problems. Environments include many more points of interest (POIs) than UAVs, with obstacles and no-fly zones. We introduce REPlanner, a novel multi-agent reinforcement learning algorithm inspired by economic transactions to distribute tasks among UAVs. This system revolves around an economic theory, in particular an auction mechanism where UAVs trade assigned POIs. We formulate the path planning problem as a multi-agent economic game, where agents can cooperate and compete for resources. We then translate the problem into a partially observable Markov decision process (POMDP), which is solved using a reinforcement learning (RL) model deployed on each agent. As the system computes task distributions via UAV cooperation, it is highly resilient to any change in the swarm size. Our proposed network and economic game architecture can effectively coordinate the swarm as an emergent phenomenon while maintaining the swarm’s operation. Evaluation results prove that REPlanner efficiently outperforms conventional RL-based trajectory search.",autonomous vehicle
10.1109/PIMRC50174.2021.9569434,filtered,"2021 IEEE 32nd Annual International Symposium on Personal, Indoor and Mobile Radio Communications (PIMRC)",IEEE,2021-09-16 00:00:00,ieeexplore,Reinforcement Learning Based Green Rate-Constrained UAV Trajectory and User Association Design for IoT Networks,https://ieeexplore.ieee.org/document/9569434/,"In this paper, we have proposed an energy-efficient unmanned aerial vehicle (UAV) assisted Internet of things (IoT) network where a low altitude UAV is employed as a mobile data collector. We develop a novel optimization framework that minimizes the total energy consumption of all devices by jointly optimizing the UAV’s trajectory, device association and respective transmit power allocation at every time slot while ensuring that every device should achieve a given transmission rate constraint. As this joint optimization problem is nonconvex and combinatorial, we adopt reinforcement learning (RL) based solution methodology that effectively decouples it into three individual optimization problems. The formulated problem is transformed as a Markov decision process (MDP) where UAV learns its trajectory according to its current state and corresponding action aiming to maximize the reward under the current policy. Finally, we conceive state-action-reward-state-action (SARSA), a low complexity iterative algorithm for updating the current policy in the case of randomly deployed IoT devices which achieves good computational complexity-optimality tradeoff via numerical results. We find that the proposed methodology reduces the total energy consumption of all devices by 9.23%, 14.06%, and 15.87% in the case of 80, 100, and 120 available time slots of UAV respectively.",autonomous vehicle
10.1109/IROS45743.2020.9341802,filtered,2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),IEEE,2021-01-24 00:00:00,ieeexplore,Towards Deep Learning Assisted Autonomous UAVs for Manipulation Tasks in GPS-Denied Environments,https://ieeexplore.ieee.org/document/9341802/,"In this work, we present a pragmatic approach to enable unmanned aerial vehicle (UAVs) to autonomously perform highly complicated tasks of object pick and place. This paper is largely inspired by challenge-2 of MBZIRC 2020 and is primarily focused on the task of assembling large 3D structures in outdoors and GPS-denied environments. Primary contributions of this system are: (i) a novel computationally efficient deep learning based unified multi-task visual perception system for target localization, part segmentation, and tracking, (ii) a novel deep learning based grasp state estimation, (iii) a retracting electromagnetic gripper design, (iv) a remote computing approach which exploits state-of-the-art MIMO based high speed (5000Mb/s) wireless links to allow the UAVs to execute compute intensive tasks on remote high end compute servers, and (v) system integration in which several system components are weaved together in order to develop an optimized software stack. We use DJI Matrice-600 Pro, a hexrotor UAV and interface it with the custom designed gripper. Our framework is deployed on the specified UAV in order to report the performance analysis of the individual modules. Apart from the manipulation system, we also highlight several hidden challenges associated with the UAVs in this context.",autonomous vehicle
10.1109/ECICE50847.2020.9301968,filtered,"2020 IEEE Eurasia Conference on IOT, Communication and Engineering (ECICE)",IEEE,2020-10-25 00:00:00,ieeexplore,UAV Landmark Detection Based on Convolutional Neural Network,https://ieeexplore.ieee.org/document/9301968/,"The extensive use application of visual perception technology in Unmanned Aerial Vehicle (UAV) has brought great changes to the application of UAV in various fields. It is challenge to detect in landmark images for UAV. During UAV flight in different environments, the performance of landmark detection to deteriorate seriously have been caused by the uncertainty of landmark orientation, the diversity of landmark types and the similarities. This paper presents landmark detection of UAV based on Convolutional Neural Network (CNN). Theoretical analysis and experimental results demonstrate landmark recognition with an accuracy of at least 96% to match deployed in UAV, and the proposed CNN can make a correct classification.",autonomous vehicle
10.1109/Confluence51648.2021.9377082,filtered,"2021 11th International Conference on Cloud Computing, Data Science & Engineering (Confluence)",IEEE,2021-01-29 00:00:00,ieeexplore,Water Quality Estimation using Computer Vision in UAV,https://ieeexplore.ieee.org/document/9377082/,"The color change of water in a water body is often a tell - tale sign of its health. To counter the sources of water pollution an Unmanned Aerial Vehicle is deployed over a water body which reports back any discrepancies by channeling the feed through Computer Vision based model. This allows for rapid steps to be taken by the Concerned Authorities to mitigate the current situation. Algae formation, floating impurities and color change of the water body are the scope of the project and each of these are detected with an independent Machine Learning Models. The UAV communicates and sends results based on the accuracy of these models.",autonomous vehicle
10.1109/MetroAgriFor50201.2020.9277542,filtered,2020 IEEE International Workshop on Metrology for Agriculture and Forestry (MetroAgriFor),IEEE,2020-11-06 00:00:00,ieeexplore,Water spray detection for smart irrigation systems with Mask R-CNN and UAV footage,https://ieeexplore.ieee.org/document/9277542/,"While the world's population rises, demand for food grows accordingly. Smart agriculture emerges as a viable solution to increase the quality and efficiency of crops. Irrigation plays an essential role in the grade and productivity of harvests, while also being a crucial factor in the cost-effectiveness of food production. Smart irrigation uses technology to improve watering, such as the Internet of Things (IoT) applications and Machine Learning algorithms. The correct functioning of irrigation nozzles is critical to ensure that the hydration plan is deployed correctly to the crop field. This paper presents a Machine Learning algorithm that can automatically recognize water from aerial footage of irrigation systems. This automatic recognition can help in the irrigation system inspection, potentially reducing time and cost in system maintenance. Initial results show that it is possible to identify water on image frames captured by an Unmanned Aerial Vehicle (UAV) using the Mask R-CNN Neural Network. The goal is to identify malfunctioning irrigation systems that can lead to under or overwatering, compromising the irrigation plan's correct implementation.",autonomous vehicle
10.1109/JSAC.2018.2872429,filtered,IEEE Journal on Selected Areas in Communications,IEEE,2019-02-01 00:00:00,ieeexplore,A Prediction-Based Charging Policy and Interference Mitigation Approach in the Wireless Powered Internet of Things,https://ieeexplore.ieee.org/document/8474384/,"The Internet of Things (IoT) technology has recently drawn more attention due to its ability to achieve the interconnections of massive physic devices. However, how to provide a reliable power supply to energy-constrained devices and improve the energy efficiency in the wireless powered IoT (WP-IoT) is a twofold challenge. In this paper, we develop a novel wireless power transmission (WPT) system, where an unmanned aerial vehicle (UAV) equipped with radio frequency energy transmitter charges the IoT devices. A machine learning framework of echo state networks together with an improved k -means clustering algorithm is used to predict the energy consumption and cluster all the sensor nodes at the next period, thus automatically determining the charging strategy. The energy obtained from the UAV by WPT supports the IoT devices to communicate with each other. In order to improve the energy efficiency of the WP-IoT system, the interference mitigation problem is modeled as a mean field game, where an optimal power control policy is presented to adapt and analyze the large number of sensor nodes randomly deployed in WP-IoT. The numerical results verify that our proposed dynamic charging policy effectively reduces the data packet loss rate, and that the optimal power control policy greatly mitigates the interference, and improve the energy efficiency of the whole network.",autonomous vehicle
10.1109/TVT.2018.2886961,filtered,IEEE Transactions on Vehicular Technology,IEEE,2019-02-01 00:00:00,ieeexplore,An Empirical Air-to-Ground Channel Model Based on Passive Measurements in LTE,https://ieeexplore.ieee.org/document/8576578/,"In this paper, a recently conducted measurement campaign for unmanned-aerial-vehicle channels is introduced. The downlink signals of an in-service long-time-evolution network, which is deployed in a suburban scenario were acquired. Five horizontal and five vertical flight routes were considered. The channel impulse responses (CIRs) are extracted from the received data by exploiting the cell-specific signals, and the underlying physical propagation mechanisms are interpreted by exploiting the propagation graph modeling approach. Based on the CIRs, the parameters of multipath components are estimated by using a high-resolution algorithm derived according to the space-alternating generalized expectation-maximization (SAGE) principle. Based on the SAGE results, channel characteristics including the path loss, shadow fading, fast fading, delay spread, and Doppler frequency spread are thoroughly investigated for different heights and horizontal distances, which constitute a stochastic model.",autonomous vehicle
10.1109/TBC.2020.2983298,filtered,IEEE Transactions on Broadcasting,IEEE,2021-03-01 00:00:00,ieeexplore,An Innovative Machine-Learning-Based Scheduling Solution for Improving Live UHD Video Streaming Quality in Highly Dynamic Network Environments,https://ieeexplore.ieee.org/document/9068423/,"The latest advances in terms of network technologies open up new opportunities for high-end applications, including using the next generation video streaming technologies. As mobile devices become more affordable and powerful, an increasing range of rich media applications could offer a highly realistic and immersive experience to mobile users. However, this comes at the cost of very stringent Quality of Service (QoS) requirements, putting significant pressure on the underlying networks. In order to accommodate these new rich media applications and overcome their associated challenges, this paper proposes an innovative Machine Learning-based scheduling solution which supports increased quality for live omnidirectional (360°) video streaming. The proposed solution is deployed in a highly dynamic Unmanned Aerial Vehicle (UAV)-based environment to support immersive live omnidirectional video streaming to mobile users. The effectiveness of the proposed method is demonstrated through simulations and compared against three state-of-the-art scheduling solutions, such as: static Prioritization (SP), Required Activity Detection Scheduler (RADS) and Frame Level Scheduler (FLS). The results show that the proposed solution outperforms the other schemes involved in terms of PSNR, throughput and packet loss rate.",autonomous vehicle
10.23919/JCIN.2020.9306013,filtered,Journal of Communications and Information Networks,PTP,2020-12-01 00:00:00,ieeexplore,Deep Q-Network Based Dynamic Trajectory Design for UAV-Aided Emergency Communications,https://ieeexplore.ieee.org/document/9306013/,"In this paper, an unmanned aerial vehicle (UAV)-aided wireless emergence communication system is studied, where a UAV is deployed to support ground user equipments (UEs) for emergence communications. We aim to maximize the number of the UEs served, the fairness, and the overall uplink data rate via optimizing the trajectory of UAV and the transmission power of UEs. We propose a deep Q-network (DQN) based algorithm, which involves the well-known deep neural network (DNN) and Q-learning, to solve the UAV trajectory problem. Then, based on the optimized UAV trajectory, we further propose a successive convex approximation (SCA) based algorithm to tackle the power control problem for each UE. Numerical simulations demonstrate that the proposed DQN based algorithm can achieve considerable performance gain over the existing benchmark algorithms in terms of fairness, the number of UEs served and overall uplink data rate via optimizing UAV's trajectory and power optimization.",autonomous vehicle
10.1109/LNET.2021.3065943,filtered,IEEE Networking Letters,IEEE,2021-06-01 00:00:00,ieeexplore,"Joint Placement, Power Control, and Spectrum Allocation for UAV Wireless Backhaul Networks",https://ieeexplore.ieee.org/document/9378782/,"Unmanned aerial vehicle (UAV) communication is a promising technology to yield great benefits for 5G wireless networks and beyond. In this paper, we investigate the downlink transmission in wireless backhaul networks when a UAV is deployed as the flying base station. A joint optimization problem of UAV's placement, spectrum allocation, and power control is formulated, which is an NP-hard problem. To solve the above-mentioned problem efficiently, we propose decomposing the underlying problem into two subproblems, which are then solved alternatively in an iterative manner. Simulation results under various settings are provided to demonstrate the performance improvement of the proposed algorithm over baseline schemes.",autonomous vehicle
10.1109/TII.2020.3024170,filtered,IEEE Transactions on Industrial Informatics,IEEE,2021-07-01 00:00:00,ieeexplore,Learning-Based Resource Allocation Strategy for Industrial IoT in UAV-Enabled MEC Systems,https://ieeexplore.ieee.org/document/9197688/,"Forest fire monitoring plays an important role in forest resource protection. Although satellite remote sensing is an effective way for forest fire monitoring, satellite-based methods can only monitor large-scale forest areas, and they are weak in predicting the specific areas of forest fires. In this article, we first propose an unmanned aerial vehicle (UAV)-enabled system architecture consisting of multiple industrial Internet of Things (IIoTs), in which the data collected by sensors in IIoTs can be delivered to UAVs for processing directly. As the sensors of IIoTs are deployed to monitor different indexes of forest fires, fully considering the priority constraints among sensors can guarantee a quick response of forest fire monitoring. Thus, the priority constraints among the sensors are taken into consideration in this system architecture, and the objective is to minimize the maximum response time of forest fire monitoring. To search for the optimal UAV resource allocation strategy, a learning-based cooperative particle swarm optimization (LCPSO) algorithm with a Markov random field (MRF)-based decomposition strategy is proposed. The solution space of UAV resource allocation is decomposed into subsolution spaces according to the decomposed decision variables by the MRF network structure, and the optimal resource allocation strategy is searched by LCPSO in multiple subsolution spaces cooperatively. Three simulation experiments on two datasets are designed, and the simulation results compared with the state-of-the-art methods verify the validity of LCPSO, which are reflected by the quickest response time of forest fire monitoring.",autonomous vehicle
10.1109/JSAC.2020.3041401,filtered,IEEE Journal on Selected Areas in Communications,IEEE,2021-07-01 00:00:00,ieeexplore,Machine Learning Empowered Trajectory and Passive Beamforming Design in UAV-RIS Wireless Networks,https://ieeexplore.ieee.org/document/9277627/,"A novel framework is proposed for integrating reconfigurable intelligent surfaces (RIS) in unmanned aerial vehicle (UAV) enabled wireless networks, where an RIS is deployed for enhancing the service quality of the UAV. Non-orthogonal multiple access (NOMA) technique is invoked to further improve the spectrum efficiency of the network, while mobile users (MUs) are considered as roaming continuously. The energy consumption minimizing problem is formulated by jointly designing the movement of the UAV, phase shifts of the RIS, power allocation policy from the UAV to MUs, as well as determining the dynamic decoding order. A decaying deep Q-network (D-DQN) based algorithm is proposed for tackling this pertinent problem. In the proposed D-DQN based algorithm, the central controller is selected as an agent for periodically observing the state of UAV-enabled wireless network and for carrying out actions to adapt to the dynamic environment. In contrast to the conventional DQN algorithm, the decaying learning rate is leveraged in the proposed D-DQN based algorithm for attaining a tradeoff between accelerating training speed and converging to the local optimal. Numerical results demonstrate that: 1) In contrast to the conventional Q-learning algorithm, which cannot converge when being adopted for solving the formulated problem, the proposed D-DQN based algorithm is capable of converging with minor constraints; 2) The energy dissipation of the UAV can be significantly reduced by integrating RISs in UAV-enabled wireless networks; 3) By designing the dynamic decoding order and power allocation policy, the RIS-NOMA case consumes 11.7% less energy than the RIS-OMA case.",autonomous vehicle
10.1109/ACCESS.2020.3046499,filtered,IEEE Access,IEEE,2021-01-01 00:00:00,ieeexplore,Real-Time Energy Harvesting Aided Scheduling in UAV-Assisted D2D Networks Relying on Deep Reinforcement Learning,https://ieeexplore.ieee.org/document/9303363/,"Unmanned aerial vehicle (UAV)-assisted device-to-device (D2D) communications can be deployed flexibly thanks to UAVs' agility. By exploiting the direct D2D interaction supported by UAVs, both the user experience and network performance can be substantially enhanced at public events. However, the continuous moving of D2D users, limited energy and flying time of UAVs are impediments to their applications in real-time. To tackle this issue, we propose a novel model based on deep reinforcement learning in order to find the optimal solution for the energy-harvesting time scheduling in UAV-assisted D2D communications. To make the system model more realistic, we assume that the UAV flies around a central point, the D2D users move continuously with random walk model and the channel state information encountered during each time slot is randomly time-variant. Our numerical results demonstrate that the proposed schemes outperform the existing solutions. The associated energy efficiency game can be solved in less than one millisecond by an off-the-shelf processor using trained neural networks. Hence our deep reinforcement learning techniques are capable of solving real-time resource allocation problems in UAV-assisted wireless networks.",autonomous vehicle
10.1109/TIM.2020.3001659,filtered,IEEE Transactions on Instrumentation and Measurement,IEEE,2020-12-01 00:00:00,ieeexplore,Real-Time Fault Detection for UAV Based on Model Acceleration Engine,https://ieeexplore.ieee.org/document/9115090/,"With the wide applications of the unmanned aerial vehicle (UAV) in the civilian and military fields, its operational safety has drawn much attention. A series of fault detection methods are studied to avoid disasters. Due to the capabilities of strong feature extraction and massive flight data processing, the deep learning-based methods have received extensive attention. However, restricted by UAV airborne size, weight, and power consumption, a significant challenge is posed to deploy these complicated detection methods in the airborne application, which requires to run in real time. In this article, a fault detection model acceleration engine (FDMAE) for UAV real-time fault detection is realized under the airborne constraint. First, a high-performance detection model is designed based on stacked long short-term memory networks, and fault detection is achieved by a statistical threshold in this method. Second, a model pruning method based on principal component analysis is proposed to improve computing efficiency. Finally, the pruned fault detection method is optimized and integrated as a flexible acceleration engine through high-level synthesis and deployed on an airborne embedded computing platform based on a field-programmable gate array. Real UAV flight data are used to verify the proposed FDMAE. By comparing accuracy, the area under the receiver operating characteristic curve, speed, and power consumption, the effectiveness of the FDMAE is proven.",autonomous vehicle
10.1109/ACCESS.2021.3070908,filtered,IEEE Access,IEEE,2021-01-01 00:00:00,ieeexplore,Task Offloading and Trajectory Control for UAV-Assisted Mobile Edge Computing Using Deep Reinforcement Learning,https://ieeexplore.ieee.org/document/9395130/,"Mobile Edge Computing (MEC) has been widely employed to support various Internet of Things (IoT) and mobile applications. By leveraging the advantages of easily deployed and flexibility of Unmanned Aerial Vehicle (UAV), one of MEC primary functions is employing UAVs equipped with MEC servers to provide computation supports for the offloaded tasks by mobile users in temporally hotspot areas or some emergent scenarios, such as sports game areas or destroyed by natural disaster areas. Despite the numerous advantages of UAV carried with a MEC server, it is restricted by its limited computation resources and sensitive energy consumption. Moreover, due to the complexity of UAV-assisted MEC system, its computational resource optimization and energy consumption optimization cannot be achieved well in traditional optimization methods. Furthermore, the computational cost of the MEC system optimization is often exponentially growing with the increase of the MEC servers and mobile users. Therefore, it is considerably challenging to control the UAV positions and schedule the task offloading ratio. In this paper, we proposed a novel Deep Reinforcement Learning (DRL) method to optimize UAV trajectory controlling and users' offloaded task ratio scheduling and improve the performance of the UAV-assisted MEC system. We maximized the system stability and minimized the energy consumption and computation latency of UAV-assisted the MEC system. The simulation results show that the proposed method outperforms existing work and has better scalability.",autonomous vehicle
