doi,type,publication,publisher,publication_date,database,title,url,abstract,domain
10.1109/tii.2021.3081417,preprocessed,IEEE Transactions on Industrial Informatics,IEEE,2022-03-01 00:00:00,ieeexplore,early classification of industrial alarm floods based on semisupervised learning,https://ieeexplore.ieee.org/document/9435070/,"Early classification of ongoing alarm floods in industrial monitoring systems is crucial to provide a safe and efficient operation. It can provide online decision support for plant operators to take timely action, without waiting for the end of an alarm flood. In this article, a data-driven approach is proposed to address the early classification problem with unlabeled historical data. To prioritize earlier activated alarms and take advantage of the triggering time information of alarms, a vector representation called exponentially attenuated component (EAC) is used to represent alarm floods. This makes alarm sequences fit for different powerful machine learning algorithms, which can be easily implemented online with acceptable computational complexities. A method based on the time information of unlabeled historical alarm floods is formulated to determine the attenuation coefficient for EAC representation. With the Gaussian mixture model, an efficient semisupervised approach is proposed to provide an early classification of alarm floods using unlabeled historical data. It includes two phases: offline clustering and online classification, where the clustering step is automated in terms of choosing the optimal number of clusters by applying an efficient cluster validity index. The efficiency of the proposed method is validated by the Tennessee Eastman process benchmark and a real industrial dataset.",industry
10.1109/tii.2021.3130279,preprocessed,IEEE Transactions on Industrial Informatics,IEEE,2022-06-01 00:00:00,ieeexplore,imitation learning based heavy-hitter scheduling scheme in software-defined industrial networks,https://ieeexplore.ieee.org/document/9626609/,"To realize flexible networking and on-demand topology reconstructing, software-defined industrial networks (SDINs) are increasingly embracing the flat structure. Similar to software defined networks (SDN), SDIN suffers from low traffic scheduling efficiency caused by large and imbalanced flows, known as the heavy hitters problem. Due to such heavy hitters, industrial networks may fail to satisfy application’s QoS requirements, which results in more severe damages. To improve flow scheduling efficiency under heavy hitters, this article introduces a novel imitation learning-based flow scheduling (ILFS) method. ILFS utilizes P4-based In-band Network Telemetry (INT) to collect fine-grained, real-time traffic data from SDIN’s data plane. In the control plane, it integrates the Generative Adversarial Imitation Learning (GAIL) model with a soft actor critic to preserve the experiences of flow, thereby better scheduling large flows. Our experiments thoroughly compare ILFS’s performance with several state-of-the-art traffic scheduling strategies. The results indicate that ILFS successfully controls the link bandwidth the utilization between 10<inline-formula><tex-math notation=""LaTeX"">$\%$</tex-math></inline-formula> and 80<inline-formula><tex-math notation=""LaTeX"">$\%$</tex-math></inline-formula> and significantly improves the average network throughput and link utilization rate.",industry
10.1109/tii.2021.3124848,preprocessed,IEEE Transactions on Industrial Informatics,IEEE,2022-06-01 00:00:00,ieeexplore,qos and privacy-aware routing for 5g-enabled industrial internet of things: a federated reinforcement learning approach,https://ieeexplore.ieee.org/document/9601174/,"The development and maturity of the fifth-generation (5G) wireless communication technology provides the industrial Internet of Things (IIoT) with ultra-reliable and low-latency communications and massive machine-type communications, and forms a novel IIoT architecture, 5G-IIoT. However, massive data transfer between interconnecting industrial devices also brings new challenges for the 5G-IIoT routing process in terms of latency, load balancing, and data privacy, which affect the development of 5G-IIoT applications. Moreover, the existing research works on IIoT routing mostly focus on the latency and the reliability of the routing, disregarding the privacy security in the routing process. To solve these problems, in this article, we propose a quality of service (QoS) and data privacy-aware routing protocol, named QoSPR, for 5G-IIoT. Specifically, we improve the community detection algorithm info-map to divide the routing area into optimal subdomains, based on which the deep reinforcement learning algorithm is applied to build the gateway deployment model for latency reduction and load-balancing improvement. To eliminate areal differences, while considering the privacy preservation of the routing data, the federated reinforcement learning is applied to obtain the universal gateway deployment model. Then, based on the gateway deployment, the QoS and data privacy-aware routing is accomplished by establishing communications along the load-balancing routes of the minimum latencies. The validation experiment is conducted on real datasets. The experiment results show that as a data privacy-aware routing protocol, the QoSPR can significantly reduce both average latency and maximum latency, while maintaining excellent load balancing in 5G-IIoT.",industry
10.1109/tii.2021.3077005,preprocessed,IEEE Transactions on Industrial Informatics,IEEE,2022-02-01 00:00:00,ieeexplore,verifiable data mining against malicious adversaries in industrial internet of things,https://ieeexplore.ieee.org/document/9422191/,"With the large-scaled data generated from various interconnected machines and networks, Industrial Internet of Things (IIoT) provides unprecedented opportunities for facilitating data mining for industrial applications. The current IIoT architecture tends to adopt cloud computing for further timely mining IIoT data, however, the openness of security-critical IIoT becomes challenging in terms of unbearable privacy issues. Most existing privacy-preserving data mining (PPDM) techniques are designed to resist honest-but-curious adversaries (i.e., cloud servers and data users). Due to the complexity and openness in IIoT, PPDM is significantly difficult with the presence of malicious adversaries in IIoT who may incur incorrect learned models and inference results. To solve the aforementioned issues, we propose a framework to extend existing PPDM to guard linear regression against malicious behaviors (hereafter referred to as GuardLR). To prevent dishonest computations of cloud servers and inconsistent inputs of data users, we first design a privacy-preserving verifiable learning scheme for linear regression, which guarantees the correctness of learning. In this article, to avoid malicious clouds from returning incorrect inference results, we design a privacy-preserving prediction scheme with lightweight verification. Our formal security analysis shows that GuardLR achieves privacy, completeness, and soundness. Empirical experiments using real-world datasets also demonstrate that GuardLR has high computational efficiency and accuracy.",industry
10.1109/tnse.2021.3075428,preprocessed,IEEE Transactions on Network Science and Engineering,IEEE,2022-02-01 00:00:00,ieeexplore,ai-assisted energy-efficient and intelligent routing for reconfigurable wireless networks,https://ieeexplore.ieee.org/document/9416866/,"Intelligent network management for reconfigurable wireless networks such as 5G and beyond applications is crucial for many industrial applications, and has been the subject of ongoing research. This paper proposes an Artificial Intelligence(AI)-Assisted energy-efficient and intelligent routing, based on both energy efficiency prioritization and AI theory, in order to meet the exacting demands particularly in a real-world scenario. Specifically, to achieve network intelligence and quality of service (QoS), we use the AI theory to enhance routing adaptivity for intelligent network management in reconfigurable wireless networks. The software-defined networking idea is used to achieve this goal from a network-level perspective. To facilitate self-awareness, self-study, self-decision making, and self-configuration, we construct a mathematical model to convert the energy-efficient and intelligent routing problem into a multi-constraint optimal problem. Then an AI-assisted intelligent routing algorithm is designed to dynamically and adaptively change link weighs, which allows us to achieve optimal energy efficiency. Findings from our simulation suggest the potential of our proposed approach.",industry
10.1109/tnse.2021.3055835,preprocessed,IEEE Transactions on Network Science and Engineering,IEEE,2022-02-01 00:00:00,ieeexplore,cloud versus edge deployment strategies of real-time face recognition inference,https://ieeexplore.ieee.org/document/9350171/,"Choosing the appropriate deployment strategy for any Deep Learning (DL) project in a production environment has always been the most challenging problem for industrial practitioners. There are several conflicting constraints and controversial approaches when it comes to deployment. Among these problems, the deployment on cloud versus the deployment on edge represents a common dilemma. In a nutshell, each approach provides benefits where the other would have limitations. This paper presents a real-world case study on deploying a face recognition application using MTCNN detector and FaceNet recognizer. We report the challenges faced to decide on the best deployment strategy. We propose three inference architectures for the deployment, including cloud-based, edge-based, and hybrid. Furthermore, we evaluate the performance of face recognition inference on different cloud-based and edge-based GPU platforms. We consider different models of Jetson boards for the edge (Nano, TX2, Xavier NX, Xavier AGX) and various GPUs for the cloud (GTX 1080, RTX 2080Ti, RTX 2070, and RTX 8000). We also investigate the effect of deep learning model optimization using TensorRT and TFLite compared to a standard Tensorflow GPU model, and the effect of input resolution. We provide a benchmarking study for all these devices in terms of frames per second, execution times, energy and memory usages. After conducting a total of 294 experiments, the results demonstrate that the TensorRT optimization provides the fastest execution on all cloud and edge devices, at the expense of significantly larger energy consumption (up to +40% and +35% for edge and cloud devices, respectively, compared to Tensorflow). Whereas TFLite is the most efficient framework in terms of memory and power consumption, while providing significantly less (-4% to -62%) processing acceleration than TensorRT. <italic>Practitioners Note:</italic> The study reported in this paper presents the real-challenges that we faced during our development and deployment of a face-recognition application both on the edge and on the cloud, and the solutions we have developed to solve these problems. The code, results, and interactive analytic dashboards of this paper will be put public upon publication.",industry
10.1109/tii.2021.3075464,preprocessed,IEEE Transactions on Industrial Informatics,IEEE,2022-04-01 00:00:00,ieeexplore,dnnoff: offloading dnn-based intelligent iot applications in mobile edge computing,https://ieeexplore.ieee.org/document/9416166/,"A deep neural network (DNN) has become increasingly popular in industrial Internet of Things scenarios. Due to high demands on computational capability, it is hard for DNN-based applications to directly run on intelligent end devices with limited resources. Computation offloading technology offers a feasible solution by offloading some computation-intensive tasks to the cloud or edges. Supporting such capability is not easy due to two aspects: <italic>Adaptability:</italic> offloading should dynamically occur among computation nodes. <italic>Effectiveness:</italic> it needs to be determined which parts are worth offloading. This article proposes a novel approach, called DNNOff. For a given DNN-based application, DNNOff first rewrites the source code to implement a special program structure supporting on-demand offloading and, at runtime, automatically determines the offloading scheme. We evaluated DNNOff on a real-world intelligent application, with three DNN models. Our results show that, compared with other approaches, DNNOff saves response time by 12.4–66.6% on average.",industry
10.1109/access.2022.3149050,preprocessed,IEEE Access,IEEE,2000-01-01 00:00:00,ieeexplore,design and implementation of traffic generation model and spectrum requirement calculator for private 5g network,https://ieeexplore.ieee.org/document/9703352/,"This paper proposes a neural 5G traffic generation model and a methodology for calculating the spectrum requirements of private 5G networks to provide various industrial communication services. To accurately calculate the spectral requirements, it is necessary to analyze the actual data volume and traffic type of industrial cases. However, because there is currently no suitable traffic model to test loads in private 5G networks, we have developed a generative adversarial network (GAN)-based traffic generator that can generate realistic traffic by learning actual traffic traces collected by mobile network operators. In addition, in the case of industrial applications, probability-based traffic models were used in parallel as there were not enough real data to be learned. The proposed 5G traffic generation model is combined with the proposed 5G spectrum calculation methodology, enabling more accurate spectrum requirements calculation through traffic simulation similar to a real-life environment. In this paper, the spectrum requirements are calculated differently according to two types of duplexing, namely frequency division duplexing (FDD) and time division duplexing (TDD). As a guide for companies aiming to provide advanced wireless connectivity for a wide variety of vertical industries using 5G networks, eight use cases defined in the 5G Alliance for Connected Industries and Automation (ACIA) white paper were simulated. The spectrum requirements were calculated under various simulation conditions considering varying traffic loads, deployment scenarios, and duplexing types. Various simulation results confirmed that a bandwidth of at least 22.0 MHz to a maximum of 397.8 MHz is required depending on the deployment scenario.",industry
10.1109/tmech.2021.3065522,preprocessed,IEEE/ASME Transactions on Mechatronics,IEEE,2022-02-01 00:00:00,ieeexplore,federated transfer learning for intelligent fault diagnostics using deep adversarial networks with data privacy,https://ieeexplore.ieee.org/document/9376674/,"Intelligent data-driven machinery fault diagnosis methods have been popularly developed in the past years. While fairly high diagnosis accuracies have been obtained, large amounts of labeled training data are mostly required, which are difficult to collect in practice. The promising collaborative model training solution with multiple users poses high demands on data privacy due to conflict of interests. Furthermore, in the real industries, the data from different users can be usually collected from different machine operating conditions. The domain shift phenomenon and data privacy concern make the joint model training scheme quite challenging. To address this issue, a federated transfer learning method for fault diagnosis is proposed in this article. Different models can be used by different users to enhance data privacy. A federal initialization stage is introduced to keep similar data structures in distributed feature extractions, and a federated communication stage is further implemented using deep adversarial learning. A prediction consistency scheme is also adopted to increase model robustness. Experiments on two real-world datasets suggest the proposed federated transfer learning method is promising for real industrial applications.",industry
10.1109/tie.2021.3057030,preprocessed,IEEE Transactions on Industrial Electronics,IEEE,2022-02-01 00:00:00,ieeexplore,kdnet-rul: a knowledge distillation framework to compress deep neural networks for machine remaining useful life prediction,https://ieeexplore.ieee.org/document/9351733/,"Machine remaining useful life (RUL) prediction is vital in improving the reliability of industrial systems and reducing maintenance cost. Recently, long short-term memory (LSTM) based algorithms have achieved state-of-the-art performance for RUL prediction due to their strong capability of modeling sequential sensory data. In many cases, the RUL prediction algorithms are required to be deployed on edge devices to support real-time decision making, reduce the data communication cost, and preserve the data privacy. However, the powerful LSTM-based methods which have high complexity cannot be deployed to edge devices with limited computational power and memory. To solve this problem, we propose a knowledge distillation framework, entitled KDnet-RUL, to compress a complex LSTM-based method for RUL prediction. Specifically, it includes a generative adversarial network based knowledge distillation (GAN-KD) for disparate architecture knowledge transfer, a learning-during-teaching based knowledge distillation (LDT-KD) for identical architecture knowledge transfer, and a sequential distillation upon LDT-KD for complicated datasets. We leverage simple and complicated datasets to verify the effectiveness of the proposed KDnet-RUL. The results demonstrate that the proposed method significantly outperforms state-of-the-art KD methods. The compressed model with 12.8 times less weights and 46.2 times less total float point operations even achieves a comparable performance with the complex LSTM model for RUL prediction.",industry
10.1109/tpds.2021.3104255,preprocessed,IEEE Transactions on Parallel and Distributed Systems,IEEE,2022-06-01 00:00:00,ieeexplore,taskflow: a lightweight parallel and heterogeneous task graph computing system,https://ieeexplore.ieee.org/document/9511796/,"Taskflow aims to streamline the building of parallel and heterogeneous applications using a lightweight task graph-based approach. Taskflow introduces an expressive task graph programming model to assist developers in the implementation of parallel and heterogeneous decomposition strategies on a heterogeneous computing platform. Our programming model distinguishes itself as a very general class of task graph parallelism with in-graph control flow to enable end-to-end parallel optimization. To support our model with high performance, we design an efficient system runtime that solves many of the new scheduling challenges arising out of our models and optimizes the performance across latency, energy efficiency, and throughput. We have demonstrated the promising performance of Taskflow in real-world applications. As an example, Taskflow solves a large-scale machine learning workload up to 29% faster, 1.5× less memory, and 1.9× higher throughput than the industrial system, oneTBB, on a machine of 40 CPUs and 4 GPUs. We have opened the source of Taskflow and deployed it to large numbers of users in the open-source community.",industry
10.26599/tst.2020.9010055,preprocessed,Tsinghua Science and Technology,TUP,2022-04-01 00:00:00,ieeexplore,underground pipeline surveillance with an algorithm based on statistical time-frequency acoustic features,https://ieeexplore.ieee.org/document/9552663/,"Underground pipeline networks suffer from severe damage by earth-moving devices due to rapid urbanization. Thus, designing a round-the-clock intelligent surveillance system has become crucial and urgent. In this study, we develop an acoustic signal-based excavation device recognition system for underground pipeline protection. The front-end hardware system is equipped with an acoustic sensor array, an Analog-to-Digital Converter (ADC) module (ADS1274), and an industrial processor Advanced RISC Machine (ARM) cortex-A8 for signal collection and algorithm implementation. Then, a novel Statistical Time-Frequency acoustic Feature (STFF) is proposed, and a fast Extreme Learning Machine (ELM) is adopted as the classifier. Experiments on real recorded data show that the proposed STFF achieves better discriminative capability than the conventional acoustic cepstrum features. In addition, the surveillance platform is applicable for encountering big data owing to the fast learning speed of ELM.",industry
10.1007/978-3-030-42462-6_123,preprocessed,The Palgrave Handbook of Climate Resilient Societies,Springer,2021-01-01 00:00:00,springer,water 4.0: enhancing climate resilience,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-42462-6_123,"For this chapter, water 4.0 is defined as the industry 4.0 concept applied to the water sector. As industry 4.0 reflects the fourth industrial revolution , water 4.0 reflects the fourth water revolution . Based on the literature review and case studies, this chapter examines a proposition that water 4.0 will increase not only the sector’s economic effectiveness but also sustainability including climate resilience. Relevant technologies include digital twins , visualization, wireless monitoring sensors, industrial internet of things (IoT/IIoT), cloud computing, and predictive or prescriptive analytics but also blockchain , drones, and cybersecurity. For water 4.0 becoming a reality, water utility companies need not only collect more data but also to have proper analytical tools in place to convert data into information supporting optimal decisions. The current tools should preferably be replaced by machine learning algorithms that are nonlinear, nonstationary, and dynamic and thus aligned closely with the real world. It has been suggested in this chapter that such disruptive technologies be introduced through an ISO 55001-based asset management system (AMS). ISO 19650 series supplements ISO 55001 and contains additional requirements for the AMS development by focusing particularly on asset information. For this purpose, the series provides assistance with big data and digital twins . Two approaches are applicable to the implementation of water 4.0 through AMS: adaptability and more traditional continuous improvement with the former considered in this chapter as preferred but requires a sufficient level of asset management maturity. Therefore, it might be prudent that every organization sets their own water 4.0 -related standards and objectives in their own AMS and considers the preferred level of adaptability . Adaptability is arguably required for water 4.0 with adaptation bringing the greatest value .",industry
http://arxiv.org/abs/2202.10075v1,preprocessed,arxiv,arxiv,2022-02-21 00:00:00,arxiv,"icsml: industrial control systems machine learning inference framework
  natively executing on iec 61131-3 languages",http://arxiv.org/abs/2202.10075v1,"Industrial Control Systems (ICS) have played a catalytic role in enabling the
4th Industrial Revolution. ICS devices like Programmable Logic Controllers
(PLCs), automate, monitor and control critical processes in industrial, energy
and commercial environments. The convergence of traditional Operational
Technology (OT) with Information Technology (IT) has opened a new and unique
threat landscape. This has inspired defense research that focuses heavily on
Machine Learning (ML) based anomaly detection methods that run on external IT
hardware which means an increase in costs and the further expansion of the
threat landscape. To remove this requirement, we introduce the ICS Machine
Learning inference framework (ICSML) which enables the execution of ML models
natively on the PLC. ICSML is implemented in IEC 61131-3 code and works around
the limitations imposed by the domain-specific languages, providing a complete
set of components for the creation of fully fledged ML models in a way similar
to established ML frameworks. We then demonstrate a complete end-to-end
methodology for creating ICS ML models using an external framework for training
and ICSML for the PLC implementation. To evaluate our contributions we run a
series of benchmarks studying memory and performance and compare our solution
to the TFLite inference framework. Finally, to demonstrate the abilities of
ICSML and to verify its non-intrusive nature, we develop and evaluate a case
study of a real defense for process aware attacks against a Multi Stage Flash
(MSF) desalination plant.",industry
http://arxiv.org/abs/2202.09549v1,preprocessed,arxiv,arxiv,2022-02-19 00:00:00,arxiv,"learning to detect slip with barometric tactile sensors and a temporal
  convolutional neural network",http://arxiv.org/abs/2202.09549v1,"The ability to perceive object slip via tactile feedback enables humans to
accomplish complex manipulation tasks including maintaining a stable grasp.
Despite the utility of tactile information for many applications, tactile
sensors have yet to be widely deployed in industrial robotics settings; part of
the challenge lies in identifying slip and other events from the tactile data
stream. In this paper, we present a learning-based method to detect slip using
barometric tactile sensors. These sensors have many desirable properties
including high durability and reliability, and are built from inexpensive,
off-the-shelf components. We train a temporal convolution neural network to
detect slip, achieving high detection accuracies while displaying robustness to
the speed and direction of the slip motion. Further, we test our detector on
two manipulation tasks involving a variety of common objects and demonstrate
successful generalization to real-world scenarios not seen during training. We
argue that barometric tactile sensing technology, combined with data-driven
learning, is suitable for many manipulation tasks such as slip compensation.",industry
http://arxiv.org/abs/2202.09113v1,preprocessed,arxiv,arxiv,2022-02-18 00:00:00,arxiv,how to manage tiny machine learning at scale: an industrial perspective,http://arxiv.org/abs/2202.09113v1,"Tiny machine learning (TinyML) has gained widespread popularity where machine
learning (ML) is democratized on ubiquitous microcontrollers, processing sensor
data everywhere in real-time. To manage TinyML in the industry, where mass
deployment happens, we consider the hardware and software constraints, ranging
from available onboard sensors and memory size to ML-model architectures and
runtime platforms. However, Internet of Things (IoT) devices are typically
tailored to specific tasks and are subject to heterogeneity and limited
resources. Moreover, TinyML models have been developed with different
structures and are often distributed without a clear understanding of their
working principles, leading to a fragmented ecosystem. Considering these
challenges, we propose a framework using Semantic Web technologies to enable
the joint management of TinyML models and IoT devices at scale, from modeling
information to discovering possible combinations and benchmarking, and
eventually facilitate TinyML component exchange and reuse. We present an
ontology (semantic schema) for neural network models aligned with the World
Wide Web Consortium (W3C) Thing Description, which semantically describes IoT
devices. Furthermore, a Knowledge Graph of 23 publicly available ML models and
six IoT devices were used to demonstrate our concept in three case studies, and
we shared the code and examples to enhance reproducibility:
https://github.com/Haoyu-R/How-to-Manage-TinyML-at-Scale",industry
http://arxiv.org/abs/2202.08897v1,preprocessed,arxiv,arxiv,2022-02-17 00:00:00,arxiv,"implementing spiking neural networks on neuromorphic architectures: a
  review",http://arxiv.org/abs/2202.08897v1,"Recently, both industry and academia have proposed several different
neuromorphic systems to execute machine learning applications that are designed
using Spiking Neural Networks (SNNs). With the growing complexity on design and
technology fronts, programming such systems to admit and execute a machine
learning application is becoming increasingly challenging. Additionally,
neuromorphic systems are required to guarantee real-time performance, consume
lower energy, and provide tolerance to logic and memory failures. Consequently,
there is a clear need for system software frameworks that can implement machine
learning applications on current and emerging neuromorphic systems, and
simultaneously address performance, energy, and reliability. Here, we provide a
comprehensive overview of such frameworks proposed for both, platform-based
design and hardware-software co-design. We highlight challenges and
opportunities that the future holds in the area of system software technology
for neuromorphic computing.",industry
http://arxiv.org/abs/2202.06149v1,preprocessed,arxiv,arxiv,2022-02-12 00:00:00,arxiv,"automatic issue classifier: a transfer learning framework for
  classifying issue reports",http://arxiv.org/abs/2202.06149v1,"Issue tracking systems are used in the software industry for the facilitation
of maintenance activities that keep the software robust and up to date with
ever-changing industry requirements. Usually, users report issues that can be
categorized into different labels such as bug reports, enhancement requests,
and questions related to the software. Most of the issue tracking systems make
the labelling of these issue reports optional for the issue submitter, which
leads to a large number of unlabeled issue reports. In this paper, we present a
state-of-the-art method to classify the issue reports into their respective
categories i.e. bug, enhancement, and question. This is a challenging task
because of the common use of informal language in the issue reports. Existing
studies use traditional natural language processing approaches adopting
key-word based features, which fail to incorporate the contextual relationship
between words and therefore result in a high rate of false positives and false
negatives. Moreover, previous works utilize a uni-label approach to classify
the issue reports however, in reality, an issue-submitter can tag one issue
report with more than one label at a time. This paper presents our approach to
classify the issue reports in a multi-label setting. We use an off-the-shelf
neural network called RoBERTa and fine-tune it to classify the issue reports.
We validate our approach on issue reports belonging to numerous industrial
projects from GitHub. We were able to achieve promising F-1 scores of 81%, 74%,
and 80% for bug reports, enhancements, and questions, respectively. We also
develop an industry tool called Automatic Issue Classifier (AIC), which
automatically assigns labels to newly reported issues on GitHub repositories
with high accuracy.",industry
http://arxiv.org/abs/2202.04834v1,preprocessed,arxiv,arxiv,2022-02-10 00:00:00,arxiv,"geometric digital twinning of industrial facilities: retrieval of
  industrial shapes",http://arxiv.org/abs/2202.04834v1,"This paper devises, implements and benchmarks a novel shape retrieval method
that can accurately match individual labelled point clusters (instances) of
existing industrial facilities with their respective CAD models. It employs a
combination of image and point cloud deep learning networks to classify and
match instances to their geometrically similar CAD model. It extends our
previous research on geometric digital twin generation from point cloud data,
which currently is a tedious, manual process. Experiments with our joint
network reveal that it can reliably retrieve CAD models at 85.2\% accuracy. The
proposed research is a fundamental framework to enable the geometric Digital
Twin (gDT) pipeline and incorporate the real geometric configuration into the
Digital Twin.",industry
http://arxiv.org/abs/2202.03028v1,preprocessed,arxiv,arxiv,2022-02-07 00:00:00,arxiv,quark: a framework for quantum computing application benchmarking,http://arxiv.org/abs/2202.03028v1,"Quantum computing (QC) is anticipated to provide a speedup over classical HPC
approaches for specific problems in optimization, simulation, and machine
learning. With the advances in quantum computing toward practical applications,
the need to analyze and compare different quantum solutions increases. While
different low-level benchmarks for QC exist, these benchmarks do not provide
sufficient insights into real-world application-level performance. We propose
an application-centric benchmark method and the QUantum computing Application
benchmaRK (QUARK) framework to foster the investigation and creation of
application benchmarks for QC. This paper establishes three significant
contributions: (1) it makes a case for application-level benchmarks and
provides an in-depth ""pen and paper"" benchmark formulation of two reference
problems: robot path and vehicle option optimization from the industrial
domain; (2) it proposes the open-source QUARK framework for designing,
implementing, executing, and analyzing benchmarks; (3) it provides multiple
reference implementations for these two reference problems based on different
known, and where needed, extended, classical and quantum algorithmic approaches
and analyzes their performance on different types of infrastructures.",industry
http://arxiv.org/abs/2202.02813v2,preprocessed,arxiv,arxiv,2022-02-06 00:00:00,arxiv,a coding framework and benchmark towards compressed video understanding,http://arxiv.org/abs/2202.02813v2,"Most video understanding methods are learned on high-quality videos. However,
in real-world scenarios, the videos are first compressed before the
transportation and then decompressed for understanding. The decompressed videos
may have lost the critical information to the downstream tasks. To address this
issue, we propose the first coding framework for compressed video
understanding, where another learnable analytic bitstream is simultaneously
transported with the original video bitstream. With the dedicatedly designed
self-supervised optimization target and dynamic network architectures, this new
stream largely boosts the downstream tasks yet with a small bit cost. By only
one-time training, our framework can be deployed for multiple downstream tasks.
Our framework also enjoys the best of both two worlds, (1) high efficiency of
industrial video codec and (2) flexible coding capability of neural networks
(NNs). Finally, we build a rigorous benchmark for compressed video
understanding on three popular tasks over seven large-scale datasets and four
different compression levels. The proposed Understanding oriented Video Coding
framework UVC consistently demonstrates significantly stronger performances
than the baseline industrial codec.",industry
http://arxiv.org/abs/2201.12170v3,preprocessed,arxiv,arxiv,2022-01-28 00:00:00,arxiv,"unsupervised single-shot depth estimation using perceptual
  reconstruction",http://arxiv.org/abs/2201.12170v3,"Real-time estimation of actual object depth is a module that is essential to
performing various autonomous system tasks such as 3D reconstruction, scene
understanding and condition assessment of machinery parts. During the last
decade of machine learning, extensive deployment of deep learning methods to
computer vision tasks has yielded approaches that succeed in achieving
realistic depth synthesis out of a simple RGB modality. While most of these
models are based on paired depth data or availability of video sequences and
stereo images, methods for single-view depth synthesis in a fully unsupervised
setting have hardly been explored. This study presents the most recent advances
in the field of generative neural networks, leveraging them to perform fully
unsupervised single-shot depth synthesis. Two generators for RGB-to-depth and
depth-to-RGB transfer are implemented and simultaneously optimized using the
Wasserstein-1 distance and a novel perceptual reconstruction term. To ensure
that the proposed method is plausible, we comprehensively evaluate the models
using industrial surface depth data as well as the Texas 3D Face Recognition
Database and the SURREAL dataset that records body depth. The success observed
in this study suggests the great potential for unsupervised single-shot depth
estimation in real-world applications.",industry
http://arxiv.org/abs/2201.06735v1,preprocessed,arxiv,arxiv,2022-01-18 00:00:00,arxiv,ai augmented digital metal component,http://arxiv.org/abs/2201.06735v1,"The aim of this work is to propose a new paradigm that imparts intelligence
to metal parts with the fusion of metal additive manufacturing and artificial
intelligence (AI). Our digital metal part classifies the status with real time
data processing with convolutional neural network (CNN). The training data for
the CNN is collected from a strain gauge embedded in metal parts by laser
powder bed fusion process. We implement this approach using additive
manufacturing, demonstrate a self-cognitive metal part recognizing partial
screw loosening, malfunctioning, and external impacting object. The results
indicate that metal part can recognize subtle change of multiple fixation state
under repetitive compression with 89.1% accuracy with test sets. The proposed
strategy showed promising potential in contributing to the hyper-connectivity
for next generation of digital metal based mechanical systems",industry
http://arxiv.org/abs/2201.06616v2,preprocessed,arxiv,arxiv,2022-01-17 00:00:00,arxiv,improving the quality control of seismic data through active learning,http://arxiv.org/abs/2201.06616v2,"In image denoising problems, the increasing density of available images makes
an exhaustive visual inspection impossible and therefore automated methods
based on machine-learning must be deployed for this purpose. This is
particulary the case in seismic signal processing. Engineers/geophysicists have
to deal with millions of seismic time series. Finding the sub-surface
properties useful for the oil industry may take up to a year and is very costly
in terms of computing/human resources. In particular, the data must go through
different steps of noise attenuation. Each denoise step is then ideally
followed by a quality control (QC) stage performed by means of human expertise.
To learn a quality control classifier in a supervised manner, labeled training
data must be available, but collecting the labels from human experts is
extremely time-consuming. We therefore propose a novel active learning
methodology to sequentially select the most relevant data, which are then given
back to a human expert for labeling. Beyond the application in geophysics, the
technique we promote in this paper, based on estimates of the local error and
its uncertainty, is generic. Its performance is supported by strong empirical
evidence, as illustrated by the numerical experiments presented in this
article, where it is compared to alternative active learning strategies both on
synthetic and real seismic datasets.",industry
http://arxiv.org/abs/2201.06599v1,preprocessed,arxiv,arxiv,2022-01-17 00:00:00,arxiv,"who supervises the supervisor? model monitoring in production using deep
  feature embeddings with applications to workpiece inspection",http://arxiv.org/abs/2201.06599v1,"The automation of condition monitoring and workpiece inspection plays an
essential role in maintaining high quality as well as high throughput of the
manufacturing process. To this end, the recent rise of developments in machine
learning has lead to vast improvements in the area of autonomous process
supervision. However, the more complex and powerful these models become, the
less transparent and explainable they generally are as well. One of the main
challenges is the monitoring of live deployments of these machine learning
systems and raising alerts when encountering events that might impact model
performance. In particular, supervised classifiers are typically build under
the assumption of stationarity in the underlying data distribution. For
example, a visual inspection system trained on a set of material surface
defects generally does not adapt or even recognize gradual changes in the data
distribution - an issue known as ""data drift"" - such as the emergence of new
types of surface defects. This, in turn, may lead to detrimental
mispredictions, e.g. samples from new defect classes being classified as
non-defective. To this end, it is desirable to provide real-time tracking of a
classifier's performance to inform about the putative onset of additional error
classes and the necessity for manual intervention with respect to classifier
re-training. Here, we propose an unsupervised framework that acts on top of a
supervised classification system, thereby harnessing its internal deep feature
representations as a proxy to track changes in the data distribution during
deployment and, hence, to anticipate classifier performance degradation.",industry
