doi,type,publication,publisher,publication_date,database,title,url,abstract,domain,id,status
,to_check,core,,15/01/2014 00:00,core,the deep sound of a global tweet: sonic window #1 (a real time sonification),,"Abstract. People listen music, than they share emotions writing thinks about music on Twitter, a software analyzes the tweet with music as argument, and report some informations about these spoken emotions. I wrote a patch in Max/MSP that sonify in real time the global emotion lived by the twitter user music writers, it produce new music and this new music produce emotions also, and if you want you can write about that in Twitter, in this way the social network produce new emotions from its previous emotions, an AI generated emotion",science,994,not included
,to_check,core,,26/11/2015 00:00,core,grasp strategy for the scheduling of oil well development activities [estratégia grasp para escalonar atividades de desenvolvimento de poços de petróleo],,"Before promising oil basins are effectively developed into productive oil wells, it is necessary to conduct several drilling, completion and interconnection activities at such sites. The scheduling of these activities must satisfy several conflicting restrictions and also try to maximize the oil production within a given time frame. The present study describes a Greedy Randomized Adaptive Search Procedure (GRASP) to schedule the development of offshore oil wells. The results are compared to a Constraint Program (CP) tool developed by Petrobras, used and well accepted. Comparative results conducted in real instances indicate that the implementation of GRASP exceeds the RP tool, and produces significant production increase solutions.21217239Aiex, R.M., Binato, S., Resende, M.G.C., Parallel GRASP with pathrelinking for job shop scheduling (2003) Parallel Computing, 29 (4), pp. 393-430. , AprAiex, R.M., Resende, M.G.C., Pardalos, P.M., Toraldo, G., Grasp with path relinking for the three-index assignment problem (2001) AT&T Labs Research Technical Report, p. 43. , Florham Park, NJBard, J.F., Feo, T.A., Operations sequencing in discrete parts manufacturing (1989) Management Science Hannover, 35 (2), pp. 249-255. , FebBinato, S., Hery, W.J., Loewenstern, D., Resende, E.M.G.C., A greedy randomized adaptive search procedure for job shop scheduling (2002) Essays and Surveys on Metaheuristics, pp. 59-79. , Dordrecht: Kluwer AcademicBresina, J.L., Heuristic-biased stochastic sampling (1996) National Conference on Artificial Intelligence, (13). , Portland. Proceedings of the-K [S.l.: s.n.], 1996. p. 271-278Canuto, S.A., Resende, M.G.C., Ribeiro, E.C.C., Local search with perturbations for the prize-collecting steiner tree problem in graphs (2001) Networks [S.L.], 38, pp. 50-58Colorni, A., Dorigo, M., Maniezzo, V., Ant system for job-shop scheduling (1994) Belgian Journal of Operations Research, Statistics, and Computer Science, [S.L.], 1 (34), pp. 39-53Dorigo, M., Di Caro, G., Gambardella, L.M., Ant algorithms for discrete otimization (1998) Bruxelles: Universite Libre de Bruxelles, p. 36. , Technical Report IRIDIA/98-10). To appear in Artificial Life MIT Press 1999Feo, T.A., Bard, J.F., Holland, E.S., Facility-wide planning and scheduling of printed wiring board assembly (1995) Operations Research New York, 43, pp. 219-230Fleurent, C., Glover, F., Improved constructive multistart strategies for the quadratic assignment problem using adaptive memory (1999) Informs Journal on Computing, Cincinnati, 11 (2), pp. 198-204Glover, F., Tabu search and adaptive memory programming: Advances, applications and challenges (1996) Interfaces in Computer Science and Operations Research, p. 75. , BARR, R.S.HELGASON, R.V.KENNINGTON, J.L. (Ed.). [Dordrecht]: Kluwer AcademicGlover, F., Multi-start and strategic oscillation methods: Principles to exploit adaptive memory (2000) Interfaces in Computer Science and Operations Researchs, p. 24. , [Dordrecht]: BARR, R.S.HELGASON, R.V.KENNINGTON, J.L. (Ed.). Kluwer AcademicGlover, F., Laguna, M., (1997) Tabu Search, p. 382. , Boston: Kluwer AcademicGlover, F., Laguna, M., Marti, E.R., Fundamentals of scatter search and path relinking (2000) Control and Cybernetics Warszawa, 39 (3), pp. 653-684(1999) ILOG Solver 4.4 Reference Manual. [S.l.]: ILOG, , ILOGNascimento, J.M., (2002) Hybrid Computational Tools for the Optimization of the Production of Petroleum in Deep Waters, , Dissertacao (Mestrado) - Universidade de CampinasMarriott, K., Stuckey, P.J., (1998) Programming with constraints: an introduction, p. 467. , Cambridge: Massachusetts Institute of Technology PressResende, M.G.C., Festa, P., An updated bibliography of GRASP (2003) AT&T Labs Research Technical Report TD-5SB7BK, Florham Park, NJ, p. 10. , October 14Resende, M.G.C., Ribeiro, C.C., A GRASP with path-relinking for private virtual circuit routing (2001) AT&T Labs Research Technical Report, Florham Park, NJ, p. 19. , June 15Resende, M.G.C., Ribeiro, C.C., Greedy randomized adaptive search procedure (2001) AT&T Labs Research Technical Report, p. 29. , Florham Park, NJ Sept. Revision 2, Aug. 29, 2002. To appear in -State of the Art Handbook in Metaheuristics-, F. Glover and G. Kochenberger, eds. Kluwer 2002Rodrigo, M., Maniezzo, V., Colorni, A., The Ant System: Optimization by a colony of cooperating agents (1996) IEE Transactions on Systems Man and Cybernetics, 26 (1), pp. 1-13Roy, B., Sussmann, B., Les problemes d-Ordonnancement avec contraintes disjonctive (1964) Note Ds No. 9 Bis, , Paris: SEMAYannakakis, M., Computational complexity (1997) Local search in combinatorial optimization, pp. 19-55. , AARTS, E.LENSTRA, J.K. (Ed.). Chichester: J. Wile",science,995,not included
,to_check,core,,21/11/2012 00:00,core,'mit press - journals',Installation of a very broad band borehole seismic station in Ferrara (Emilia),"The Istituto Nazionale di Geofisica e Vulcanologia (INGV) is the Italian agency devoted to monitor in real time the seismicity on the Italian territory.  The seismicity in Italy is of course variable in time and space, being also very much dependant on local noise conditions. Specifically, monitoring seismicity in an alluvial basin like the Po one is a challenge, due to consistent site effects induced by soft alluvial deposits and bad coupling with the deep bedrock (Steidl et al., 1996). This problem was tackled by INGV first with the Cavola experiment (Bordoni et al., 2007), where a landslide was seismically characterized using a seismic array and also down-hole logging of P- and S-wave travel times at a borehole drilled within the array; later, with an ad hoc project in 2000-2001, with the first installation of a broad band seismic station nearby Ferrara in a borehole of 135 meters depth. Comparison of recordings with a surface seismic station indicated a noise reduction of 2 decades in power spectral density at frequencies larger than 1.0 Hz (Cocco et al., 2001). The instrumentation in Ferrara has been working for several months but after that the seismic station was discontinued due to lack of maintenance manpower.
The Centro di Ricerche Sismologiche (CRS, Seismological Research Center) of the Istituto Nazionale di Oceanografia e di Geofisica Sperimentale (OGS, Italian National Institute for Oceanography and Experimental Geophysics) in Udine (Italy) after the strong earthquake of magnitude M=6.4 occurred in 1976 in the Italian Friuli-Venezia Giulia region, started to operate the Northeastern Italy (NI) Seismic Network: it currently consists of 15 very sensitive broad band and 21 simpler short period seismic stations, all telemetered to and acquired in real time at the OGS-CRS data center in Udine (Fig. 1).
Real time data exchange agreements in place with other Italian, Slovenian, Austrian and Swiss seismological institutes lead to a total number of about 100 seismic stations acquired in real time, which makes the OGS the reference institute for seismic monitoring of Northeastern Italy. Since 2002 OGS-CRS is using the Antelope software suite on several workstations plus a SUN cluster as the main tool for collecting, analyzing, archiving and exchanging seismic data, initially in the framework of the EU Interreg IIIA project “Trans-national seismological networks in the South-Eastern Alps”. SeisComP is also used as a real time data exchange server tool (Bragato et al., 2011).
Among the various Italian institution with which OGS is cooperating for real time monitoring of local seismicity there is the Regione Veneto (Barnaba et al., 2012). The Southern part of the Veneto Region stands on the Po alluvial basin: earthquake localization and characterization is here again affected in this area by the presence of soft alluvial deposits. OGS ha already experience in running a local seismic network in difficult noise conditions making use of borehole installations (Priolo et al., 2012) in the case of the monitoring of a local storage site for the Italian national electricity company ENEL. Following the ML=5.9 earthquake that struck the Emilia region around Ferrara in Northern Italy on May 20, 2012 at 02:03:53 UTC, a cooperation of INGV, OGS, the Comune di Ferrara and the University of Ferrara lead to the reinstallation of the very broad band borehole seismic station in Ferrara. The aim of the OGS intervention was on one hand to extend its real time seismic monitoring capabilities toward South-East (Fig. 1), including Ferrara and its surroundings, and on the other hand to evaluate the seismic  response at the site.
As concerns the superficial geology of the area where the borehole seismic station  has been installed, the outcropping materials are represented by alluvial deposits of different environments, like channel and proximal levee, inter-fluvial, meander and swamps deposits. As  a consequence, the outcropping deposits are everywhere Holocene in age substantially loose or poorly compacted in the first meters-decameters and granulometrically could vary from clay to coarse sand.
Two preliminary reports prepared by the Italian Department of Civil Defense (Dipartimento Nazionale di Protezione Civile) in collaboration with other institutions describe the data  recorded by the national accelerometric network and complemented by additional data recorded by a number of temporary stations (Dolce et al., 2012a; Dolce et al., 2012b). These reports bear witness of strong ground motion values with an acceleration peak of about 0.9 g in the vertical component recorded during the ML=5.8 earthquake of May 29, 2012 by the Mirandola station, located at about 2 km from the epicentre. The analysis of the seismic noise recorded at some stations shows a quite pronounced peak of the horizontal-to-vertical spectral ratio (H/V) in the frequency range of 0.6 – 0.9 Hz common to all stations. Finally, strong evidence of liquefaction phenomena are reported at several sites (e.g.: S. Carlo, S. Agostino and Mirabello), most of which have been attributed to the occurrence of saturated sandy layer(s) at shallow depth deposited along an abandoned reach of the Reno River (Papathanassiou et al., 2012).
Details of the station configuration and installation will be outlined, with first results.PublishedPotenza (Italy)1.1. TTC - Monitoraggio sismico del territorio nazionaleope",science,996,not included
,to_check,core,,01/01/2014 00:00,core,country:prt,Analysis of Robust Implementation of an EMG Pattern Recognition Based Control,"Control of active hand prostheses is an open challenge. In fact, the advances in mechatronics made available prosthetic hands with multiple active degrees of freedom; however the predominant control strategies are still not natural for the user, enabling only few gestures, thus not exploiting the prosthesis potential. Pattern recognition and machine learning techniques can be of great help when applied to surface electromyography signals to offer a natural control based on the contraction of muscles corresponding to the real movements. The implementation of such approach for an active prosthetic system offers many challenges related to the reliability of data collected to train the classification algorithm. This paper focuses on these problems and propose an implementation suitable for an embedded system. Copyright \ua9 2014 SCITEPRESS - Science and Technology Publications. All rights reserved",science,997,not included
,to_check,core,OGS,21/11/2012 00:00,core,installation of a very broad band borehole seismic station in ferrara (emilia),https://core.ac.uk/download/pdf/41152694.pdf,"The Istituto Nazionale di Geofisica e Vulcanologia (INGV) is the Italian agency devoted to monitor in real time the seismicity on the Italian territory.  The seismicity in Italy is of course variable in time and space, being also very much dependant on local noise conditions. Specifically, monitoring seismicity in an alluvial basin like the Po one is a challenge, due to consistent site effects induced by soft alluvial deposits and bad coupling with the deep bedrock (Steidl et al., 1996). This problem was tackled by INGV first with the Cavola experiment (Bordoni et al., 2007), where a landslide was seismically characterized using a seismic array and also down-hole logging of P- and S-wave travel times at a borehole drilled within the array; later, with an ad hoc project in 2000-2001, with the first installation of a broad band seismic station nearby Ferrara in a borehole of 135 meters depth. Comparison of recordings with a surface seismic station indicated a noise reduction of 2 decades in power spectral density at frequencies larger than 1.0 Hz (Cocco et al., 2001). The instrumentation in Ferrara has been working for several months but after that the seismic station was discontinued due to lack of maintenance manpower.
The Centro di Ricerche Sismologiche (CRS, Seismological Research Center) of the Istituto Nazionale di Oceanografia e di Geofisica Sperimentale (OGS, Italian National Institute for Oceanography and Experimental Geophysics) in Udine (Italy) after the strong earthquake of magnitude M=6.4 occurred in 1976 in the Italian Friuli-Venezia Giulia region, started to operate the Northeastern Italy (NI) Seismic Network: it currently consists of 15 very sensitive broad band and 21 simpler short period seismic stations, all telemetered to and acquired in real time at the OGS-CRS data center in Udine (Fig. 1).
Real time data exchange agreements in place with other Italian, Slovenian, Austrian and Swiss seismological institutes lead to a total number of about 100 seismic stations acquired in real time, which makes the OGS the reference institute for seismic monitoring of Northeastern Italy. Since 2002 OGS-CRS is using the Antelope software suite on several workstations plus a SUN cluster as the main tool for collecting, analyzing, archiving and exchanging seismic data, initially in the framework of the EU Interreg IIIA project “Trans-national seismological networks in the South-Eastern Alps”. SeisComP is also used as a real time data exchange server tool (Bragato et al., 2011).
Among the various Italian institution with which OGS is cooperating for real time monitoring of local seismicity there is the Regione Veneto (Barnaba et al., 2012). The Southern part of the Veneto Region stands on the Po alluvial basin: earthquake localization and characterization is here again affected in this area by the presence of soft alluvial deposits. OGS ha already experience in running a local seismic network in difficult noise conditions making use of borehole installations (Priolo et al., 2012) in the case of the monitoring of a local storage site for the Italian national electricity company ENEL. Following the ML=5.9 earthquake that struck the Emilia region around Ferrara in Northern Italy on May 20, 2012 at 02:03:53 UTC, a cooperation of INGV, OGS, the Comune di Ferrara and the University of Ferrara lead to the reinstallation of the very broad band borehole seismic station in Ferrara. The aim of the OGS intervention was on one hand to extend its real time seismic monitoring capabilities toward South-East (Fig. 1), including Ferrara and its surroundings, and on the other hand to evaluate the seismic  response at the site.
As concerns the superficial geology of the area where the borehole seismic station  has been installed, the outcropping materials are represented by alluvial deposits of different environments, like channel and proximal levee, inter-fluvial, meander and swamps deposits. As  a consequence, the outcropping deposits are everywhere Holocene in age substantially loose or poorly compacted in the first meters-decameters and granulometrically could vary from clay to coarse sand.
Two preliminary reports prepared by the Italian Department of Civil Defense (Dipartimento Nazionale di Protezione Civile) in collaboration with other institutions describe the data  recorded by the national accelerometric network and complemented by additional data recorded by a number of temporary stations (Dolce et al., 2012a; Dolce et al., 2012b). These reports bear witness of strong ground motion values with an acceleration peak of about 0.9 g in the vertical component recorded during the ML=5.8 earthquake of May 29, 2012 by the Mirandola station, located at about 2 km from the epicentre. The analysis of the seismic noise recorded at some stations shows a quite pronounced peak of the horizontal-to-vertical spectral ratio (H/V) in the frequency range of 0.6 – 0.9 Hz common to all stations. Finally, strong evidence of liquefaction phenomena are reported at several sites (e.g.: S. Carlo, S. Agostino and Mirabello), most of which have been attributed to the occurrence of saturated sandy layer(s) at shallow depth deposited along an abandoned reach of the Reno River (Papathanassiou et al., 2012).
Details of the station configuration and installation will be outlined, with first results",science,998,not included
,to_check,core,,01/09/2012 00:00,core,theory and practice of coordination algorithms exploiting the generalised distributive law,,"A key challenge for modern computer science is the development of technologies that allow interacting computer systems, typically referred as agents, to coordinate their decisions whilst operating in an environment with minimal human intervention. By so doing, the decision making capabilities of each of these agents should be improved by making decisions that take into account what the remaining agents intend to do. Against this background, the focus of this thesis is to study and design new coordination algorithms capable of achieving this improved performance.In this line of work, there are two key research challenges that need to be addressed. First, the current state-of-the-art coordination algorithms have only been tested in simulation. This means that their practical performance still needs to be demonstrated in the real world. Second, none of the existing algorithms are capable of solving problems where the agents need to coordinate over complex decisions which typically require to trade off several parameters such as multiple objectives, the parameters of a sufficient statistic and the sample value and the bounds of an estimator. However, such parameters typically characterise the agents’ interactions within many real world domains. For this reason, deriving algorithms capable of addressing such complex interactions is a key challenge to bring research in coordination algorithms one step closer to successful deployment.The aim of this thesis is to address these two challenges. To achieve this, we make two types of contribution. First, we develop a set practical contributions to address the challenge of testing the performance of state-of-the-art coordination algorithms in the real world. More specifically, we perform a case study on the deployment of the max-sum algorithm, a well known coordination algorithm, on a system that is couched in terms of allowing the first responders at the scene of a disaster to request imagery collection tasks of some of the most relevant areas to a team of unmanned aerial vehicles (UAVs). These agents then coordinate to complete the largest number of tasks. In more detail, max-sum is based on the generalised distributive law (GDL), a well known algebraic framework that has been used in disciplines such as artificial intelligence, machine learning and statistical physics, to derive effective algorithms to solve optimisation problems. Our iv contribution is the deployment of max-sum on real hardware and the evaluation of its performance in a real world setting. More specifically, we deploy max-sum on two UAVs (hexacopters) and test it a number of different settings. These tests show that max-sum does indeed perform well when confronted with the complexity and the unpredictability of the real world.The second category of contributions are theoretical in nature. More specifically, we propose a new framework and a set of solution techniques to address the complex interactions requirement. To achieve this, we move back to theory and tackle a new class of problem involving agents engaged in complex interactions defined by multiple parameters. We name this class partially ordered distributed constraint optimisation problems (PO-DCOPs). Essentially, this generalises the well known distributed constraint optimisation problem (DCOP) framework to settings in which agents make decisions over multiple parameters such as multiple objectives, the parameters of a sufficient statistic and the sample value and the bounds of an estimator. To measure the quality of these decisions, it becomes necessary to strike a balance between these parameters and to achieve this, the outcome of these decisions is represented using partially ordered constraint functions.Given this framework, we present three sub-classes of PO-DCOPs, each focusing on a different type of complex interaction. More specifically, we study (i) multi-objective DCOPs (MO-DCOPs) in which the agents’ decisions are defined over multiple objectives, (ii) risk-aware DCOPs (RA-DCOPs) in which the outcome of the agents’ decisions is not known with certainty and thus, where the agents need to carefully weigh the risk of making decisions that might lead to poor and unexpected outcomes and, (iii) multiarm bandit DCOPs (MAB-DCOPs) where the agents need to learn the outcome of their decisions online. To solve these problems, we again exploit the GDL framework. In particular, we employ the flexibility of the GDL to obtain either optimal or bounded approximate algorithms to solve PO-DCOPs. The key insight is to use the algebraic properties of the GDL to instantiate well known DCOP algorithms such as DPOP, Action GDL or bounded max-sum to solve PO-DCOPs. Given the properties of these algorithms, we derive a new set of solution techniques. To demonstrate their effectiveness, we study the properties of these algorithms empirically on various instances of MO-DCOPs, RA-DCOPs and MAB-DCOPs. Our experiments emphasize two key traits of the algorithms. First, bounded approximate algorithms perform well in terms of our requirements. Second, optimal algorithms incur an increase in both the computation and communication load necessary to solve PO-DCOPs because they are trying to optimally solve a problem which is potentially more complex than canonical DCOPs",science,999,not included
,to_check,core,,05/03/2011 00:00,core,neural networks non-linear scaling,,"Project (M.S., Computer Science)-- California State University, Sacramento, 2011.Training a neural network with backpropagation algorithm is a systematic process to model a set of given data. This training process involves, among other things, scaling the input and output datasets provided to the neural network. The reason that the scaling process is required, is that real world problem datasets might not be in the range [0, 1], whereas the neural networks work with data only in the range [0, 1], i.e. the neurons fire or they do not. To achieve this, linear scaling is typically used, which for certain datasets can make it difficult for the neural network to properly differentiate between values that are close together. \ud
	This project will show how the implementation of non-linear median scaling can be applied to the training datasets and compares its performance against the linear scaling methodology for a variety of training datasets both for speed of learning and subsequent ability to generalize.  This project demonstrates that after introduction of non-linear scaling into the backpropagation and applying it to the various datasets, there is an improvement in performance to some extent.Computer Scienc",science,1000,not included
,to_check,core,,27/05/2011 00:00,core,simulating a quasi-simulation: a framework for using multi agent simulation techniques,,"MMORPGs The use of computer simulation techniques for the study of social phenomena, or Social Simulation, is a relatively new field (Gibert &amp; Troitzch, 2005). By using Multi Agent Simulation (MAS) techniques, among others, social scientists are able to explore “what if ” scenarios of emergent behaviors in complex social systems. However, the Social Simulation method faces many challenges: a) human subjectivity; there is no computer, mathematical model nor software powerful and exhaustive enough to replicate subjective aspects like love, free will, etc; b) pervasive contingency; even if we can simulate the interaction of a great number of variables and environmental factors, a computational simulation will never attain the level of complexity that actual human social phenomena has and c) validation; is it not always easy to extract from the real world the kind of research results needed to validate social simulation models. In the other hand, Massive Multiplayer Online Role Playing Games (MMORPGs) share many characteristics with MAS models. MMORPGs resemble in many ways the social complexities of the real world, they are also coded through a programming language and they are also based on a hardware/software platform … but they feature one thing that MAS models don’t: real human beings participate on them, instead of mere AI based agents. Therefore MMORPGs are quasi-simulations that offer unprecedented opportunities for studying complex social phenomena. Since it is humans and not only AI NPCs who play them, the “human subjectivity ” problem can be bypassed. Their “sandbox ” nature minimizes the “pervasive contingency ” problem. Moreover, the wide arrange of data gathering possibilities they offer (see for example Ducheneaut et al, 2004, Williams et al 2008a) empower researchers to obtain appropriate results for computer model validation purposes. In this sense, Gee (2004) and Burke (2005) call for the need of bridging complex systems simulation techniques with MMORPGs studies, and in this paper I intend to further the discussion of the kind framework that is needed for such enterprise. The importance of this theme for the Game Studies discipline is put into perspective by a relatively recent bu",science,1001,not included
,to_check,core,'Springer Fachmedien Wiesbaden GmbH',01/01/2012 00:00,core,how to make a robot smile? perception of emotional expressions from digitally-extracted facial landmark configurations,,"Abstract. To design robots or embodied conversational agents that can
accurately display facial expressions indicating an emotional state, we need
technology to produce those facial expressions, and research that investigates
the relationship between those technologies and human social perception of
those artificial faces. Our starting point is assessing human perception of core
facial information: Moving dots representing the facial landmarks, i.e., the
locations and movements of the crucial parts of a face. Earlier research
suggested that participants can relatively accurately identity facial expressions
when all they can see of a real human full face are moving white painted dots
representing the facial landmarks (although less accurate than recognizing full
faces). In the current study we investigated the accuracy of recognition of
emotions expressed by comparable facial landmarks (compared to accuracy of
recognition of emotions expressed by full faces), but now used face-tracking
software to produce the facial landmarks. In line with earlier findings, results
suggested that participants could accurately identify emotions expressed by the
facial landmarks (though less accurately than those expressed by full faces).
Thereby, these results provide a starting point for further research on the
fundamental characteristics of technology (AI methods) producing facial
emotional expressions and their evaluation by human users",science,1002,not included
,to_check,core,,01/01/2012 00:00,core,a comparative study of absent features and unobserved values in software effort data,,"Software effort data contains a large amount of missing values of project attributes. The problem of absent features, which occurred recently in machine learning, is often neglected by researchers of software engineering when handling the missingness in software effort data. In essence, absent features (structural missingness) and unobserved values (unstructured missingness) are different cases of missingness although their appearance in the data set are the same. This paper attempts to clarify the root cause of missingness of software effort data. When regarding missingness as absent features, we develop Max-margin regression to predict real effort of software projects. When regarding missingness as unobserved values, we use existing imputation techniques to impute missing values. Then, &Epsilon; -SVR is used to predict real effort of software projects with the input data sets. Experiments on ISBSG (International Software Benchmarking Standard Group) and CSBSG (Chinese Software Benchmarking Standard Group) data sets demonstrate that, with the tasks of effort prediction, the treatment regarding missingness in software effort data set as unobserved values can produce more desirable performance than that of regarding missingness as absent features. This paper is the first to introduce the concept of absent features to deal with missingness of software effort data. &copy; 2012 World Scientific Publishing Company.National Natural Science Foundation of China 60903050, 71101138; Beijing Natural Science Fund 4122087; Scientific Research Foundation for the Returned Overseas Chinese Scholars, State Education MinistrySoftware effort data contains a large amount of missing values of project attributes. The problem of absent features, which occurred recently in machine learning, is often neglected by researchers of software engineering when handling the missingness in software effort data. In essence, absent features (structural missingness) and unobserved values (unstructured missingness) are different cases of missingness although their appearance in the data set are the same. This paper attempts to clarify the root cause of missingness of software effort data. When regarding missingness as absent features, we develop Max-margin regression to predict real effort of software projects. When regarding missingness as unobserved values, we use existing imputation techniques to impute missing values. Then, &Epsilon; -SVR is used to predict real effort of software projects with the input data sets. Experiments on ISBSG (International Software Benchmarking Standard Group) and CSBSG (Chinese Software Benchmarking Standard Group) data sets demonstrate that, with the tasks of effort prediction, the treatment regarding missingness in software effort data set as unobserved values can produce more desirable performance than that of regarding missingness as absent features. This paper is the first to introduce the concept of absent features to deal with missingness of software effort data. &copy; 2012 World Scientific Publishing Company",science,1003,not included
,to_check,core,,01/01/2012 00:00,core,comment: evaluating model performance in fictitious prediction problems,,"I congratulate the author on an impressive and important contribution. Multinomial Inverse Regression (MIR) has wide applicability to a diverse array of problems. Further, the model is technologically impressive and the software is easy to apply to real problems. I hope that MIR will gain widespread use in the machine learning literature and across the social sciences. This comment will focus on a basic question that arises when applying MIR: how do we know that it is performing well? The daunting challenge is that when using MIR to discover characteristics of words, the usual evaluation methods are inappropriate. The standard eval-uation for methods like MIR is to assess its performance in out of sample prediction tasks. When this is the goal—as in supervised learning tasks—then this is the ideal evaluation. And as the author shows, MIR excels at this task, with superior classification accuracy for the set of restaurant reviews. Text classification is certainly important, but perhaps the most promising application of MIR is to measuring how words convey sentiment. For example, the author uses MIR to identify differences in language between Democrats and Republicans (and differences in lan-guage based on constituency characteristics). Social scientists use other methods to mak",science,1004,not included
,to_check,project-academic,"John Wiley & Sons, Inc.",01/09/2002 00:00,project-academic,adaptive blind signal and image processing learning algorithms and applications,project-academic," From the Publisher:
With solid theoretical foundations and numerous potential applications, Blind Signal Processing (BSP) is one of the hottest emerging areas in Signal Processing. This volume unifies and extends the theories of adaptive blind signal and image processing and provides practical and efficient algorithms for blind source separation, Independent, Principal, Minor Component Analysis, and Multichannel Blind Deconvolution (MBD) and Equalization. Containing over 1400 references and mathematical expressions Adaptive Blind Signal and Image Processing delivers an unprecedented collection of useful techniques for adaptive blind signal/image separation, extraction, decomposition and filtering of multi-variable signals and data.
Offers a broad coverage of blind signal processing techniques and algorithms both from a theoretical and practical point of viewPresents more than 50 simple algorithms that can be easily modified to suit the reader's specific real world problemsProvides a guide to fundamental mathematics of multi-input, multi-output and multi-sensory systemsIncludes illustrative worked examples, computer simulations, tables, detailed graphs and conceptual models within self contained chapters to assist self studyAccompanying CD-ROM features an electronic, interactive version of the book with fully coloured figures and text. C and MATLAB user-friendly software packages are also provided
MATLAB is a registered trademark of The MathWorks, Inc.
By providing a detailed introduction to BSP, as well as presenting new results and recent developments, this informative and inspiring work will appeal to researchers, postgraduate students, engineers and scientists working in biomedical engineering, communications, electronics, computer science, optimisations, finance, geophysics and neural networks.",science,1005,not included
,to_check,project-academic,,06/04/2015 00:00,project-academic,social sensing building reliable systems on unreliable data,project-academic," Increasingly, human beings are sensors engaging directly with the mobile Internet. Individuals can now share real-time experiences at an unprecedented scale. Social Sensing: Building Reliable Systems on Unreliable Data looks at recent advances in the emerging field of social sensing, emphasizing the key problem faced by application designers: how to extract reliable information from data collected from largely unknown and possibly unreliable sources. The book explains how a myriad of societal applications can be derived from this massive amount of data collected and shared by average individuals. The title offers theoretical foundations to support emerging data-driven cyber-physical applications and touches on key issues such as privacy. The authors present solutions based on recent research and novel ideas that leverage techniques from cyber-physical systems, sensor networks, machine learning, data mining, and information fusion. Offers a unique interdisciplinary perspective bridging social networks, big data, cyber-physical systems, and reliability Presents novel theoretical foundations for assured social sensing and modeling humans as sensors Includes case studies and application examples based on real data sets Supplemental material includes sample datasets and fact-finding software that implements the main algorithms described in the book",science,1006,not included
,to_check,project-academic,,15/08/2008 00:00,project-academic,bioconductor case studies,project-academic," Bioconductor software has become a standard tool for the analysis and comprehension of data from high-throughput genomics experiments. Its application spans a broad field of technologies used in contemporary molecular biology. In this volume, the authors present a collection of cases to apply Bioconductor tools in the analysis of microarray gene expression data. Topics covered include * import and preprocessing of data from various sources * statistical modeling of differential gene expression * biological metadata * application of graphs and graph rendering * machine learning for clustering and classification problems * gene set enrichment analysis Each chapter of this book describes an analysis of real data using hands-on example driven approaches. Short exercises help in the learning process and invitemore advanced considerations of key topics. The book is a dynamic document. All the code shown can be executed on a local computer, and readers are able to reproduce every computation, figure, and table.",science,1007,not included
,to_check,core,,21/01/2021 00:00,core,trifinger: an open-source robot for learning dexterity,http://arxiv.org/abs/2008.03596,"Dexterous object manipulation remains an open problem in robotics, despite
the rapid progress in machine learning during the past decade. We argue that a
hindrance is the high cost of experimentation on real systems, in terms of both
time and money. We address this problem by proposing an open-source robotic
platform which can safely operate without human supervision. The hardware is
inexpensive (about \SI{5000}[\$]{}) yet highly dynamic, robust, and capable of
complex interaction with external objects. The software operates at 1-kilohertz
and performs safety checks to prevent the hardware from breaking. The
easy-to-use front-end (in C++ and Python) is suitable for real-time control as
well as deep reinforcement learning. In addition, the software framework is
largely robot-agnostic and can hence be used independently of the hardware
proposed herein. Finally, we illustrate the potential of the proposed platform
through a number of experiments, including real-time optimal control, deep
reinforcement learning from scratch, throwing, and writing",robotics,1008,not included
