doi,type,query_name,query_value,publication,publisher,publication_date,database,title,url,abstract,status,id,semantic_score
10.1007/s00146-022-01436-9,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',AI & SOCIETY,Springer,6/1/2023 0:00,springer,tensions in transparent urban ai: designing a smart electric vehicle charge point,http://dx.doi.org/10.1007/s00146-022-01436-9,"The increasing use of artificial intelligence (AI) by public actors has led to a push for more transparency. Previous research has conceptualized AI transparency as knowledge that empowers citizens and experts to make informed choices about the use and governance of AI. Conversely, in this paper, we critically examine if transparency-as-knowledge is an appropriate concept for a public realm where private interests intersect with democratic concerns. We conduct a practice-based design research study in which we prototype and evaluate a transparent smart electric vehicle charge point, and investigate experts’ and citizens’ understanding of AI transparency. We find that citizens experience transparency as burdensome; experts hope transparency ensures acceptance, while citizens are mostly indifferent to AI; and with absent means of control, citizens question transparency’s relevance. The tensions we identify suggest transparency cannot be reduced to a product feature, but should be seen as a mediator of debate between experts and citizens.",included,2061,0.815876245
10.1007/s00146-024-02011-0,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',AI & SOCIETY,Springer,7/16/2024 0:00,springer,dreaming of ai: environmental sustainability and the promise of participation,http://dx.doi.org/10.1007/s00146-024-02011-0,"There is widespread consensus among policymakers that climate change and digitalisation constitute the most pressing global transformations shaping human life in the 21st century. Seeking to address the challenges arising at this juncture, governments, technologists and scientists alike increasingly herald artificial intelligence (AI) as a vehicle to propel climate change mitigation and adaptation. In this paper, we explore the intersection of digitalisation and climate change by examining the deployment of AI in government-led climate action. Building on participant observations conducted in the context of the “Civic Tech Lab for Green”—a government-funded public interest AI initiative—and eight expert interviews, we investigate how AI shapes the negotiation of environmental sustainability as an issue of public interest. Challenging the prescribed means–end relationship between AI and environmental protection, we argue that the unquestioned investment in AI curtails political imagination and displaces discussion of climate “problems” and possible “solutions” with “technology education”. This line of argumentation is rooted in empirical findings that illuminate three key tensions in current coproduction efforts: “AI talk vs. AI walk”, “civics washing vs. civics involvement” and “public invitation vs. public participation”. Emphasising the importance of re-exploring the innovative state in climate governance, this paper extends academic literature in science and technology studies that examines public participation in climate change adaptation by shedding light on the emergent phenomenon of public interest AI.",not included,571,0.815816224
10.1007/s00146-024-02027-6,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',AI & SOCIETY,Springer,8/14/2024 0:00,springer,“game changer”: the ai advocacy discourse of 2023 in the us,http://dx.doi.org/10.1007/s00146-024-02027-6,"In 2023, artificial intelligence was announced as a “game changer”—marking a rapid revolution in thinking technologies. A global debate began to emerge. By conducting a discourse analysis of 2023 US congressional testimonies and AI manifestos, we aim to map the emergence of debates over the start-up of a global governance controversy. Qualitative topical identification and semantic network analysis are deployed to identify the primary stakeholders and their contesting arguments. The resulting polylog exhibits sharp divisions among multiple, distinct pro-tech and pro-rights groups. Pro-tech stakeholders emphasize innovation and economic benefits, while pro-rights groups prioritize human rights and safety. Our linguistic and semantic network analyses provide micro-level insights into the polylogue entanglements of ethics and governance. The analysis of US AI advocacy discourse furnishes a baseline of contestation from which the ongoing development of the complex arguments of AI policies can be identified and evaluated.",not included,440,0.81581378
10.35940/ijeat.a4282.1013123,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',semantic_scholar,International Journal of Engineering and Advanced Technology,1/1/2000 0:00,semantic_scholar,transforming organizational development with ai: navigating change and innovation for success,https://www.semanticscholar.org/paper/51791a95c6ba077072018ce8c0d294102953cc6a,"Effective change management emerges as a deciding element for an organization's survival and success in the changing terrain of today's fiercely competitive business climate. The variety of change management theories and approaches that are currently available, however, paints a complicated picture that is plagued by inconsistencies, a lack of strong empirical support, and unproven assumptions about contemporary organizational dynamics. This essay seeks to set the basis for a fresh paradigm for effective change administration by critically analyzing popular change management ideas. The gap between theory and practice is addressed in the paper, which concludes with suggestions for more research. In parallel, artificial intelligence (AI) has made incredible progress, giving rise to computers that mimic human autonomy and cognition. Industry-wide excitement has been sparked by the enthusiasm among academics, executives, and the general public, which has resulted in significant investments in utilizing AI's potential through creative business models. However, the lack of thorough academic guidance forces managers to struggle with AI integration issues, increasing the risk of project failure. An in-depth analysis of AI's complexities and its function as a spark for revolutionary business model innovation is provided in this article. A thorough literature assessment, which involves sifting through a sizable library of published works, combines up-to-date information on how AI is affecting the development of new business models. The findings come together to form a roadmap for seamless AI integration that includes four steps: understanding the fundamentals of AI and the skills needed for digital transformation, understanding current business models and their innovation potential, nurturing key proficiencies for AI assimilation, and gaining organizational acceptance while developing internal competencies. This article combines the fields of organizational change management and AI-driven business model innovation with ease, providing a thorough explanation to assist businesses in undergoing a successful transformation and innovation. These disciplines' confluence offers a practical vantage point for successfully adapting to, thriving in, and profiting within a dynamic business environment. Artificial intelligence (AI), a massively disruptive force that is altering international businesses, is at the vanguard of this revolution. The ability of AI to make decisions automatically, based on data analysis and observation, opens up hitherto untapped possibilities for value creation and competitive dominance, with broad consequences spanning several industries. With its quick scaling, ongoing improvement, and self-learning capabilities, this evolutionary invention functions as an agile capital-labor hybrid. Significantly, AI's architecture serves as the cornerstone for data-driven decision support by deftly sifting through large and complicated datasets to extract insights. Thus, the symbiotic marriage of organizational change management and AI-driven business model innovation gives a thorough narrative, directing businesses towards not just surviving, but thriving in an ever-evolving business environment. It is underlined how business models (BMs) interact with technology to affect how well business’s function, underlining the need of taking BMs into account while using AI. Business model innovation (BMI) that AI unlocks may improve goods, streamline processes, and save costs. However, there is a void between technological improvements and their operationalization via BMs. Successful AI integration depends on a well-structured BM, which promotes agility and makes the most of technological resources. BMI is accelerated by AI, which reshapes sectors via innovation. Although interest in AI is high, strategic, cultural, and technological constraints sometimes prevent large investments from producing positive economic results. To fully utilize AI's capabilities, structured BMs are required. Despite an increase in research, there is still little cohesive information about the business uses of AI. In an effort to close this gap, we examine implementation-related AI problems. Analyzing AI-driven BM transformation and risk management is aided by a study on BMI and digital transformation at the same time. The purpose of this study is to further our understanding of AI-driven business model innovation and to provide a useful framework to help practitioners navigate the potential and difficulties of AI implementation. The suggested roadmap aims to identify current knowledge gaps and future research initiatives.",included,78,0.815545619
10.1007/s13347-021-00482-3,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',Philosophy & Technology,Springer,12/1/2021 0:00,springer,ethical principles for artificial intelligence in national defence,http://dx.doi.org/10.1007/s13347-021-00482-3,"Defence agencies across the globe identify artificial intelligence (AI) as a key technology to maintain an edge over adversaries. As a result, efforts to develop or acquire AI capabilities for defence are growing on a global scale. Unfortunately, they remain unmatched by efforts to define ethical frameworks to guide the use of AI in the defence domain. This article provides one such framework. It identifies five principles—justified and overridable uses, just and transparent systems and processes, human moral responsibility, meaningful human control and reliable AI systems—and related recommendations to foster ethically sound uses of AI for national defence purposes.",included,3380,0.815341711
10.1108/jstpm-07-2023-0123,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',semantic_scholar,Journal of Science and Technology Policy Management,1/1/2000 0:00,semantic_scholar,"public service delivery, artificial intelligence and the sustainable development goals: trends, evidence and complexities",https://www.semanticscholar.org/paper/d9db3888acd27f028730672c6b8d4bef12bfe207,"Purpose
Recent technological developments have encouraged the United Nations to promote the adoption of digital technologies to achieve the Sustainable Development Goals (SDGs). In addition to initiatives from businesses, an increasing number of studies indicate that public service agencies may gain benefits from adopting digital transformation. On a global scale, policymakers are examining the integration of digital technologies, specifically artificial intelligence (AI), into public service delivery (PSD), acknowledging the potential advantages and obstacles for the public sector. Therefore, the objective of this study is to investigate the impact of AI on PSD to support the SDGs initiative.

Design/methodology/approach
The research used a qualitative approach to explore the intersection of AI, SDGs and PSD. This approach involved scrutinising relevant publications and conducting an extensive literature review. The research also used bibliographic analysis to discern patterns within the field. Findings from the literature review and bibliographic analysis contributed to identifying research trends that explore the complex relationship among AI, PSD and the SDGs. The model derived from this comprehensive review and analysis elucidates the potential of AI to enhance PSD and contribute to the achievement of the SDGs.

Findings
The bibliographic study revealed significant research trends concerning AI, PSD and SDGs through an empirical investigation of an extensive array of peer-reviewed articles. This investigation focused on how the public sector can improve its delivery of services to citizens and all stakeholders to advance the SDGs. AI holds the promise of revolutionising PSD and bolstering the SDGs. By leveraging AI’s capabilities in data analysis, automation and customisation, governments can enhance the efficiency, effectiveness and accessibility of public services. This, in turn, enables public servants to tackle more complex tasks while providing citizens with personalised and relevant experiences. Additionally, the study advocates modelling the intersection of PSD and AI to achieve sustainable development.

Research limitations/implications
The employed research methodologies, such as literature reviews and bibliographic analysis, enrich the context of AI, SDGs and PSD. They offer a comprehensive perspective, identify knowledge gaps and furnish policymakers, practitioners and academics with a conceptual framework for informed decision-making and sustainable development endeavours.

Originality/value
The study provides an agenda for AI and SDGs research on application in PSD. It emphasises varied research viewpoints, methods and gaps. This study helps researchers as well as practitioners identify subtopics, intersecting themes and new research pathways.
",not included,116,0.814947486
10.1186/s13690-022-00898-z,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',Archives of Public Health,BioMed Central,5/18/2022 0:00,springer,evidence based policy making during times of uncertainty through the lens of future policy makers: four recommendations to harmonise and guide health policy making in the future,http://dx.doi.org/10.1186/s13690-022-00898-z,"The Covid-19 pandemic has not only outlined the importance of using evidence in the healthcare policy making process but also the complexity that exists between policymakers and the scientific community. As a matter of fact, scientific data is just one of many other concurrent factors, including economic, social and cultural, that may provide the rationale for policy making. The pandemic has also raised citizens’ awareness and represented an unprecedented moment of willingness to access and understand the evidence underpinning health policies. This commentary provides policy recommendations to improve evidence-based policy making in health, through the lens of a young generation of public policy students and future policymakers, enrolled in a 24-hour course at Sciences Po Paris entitled “Evidence-based policy-making in health: theory and practice(s)”. Four out of 11 recommendations were prioritised and presented in this commentary which target both policymakers and the scientific community to make better use of evidence-based policy making in health. First, policy makers and scientists should build trusting partnerships with citizens and engage them, especially those facing our target health care issues or systems. Second, while artificial intelligence raises new opportunities in healthcare, its use in contexts of uncertainty should be addressed by policymakers in terms of liability and ethics. Third, conflicts of interest must be disclosed as much as possible and effectively managed to (re) build a trust relationship between policymakers, the scientific community and citizens, implying the need for risk management tools and cross border disclosure mechanisms. Last, well-designed and secure health information systems need to be implemented, following the FAIR (findable, accessible, interoperable and reusable) principles for health data. This will take us a step further from data to ‘policy wisdom’. Overall, these recommendations identified and formulated by students highlight some key issues that need to be rethought in the health policy cycle through elements like institutional incentives, cultural changes and dialogue between policy makers and the scientific community. This input from a younger generation of students highlights the importance of making the conversation on evidence-based policy making in health accessible to all generations and backgrounds.",not included,3068,0.814761996
10.1007/s43681-022-00218-9,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',AI and Ethics,Springer,11/1/2023 0:00,springer,"ethics and diversity in artificial intelligence policies, strategies and initiatives",http://dx.doi.org/10.1007/s43681-022-00218-9,"A burgeoning of Artificial Intelligence (AI) technologies in recent years has led to increased discussion about its potential to address many issues considered otherwise intractable, including those highlighted by the United Nations 2030 Agenda for Sustainable Development and associated Sustainable Development Goals. In tandem with this growth in AI is an expanding body of documentation regarding how such advanced technologies should be governed and managed. Issued by a variety of sources and comprising frameworks, policies and guidelines, this body of work encompasses the legal, social, ethical and policy issues around AI. With at least 470 such documents identified, as of May 2021, in the Council of Europe’s tracker of AI initiatives, questions are emerging around the diversity of views expressed, especially regarding the influence of the Global North or Euro-American perspectives. Our previous analysis of a corpus of largely grey literature discovered blind spots regarding both gender representation and perspectives from the Global South. Expanding on that work, this paper examines a significantly extended corpus, with a focus on the role of underrepresented groups in the wider AI discourse. We find that voices from the Global South and consideration of alternative ethical approaches are largely absent from the conversation. In light of the prominence of social, cultural and ethical perspectives from the Global North, this paper explores implications for the development of standards for ethical AI. Concluding by offering approaches to incorporate more diverse ethical viewpoints and beliefs, we call for increased consideration of power structures when developing AI ethics policies and standards within these alternative socio-cultural and socio-economic contexts.",not included,1616,0.813974023
10.1016/j.jsis.2024.101848,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',SCOPUS_ID:85198122860,scopus,9/1/2024,scopus,fusing domain knowledge with machine learning: a public sector perspective,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198122860&origin=inward,"Machine learning (ML) offers widely-recognized, but complex, opportunities for both public and private sector organizations to generate value from data. A key requirement is that organizations must find ways to develop new knowledge by merging crucial ‘domain knowledge’ of experts in relevant fields with ‘machine knowledge’, i.e., data that can be used to inform predictive models. In this paper, we argue that understanding the process of generating such knowledge is essential to strategically develop ML. In efforts to contribute to such understanding, we examine the generation of new knowledge from domain knowledge through ML via an exploratory study of two cases in the Swedish public sector. The findings reveal the roles of three mechanisms – dubbed consolidation, algorithmic mediation, and naturalization – in tying domain knowledge to machine knowledge. The study contributes a theory of knowledge production related to organizational use of ML, with important implications for its strategic governance, particularly in the public sector.",not included,8491,0.813747287
10.1038/s41558-022-01377-7,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',Nature Climate Change,Nature,6/1/2022 0:00,springer,aligning artificial intelligence with climate change mitigation,http://dx.doi.org/10.1038/s41558-022-01377-7,"There is great interest in how the growth of artificial intelligence and machine learning may affect global GHG emissions. However, such emissions impacts remain uncertain, owing in part to the diverse mechanisms through which they occur, posing difficulties for measurement and forecasting. Here we introduce a systematic framework for describing the effects of machine learning (ML) on GHG emissions, encompassing three categories: computing-related impacts, immediate impacts of applying ML and system-level impacts. Using this framework, we identify priorities for impact assessment and scenario analysis, and suggest policy levers for better understanding and shaping the effects of ML on climate change mitigation. The rapid growth of artificial intelligence (AI) is reshaping our society in many ways, and climate change is no exception. This Perspective presents a framework to assess how AI affects GHG emissions and proposes approaches to align the technology with climate change mitigation.",included,2987,0.813744664
10.1108/jices-12-2022-0108,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',semantic_scholar,"Journal of Information, Communication and Ethics in Society",1/1/2000 0:00,semantic_scholar,from big data epistemology to ai politics: rescuing the public dimension over data-driven technologies,https://www.semanticscholar.org/paper/df57622f13676a4a8185df9424bea75243d8fc9e,"
Purpose
The purpose of this paper is to explore the epistemological tensions embedded within big data and data-driven technologies to advance a socio-political reconsideration of the public dimension in the assessment of their implementation.


Design/methodology/approach
This paper builds upon (and revisits) the European Union’s (EU) normative understanding of artificial intelligence (AI) and data-driven technologies, blending reflections rooted in philosophy of technology with issues of democratic participation in tech-related matters.


Findings
This paper proposes the conceptual design of sectorial and/or local-level e-participation platforms to ignite an ongoing discussion – involving experts, private actors, as well as cognizant citizens – over the implementation of data-driven technologies, to avoid siloed, tech-solutionist decisions.


Originality/value
This paper inscribes the EU’s normative approach to AI and data-driven technologies, as well as critical work on the governance of these technologies, into a broader political dimension, suggesting a way to democratically and epistocratically opening up the decisional processes over the development and implementation of these technologies and turn such processes into a systemic civic involvement.
",not included,67,0.813432932
10.1007/s10676-021-09619-6,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',Ethics and Information Technology,Springer,12/1/2021 0:00,springer,the ethical use of artificial intelligence in human resource management: a decision-making framework,http://dx.doi.org/10.1007/s10676-021-09619-6,"Artificial intelligence (AI) is increasingly inputting into various human resource management (HRM) functions, such as sourcing job applicants and selecting staff, allocating work, and offering personalized career coaching. While the use of AI for such tasks can offer many benefits, evidence suggests that without careful and deliberate implementation its use also has the potential to generate significant harms. This raises several ethical concerns regarding the appropriateness of AI deployment to domains such as HRM, which directly deal with managing sometimes sensitive aspects of individuals’ employment lifecycles. However, research at the intersection of HRM and technology continues to largely center on examining what AI can be used for, rather than focusing on the salient factors relevant to its ethical use and examining how to effectively engage human workers in its use. Conversely, the ethical AI literature offers excellent guiding principles for AI implementation broadly, but there remains much scope to explore how these principles can be enacted in specific contexts-of-use. By drawing on ethical AI and task-technology fit literature, this paper constructs a decision-making framework to support the ethical deployment of AI for HRM and guide determinations of the optimal mix of human and machine involvement for different HRM tasks. Doing so supports the deployment of AI for the betterment of work and workers and generates both scholarly and practical outcomes.",included,3379,0.813193977
10.1007/s13347-024-00710-6,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',Philosophy & Technology,Springer,3/13/2024 0:00,springer,from ai ethics principles to practices: a teleological methodology to apply ai ethics principles in the defence domain,http://dx.doi.org/10.1007/s13347-024-00710-6,"This article provides a methodology for the interpretation of AI ethics principles to specify ethical criteria for the development and deployment of AI systems in high-risk domains. The methodology consists of a three-step process deployed by an independent, multi-stakeholder ethics board to: (1) identify the appropriate level of abstraction for modelling the AI lifecycle; (2) interpret prescribed principles to extract specific requirements to be met at each step of the AI lifecycle; and (3) define the criteria to inform purpose- and context-specific balancing of the principles. The methodology presented in this article is designed to be agile, adaptable, and replicable, and when used as part of a pro-ethical institutional culture, will help to foster the ethical design, development, and deployment of AI systems. The application of the methodology is illustrated through reference to the UK Ministry of Defence AI ethics principles.",included,1117,0.81242311
10.1007/s00146-024-01882-7,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',AI & SOCIETY,Springer,3/7/2024 0:00,springer,"trust, artificial intelligence and software practitioners: an interdisciplinary agenda",http://dx.doi.org/10.1007/s00146-024-01882-7,"Trust and trustworthiness are central concepts in contemporary discussions about the ethics of and qualities associated with artificial intelligence (AI) and the relationships between people, organisations and AI. In this article we develop an interdisciplinary approach, using socio-technical software engineering and design anthropological approaches, to investigate how trust and trustworthiness concepts are articulated and performed by AI software practitioners. We examine how trust and trustworthiness are defined in relation to AI across these disciplines, and investigate how AI, trust and trustworthiness are conceptualised and experienced through an ethnographic study of the work practices of nine practitioners in the software industry. We present key implications of our findings for the generation of trust and trustworthiness and for the training and education of future software practitioners.",not included,1127,0.812235594
10.3897/jucs.94155,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',semantic_scholar,Journal of universal computer science (Online),1/1/2022 0:00,semantic_scholar,ai empowered big data analytics for industrial applications,https://www.semanticscholar.org/paper/fbf4872593d24a7d5f24e98f662ab85962a2f2d7,"We proposed the idea of editing a special issue that would compile the fruitful research that resulted from the stimulating discussions that occurred during the workshop that was held during the 5th International Conference on Intelligent Computing, Chennai on 25th & 26th March 2022. The objective of this special issue is to call for high-quality papers covering the latest data analytic concepts and technologies of big data and artificial intelligence. This special issue serves as a forum for researchers across the globe to discuss their work and recent advances in this field. The best papers from Artificial intelligence and Big Data Analytics (BAM) in the domains of Product, Finance, Health, and Environment were invited, peer-reviewed. The best high-quality papers were selected based on the innovativeness and relevance of the theme. The amount of data being generated and stored in various fields such as education, energy, environment, healthcare, fraud detection, and traffic is increasing exponentially in the modern era of Big Data. Simultaneously, there is a significant paradigm shift in business and society worldwide due to rapid advancements in fields such as artificial intelligence, machine learning, deep learning, and data analytics. This creates significant challenges for decision-making and the potential for transformation in areas such as the economy, government, and industry. Artificial Intelligence tools, techniques, and technologies, in conjunction with Big Data, improve the predictive power of the systems created and allow the government, public, and private sectors to discover new patterns and trends, as well as improve public values such as accountability, safety, security, and transparency to enable better decision-making, policies, and governance. They also have a wide range of capabilities to perform complex tasks that humans cannot. They could be used to collect, organize, and analyze large, diverse data sets to discover patterns and trends that address a variety of problems related to the development of the economy, such as identifying new sources of revenue, expanding the customer base for business, product reviews, and promotion, disease prediction and prevention, climatic variation prediction, and the provision of energy solutions. The wide variety of subject areas discussed at the 5th International Conference on Intelligent Computing is reflected in the seven accepted papers presented in the following section.",not included,35,0.811912775
10.53116/pgaflr.7068,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',semantic_scholar,Public Governance Administration and Finances Law Review,1/1/2000 0:00,semantic_scholar,e-government in nigeria: can generative ai serve as a tool for civic engagement?,https://www.semanticscholar.org/paper/a854b495502cf6b6f627bf9ebdc5e8f357272e98,"This paper examines the potential for using generative artificial intelligence (AI) to boost civic participation in Nigeria’s developing e-government ecosystem. Emerging generative technologies like ChatGPT demonstrate intriguing capabilities to make governance more interactive and engaging through conversational interfaces. Thoughtfully implemented AI tools could increase access and understanding of e-government, particularly for underserved groups. However, risks around bias, privacy, security and capability limitations pose challenges for public sector applications. Additionally, Nigeria’s substantial digital divides and defective trust in government institutions hamper e-government participation currently. This paper analyses opportunities and limitations for applying generative AI to advance civic engagement given Nigeria’s unique socio-cultural context. Findings suggest that while AI holds promise, targeted strategies focused on inclusion, accessibility, education and institutional legitimacy building are critical to realise benefits. Cautious optimism, human-centric design and responsible governance frameworks are needed to employ generative systems successfully. If challenges are addressed, AI could open innovative possibilities for energising civic participation. But further research and controlled pilot applications are required to determine optimal implementation.",not included,100,0.811304927
10.1007/s43681-023-00309-1,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',AI and Ethics,Springer,6/20/2023 0:00,springer,embedded ethics for responsible artificial intelligence systems (ee-rais) in disaster management: a conceptual model and its deployment,http://dx.doi.org/10.1007/s43681-023-00309-1,"In this paper, we argue that Responsible Artificial Intelligence Systems (RAIS) require a shift toward embedded ethics to address value-based challenges facing AI in disaster management; and we propose a model to achieve it. Disaster management requires Artificial Intelligence Systems (AIS) that would be sensitive to ethical, legal, and multi-dimensional values while being responsive and accountable in complex and acute disruptions that simultaneously call for fair, value-laden, and immediate decisions. Without such a necessary shift, AIS will be incapable of responding properly to major value-based challenges of axiological and hierarchical types, and might leave AIS vulnerable to meta-disasters, such as intelligent digital disasters. This study focuses on RAI in the context of disaster management and proposes a model of Embedded Ethics for Responsible Artificial Intelligence Systems (EE-RAIS), which is empowered by four platforms of embedded ethics—educational, cross-functional, developmental, and algorithmic embedded ethics—as well as four imperative metrics—ethical intelligence, legal intelligence, social-emotional competency, and artificial wisdom. The final section of the paper explores how EE-RAIS can be deployed for the purpose of disaster management and fair crisis informatics.",included,2026,0.811082423
10.1007/s12115-019-00358-5,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',Society,Springer,6/15/2019 0:00,springer,"society caught in a labyrinth of algorithms: disputes, promises, and limitations of the new order of things",http://dx.doi.org/10.1007/s12115-019-00358-5,"We are in the interim of the massive expansion of the new and fundamental technology, which is represented by the advanced algorithms of AI. No one knows the real potential of machine learning and AI. Letting the algorithms drive autonomous vehicles (driverless cars) is like running the Boston Marathon. Creating an ethically completely autonomous AI system is like a piloted flight to Alpha Centauri. Nevertheless, we still live in the world of algorithms. Today there are algorithms in every corner of civilization, as quantum fluctuations they are integrally interwoven into the structure of everyday life. They are not just in your mobile phone or laptop. Algorithms plan flights and then fly with planes. Algorithms run factories, the bank is a vast array of algorithms, evaluating our credit score, algorithms collect revenue and keep records, read medical images, diagnose cancer, drive cars, write scientific texts, compose music, conduct symphony orchestras, navigate drones, speak to us and for us, write film scenarios, invent chemical formulations for a new cosmetic cream, order, advise, paint pictures. Climate models decide what is a safe carbon dioxide level in the atmosphere, NSA algorithms decide whether you are a potential terrorist. If every algorithm suddenly stopped working, it would be the end of the world as we know it. How did this new alliance, this interim world come into existence, does it suit us, and how and where will it develop? What AI algorithms have shown and offered to us so far is just a prelude, and even today it turns out that politics, ethics and law do not know what to do with the consequences of these changes. However, when we experience computer control by a mere idea, complex genetic modifications, and DNA enhancement using CRISPR, or perhaps flying cars, we can expect real challenges related to the power of algorithms. Then AI ​​algorithms will really transform everything. The study analyzes the social contradictions, promises and limitations associated with how the desire to move higher on technological prominence in the realm of artificial intelligence faces the ethical, legal and political barriers of the existing order of things.",not included,4900,0.811069727
10.1109/meco62516.2024.10577936,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',semantic_scholar,Mediterranean Conference on Embedded Computing,1/1/2000 0:00,semantic_scholar,"opportunities of gen ai in the banking industry with regards to the ai act, gdpr, data act and dora",https://www.semanticscholar.org/paper/a738d0916ccf3b8970dabe488a3de88f6d2dd4af,"Generative Artificial Intelligence (Gen AI) stands at the forefront of the banking sector's technological revolution, promising enhancements in decision-making, risk management, and customer interaction. This paper examines Gen AI's potential to inject innovation and efficiency into banking services, with an estimated value addition of up to $340 billion annually. Grounded in advancements in NLP through Transformer architecture and evolving GPT models, Gen AI's applications in the banking industry are extensive. They range from personalizing customer service with AI-driven chatbots to revolutionizing credit scoring and trading strategies. However, alongside these opportunities, the paper addresses the significant challenges of regulatory compliance, ethical data usage, and the technical integration of AI systems. With the impending release of the EU's AI Act and existing GDPR and DORA, financial institutions must strategize to align with new standards while harnessing Gen AI's capabilities for process optimization and enhanced service delivery. The role of international standards such as ISO/IEC 42001:2023, ISO 31000:2018, ISO/IEC 23894:2023, NIST AI 600-1 and ISO/IEC 23053:2022 is considered to be beneficial in establishing a common framework for managing AI systems, ensuring data integrity and promoting transparency. By adopting these standards, banks can facilitate compliance across various jurisdictions, enhancing operational consistency and reliability – but certain significant limitations in addressing specific regulatory requirements must be taken into account. The paper concludes that Gen AI's future in banking will be transformative, driven by the industry's need to balance technological innovation with ethical and regulatory requirements and process standardization, which will lead to more transparent, personalized and efficient banking services.",not included,132,0.810729027
10.1140/epjst/e2012-01703-3,to_check,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',The European Physical Journal Special Topics,Springer,11/1/2012 0:00,springer,smart cities of the future,http://dx.doi.org/10.1140/epjst/e2012-01703-3,"Abstract Here we sketch the rudiments of what constitutes a smart city which we define as a city in which ICT is merged with traditional infrastructures, coordinated and integrated using new digital technologies. We first sketch our vision defining seven goals which concern: developing a new understanding of urban problems; effective and feasible ways to coordinate urban technologies; models and methods for using urban data across spatial and temporal scales; developing new technologies for communication and dissemination; developing new forms of urban governance and organisation; defining critical problems relating to cities, transport, and energy; and identifying risk, uncertainty, and hazards in the smart city. To this, we add six research challenges: to relate the infrastructure of smart cities to their operational functioning and planning through management, control and optimisation; to explore the notion of the city as a laboratory for innovation; to provide portfolios of urban simulation which inform future designs; to develop technologies that ensure equity, fairness and realise a better quality of city life; to develop technologies that ensure informed participation and create shared knowledge for democratic city governance; and to ensure greater and more effective mobility and access to opportunities for urban populations. We begin by defining the state of the art, explaining the science of smart cities. We define six scenarios based on new cities badging themselves as smart, older cities regenerating themselves as smart, the development of science parks, tech cities, and technopoles focused on high technologies, the development of urban services using contemporary ICT, the use of ICT to develop new urban intelligence functions, and the development of online and mobile forms of participation. Seven project areas are then proposed: Integrated Databases for the Smart City, Sensing, Networking and the Impact of New Social Media, Modelling Network Performance, Mobility and Travel Behaviour, Modelling Urban Land Use, Transport and Economic Interactions, Modelling Urban Transactional Activities in Labour and Housing Markets, Decision Support as Urban Intelligence, Participatory Governance and Planning Structures for the Smart City. Finally we anticipate the paradigm shifts that will occur in this research and define a series of key demonstrators which we believe are important to progressing a science of smart cities. Graphical abstract ",not included,6999,0.8105762
