paperId,url,title,abstract,venue,year
e0bfcf965b402f3f209f26ae20ee88bc4d0002ab,https://www.semanticscholar.org/paper/e0bfcf965b402f3f209f26ae20ee88bc4d0002ab,AI Thinking for Cloud Education Platform with Personalized Learning,"Artificial Intelligence (AI) thinking is a framework beyond procedural thinking and based on cognitive and adaptation to automatically learn deep and wide rules and semantics from experiments. This paper presents Cloud-eLab, an open and interactive cloudbased learning platform for AI Thinking, aiming to inspire i) Deep and Wide learning, ii) Cognitive and Adaptation learning concepts for education. It has been successfully used in various machine learning courses in practice, and has the expandability to support more AI modules. In this paper, we describe the block diagram of the proposed AI Thinking education platform, and provide two education application scenarios for unfolding Deep and Wide learning as well as Cognitive and Adaptation learning concepts. Cloud-eLab education platform will deliver personalized content for each student with flexibility to repeat the experiments at their own pace which allow the learner to be in control of the whole learning process.",HICSS,2018
2e2efc72ef3573c2a2ce108c5b210b6d08f52f11,https://www.semanticscholar.org/paper/2e2efc72ef3573c2a2ce108c5b210b6d08f52f11,An investigation on the use of convolutional neural network for image classification in embedded systems,"The study of Convolutional Neural Network (CNN) for image classification is basically carried out on high performance and parallel platforms, so that the results of the literature cannot be replied on embedded systems. The aim of our work is to investigate CNN architectures that can run in such limited platforms and still maintain or improve the results of the current approaches. To that end, we specify and evaluate the performance of several CNN frameworks using different network configurations and dataset pre-processing techniques. The results of our final approach show that its classification efficiency is close to the best results of the literature, however using a much lower computational power.",2017 IEEE Latin American Conference on Computational Intelligence (LA-CCI),2017
81ab6f9e9d0934c50a69a31443eadf34e5ab58ed,https://www.semanticscholar.org/paper/81ab6f9e9d0934c50a69a31443eadf34e5ab58ed,"Optimal task replication considering reliability, performance, and energy consumption for parallel computing in cloud systems","Abstract In a cloud-based cyber–physical system, many jobs consist of multiple parallel tasks. The cloud system usually adopts active task replication to improve performance and guarantee the reliability of a job. This technology creates redundant replicas for each task and then executes the replicas concurrently. In the cloud system, each replica is a virtual machine (VM) image that can be easily assigned to different physical machines (PMs) to overcome resource heterogeneity. However, how to design a rational task replication strategy (including replica creation and VM assignment) is indeed a complex issue. It should comprehensively consider correlations and tradeoffs among reliability, performance, and energy consumption. This paper first proposes a reliability-performance correlation model for a job executed by using active task replication. We design a general method to avoid analyzing complex failure correlations and give a Bayesian approach to calculate the performability metric of the job. The paper also proposes a reliability-energy correlation model to evaluate random energy consumption of a PM hosting multiple VMs by using mixed random variables. Finally, an expected net profit optimization model and a genetic algorithm are developed to search for an optimal task replication strategy balancing tradeoffs among reliability, performance, and energy consumption. Illustrative examples are provided.",Reliab. Eng. Syst. Saf.,2021
6eb60dfe9bfaf886a124f73fe9fb1bae2232ef95,https://www.semanticscholar.org/paper/6eb60dfe9bfaf886a124f73fe9fb1bae2232ef95,Adoption of machine learning technology for failure prediction in industrial maintenance: A systematic review,"Abstract Failure prediction is the task of forecasting whether a material system of interest will fail at a specific point of time in the future. This task attains significance for strategies of industrial maintenance, such as predictive maintenance. For solving the prediction task, machine learning (ML) technology is increasingly being used, and the literature provides evidence for the effectiveness of ML-based prediction models. However, the state of recent research and the lessons learned are not well documented. Therefore, the objective of this review is to assess the adoption of ML technology for failure prediction in industrial maintenance and synthesize the reported results. We conducted a systematic search for experimental studies in peer-reviewed outlets published from 2012 to 2020. We screened a total of 1,024 articles, of which 34 met the inclusion criteria. We focused on understanding the datasets analyzed, the preprocessing to generate features, and the training and evaluation of prediction models. The results reveal (1) a broad range of systems and domains addressed, (2) the adoption of up-to-date approaches to preprocessing and training, (3) some lack of performance evaluation mitigating the overfitting problem, and (4) considerable heterogeneity in the reporting of experimental designs and results. We identify opportunities for future research and suggest ways to facilitate the comparison and integration of evidence obtained from single studies.",Journal of Manufacturing Systems,2021
982248098bd6b1be2d72369ae3d083f551eefced,https://www.semanticscholar.org/paper/982248098bd6b1be2d72369ae3d083f551eefced,"Modeling Live Video Streaming: Real-Time Classification, QoE Inference, and Field Evaluation","Social media, professional sports, and video games are driving rapid growth in live video streaming, on platforms such as Twitch and YouTube Live. Live streaming experience is very susceptible to short-time-scale network congestion since client playback buffers are often no more than a few seconds. Unfortunately, identifying such streams and measuring their QoE for network management is challenging, since content providers largely use the same delivery infrastructure for live and videoon-demand (VoD) streaming, and packet inspection techniques (including SNI/DNS query monitoring) cannot always distinguish between the two. In this paper, we design, build, and deploy ReCLive: a machine learning method for live video detection and QoE measurement based on network-level behavioral characteristics. Our contributions are four-fold: (1) We analyze about 23,000 video streams from Twitch and YouTube, and identify key features in their traffic profile that differentiate live and on-demand streaming. We release our traffic traces as open data to the public; (2) We develop an LSTM-based binary classifier model that distinguishes live from on-demand streams in real-time with over 95% accuracy across providers; (3) We develop a method that estimates QoE metrics of live streaming flows in terms of resolution and buffer stall events with overall accuracies of 93% and 90%, respectively; and (4) Finally, we prototype our solution, train it in the lab, and deploy it in a live ISP network serving more than 7,000 subscribers. Measurements from the field show that 99.8% of Twitch videos are streamed live, while this measure is only 2.3% for YouTube. Further, during peak hours as many as 15% of live video streams are played at low-definition resolution and about 7% of them experience a buffer stall. Our method provides ISPs with fine-grained visibility into live video streams, enabling them to measure and improve user experience.",ArXiv,2021
9b13e7810b046ed4b50e78a5884f94683290a7ea,https://www.semanticscholar.org/paper/9b13e7810b046ed4b50e78a5884f94683290a7ea,Software-Defined Multi-domain Tactical Networks: Foundations and Future Directions,"Software Defined Networking (SDN) has emerged as a programmable approach for provisioning and managing network resources by defining a clear separation between the control and data forwarding planes. Nowadays SDN has gained significant attention in the military domain. Its use in the battlefield communication facilitates the end-to-end interactions and assists the exploitation of edge computing resources for processing data in the proximity. However, there are still various challenges related to the security and interoperability among several heterogeneous, dynamic, intermittent, and data packet technologies like multi-bearer network (MBN) that need to be addressed to leverage the benefits of SDN in tactical environments. In this chapter, we explicitly analyse these challenges and review the current research initiatives in SDN-enabled tactical networks. We also present a taxonomy on SDN-based tactical network orchestration according to the identified challenges and map the existing works to the taxonomy aiming at determining the research gaps and suggesting future directions.",Mobile Edge Computing,2020
e29b257e143b014cb08ee3ad8a8fa1cf23738d33,https://www.semanticscholar.org/paper/e29b257e143b014cb08ee3ad8a8fa1cf23738d33,ReCLive: Real-Time Classification and QoE Inference of Live Video Streaming Services,"Social media, professional sports, and video games are driving rapid growth in live video streaming, on platforms such as Twitch and YouTube Live. Live streaming experience is very susceptible to short-time-scale network congestion since client playback buffers are often no more than a few seconds. Unfortunately, identifying such streams and measuring their QoE for network management is challenging, since content providers largely use the same delivery infrastructure for live and video-on-demand (VoD) streaming, and packet inspection techniques (including SNI/DNS query monitoring) cannot always distinguish between the two. In this paper, we design and develop ReCLive: a machine learning method for live video detection and QoE measurement based on network-level behavioral characteristics.",2021 IEEE/ACM 29th International Symposium on Quality of Service (IWQOS),2021
ece7be64a44b4b237f7e9e21b786f1bc8b64fadd,https://www.semanticscholar.org/paper/ece7be64a44b4b237f7e9e21b786f1bc8b64fadd,Towards threshold‐agnostic heavy‐hitter classification,,International Journal of Network Management,2021
903875c807e8bb0d8cbb6045081c4e5549131574,https://www.semanticscholar.org/paper/903875c807e8bb0d8cbb6045081c4e5549131574,Detecting Behavioral Change of IoT Devices Using Clustering-Based Network Traffic Modeling,"The Internet of Things (IoT) is increasingly becoming a major challenge for network administrators to manage connected devices and sensors ranging from smart lights to smoke alarms and security cameras, at scale. IoT devices use an extensive variety of firmware and provide little (or no) access for the management of their operating systems and configurations. Operators of the IoT infrastructure, therefore, need to employ traffic classification models (trained by historical data) to automatically detect their assets on the network and ensure the health of devices against cyber attacks by monitoring their network behavior. On the other hand, IoT manufacturers often automatically perform firmware upgrades from cloud servers to devices that are operational in the field. This can potentially lead to a change of device behavior which makes it difficult for network operators to maintain classification models (incorporating changes without retraining the entire model). In this article, we develop a modular device classification architecture that allows operators to automatically detect IoT devices by their network activity and dynamically accommodate legitimate changes in assets (either addition of new device profile or upgrade of existing profiles). Our contributions are threefold: 1) we identify key traffic attributes that can be obtained from flow-level network telemetry to characterize the behavior of various IoT device types. We develop an unsupervised one-class clustering method for each device to detect their normal network behavior; 2) we tune device-specific clustering models and use them to classify IoT devices from their network traffic in real time. We enhance our classification by developing methods for automatic conflict resolution and noise filtering; and 3) we evaluate the efficacy of our scheme by applying it to traffic traces (benign and attack) from ten real IoT devices and demonstrate its ability to detect behavioral changes with an overall accuracy of more than 94%.",IEEE Internet of Things Journal,2020
9f4722294a2c99f18dec9e24446c283f7edb6920,https://www.semanticscholar.org/paper/9f4722294a2c99f18dec9e24446c283f7edb6920,Managing IoT Cyber-Security Using Programmable Telemetry and Machine Learning,"Cyber-security risks for Internet of Things (IoT) devices sourced from a diversity of vendors and deployed in large numbers, are growing rapidly. Therefore, management of these devices is becoming increasingly important to network operators. Existing network monitoring technologies perform traffic analysis using specialized acceleration on network switches, or full inspection of packets in software, which can be complex, expensive, inflexible, and unscalable. In this paper, we use SDN paradigm combined with machine learning to leverage the benefits of programmable flow-based telemetry with flexible data-driven models to manage IoT devices based on their network activity. Our contributions are three-fold: (1) We analyze traffic traces of 17 real consumer IoT devices collected in our lab over a six-month period and identify a set of traffic flows (per-device) whose time-series attributes computed at multiple timescales (from a minute to an hour) characterize the network behavior of various IoT device types, and their operating states (i.e., booting, actively interacted with user, or being idle); (2) We develop a multi-stage architecture of inference models that use flow-level attributes to automatically distinguish IoT devices from non-IoTs, classify individual types of IoT devices, and identify their states during normal operations. We train our models and validate their efficacy using real traffic traces; and (3) We quantify the trade-off between performance and cost of our solution, and demonstrate how our monitoring scheme can be used in operation for detecting behavioral changes (firmware upgrade or cyber attacks).",IEEE Transactions on Network and Service Management,2020
d28f3595f430a79c73fd524398ac7fe712c447ac,https://www.semanticscholar.org/paper/d28f3595f430a79c73fd524398ac7fe712c447ac,IoT Behavioral Monitoring via Network Traffic Analysis,"Smart homes, enterprises, and cities are increasingly being equipped with a plethora of Internet of Things (IoT), ranging from smart-lights to security cameras. While IoT networks have the potential to benefit our lives, they create privacy and security challenges not seen with traditional IT networks. Due to the lack of visibility, operators of such smart environments are not often aware of their IoT assets, let alone whether each IoT device is functioning properly safe from cyber-attacks. This thesis is the culmination of our efforts to develop techniques to profile the network behavioral pattern of IoTs, automate IoT classification, deduce their operating context, and detect anomalous behavior indicative of cyber-attacks. We begin this thesis by surveying IoT ecosystem, while reviewing current approaches to vulnerability assessments, intrusion detection, and behavioral monitoring. For our first contribution, we collect traffic traces and characterize the network behavior of IoT devices via attributes from traffic patterns. We develop a robust machine learning-based inference engine trained with these attributes and demonstrate real-time classification of 28 IoT devices with over 99% accuracy. Our second contribution enhances the classification by reducing the cost of attribute extraction while also identifying IoT device states. Prototype implementation and evaluation demonstrate the ability of our supervised machine learning method to detect behavioral changes for five IoT devices. Our third and final contribution develops a modularized unsupervised inference engine that dynamically accommodates the addition of new IoT devices and/or updates to existing ones, without requiring system-wide retraining of the model. We demonstrate via experiments that our model can automatically detect attacks and firmware changes in ten IoT devices with over 94% accuracy.",ArXiv,2020
2633dc5f91059fc0ec8328054e7dbf50a5caa823,https://www.semanticscholar.org/paper/2633dc5f91059fc0ec8328054e7dbf50a5caa823,Reinforcement Learning for Robot Navigation with Adaptive ExecutionDuration (AED) in a Semi-Markov Model,"Deep reinforcement learning (DRL) algorithms have proven effective in robot navigation, especially in unknown environments, through directly mapping perception inputs into robot control commands. Most existing methods adopt uniform execution duration with robots taking commands at fixed intervals. As such, the length of execution duration becomes a crucial parameter to the navigation algorithm. In particular, if the duration is too short, then the navigation policy would be executed at a high frequency, with increased training difficulty and high computational cost. Meanwhile, if the duration is too long, then the policy becomes unable to handle complex situations, like those with crowded obstacles. It is thus tricky to find the “sweet” duration range; some duration values may render a DRL model to fail to find a navigation path. In this paper, we propose to employ adaptive execution duration to overcome this problem. Specifically, we formulate the navigation task as a Semi-Markov Decision Process (SMDP) problem to handle adaptive execution duration. We also improve the distributed proximal policy optimization (DPPO) algorithm and provide its theoretical guarantee for the specified SMDP problem. We evaluate our approach both in the simulator and on an actual robot. The results show that our approach outperforms the other DRL-based method (with fixed execution duration) by 10.3% in terms of the navigation success rate.",ArXiv,2021
49cf9e8d9496de64b24c168b8b7390a83fc41861,https://www.semanticscholar.org/paper/49cf9e8d9496de64b24c168b8b7390a83fc41861,SA-MATD3: Self-attention-based multi-agent continuous control method in cooperative environments,"Cooperative problems under continuous control have always been the focus of multi-agent reinforcement learning. Existing algorithms suffer from the problem of uneven learning degree with the increase of the number of agents. In this paper, a new structure for a multi-agent actor critic is proposed, and the self-attention mechanism is applied in the critic network and the value decomposition method used to solve the uneven problem. The proposed algorithm makes full use of the samples in the replay memory buffer to learn the behavior of a class of agents. First, a new update method is proposed for policy networks that promotes learning efficiency. Second, the utilization of samples is improved, at the same time reflecting the ability of perspectivetaking among groups. Finally, the ""deceptive signal"" in training is eliminated and the learning degree among agents is more uniform than in the existing methods. Multiple experiments were conducted in two typical scenarios of a multi-agent particle environment. Experimental results show that the proposed algorithm can perform better than the state-of-the-art ones, and that it exhibits higher learning efficiency with an increasing number of agents.",Information Sciences,2021
8bf002ba41c1aec025a72584095c0cf840fdcb3a,https://www.semanticscholar.org/paper/8bf002ba41c1aec025a72584095c0cf840fdcb3a,Crowd-Aware Robot Navigation for Pedestrians with Multiple Collision Avoidance Strategies via Map-based Deep Reinforcement Learning,"It is challenging for a mobile robot to navigate through human crowds. Existing approaches usually assume that pedestrians follow a predefined collision avoidance strategy, like social force model (SFM) or optimal reciprocal collision avoidance (ORCA). However, their performances commonly need to be further improved for practical applications, where pedestrians follow multiple different collision avoidance strategies. In this paper, we propose a map-based deep reinforcement learning approach for crowd-aware robot navigation with various pedestrians. We use the sensor map to represent the environmental information around the robot, including its shape and observable appearances of obstacles. We also introduce the pedestrian map that specifies the movements of pedestrians around the robot. By applying both maps as inputs of the neural network, we show that a navigation policy can be trained to better interact with pedestrians following different collision avoidance strategies. We evaluate our approach under multiple scenarios both in the simulator and on an actual robot. The results show that our approach allows the robot to successfully interact with various pedestrians and outperforms compared methods in terms of the success rate.",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),2021
c12dff5ce0c189dab6307781ac2133625aff85d6,https://www.semanticscholar.org/paper/c12dff5ce0c189dab6307781ac2133625aff85d6,Visuomotor Reinforcement Learning for Multirobot Cooperative Navigation,"This article investigates the multirobot cooperative navigation problem based on raw visual observations. A fully end-to-end learning framework is presented, which leverages graph neural networks to learn local motion coordination and utilizes deep reinforcement learning to generate visuomotor policy that enables each robot to move to its goal without the need of environment map and global positioning information. Experimental results show that, with a few tens of robots, our approach achieves comparable performance with the state-ofthe-art imitation learning-based approaches with bird-view state inputs. We also illustrate our generalizability to crowded and large environments and our scalability to ten times number of the training robots. In addition, we demonstrate that our model trained for multirobot case can also improve the success rate in the single-robot navigation task in unseen environments. Note to Practitioners—With the development of intelligent industrial and logistic systems, robotic transportation systems are widely implemented. However, existing multirobot path coordination and navigation approaches are basically under some unreasonable assumptions, which are very hard to be implemented in practical scenarios. This article aims to greatly promote the real application of learning-based multirobot cooperative navigation approach, in order to achieve the following. First, we introduce an end-to-end reinforcement learning framework instead of the Manuscript received June 25, 2021; accepted August 24, 2021. This article was recommended for publication by Associate Editor T. Xu and Editor D. O. Popa upon evaluation of the reviewers’ comments. This work was supported in part by the Natural Science Foundation of China under Grant 62073222 and Grant U1913204, in part by Shanghai Municipal Education Commission and Shanghai Education Development Foundation through “Shu Guang” Project under Grant 19SG08, in part by Shenzhen Science and Technology Program under Grant JSGG20201103094400002, and in part by the Science and Technology Commission of Shanghai Municipality under Grant 21511101900. (Zhe Liu and Qiming Liu contributed equally to this work.) (Corresponding author: Hesheng Wang.) Zhe Liu is with the Department of Computer Science and Technology, University of Cambridge, Cambridge CB2 1TN, U.K. (e-mail: zl457@cam.ac.uk). Qiming Liu, Ling Tang, and Hongye Wang are with the Department of Automation, Shanghai Jiao Tong University, Shanghai 200240, China (e-mail: qimingliu@sjtu.edu.cn; elftat@sjtu.edu.cn; wanghongye@sjtu.edu.cn). Kefan Jin is with the MOE Key Laboratory of Marine Intelligent Equipment and System and the State Key Laboratory of Ocean Engineering, Shanghai Jiao Tong University, Shanghai 200240, China (e-mail: jinkefan@sjtu.edu.cn). Ming Liu is with the Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology, Hong Kong (e-mail: eelium@ust.hk). Hesheng Wang is with the Department of Automation, Key Laboratory of System Control and Information Processing of Ministry of Education, Key Laboratory of Marine Intelligent Equipment and System of Ministry of Education, Shanghai Engineering Research Center of Intelligent Control and Management, Shanghai Jiao Tong University, Shanghai 200240, China (e-mail: wanghesheng@sjtu.edu.cn). Color versions of one or more figures in this article are available at https://doi.org/10.1109/TASE.2021.3114327. Digital Object Identifier 10.1109/TASE.2021.3114327 commonly used imitation learning strategy, as the latter one needs exhaustive training data to cover all the scenarios and does not have the required generalizability. Second, we directly use the raw sensor data instead of the commonly used birdeye-view semantic observations, as the latter one is generally not representative of practical application scenario from the robot perspective and cannot solve the occlusion issue. Third, we interpret our learned model to illustrate which parts of the input and shared observations contribute most to the robots’ final actions. The above interpretability ensures predictability (thus safety) of our visuomotor policy in practical applications. Our learned visuomotor policy has the ability to coordinate dozens of robots by only using raw visual observations in unknown environments without map nor global localization information, this is the first time in the literature. Our future work includes solving the sim-to-real issue and conducting physical experiments.",IEEE Transactions on Automation Science and Engineering,2021
dbd4458812d4a4cfe8dbe248638fa7de7a1b4eae,https://www.semanticscholar.org/paper/dbd4458812d4a4cfe8dbe248638fa7de7a1b4eae,Non-Communication Decentralized Multi-Robot Collision Avoidance in Grid Map Workspace with Double Deep Q-Network,"This paper presents a novel decentralized multi-robot collision avoidance method with deep reinforcement learning, which is not only suitable for the large-scale grid map workspace multi-robot system, but also directly processes Lidar signals instead of communicating between the robots. According to the particularity of the workspace, we handcrafted a reward function, which considers both the collision avoidance among the robots and as little as possible change of direction of the robots during driving. Using Double Deep Q-Network (DDQN), the policy was trained in the simulation grid map workspace. By designing experiments, we demonstrated that the learned policy can guide the robot well to effectively travel from the initial position to the goal position in the grid map workspace and to avoid collisions with others while driving.",Sensors,2021
efe11c345c18a32be6868b54a1a773452b68a951,https://www.semanticscholar.org/paper/efe11c345c18a32be6868b54a1a773452b68a951,Robot Navigation in Crowd Based on Dual Social Attention Deep Reinforcement Learning,"Finding a feasible, collision-free path in line with social activities is an important and challenging task for robots working in dense crowds. In recent years, many studies have used deep reinforcement learning techniques to solve this problem. In particular, it is necessary to find an efficient path in a short time which often requires predicting the interaction with neighboring agents. However, as the crowd grows and the scene becomes more and more complex, researchers usually simplify the problem to a one-way human-robot interaction problem. But, in fact, we have to consider not only the interaction between humans and robots but also the influence of human-human interactions on the movement trajectory of the robot. Therefore, this article proposes a method based on deep reinforcement learning to enable the robot to avoid obstacles in the crowd and navigate smoothly from the starting point to the target point. We use a dual social attention mechanism to jointly model human-robot and human-human interaction. All sorts of experiments demonstrate that our model can make robots navigate in dense crowds more efficiently compared with other algorithms.",Mathematical Problems in Engineering,2021
fab4b767e3ae70e8e04e991e8d626fe6b3184213,https://www.semanticscholar.org/paper/fab4b767e3ae70e8e04e991e8d626fe6b3184213,Learning Navigation Policies for Mobile Robots in Deep Reinforcement Learning with Random Network Distillation,"Learning navigation policies considers the task of training a model that can find collision-free paths for mobile robots, where various Deep Reinforcement Learning (DRL) methods have been applied with promising results. However, the natural reward function for the task is usually sparse, i.e., obtaining a penalty for the collision and a positive reward for arriving the target position, which makes it difficult to learn. In particular, for some complex navigation environments, it is hard to search a collision-free path by the random exploration, which leads to a rather slow learning speed and solutions with poor performance. In this paper, we propose a DRL based approach to train an end-to-end navigation planner, i.e, the policy neural network, that directly translates the local grid map and the relative goal of the robot into its moving actions. To handle the sparse reward problem, we augment the normal extrinsic reward from the environment with intrinsic reward signals measured by random network distillation (RND). In specific, the intrinsic reward is calculated by two different networks from RND, which encourages the agent to explore a state that has not been seen before. The experimental results show that by augmenting the reward function with intrinsic reward signals by RND, solutions with better performance can be learned more efficiently and more stably in our approach. We also deploy the trained model to a real robot, which can perform collision avoidance in navigation tasks without any parameter tuning. A video of our experiments can be found at https://youtu.be/b1GJrWfO8pw.",ICIAI,2021
b5e7f624faf8270148a798ccb59c0b7f1cd6363d,https://www.semanticscholar.org/paper/b5e7f624faf8270148a798ccb59c0b7f1cd6363d,Service planning oriented efficient object search: A knowledge-based framework for home service robot,,Expert Syst. Appl.,2022
1c9c12a5c9f3cfd9cd1eefbe818bfb92d37520ac,https://www.semanticscholar.org/paper/1c9c12a5c9f3cfd9cd1eefbe818bfb92d37520ac,"Cloud-based mission control of USV fleet: Architecture, implementation and experiments","Abstract In this paper, a cloud-based mission control architecture is proposed to achieve flexible remote access and coordinated mission control among a fleet of unmanned surface vehicles (USVs). First, a cloud-based mission control architecture that renders easy, timely and prioritized remote access to the USVs regardless of the remote operator’s location is proposed. It is achieved by leveraging remote cloud-based technology and local Operating onboard System. Decentralized property of the architecture accomplishes scalable monitoring, remote control, data acquisition and missions sharing for an USV fleet. Second, the related software interfaces are required for this task: the user interface of the remote client that is used for mission control/planning and data visualization and that is applicable across mobile robotic systems; and the back-end interface for the local USVs that bridges robotic and cloud server and provides seamless integration with the well-established Robot Operating System (ROS). ROS is nowadays, the most widely used framework for robotics developments. Furthermore, the proposed cloud-based mission control architecture is implemented on a fleet of real vehicles, H2Omni-X USVs, and the performance of the remote experimentation is demonstrated during sea trials at the Adriatic coast, Croatia, representing the practical contribution of this paper.",,2021
20e98555758331fb21f7b1e307921514606cf238,https://www.semanticscholar.org/paper/20e98555758331fb21f7b1e307921514606cf238,Techniques of Robotics for Automation Using AI and the IoT,,,2021
2491e22e57c42cb127014d7cda83435e988a3189,https://www.semanticscholar.org/paper/2491e22e57c42cb127014d7cda83435e988a3189,RoSmEEry: Robotic Simulated Environment for Evaluation and Benchmarking of Semantic Mapping Algorithms,"Human-robot interaction requires a common understanding of the operational environment, which can be provided by a representation that blends geometric and symbolic knowledge: a semantic map. Through a semantic map the robot can interpret user commands by grounding them to its sensory observations. Semantic mapping is the process that builds such a representation. Despite being fundamental to enable cognition and high-level reasoning in robotics, semantic mapping is a challenging task due to generalization to different scenarios and sensory data types. In fact, it is difficult to obtain a rich and accurate semantic map of the environment and of the objects therein. Moreover, to date, there are no frameworks that allow for a comparison of the performance in building semantic maps for a given environment. To tackle these issues we design RoSmEEry, a novel framework based on the Gazebo simulator, where we introduce an accessible and ready-to-use methodology for a systematic evaluation of semantic mapping algorithms. We release our framework, as an open-source package, with multiple simulation environments with the aim to provide a general set-up to quantitatively measure the performances in acquiring semantic knowledge about the environment.",ArXiv,2021
32c67f34f4fd3767e380aa6cd5a1dfc26b8461f3,https://www.semanticscholar.org/paper/32c67f34f4fd3767e380aa6cd5a1dfc26b8461f3,An algorithm for modeling an environment and creating a semantic model of its topology,"Abstract This paper discusses the problem of a semantic topology map generation during the environment mapping process. A method is proposed which provides a model of a mobile robot’s working space. The proposed world representation is divided into two maps: semantic topology map and metric map. The first one is created by employing graph structure which describes relations between different zones generated during exploration of the environment, and the metric one which defines zones by expandable polygonal chain of border points. The acquired hierarchical world model can be used in the path planning and decision tasks in a human-friendly way by the means of semantic sentences. Such approach increases versatility of human-robot cooperation. The proposed algorithm has been validated in an experiment and the obtained results which shows a good performance of the devised method are presented.",KES,2021
33a87f57b347fa99786c135e269a8c9dd0857078,https://www.semanticscholar.org/paper/33a87f57b347fa99786c135e269a8c9dd0857078,A Survey on Evolution of Cognitive Robotics with Internet of Things,"The Internet of Things (IoT) is shifting across various fields, specifically the Autonomous Internet of Mobile Things (IoMT), Autonomous Internet of Things (A-iOT), Autonomous System of Things (ASoAT), Internet (ASoT), and the Autonomous System of Things (ASoT) as well as to reflect/embr /Use the Internet of IoT in Internet of Mobile Things (IoMT), Autonomous Internet of Things (A-IoT), Autonomous (A-iTC) as well as in Internet of Mobile Things (IoMT) and Autonomous system (AS), melding context-based network technology and complex objects with smooth plat-forms and app incorporation, as critical IoT advancements, presenting new network creation and expansion threats, and implementation problems, and general sensor/ limitations, and sensors and actuators, are several of the new development and operational issues that also pose a new challenges, it requires to handle The expansion of interregional rivalry represents fresh interregional problems. Because parallel processing and concurrency in the Internet of Things need different approaches to accommodate intelligent “components,”, we are currently have to devise new ways to integrate collaborative robots (COBOTS) “cognitive devices” and/on-service environments will rapidly add additional services, sustain, and change, and becoming part of IoT networks. For both of these reasons, resource aspects, self-healing, self-repairing, and context-based/service compositions of cognitive resources are crucial for application development and network incorporation. to include: This chapter is written to provide a concise summary of the IoRT philosophy, technology, and possible problems as well as their various advances and implementations so that the reader can get a sense of their potential outcomes.",,2021
36bb7c2bdb08680d93f225f1959a396ac5cb205f,https://www.semanticscholar.org/paper/36bb7c2bdb08680d93f225f1959a396ac5cb205f,Survey on Cloud Robotics Architecture and Model-Driven Reference Architecture for Decentralized Multicloud Heterogeneous-Robotics Platform,"Robotics engineering is gradually becoming an essential part of our daily life. However, it has been generating Big Data and seeking large computation cost because of the diversified sensors and processing requirements involved in heterogeneous robotics and their workflows. Therefore, cloud computing has become the incumbent platform for robotics. There are numerous works related to the architecture for cloud robotics. However, most cloud robotics architectures are ad hoc and are not based on a model. Inherent drawbacks of ad hoc approaches include being strictly domain specific and minimally customizable and adaptable. Moreover, heterogeneous cloud robotics platforms have been operating diverse requirements of industries and households. Nevertheless, there are certain benchmarks set to be achieved by Industry 4.0 and norms by Society 5.0. Those benchmarks and norms lead to new products and services in cross industries and alleviate the impending drawbacks. However, those should be achieved while retaining both the sovereignty and security of the respective systems and industries. This is equally applicable and an enormous challenge to the system-of-systems involving the cloud robotics domain. Therefore, we surveyed cloud robotics architectures. Then, we learned a top-down design approach involving a unified architectural framework as the cognitive approach for the highly variable and systematically complex challenges to be achieved in the next-generation cloud robotics domain. Reference architecture is a well-known approach for instantiating top-down unified architectural framework processes. Therefore, we proposed an architectural design process and modeling for the reference architecture for next-generation cloud robotics platforms.",IEEE Access,2021
37e6e2c5c012b4bf79c7feec7a5bcc39d02c8b7f,https://www.semanticscholar.org/paper/37e6e2c5c012b4bf79c7feec7a5bcc39d02c8b7f,Automatic Creation of a Domain Specific Thesaurus Using Siamese Networks,"Recent trends have increasingly indicated a shift in search technologies across all applications from syntactic and lexical matching approaches to semantic methods, aiming to understand the intent and contextual meaning of search queries, in order to yield more relevant and accurate results. Such methods often rely on semantic ontologies to map query words to concepts and aid in expansion. However, most applications require a domain specific language definition in order to overcome issues of ambiguity and misinterpretation of meaning. General purpose ontologies are often lacking in this purpose and fail to yield appropriate results in specific applications. In this paper, we propose a novel method of building a domain specific thesaurus for aiding semantic search through automatically creating a refined general thesaurus, followed by training a Siamese Network in two phases to classify candidate synonyms as relevant or non-relevant to the particular domain. We focus on the application of tag-based gallery image retrieval and extract and utilise information from Google's Conceptual Captions dataset in order to improve our model's performance. In order to investigate and justify our training method and architecture, we conduct an ablation study and compare results with our model. We further analytically and empirically demonstrate the advantage of representing terms in a domain-specific environment through semantic vectors fine-tuned on corpora related to the domain. Although our experiments are focused on building a word ontology specific to image retrieval, our method is generic and can be generalised to any field requiring a domain specific semantic language.",2021 IEEE 15th International Conference on Semantic Computing (ICSC),2021
