abstract,doi,downloadUrl,id,title,publishedDate,publisher,journals,database,query_name,query_value
"The South Carolina Wildlife Magazines are published by the South Carolina Department of Natural Resources who are dedicated to educating citizens on the value, conservation, protection, and restoration of South Carolina's wildlife and natural resources. These magazines showcase the state’s natural resources and outdoor recreation opportunities by including articles and images of conservation, reflections and tales, field notes, recipes, and more. In this issue: Biosphere ; Books ; Readers' Forum ; Natural History: Eastern Mourning Dove ; Events ; A Tunnel Leading Nowhere ; The Forest Floor ; The Crouch Hop And Other Useful Outdoor Steps ; Best Friends ; Hard Harvest ; Before The Fall ; John's Island ; Getting The Most From Your Deer Rifle ; Field Trip ; Roundtable ; Ramblings",,https://core.ac.uk/download/543407851.pdf,130720973,"south carolina wildlife, september-october 1986",1985-10-01T01:00:00,,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Historical Report on Fisheries . (Issued with Report of the Sec. of the Treasury. [676] Indian expenses, fiscal 1852",,https://core.ac.uk/download/217216110.pdf,63229652,report of the principal fisheries of the american seas: by lorenzo sabine. parts i-iv.,1852-12-10T07:52:58,University of Oklahoma College of Law Digital Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Based on a decade’s worth of service-learning trips to Lesotho, this paper focuses on the role of nightly discussion sessions in achieving our learning goals. It also examines how we carried out our community-service projects in conjunction with class material to help students move past negative stereotypes and objectification of the Basotho (an ethnic group whose ancestors have lived in southern Africa since around the fifth century) toward a greater understanding of the Basotho as people. During our community service, students often expressed feelings of pity for the Basotho as well as a sense of frustration at why they do not do more to help themselves. This paper will also address how the trip helps students move from feelings of pity to that of empathy, as well as creating an environment that helps break down the barriers between those performing community service and the communities they are working with",,https://core.ac.uk/download/236075939.pdf,71161308,from the field: can our service change us? bringing the classroom to service learning in the southern african kingdom of lesotho,2019-07-09T17:52:21,Nighthawks Open Institutional Repository,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"I Have Taught Myself to Sing
Learning How to Sing
Candid Musical Snapshots of Post-War Europe
Backstage With a Concert Tuner
Pennsylvania\u27s Colonial Influence on American Musical History, Part 1
New Music for an Ancient Land
Singing Builds Character
Playing by Touch
Keeping Up Mendelssohn
Advancing the \u27Cello Section, Part 1
Bands: Past—Present—Future
Chamber Music and Its Role in Musical Education
Master Painter on Masters of Music
Imagination and Technique (interview with Jésus Maria Sanromá)https://digitalcommons.gardner-webb.edu/etude/1175/thumbnail.jp",,https://core.ac.uk/download/84458068.pdf,40300324,"volume 66, number 02 (february 1948)",1948-02-01T08:00:00,Digital Commons @ Gardner-Webb University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Black Ice, a publication of the BSU, features art, essays, fashion, humor, poetry, photography, stories rants, and much more",,https://core.ac.uk/download/216862287.pdf,63010169,"black ice, volume 4: a year of activism",2015-04-01T08:00:00,Sound Ideas,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"We built these lessons around diversity, equity, and inclusion to help parents and teachers feel equipped in supporting critical thinking, continuous learning, and difficult conversations with young children. Our themed lessons include curated diverse books, reflection and discussion questions, and accompanying activities that align with social justice standards for children.
The themed lessons are not intended to be sequential nor a comprehensive representation of all of the potential learning out there! Navigate the lessons in any order that you choose. We encourage you to create your own based on your interests, historical and contemporary throughlines, holidays, family events, and more.https://griffinshare.fontbonne.edu/westories-dei-lessons/1000/thumbnail.jp",,https://core.ac.uk/download/578701777.pdf,148455112,dei-themed lessons,2023-07-01T08:00:00,GriffinShare,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Welcome Center .......................4
Spotlight on business ...............5
Hazard Pay ................................5
Community Food Center ........7
Poem by Nyamuon Nguany
Machar .......................................8
Fufu & Math ........................... 14
Legislative Update ..................15
Singer Clarisse Karasira ........37
DEI/Lewiston............................ 3
Translations French ......................9/13
Swahili ....................10/13
Somali ...............11/13/36
Kinyarwanda .........12/32
Portuguese .............30/32
Spanish ...................31/32
Health&Wellness. ..............20-27
Nutritious eating
In English & translation
Columns New Voices ................8/34/35
Professional Development ... 7
Ask the District Attorney....16
Bureau of Motor Vehicles ...16
Ask the Doctor ....................19
Finance ................................. 33
Community organizations. 28
Beautiful Blackbird .............18
Let’s Talk ...............................35
Maine Immigration .............36
Iraqi immigration freeze ....39https://digitalcommons.usm.maine.edu/samgen_amjambo/1046/thumbnail.jp",,https://core.ac.uk/download/555363415.pdf,140123270,amjambo africa! (march 2022),2022-03-01T08:00:00,USM Digital Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1872/1032/thumbnail.jp,,https://core.ac.uk/download/230096877.pdf,68421494,"portland daily press:  may 23,1872",1872-05-23T07:52:58,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Called: The Blue and Whitehttps://scholar.uwindsor.ca/essexcountyontariohighschoolyearbooks/1014/thumbnail.jp,,https://core.ac.uk/download/275770900.pdf,71867697,walkerville collegiate institute yearbook 1939-1940,1940-01-01T08:00:00,Scholarship at UWindsor,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Crossing Cultures  by visual artist Thomas MacPherson is a graphic narrative spanning generations of two immigrant families: one Sicilian and one Scottish.
Unlike most Italian immigrants at the time the author’s family settled in small town America and struggled for acceptance while confronted with local prejudices. The book tells stories of hardships faced by a family at the boundaries of Italian and American cultures, and examines the intersection with German and Scottish Americans as the family married out of the circle of Sicilian immigrants.
Alongside the story of MacPherson’s Sicilian family is the MacPherson’s journey to assimilation and establishment of a dominant culture to which the new immigrants had to conform, and a look into the science of DNA and how genetic information brings light to the cultures of the two families.
These character studies are a compelling blend of oral history, direct observation, family photographs, original egg tempera and oil portrait paintings, and far-reaching historical events that shaped lives in the nineteenth and twentieth centuries.https://knightscholar.geneseo.edu/geneseo-authors/1007/thumbnail.jp",,https://core.ac.uk/download/234028071.pdf,69985535,crossing cultures: a sicilian and american family in western new york,2016-01-01T08:00:00,KnightScholar,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"This collection explores the spiral nature of memory as it examines the way loss and one's reactions to loss repeat themselves in new guises and new contexts. Interspersing poetry with essays of memoir, Klayder examines her own growth as she experiences the losses and re-envisions her own life and the lives of those she knew and lost. Focusing on the subjects such death, illness, travel, and literature, the essays form a spiral beginning with Klayder's own childhood and culminating with her recognition of her own mortality",,https://core.ac.uk/download/213387451.pdf,44688027,painted ponies: essays on memory and loss,2008-01-01T00:00:00,'Paleontological Institute at The University of Kansas',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Born in 1874 the youngest daughter of a samurai and former daimyo—a feudal prince under the Takugawa shogunate—Etsu Inagaki grew up surrounded by ghosts of an aristocratic military lineage. Having fought on the losing side in the wars that installed the Meiji emperor, the ­Inagaki family was reduced in power, status, and wealth but not in pride or ­devotion to its traditional roles and customs. Etsu’s upbringing and education were conservative and old-fashioned, guided by the Shinto and Buddhist beliefs her family held. The samurai virtues of honor, ­stoicism, and sacrifice applied to daughters and wives as well as sons and fathers: “The eyelids of a samurai know not moisture.” Family turmoil, including her father’s death and the return of her prodigal brother, led her on another path—to an English-language mission school in Tokyo and an arranged marriage to a Japanese businessman in Cincinnati, Ohio, where she became mother to two daughters before being widowed and returning with them to Japan. Her story, as she tells it, is: “How a daughter of feudal Japan, living hundreds of years in one generation, became a modern American.” The clash of cultures, the momentous and sometimes hilarious misunderstandings between Japanese and Western ways are revealed in intriguing intimate episodes involving love, duty, and family ties. Living between a semi-mythical past and an emergent ­international present, Mrs. Sugimoto recounts the personal impact of the profound social changes brought about by Japanese-American relations during the Meiji period (1868–1912) and offers an unexpected insider’s view of traditional Japanese samurai family life as it is in the process of being swept away.
doi: 10.32873/unl.dc.zea.1320https://digitalcommons.unl.edu/zeabook/1120/thumbnail.jp",,https://core.ac.uk/download/533926621.pdf,128335623,a daughter of the samurai,2022-03-03T08:00:00,DigitalCommons@University of Nebraska - Lincoln,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Elizabeth B. Pinson shares with us her memories of Alaska\u27s emergence into a new and modern era, bearing witness to history in the early twentieth century as she recalls it. She draws us into her world as a young girl of mixed ethnicity, with a mother whose Eskimo family had resided on the Seward Peninsula for generations and a father of German heritage. Growing up in and near the tiny village of Teller on the Bering Strait, Elizabeth at the age of six, despite a harrowing, long midwinter sled ride to rescue her, lost both her legs to frostbite when her grandparents, with whom she was spending the winter in their traditional Eskimo home, died in the 1918 influenza epidemic.
Fitted with artificial legs financed by an eastern benefactor, Elizabeth kept journals of her struggles, triumphs, and adventures, recording her impressions of the changing world around her and experiences with the motley characters she met. These included Roald Amundsen, whose dirigible landed in Teller after crossing the Arctic Circle; the ill-fated 1921 British colonists of Wrangel Island in the Arctic; trading ship captains and crews; prospectors; doomed aviators; and native reindeer herders. Elizabeth moved on to boarding school, marriage, and the state of Washington, where she compiled her records into this memoir and where, now in her 90s, she lives.https://digitalcommons.usu.edu/usupress_pubs/1046/thumbnail.jp",,https://core.ac.uk/download/32550094.pdf,19062317,alaska\u27s daughter,1912-01-01T08:00:00,Utah State University Press,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://commons.und.edu/settler-literature/1044/thumbnail.jp,,https://core.ac.uk/download/235073273.pdf,70580579,"the sons of the border, sketches of the life and people of the far frontier",1873-01-01T07:52:58,UND Scholarly Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"In Gone to Pitchipoi Katz vividly recalls his experience growing up in the turmoil of WWII, and his extraordinary escape from the constant threats of Nazi occupied Poland. Born in 1931 in the picturesque countryside of Ostrowiec Świętokrzyskie, wherein more than a third of the population was Jewish, Katz experienced a constant juxtaposition of traditional ways of life with the tragedies of those years. Deemed unfit for labor camps, Katz was marked for certain death and forced to live on the run in a daily quest for food, shelter, and friendship. He eventually reunited with his sister, Fela, together encountering a series of narrow escapes and forging on to see the day of liberation. This book is a major contribution to our understanding of the fate of Jews in small Polish towns during the Second World War",10.2307/j.ctt1zxsk13,https://core.ac.uk/download/334587756.pdf,45217347,gone to pitchipoi,,'JSTOR',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Draft of book project written circa 2000,10.17613/m6rn3n,https://core.ac.uk/download/147827675.pdf,10279767,exuded sap,2017-01-01T00:00:00,'Modern Language Association',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Taylor University Editionhttps://pillars.taylor.edu/ayres-collection-books/1015/thumbnail.jp,,https://core.ac.uk/download/401868652.pdf,110035061,the victories of wesley castle (3rd. ed.),1904-01-01T08:00:00,Pillars at Taylor University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://pillars.taylor.edu/ayres-collection-books/1016/thumbnail.jp,,https://core.ac.uk/download/401868653.pdf,129220584,the victories of wesley castle (4rd. ed.),1906-01-01T08:00:00,Pillars at Taylor University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Published as: Kansas Farmer, Vol. 1, no. 1 (May 1, 1863)-v. 57, no. 49 (Dec. 6, 1919); Kansas Farmer and Mail & Breeze, Vol. 57, no. 50 (Dec 13, 1919)-v. 64, no. 9 (Feb 27, 1926); Kansas Farmer, Mail & Breeze, Vol. 64, no. 10 (Mar. 6, 1926)-v. 70, no. 1 (Jan. 9, 1932); Kansas Farmer Continuing Mail & Breeze, Vol. 70, no. 2 (Jan. 23, 1932)-v. 76, no. 8 (Apr. 22, 1939); Kansas Farmer, Mail & Breeze, Vol. 76, no. 9 (May 6, 1939)-v. 77, no. 20 (Oct. 5, 1940); Kansas Farmer Continuing Mail & Breeze, Vol. 77, no. 21 (Oct. 19, 1940)-v. 91, no. 3 (Feb. 6, 1954).Issued by Kansas Farmer Co., 1863-1919; Kansas Farmer and Mail & Breeze, 1919-1926; Kansas Farmer, 1926-1954.Missing issues and volumes arranged chronologically by date and journal name: Kansas Farmer: vol. 6, nos. 2-8, 10 and 12 (1869); vol. 9, no. 10 (1872); vol. 14, no. 50 (1876); vol. 18, nos. 1, 12 and 13 (1880); vol. 24. no. 16 (1886); vol. 35 (1897); vol. 38 (1900); vol. 41, nos. 52 and 53 (1903); vol. 42, nos. 17 and 35 (1904); vol. 48, nos. 11 and 53 (1910); vol. 50, nos. 45-50 (1912); vol. 53 (1915); vol. 56 (1918); vol. 49, no. 39 (1919); Kansas Farmer, Continuing Mail & Breeze: vol. 73 (1935); vol. 85, nos. 9-17 (1948); and The Farmers Mail and Breeze: vol. 49, no. 39 (1919).Call number: S544.3.K3 K3",,https://core.ac.uk/download/33376563.pdf,19180759,"farmer's mail & breeze, v. 48, no. 2 (january 12, 1918)",1918-01-12T00:00:00,,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"“Latvian Grammar” was written to make information about the Latvian language and its grammatical system more easily available not only within Latvia, but also beyond its borders. A modern grammar of Latvian written in English is as important for native speakers of Latvian as for those who have learned Latvian as a second language and also is of great value for anyone interested in the culture and history of Latvia or the Latvian language itself. The need for a reference grammar of Latvian written in English is especially important right now due to the existence of a large Latvian diaspora community abroad, particularly in English-speaking countries where children and young people are educated in the language of their home countries rather than in Latvian. A Latvian grammar written in English will also be useful for those who are learning Latvian as a foreign language and wish to learn more about its grammatical system and unique features. Likewise, “Latvian grammar” will be a useful reference and source for examples for teachers of Latvian – both those who teach it to speakers as a school or university subject and those who teach it as a foreign language. There is also considerable demand among linguists abroad for a systematic and dependable description of Latvian written by native speakers of Latvian. Latvian is a rather unique combination of ancient as well as relatively new features, which are of interest to researchers abroad and are important for the typological, cognitive, pragmatic, functional, and contrastive analysis of language.University of Latvia
State research program “Letonika – the history, languages, culture, values of Latvia",10.22364/latgram.2021,https://core.ac.uk/download/421067331.pdf,40884743,latvian grammar,2021-04-20T01:00:00,'University of Latvia',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"This anthology presents in English verse translation a selection of the best of German poetry, together with discussions of the chief authors and literary periods and brief explications of the individual poems. Taking the reader from the Minnesingers' songs of courtly love to Goethe and Rilke, this volume gives an excellent introduction to eight centuries of German poetry",10.17615/ayzm-cd62,https://core.ac.uk/download/323867631.pdf,83352876,german verse from the 12th to the 20th century in english translation,1963-01-01T00:00:00,University of North Carolina Press,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
