doi,type,publication,publisher,publication_date,database,title,url,abstract,domain,id
994d85bae14925d0dd1a1b1518bfff86450782eb,filtered,semantic_scholar,2020 IEEE International Workshop on Metrology for Industry 4.0 & IoT,2020-01-01,semantic_scholar,decisional support system with artificial intelligence oriented on health prediction using a wearable device and big data,https://www.semanticscholar.org/paper/994d85bae14925d0dd1a1b1518bfff86450782eb,"The proposed work describes a decision support system (DSS) based on artificial intelligence algorithms and health wearable sensors predicting health status. The discussion is mainly focused on the description of the innovative architecture of the prototype platform related to a research industry project. The platform is able to control different wearable sensors storing data into a Cassandra Big Data system. Support Vector machine (SVM) and Long Short Term Memory (LSTM) algorithms have been applied to experimental datasets, proving the basic function of physiological data prediction. The work is suitable for the implementation of multi-dimensional risk map of health status.",data oriented architecture,362
89ad27e3a948ae947bd09caa40bdeb9a183f5b66,filtered,semantic_scholar,DASFAA Workshops,2017-01-01,semantic_scholar,an online prediction framework for dynamic service-generated qos big data,https://www.semanticscholar.org/paper/89ad27e3a948ae947bd09caa40bdeb9a183f5b66,"With the prevalence of service computing, cloud computing, and Internet of Things (IoT), various service compositions are emerging on the Internet based on Service-Oriented Architecture (SOA). To evaluate the performance attribute of these service compositions, dynamic Quality of Service (QoS) data are generated abundantly, named service-generated QoS Big Data. Selecting optimal services to build high quality SOA systems can be based on these data. However, a mass of service-generated QoS data are unknown and it is become a challenge to predict these data. In this paper, we present a framework for service-generated QoS big data prediction, named DSPMF. Under this framework, we present an optimization objective function and employ online stochastic gradient descent algorithm to solve this function. Extensive experiments are conducted to verify the effectiveness and efficiency of our proposed approach.",data oriented architecture,363
eac7bafb44a15f8c8e2ac62fde153dc6dc68ee4e,filtered,semantic_scholar,Inf. Syst. Frontiers,2014-01-01,semantic_scholar,dynamic intelligence towards merging cloud and communication services,https://www.semanticscholar.org/paper/eac7bafb44a15f8c8e2ac62fde153dc6dc68ee4e,"The ever-growing next generation Cloud and Communication Services (CCS) provide dynamic intelligence and play an increasingly critical role in all aspects of our lives. Following ubiquitous computing, sensors, e-tags, networking, big data, wireless communications and cloud services is a road towards a smart world created on both cyberspaces and real spaces. “Cloud” is a common metaphor for an Internet accessible infrastructure (e.g. data storage and computing hardware), which is hidden from users. Cloud computing makes data truly mobile and a user can simply access a chosen cloud with any Internet accessible device. In Cloud Computing, IT-related capabilities are provided as services, accessible without requiring detailed knowledge of the underlying technology. Thus, many mature technologies are used as components in Cloud computing, but still there are many unresolved and open problems. Cloud service is a new cross-discipline that covers the science and technology needed to bridge the gap between business services and IT/telecommunication services. The underneath breaking technology suite includes web services and service-oriented architecture (SOA), cloud computing, business consulting methodology and utilities, business process modeling, transformation and integration. The goal of cloud and services computing is to develop new computing technology and thereby enable more advanced IT/ telecommunication services to support business services more efficiently and effectively. Today’s IT paradigm, computation and communication are embedded in the environment such that all objects can be connected and always online. This will greatly facilitate intelligent monitoring and control of different objects. On the other hand, the vision of all objects connected offers not only the potential of enable emergent applications that dynamically adapts to the environments and the contexts of their usage, but also poses a significant challenge to the collection, storage and processing of enormous amounts of data. By taking advantage of virtualized resources, cloud computing services presents an attractive means to address the challenges while realizing the potential of cloud and communication services. The CCS paradigm can be generalized to include mobile devices, which not only incorporate sophisticated methods for users to interact with the online world through numerous applications in their devices, but also are endowed with multiple sensors that enable them to contribute data as nodes in the CCS. In this context, mobile cloud services that enable widespread data collection through mobile devices, and collaborative use of mobile devices to enhance existing and realize new applications are very much of interest. It is anticipated that such mobile cloud services will enrich social networking applications, encourage the widespread adoption of crowdsourcing and crowd sensing, and facilitate ubiquitous access to multimedia entertainment contents. Integration of CCS and mobile services on the cloud is expected to efficiently enable e-health, intelligent transportation, and smart power grids, which form the basis of the future smart society. Cloud and communication services are paving the way towards a smart world in which computational intelligence is distributed throughout the physical environment to provide C.<H. Hsu (*) Department of Computer Science and Information Engineering, Chung Hua University, Hsinchu City, Taiwan e-mail: robertchh@gmail.com",data oriented architecture,364
7f31ef32e8dcff0e41b5bc6a4c54039e3e690c04,filtered,semantic_scholar,"2018 Fifth International Conference on Parallel, Distributed and Grid Computing (PDGC)",2018-01-01,semantic_scholar,big data analytics: performance evaluation for high availability and fault tolerance using mapreduce framework with hdfs,https://www.semanticscholar.org/paper/7f31ef32e8dcff0e41b5bc6a4c54039e3e690c04,"Big data analytics helps in analyzing structured data transaction and analytics programs that contain semi-structured and unstructured data. Internet clickstream data, mobile-phone call details, server logs are examples of big data. Relational database-oriented dataset doesn't fit in traditional data warehouse since big data set is updated frequently and large amount of data are generated in real time. Many open source solutions are available for handling this large scale data. The Hadoop Distributed File System (HDFS) is one of the solutions which helps in storing, managing, and analyzing big data. Hadoop has become a standard for distributed storage and computing in Big Data Analytic applications. It has the capability to manage distributed nodes for data storage and processing in distributed manner. Hadoop architecture is also known as Store everything now and decide how to process later. Challenges and issues of multi-node Hadoop cluster setup and configuration are discussed in this paper. The troubleshooting for high availability of nodes in different scenarios for Hadoop cluster failure are experimented with different sizes of datasets. Experimental analysis carried out in this paper helps to improve uses of Hadoop cluster effectively for research and analysis. It also provides suggestions for selecting size of Hadoop cluster as per data size and generation speed.",data oriented architecture,365
0942b6f9a3a0484b1a7be8a099e6ffac75f538e2,filtered,semantic_scholar,,2020-01-01,semantic_scholar,the priority of factors of building government as a platform with analytic hierarchy process analysis,https://www.semanticscholar.org/paper/0942b6f9a3a0484b1a7be8a099e6ffac75f538e2,"Nowadays, the Government as a Platform (GaaP) based on cloud computing and network, has come to be considered a new structure to manage efficiently data-driven administration in the public sector. When the GaaP concept was first introduced, the ICT infrastructures that could underpin GaaP were not sufficiently developed. However, the recent digital transformation has transformed the previous electronic government, which was system- and architecture-oriented. As part of the next generation of government models, GaaP may reinvent the government at a lower cost but with better performance, similar to the case of electronic government two decades ago. This study attempted to determine the priority of factors of GaaP by using the analytic hierarchy process (AHP) methodology. Because of the GaaP characteristics, we drew the main components for building GaaP from previous studies and a group interview with experts. The study results show that experts tend to prefer publicness in terms of building GaaP. Most of the factors that the experts weighed with the highest importance are related to the public sector, which revealed that governments should focus on their primary duty, regardless of the origin and characteristics of the platform in GaaP. However, since GaaP allows governments to be more horizontal and innovative, the platform approach can fundamentally shift the existing processes and culture of the public sector. The enhanced activity of citizens with ICT can also accelerate the introduction of GaaP. Finally, the study showed that a data-driven GaaP is necessary to efficiently handle big data, contract services, and multiple levels of on-line and off-line channels. In this public platform, government, citizens, and private sector organizations can work cooperatively as partners to seamlessly govern the hyper-connected society.",data oriented architecture,366
befda30c03cd0e69c13d0361874b29740294f219,filtered,semantic_scholar,,2019-01-01,semantic_scholar,sose 4 bd : service-oriented software engineering framework for big data applications,https://www.semanticscholar.org/paper/befda30c03cd0e69c13d0361874b29740294f219,"Service computing has emerged to address the notion of delivering software as a service and Service-Oriented Architecture emerged as a design method supporting well defined design principles of loose coupling, interface design, autonomic computing, seamless integration, and publish/subscribe paradigm. Integrated big data applications with IoT, Fog, and Cloud Computing grow exponentially: businesses as well as the speed of the data and its storage. Therefore, it is time to consider systematic and engineering approach to developing and deploying big data services as the data-driven applications and devices increasing rapidly. This paper proposes a software engineering framework and a reference architecture which is SOA based for big data applications’ development. This paper also concludes with a simulation of a complex big data Facebook application with real-time streaming using part of the requirements engineering aspect of the SOSE4BD framework with BPMN as a tool for requirement modelling and simulation to study the characteristics before big data service design, development, and deployment. The simulation results demonstrated the efficiency and effectiveness of developing big data applications using the reference architecture framework for big data.",data oriented architecture,367
0ee2f954e665c8c8fd9c1ae4b61810a9bc9d67f2,filtered,semantic_scholar,,2014-01-01,semantic_scholar,a novel web service composition and web service discovery based on map reduce algorithm,https://www.semanticscholar.org/paper/0ee2f954e665c8c8fd9c1ae4b61810a9bc9d67f2,"The paper focuses on the web service composition and web service discovery based MapReduce algorithm, which is the one of the component of the big data problem resolver tool Hadoop. Many of the IT companies are currently in the journey to Service Oriented Architecture (SOA) with web service as the standard protocol for implementation. The overwhelming popularity of web service has made a huge impact on web service repository, because of which managing it using traditional UDDI platforms has become difficult. Integrating Hadoop ecosystem with web services can provide higher QoS to the user request for web services. Web service composition and Web service discovery plays a crucial role in the management of web service. Web service discovery involves locating or finding the exact individual web services from the service registry and retrieving previously published description for new web application. Web service composition is technique to combine simple web service to satisfy the user requirement. An efficient MapReduce algorithm can help in providing better management of web services",data oriented architecture,368
03a148e2006f782adccf209d79de9fde45d5a235,filtered,semantic_scholar,Advances in Data Mining and Database Management,2021-01-01,semantic_scholar,integrated big data e-healthcare solutions to a fragmented health information system in namibia,https://www.semanticscholar.org/paper/03a148e2006f782adccf209d79de9fde45d5a235,"This chapter showcases a big data platform solution for the Namibian health sector using handheld, portable devices, mobile devices, desktops, and server systems targeted to capture patient information, keep records, monitor and process patient health status. This chapter oversees the architectural design of the system that is more oriented towards specifications of user requirements on usability of mobile devices and their applications for e-health systems. This chapter is looking ahead to the benefits that come along with good investment in the e-health, which require a very philosophical and pragmatic systematic transformation of the hardware, software, and human resources in the health sector. Sustainability of the e-health system in the future is very promising as young professionals embrace these technological advancements from the training time and can take over the system without a big IT support staff as most of them are IT literate.",data oriented architecture,369
6782131a02bc88c3a5a3a39c5d3f579da059c241,filtered,semantic_scholar,SoICT 2018,2018-01-01,semantic_scholar,overall structural system solution for supporting services and tourists management oriented on smart city in viet nam,https://www.semanticscholar.org/paper/6782131a02bc88c3a5a3a39c5d3f579da059c241,"Recently, ""Smart tourism"" has appeared as a new term to describe the application of the technological advancements that rely on sensors, big data processing technique, open data, open API, new way of connecting and exchanging between humans and machines and multi-device (such as IoT, RFID, and NFC) in tourism. When these technologies are utilized, the digital data become practical and valuable products. Besides, the mobile revolution, and specifically the role of the smartphone and its many opportunities to support travel experiences, is especially worth mentioning in this context. In addition, new management tool for the government, new business opportunities for travel agencies, as well as new experiences for tourists are created. Therefore, in this paper, a model for developing sustainable and intelligent tourism is studied and then an overall architecture model of the information system that can provide supporting services and tools for visitor management (Smart Tourism Service Centre -- STSC) is proposed for fostering the smart cities in Vietnam, in general, and Danang, in particular.",data oriented architecture,370
31dc692d87881f935918f83c44892e6dc9ee15de,filtered,semantic_scholar,Wirel. Pers. Commun.,2020-01-01,semantic_scholar,µbigmsa-microservice-based model for big data knowledge discovery: thinking beyond the monoliths,https://www.semanticscholar.org/paper/31dc692d87881f935918f83c44892e6dc9ee15de,"Enterprise thrives on software applications that are built to fulfil the core business requirements. A single business application can offer a cluster of capabilities to generate value from processing huge amount of data often termed as Big Data. The time-based requirements of these applications are satisfied frequently by applying monolithic approaches with increased complexity and less scalability. Traditional approaches for Big Data Analytics suffer from overpriced, excessive and irrelevant data transfer owing to the constricted coupling amongst computing resources and data processing logic. Service-oriented approach came into existence as a new paradigm to enable applications to be rendered as service for better flexibility and scalability. Service orientation architecture avoids monolithic style but web services, one of its major implementation encourages monolith development of software application. Thus building a scalable, robust, resilient, cost-effective and optimum solution is one of the major requirements for outsized data. New software development style Microservices offer low degree of coupling and smaller size. This work reviews the existing and prevalent approaches like monolithic architecture in this area along with their drawbacks. This work also proposes a generic microservice model µBIGMSA for handling Knowledge Discovery in Big Data. Reference applications are implemented using proposed model. The effectiveness of the proposed model is evaluated by comparing the reference application with the monolithic application using various software metrics.",data oriented architecture,371
d3911815834877ca5330481f14da7c040251308c,filtered,semantic_scholar,,2018-01-01,semantic_scholar,towards automatic generation of nosql document-oriented models,https://www.semanticscholar.org/paper/d3911815834877ca5330481f14da7c040251308c,"The growth of application architectures in all areas (e.g. Astrology, Meteorology, E-commerce, social network, etc.) has resulted in an exponential increase in data volumes, now measured in Petabytes. Managing these volumes of data has become a problem that relational databases are no longer able to handle because of the acidity properties. In response to this scaling up, new concepts have emerged such as NoSQL. In this paper, we show how to design and apply transformation rules to migrate from an SQL relational database to a Big Data solution within NoSQL. For this, we use the Model Driven Architecture (MDA) and the transformation languages like as MOF 2.0 QVT (Meta-Object Facility 2.0 Query-View-Transformation) and Acceleo which define the meta-models for the development of transformation model. The transformation rules defined in this work can generate, from the class diagram, a CQL code for creation column-oriented NoSQL database.",data oriented architecture,372
5c1f7fde3e2b4ed0f26b1d894a884140b67f55e4,filtered,semantic_scholar,,2017-01-01,semantic_scholar,some aspects of qos for high performance of service-oriented computing in load balancing cluster-based web server,https://www.semanticscholar.org/paper/5c1f7fde3e2b4ed0f26b1d894a884140b67f55e4,"Quality estimation for viability of data processing and delivering through the paradigm of service oriented computing and load balancing cluster based web server for high performance of services against extensive load of consumers is an important concern in the domain of grid and distributed computing, big data analysis and internet of things. As such, this chapter proposes a quality estimation framework considering a prototype architecture for multi service multi-functional web services deploying in load balancing cluster based Apache Tomcat web server and developing a clinical database for processing disease related queries through the architecture. The high quality of service is monitored by generating extensive load of users over the system through Mercury LoadRunner load testing tool. In this chapter, the authors will discuss the methodology to study the quality of service, recorded quality metrics against different load of users and the statistical analysis along with results to establish the feasibility, applicability and adaptability of proposed quality estimation framework. Some Aspects of QoS for High Performance of ServiceOriented Computing in Load Balancing ClusterBased Web Server",data oriented architecture,373
b54959793df1afa41a92a720b3fbba15de3e91ac,filtered,semantic_scholar,,2015-01-01,semantic_scholar,open system architecture platform for big data: an integrated emergency disaster response system architecture,https://www.semanticscholar.org/paper/b54959793df1afa41a92a720b3fbba15de3e91ac,"In situations such as emergency where urgent and active response is needed to access the case and deploy relief or support with effective service in real-time and notices drawn and effectively distributed, easy to use applications with disparate devices and wide range coverage are necessary for sharing information as well as reporting incidence based activities. Such activities may be accidents like plane crashes, train collision, road accidents, etc., natural disasters such as landslides, earthquakes, tsunamis, hurricanes, floods, volcanic eruptions etc. An integrated application is needed to accommodate different forms of reports involving the engagement of disparate devices, and hence we designed an approach of integration based on concepts of service oriented architecture and service busses with capabilities of accessing different information from disparate devices for effective analysis. In this situation, areas without telecommunication infrastructure that support internet facilities can also be hooked into the grid as well as devices without internet capabilities. We proposed an Open System Architecture Platform for Big Data: An Integrated Emergency Disaster Response System Architecture for an effective integration of applications and software systems with open standard format to help manage and made easily available disaster response systems data for easy usage by systems in an integrated manner and made available for access usage globally by software systems and publicly as well, so that other information systems can have access to the available or published data in real-time.",data oriented architecture,374
c70d482f449d192b7be3f207488b37a3706d5623,filtered,semantic_scholar,Computing,2019-01-01,semantic_scholar,bringing sql databases to key-based nosql databases: a canonical approach,https://www.semanticscholar.org/paper/c70d482f449d192b7be3f207488b37a3706d5623,"Big Data management has brought several challenges to data-centric applications, like the support to data heterogeneity, rapid data growth and huge data volume. NoSQL databases have been proposed to tackle Big Data challenges by offering horizontal scalability, schemaless data storage and high availability, among others. However, NoSQL databases do not have a standard query language, which bring on a steep learning curve for developers. On the other hand, traditional relational databases and SQL are very popular standards for storing and manipulating critical data, but they are not suitable to Big Data management. One solution for relational-based applications to move to NoSQL databases is to offer a way to access NoSQL databases through SQL instructions. Several approaches have been proposed for translating relational database schemata and operations to equivalent ones in NoSQL databases in order to improve scalability and availability. However, these approaches map relational databases only to a single NoSQL data model and, sometimes, to a specific NoSQL database product. This paper presents a canonical approach, called SQLToKeyNoSQL , that translates relational schemata as well as SQL instructions to equivalent schemata and access methods of any key-oriented NoSQL database. We present the architecture of our layer focusing on the mapping strategies as well as experiments that evaluate the benefits of our approach against some state-of-art baselines.",data oriented architecture,375
1d8376a33ce619f5b8b1b01e77d632a6bc4f116c,filtered,semantic_scholar,ISAT,2016-01-01,semantic_scholar,"information systems architecture and technology: proceedings of 36th international conference on information systems architecture and technology - isat 2015 - part ii, karpacz, poland, september 20-22, 2015",https://www.semanticscholar.org/paper/1d8376a33ce619f5b8b1b01e77d632a6bc4f116c,"This four volume set of books constitutes the proceedings of the 36th International Conference Information Systems Architecture and Technology 2015, or ISAT 2015 for short, held on September 20 22, 2015 in Karpacz, Poland. The conference was organized by the Computer Science and Management Systems Departments, Faculty of Computer Science and Management, Wroclaw University of Technology, Poland. The papers included in the proceedings have been subject to a thorough review process by highly qualified peer reviewers. The accepted papers have been grouped into four parts: Part I addressing topics including, but not limited to, systems analysis and modeling, methods for managing complex planning environment and insights from Big Data research projects. Part II discoursing about topics including, but not limited to, Web systems, computer networks, distributed computing, and multi-agent systems and Internet of Things. Part III discussing topics including, but not limited to, mobile and Service Oriented Architecture systems, high performance computing, cloud computing, knowledge discovery, data mining and knowledge based management. Part IV dealing with topics including, but not limited to, finance, logistics and market problems, and artificial intelligence methods",data oriented architecture,376
fa5de23db381ee6c9719050cd3ab6fd53a8cb2ff,filtered,semantic_scholar,Conf. Computing Frontiers,2017-01-01,semantic_scholar,selective off-loading to memory: task partitioning and mapping for pim-enabled heterogeneous systems,https://www.semanticscholar.org/paper/fa5de23db381ee6c9719050cd3ab6fd53a8cb2ff,"Processing-in-Memory (PIM) is returning as a promising solution to address the issue of memory wall as computing systems gradually step into the big data era. Researchers continually proposed various PIM architecture combined with novel memory device or 3D integration technology, but it is still a lack of universal task scheduling method in terms of the new heterogeneous platform. In this paper, we propose a formalized model to quantify the performance and energy of the PIM+CPU heterogeneous parallel system. In addition, we are the first to build a task partitioning and mapping framework to exploit different PIM engines. In this framework, an application is divided into subtasks and mapped onto appropriate execution units based on the proposed PIM-oriented Earliest-Finish-Time (PEFT) algorithm to maximize the performance gains brought by PIM. Experimental evaluations show our PIM-aware framework significantly improves the system performance compared to conventional processor architectures.",data oriented architecture,377
2f5d535d340fc7645dc03c6041cf4919341778c4,filtered,semantic_scholar,J. Syst. Control. Eng.,2019-01-01,semantic_scholar,a big data implementation of the mantis reference architecture for predictive maintenance,https://www.semanticscholar.org/paper/2f5d535d340fc7645dc03c6041cf4919341778c4,"This article presents the implementation of a reference architecture for cyber-physical systems to support condition-based maintenance of industrial assets. It also focuses on describing the data analysis approach to manage predictive maintenance of clutch-brake assets fleet over the previously defined MANTIS reference architecture. Proposals for both the architecture and data analysis implementation support working on Big Data scenarios, due to the usage of related technologies, such as Hadoop Distributed File System, Kafka or Apache Spark. The techniques are (1) root cause analysis powered by attribute-oriented induction clustering and (2) remaining useful life powered by time series forecasting. The work has been conducted in a real use case within the H2020 European project MANTIS.",data oriented architecture,378
6fa5379cb8dacbba39db3cc2aee9df709bce0645,filtered,semantic_scholar,,2020-01-01,semantic_scholar,a comprehensive overview of fog data processing and analytics for healthcare 4.0,https://www.semanticscholar.org/paper/6fa5379cb8dacbba39db3cc2aee9df709bce0645,"In recent technological era, the healthcare industry has been gaining momentum toward service-oriented facilities to the customers. The primary aim of the Healthcare 4.0 is to provide healthcare services anytime and anywhere. This is possible, as Healthcare 4.0 targets integration with current technologies like Internet of Things (IoT), Cloud Computing, Big Data, and Machine Learning. However, the integration of Healthcare 4.0, with IoT and cloud computing through Internet has several challenges in handling real-time applications such as access latency, cost, and lack of service availability. On the other hand, the fog computing (FC) is able to overcome these challenges using fog devices, that are capable of optimizing the delay in information gathering and processing. The primary advantage of the fog computing system is the geographical location of fog devices within proximity of patient and IoT healthcare systems. This enables fog computing system to perform computation, storage and networking services with lesser delay and jitter. However, the major issue in fog computing is to handle the voluminous healthcare data generate from different IoT healthcare edge systems. Hence, this chapter targets to present on various fog-based data processing and data analysis (FDPA) mechanisms in fog computing solutions toward achieving the objectives of Healthcare 4.0. This chapter is divided into five major sections namely architecture of fog data processing and analytics, applications of FDPA, data processing algorithms in fog computing and data compression mechanisms and data analysis mechanisms in Fog computing toward Healthcare 4.0. The fog data architecture discusses various layers namely sensing layer, fog gateway layer, fog-based data processing and data analysis layer, cloud layer, and service layer. Here, the process of sensing of healthcare data, maintenance of data, and various methods to analyze healthcare data are discussed. Further, the healthcare data gathered from sensor devices are raw and redundant in data, hence they are needed for various data processing algorithms for fog-based healthcare systems. Hence, various data processing techniques such as Dynamic Time Warping, Clinical Speech Processing are discussed. Next, in fog computing, the data compression techniques are required for optimizing the bandwidth consumption and energy efficiency are presented. Next, data analytics mechanism such as real-time decisive analysis, real-time control and context analysis, and real-time data analysis are presented.",data oriented architecture,379
9661f5d79bcf9e18e30beda5a44ddc75f60cef8d,filtered,semantic_scholar,,2012-01-01,semantic_scholar,research on service-oriented data mining engine based on cloud computing,https://www.semanticscholar.org/paper/9661f5d79bcf9e18e30beda5a44ddc75f60cef8d,"The scalability of data mining algorithms is restricted when dealing with large-scale data. There are sig-nificant differences in a wide range of application areas and requirements for knowledge discovery process. It is fundamental to provide effective formalisms to design distributed data mining application and support their efficient execution. This paper proposes a novel service-oriented data minging engine based on cloud computing framework,which is named as CloudDM. Differentiating from grid-based distributed data mining framework,CloudDM ex-ploits the capacity of open source cloud computing platform-Hadoop for large-scale data analysis,supports the design and execution of distributed data mining applications according to SOA(service-oriented architecture) . Moreover,it discusses and reports the key component functions and implementation technologies. According to the design principles of SOA and data mining engine based on cloud computing,the paper can solve the problems in massive data mining systems,such as big data storage,data processing and interactive operation of algorithms,etc.",data oriented architecture,380
c21a315dd1e6a7853e9f25aed34c5c0e6cba2d77,filtered,semantic_scholar,MATEC Web of Conferences,2020-01-01,semantic_scholar,a referenced cyber physical system for compressor manufacturing,https://www.semanticscholar.org/paper/c21a315dd1e6a7853e9f25aed34c5c0e6cba2d77,"Compressor is a typical high-end discrete product，with the shortening of product life cycle and the enhancement of the degree of product customization, the traditional compressor manufacturing system architecture cannot meet the requirements of comprehensive digital management of compressor from body scheme design to parts production line, logistics management, operation and maintenance monitoring and evaluation. This paper presents a compressor manufacturing system architecture based on digital twinning, and establishes an Internet platform for compressor industry oriented to remote coordination from three aspects of compressor design, production, operation and maintenance. The platform includes industrial Internet infrastructure layer, physical space entity model layer, virtual space multidimensional model layer, physical space and virtual space multidimensional model correlation and mapping layer, big data intelligent analysis decision-making layer, and digital twin application layer. Through the establishment of the compressor product design and simulation model of digital twin, compressor production process digital twin model, compressor fault diagnosis and remote operations digital twin model, implementation is based on the number of compressor collaboration in manufacturing industrial Internet platform twin system, leading the transformation and upgrading of intelligent manufacturing industry, compressor industry sustainable development ability and international competitiveness.",data oriented architecture,381
6458ab3820cad2521cf7973940c74a0cb5f701b1,filtered,semantic_scholar,,2018-01-01,semantic_scholar,a survey of cloud environment in medical images processing,https://www.semanticscholar.org/paper/6458ab3820cad2521cf7973940c74a0cb5f701b1,"Cloud computing is one of the challenging technology to process the big data. In developing technologies, advanced software for processing medical images has gained a great interest in modern medicine field. It provides valuable scientific information, and hence, can significantly improve diagnosis and provide advance treatment like tumour detection in various unknown parts of the body like. The main contribution of this study is about the various challenges and need of cloud computing environment in the field of medical images datasets. Recently, various security measures and mechanisms have been suggested to overcome these challenges and accelerate the adoption of cloud computing services in the field of medical images. In this regard, numerous cryptographic techniques are used to safely process digital medical images, techniques that make use of homomorphic cryptosystems, Secret Sharing Schemes (SSS), Service-Oriented Architecture (SOA) and Secure Multi-party Computation (SMC). The main contribution of this study consists of need, important of cloud computing environment in the field of medical image processing. Keywords— cloud computing, medical images, cloud computing environment.",data oriented architecture,382
8be57d73db4c10d9c0a41fdfc2e6d4f868689315,filtered,semantic_scholar,2018 IEEE 4th International Conference on Computer and Communications (ICCC),2018-01-01,semantic_scholar,design of manufacturing big data access platform based on soa,https://www.semanticscholar.org/paper/8be57d73db4c10d9c0a41fdfc2e6d4f868689315,"In view of the lack of big data access platform in current manufacturing industry, the big data access platform was studied based on SOA. With the analysis of big data characteristics and the big data access business in manufacturing industry, the overall architecture of the service oriented manufacturing big data access platform was built. The whole technical scheme of the platform was introduced and the platform functional design was the elaborated. The platform has functions of the data access management, data processing management, log management, database management and the distributed storage management. These provide good foundation for manufacturing big data service.",data oriented architecture,383
5ee5bca1038e3571d6f676d174b3ee2c669f14fa,filtered,semantic_scholar,,2016-01-01,semantic_scholar,electric vehicles operations oriented network and data analysis,https://www.semanticscholar.org/paper/5ee5bca1038e3571d6f676d174b3ee2c669f14fa,"We analyze characteristics of electric vehicles interaction network and present a big data analysis method for electric vehicles operations, which is based on cloud computing model. For the electric vehicles large-scale operations, we propose a scalable architecture design as well as the method to improve the data computing speed. Introduction Electric cars are clean and green, thus the development of electric cars is regarded as an effective method of energy saving and emission reduction for traffic system. However, the disadvantages such as inconvenience of battery charging, short range and other factors restrain the popularization of electric vehicles. The large-scale popularization of electronic cars needs country, company and individuals to participate in. Therefore, building a complete electric vehicles operational support system is not only the market target of power grid but also their social responsibility. Background As a new industry, there has been a lot of researches about electric vehicles, but has not yet to establish a mature business model and large-scale operations. The market environment and user scale require cultivation and development by joint efforts of several aspects. The company ‘Better Place’ which found in 2007 positioned the itself as “provider of global electric vehicle network and service”, and designed networked charging facilities of “battery rental + battery exchange”, exploring a new application mode. In 2015, the electric car ownership of China is about 1 million. Besides, China now ranks as first in the world for the number of charging stations and charging piles. Therefore, China has become the country with the greatest potential for electric vehicles operations. With the application of “graphene” technology, electric vehicles will be undoubtedly popularized and gradually begin operating in large-scale in the future. Thus, it is necessary to explore the operational architecture of electric vehicles, which can adapt to the increasing scale of the electric cars. Interaction network characteristics of electric vehicles With the development of automobile electronic technology, software system has been widely used in ordinary cars. The cars have become the “fourth screen” after TV, computer and mobile phone. Navigation and mobile computing technology have been deeply applied to cars. Compared with traditional auto industry, the industry scale of electric cars is smaller. However, the huge potential business opportunities promote the software development of electric vehicles in automobile manufacture industry, which results in gradually developmental Internet of Vehicles. Compared with the traditional cars, electric cars need more network support. For example, in order to eliminate the driver’s worries about the range, drivers need to know the car battery status in time and find convenient charging stations. This demand involves real information data of the charging stations network, and is closely related to the payment system and telecom operators’ network. Various applications such as mobile computing and social networks find their natural carrier. For example, value-added services could be expanded into automobile data recorder. Value-added services based on electric vehicles can be regarded as the fusion of telegraphic value-added services 4th National Conference on Electrical, Electronics and Computer Engineering (NCEECE 2015) © 2016. The authors Published by Atlantis Press 1463 and electric value-added services. Therefore in the performance form of the social network businesses, there is no significant difference between this field and other fields. They link public through certain ties and are consistent with the characteristics of “small world” network [1, . Some works discussed about the distribution network planning concerning to the load demand of new electric cars charging. But at the abstract level, this kind of work does not affect the structure characteristics of the electric car operations network.",data oriented architecture,384
75b0604bac271206a5297258573c009323b1a7fe,filtered,semantic_scholar,2019 1st International Conference on Unmanned Vehicle Systems-Oman (UVS),2019-01-01,semantic_scholar,automatic fault detection of power lines using unmanned aerial vehicle (uav),https://www.semanticscholar.org/paper/75b0604bac271206a5297258573c009323b1a7fe,"Safety and automation are the two major challenges in the application of Unmanned Aerial Vehicle (UAV), commonly known as drone, to the power lines inspection and fault detection. While current state-of-the-art UAVs are equipped with collision avoidance features, there is less attention to the automatic and real-time fault detection of power lines using UAVs. This paper presents the architecture of three drone-oriented concept designs for automatic and real-time fault detection of power lines using UAVs. The proposed systems could be potential candidates for replacing traditional inspection methods of power lines, which are risky and costly. By incorporating a robust neural network, i.e., Artificial Intelligence (AI), and using appropriate and efficient sensors, the systems can automatically detect various faults and defects on power lines with high precision. We propose three concept design options comprised of different hardware/software components and their feasibility factors. For instance, FLIR Duo Pro R as a thermal sensor and Zenmuse XT for thermal vision have been proposed to be used in the concept designs. For data communication, the proposed designs use cloud-based virtual private network (VPN) for a secure connection between remote control (RC) of the UAV and the server. Based on the advantages and disadvantages of the three proposed design options, the most efficient design is also discussed. This design proposes a system with lightweight sensors, which could increase the flight time of the UAV. Further, the AI interface is coded on to the RC, making it economical, without any database for big data storage. The back-end of the neural network is stored in a cloud server. With the help of GSM antenna, the AI can run on the tablet if there is an available cellular network.",data oriented architecture,385
