id,datePublished,description,title,downloadUrl,publisher,journals,doi,database
151575690,2012-07-05T07:00:00,"SHW systems are generally expected to last for at least 20 years with little or no maintenance. However, in many cases failures occur far sooner due to a variety of problems, many of which are undetected or detected long after the system has failed because the backup heater silently assumes the heating load. Some of the failures may cause the system to run inefficiently or even damage other system components, such as when a system loses fluid in the solar loop and the pump runs dry, eventually destroying itself.  In recent years there has been an increasing demand for SHW systems to become economic and reliable. Fault Detection and Diagnosis (FDD) in SHW systems is an important part of maintaining proper performance, reducing power consumption and unnecessary peak electricity demand. The aim of the current work is to develop anomaly detection system that can reliably detect both anticipated and unforeseen faults and can be implemented in commercial SHW systems without any additional sensors to the ones commonly needed for ordinary system control.  Adaptive Resonance Theory (ART)-based neural networks are chosen to perform this task, because the ART-based neural networks are fast, efficient learners and retain memory while learning new patterns. In particular, the ART networks can be incorporated into SHW system controller without any extra sensors and have the capability of an early detection of performance degradation faults. Other benefits of ART-based neural networks are on-line fault detection for its high computational efficiency and no involvement of faulty data for the training process.  A testbed for SHW system reliability is developed for the purposes of investigating the fault detection system. The input patterns of the fault detection system are generated from two sensors: collector plate temperature and water tank heat exchanger outlet temperature, which are normally installed in residential SHW systems installed by commercial operators. One of the strengths of the system is that only few data points are needed, meaning that it will not be necessary to instrument SHW systems with additional sensors, something which would not be acceptable in an aggressively competitive industry where reducing costs is paramount.  The training data for the fault detection system are generated from a verified SHW system TRNSYS (Transient Systems Simulation) model. The simulation and experimental results show that the ART-based anomaly detection has the capability to accurately and efficiently detect degradation and failure. Faults are detected at various levels depending on their severity. The ART-based anomaly detection can be used for SHW real-time reliability monitoring, as well as, eventually, in larger, more complex systems such as commercial building HVAC systems or subsystems",Monitoring and anomaly detection in solar thermal systems using adaptive resonance theory neural networks,https://core.ac.uk/download/151575690.pdf,UNM Digital Repository,,,core
227572386,2013-01-01T00:00:00,"This paper summarize the first results of the research project SOMMACT (Self Optimising Measuring MAChine Tools), funded by the Seventh Framework Program of the European Commission, which proposes an innovative method aimed at the numerical compensation of these errors. The objective is the development of a controller with self-learning capabilities that, starting from historical information acquired by sensors systems, artefacts and finished workpiece measurements associated to the machine operative conditions, accumulates knowledge on machine performances, is able to predict errors that a machining process would present in different conditions and, therefore,can adapt compensation tables. Starting from the storage of a large data amount, a supervised learning method like Support Vector Machine, together with an inferential Fuzzy Logic-based system, is able to manage correspondences between historical accumulated information and a potential current situation, evaluating the influence of non-comparable physical dimensions, whose effects can’t a priori be added. This method can be applied on different machine tools typologies, also aside from the number of axes and is implemented inside a more complex software system aimed at supporting measurement procedures and provided of graphical user interface, able to calculate the volumetric error with 3D representations, to integrate different sensors systems, providing models for error functions calculation starting from measurements data and integrating communication processes with the CNC. This allows its effective application in real production sites, introducing relevant improvements in machine tools manufacturing field",Quasi static error compensation of 5-axis large machine tools using on-board sensors and AI analysis,,,,,core
56847977,2012,"Real-time monitoring of laser beam welding (LBW) has increasingly gained importance in several manufacturing processes ranging from automobile production to precision mechanics. In the latter, a novel algorithm for the real-time detection of spatters was implemented in a camera based on cellular neural networks. The latter can be connected to the optics of commercially available laser machines leading to real-time monitoring of LBW processes at rates up to 15 kHz. Such high monitoring rates allow the integration of other image evaluation tasks such as the detection of the full penetration hole for real-time control of process parameters",A novel spatter detection algorithm based on typical cellular neural network operations for laser beam welding processes,,,,10.1088/0957-0233/23/1/015401,core
25883166,2011-03-01T00:00:00Z,"Objetivou-se com este trabalho avaliar a precisão das redes neurais artificiais (RNA) na estimativa das redes neurais artificiais (RNA) na predição de índices zootécnicos, com base em variáveis térmicas e fisiológicas de porcas gestantes. A pesquisa foi realizada entre janeiro e abril de 2005 em uma propriedade de produção industrial de suínos, no setor de gestação, com 27 matrizes primíparas, alojadas em baias individuais e posteriormente na maternidade em baias de parição, onde foram quantificados os índices de produção dos leitões provenientes do estudo. Para tanto, foi implementada uma RNA backpropagation, com uma camada de entrada, uma oculta e uma camada de saída com funções de transferência tangente sigmoidal. A temperatura do ar e a frequência respiratória foram consideradas variáveis de entrada e o peso ao nascimento dos leitões e número de leitões mumificados, como variáveis de saída. A rede treinada apresentou ótimo poder de generalização, o que possibilitou a predição das variáveis-respostas. A caracterização do ambiente da gestação e maternidade foi adequada se comparada aos dados reais, com poucas tendências de sub ou superestimação de alguns valores. A utilização desse sistema especialista para a previsão dos índices zootécnicos é viável, pois o sistema tem bom desempenho para esta aplicação.<br>The objective of this work was to evaluate the precision of Artificial Neural Networks (ANNs) to estimate zootechnical indexes, based on thermal and physiological variables of pregnant sows. This study was carried out from January to April 2005, in a swine industrial production farm in the gestation section with 27 primiparous gilts, allocated in individual pens and after on farrowing pens where it was quantified animal production indexes of piglets from the study. Therefore, an ANN backpropagation was implemented, with one input layer, one hidden layer, and one output layer with tangent sigmoidal transference functions. Air temperature and respiratory frequency were considered as input variables and weight of piglet at birth and the number of mummified piglets as output variables. The trained ANN presented a great generalization power, which enabled the prediction of the answer-variables. Characterization of the environment of gestation and maternity was appropriated if compared to the real data, with few under or overestimated tendencies of some values. The use of this specialist system to predict zootechnical indexes is viable because the system shows a good performance for this use",Uso de redes neurais artificiais para predição de índices zootécnicos nas fases de gestação e maternidade na suinocultura Use of artificial neural networks on the prediction of zootechnical indexes on gestation and farrowing stages of swines,,Sociedade Brasileira de Zootecnia,"[{'title': None, 'identifiers': ['1806-9290', 'issn:1806-9290', '1516-3598', 'issn:1516-3598']}]",10.1590/S1516-35982011000300028,core
56878045,2011,"Cellular Neural Networks (CNN) are more and more attractive for closed loop control systems based on image processing because they allow for the combination of highcomputational power and short feedback times. This combination enables new applications, which are not feasible for conventional image processing systems. Laser beam welding (LBW), which has been largely adopted in the industrial scenario,is an example for such processes. Concerning the latter, monitoring systems using conventional cameras are quite common, but they do a statistical post process evaluation of certain image features for quality control purposes. Earlier attempts to build closed loop control systems failed due to the lack of computational power. In order to increase controlling rates and decrease false detectio ns by a more robust evaluation of the image feature, strategies based on CNN operations have been implemented in a cellular architecture called Q-Eye. They allow enabling the first robust closed loop control system adapting the laser power by observing the full penetration hole (FPH) in the melt. In this paper, the algorithms adopted for the FPH detection in process images are described and compared. Furthermore, experimental results obtained in real time applications are also discussed",Real time control of laser beam welding processes: Reality,,,,10.1007/978-1-4419-6475-5_12,core
5240865,2012-04-07T00:00:00,"Through history, the human being tried to relay its daily tasks to other
creatures, which was the main reason behind the rise of civilizations. It
started with deploying animals to automate tasks in the field of
agriculture(bulls), transportation (e.g. horses and donkeys), and even
communication (pigeons). Millenniums after, come the Golden age with
""Al-jazari"" and other Muslim inventors, which were the pioneers of automation,
this has given birth to industrial revolution in Europe, centuries after. At
the end of the nineteenth century, a new era was to begin, the computational
era, the most advanced technological and scientific development that is driving
the mankind and the reason behind all the evolutions of science; such as
medicine, communication, education, and physics. At this edge of technology
engineers and scientists are trying to model a machine that behaves the same as
they do, which pushed us to think about designing and implementing ""Things
that-Thinks"", then artificial intelligence was. In this work we will cover each
of the major discoveries and studies in the field of machine cognition, which
are the ""Elementary Perceiver and Memorizer""(EPAM) and ""The General Problem
Solver""(GPS). The First one focus mainly on implementing the human-verbal
learning behavior, while the second one tries to model an architecture that is
able to solve problems generally (e.g. theorem proving, chess playing, and
arithmetic). We will cover the major goals and the main ideas of each model, as
well as comparing their strengths and weaknesses, and finally giving their
fields of applications. And Finally, we will suggest a real life implementation
of a cognitive machine.Comment: EPAM, General Problem solve",Machine Cognition Models: EPAM and GPS,http://arxiv.org/abs/1204.1653,,,,core
21625885,2011-10-29,"This paper discusses the identification of trash objects in cotton using machine vision-based systems. Soft computing techniques such as neural networks and fuzzy inference systems can classify trash objects into individual categories such as bark, stick, leaf, and pepper trash types with great accuracies. High speed trash measurements, enables the implementation of these techniques for on-line identification of trash. This identification of trash objects to individual categories can be used for the dynamic allocation of trash extraction equipment during the ginning process. Such a system can be implemented in a modern gin, to configure an optimal set of equipment during ginning to produce quality cotton. Classification of cotton in real-time allows for an automated means for assignment of trash grades to cotton, and could have a significant impact on the cotton industry",High Speed Trash Measurements,,,,,core
216474667,2012-01-01T00:00:00,"Torna-se cada vez mais comum o uso de dispositivos eletrônicos não apenas como ferramenta de trabalho, mas também como auxílio à atividade a ser executada. Na área de logística da empresa ADiWa, diferentes partes interessadas desempenhando diferentes papeis devem lidar com a mesma informação em locais possivelmente distintos, como escritórios, áreas de estoques ou até em veículos, caracterizando um problema de multi-criteria. Essa informação deve ser mostrada pelo dispositivo adequado em termos de tamanho, autonomia e muitas outras características. Decidir qual o melhor dispositivo em relação a todas essas informações não é tarefa fácil, portanto o uso de um sistema de apoio à tomada de decisão torna-se fundamental. A ADiWa contratou a organização Fraunhofer para desenvolver o sistema de apoio. Fraunhofer é a maior organização de pesquisa aplicada da Europa, com mais de 80 institutos de pesquisa. Seus clientes incluem companhias da indústria, de serviços e também órgãos públicos. O Fraunhofer Institute for Experimental Software Engineering (IESE) usa métodos com base empírica e processos para software voltados para a indústria, assim como o desenvolvimento de sistemas. No contexto do Fraunhofer IESE foi desenvolvida uma ferramenta que, dadas várias características de uma empresa, da tarefa a ser executada, do ambiente dessa tarefa e do perfil do usuário do dispositivo, entre outros aspectos, retorna uma lista de dispositivos ordenados pela sua adequação àquelas características e auxilia o processo de decisão. Fraunhofer é a maior organização de pesquisa a aplicada da Europa. Isso foi feito usando-se Drools, uma plataforma de integração de lógica de negócios que oferece um sistema especialista baseado em regras e eventos.  Sistemas especialistas tentam imitar as habilidades de decisão de um humano sobre um domínio específico e podem ser considerados o primeiro grande sucesso da Inteligência Artificial. Surgiram na década de 70 e se popularizaram na década de 80, sendo reconhecidos como uma ferramenta capaz de resolver problemas reais. Uma das áreas de aplicação é o suporte à decisão em sistemas complexos, como é o caso deste trabalho. No primeiro capítulo o problema vai ser caracterizado (como multi-criteria) e soluções para problemas similares serão apresentadas. No segundo capítulo serão explicados os requerimentos e suas origens. O terceiro capítulo trata da modelagem dos requerimentos e dos dispositivos, que inclui o atributo “adequação” que será usado na solução. No quarto capítulo é descrito o desenvolvimento do programa, da escolha do sistema especialista até o desenvolvimento da interface gráfica com o usuário. No quinto capítulo é feita uma breve descrição do funcionamento do programa.It is becoming increasingly common the use of electronic devices not only as a working tool but also as an aid to the activity being performed. In the logistic of the company ADiWa different stakeholders playing different roles must deal with the same information in different places such as offices, areas of inventory or even vehicles, featuring a multi-criteria problem. This information should be displayed for the appropriate device in terms of size, autonomy and many other features. Deciding the best device for all this information is not an easy task, so the use of a support system for decision making is fundamental. ADiWa hired the Fraunhofer organization to develop the support system. Fraunhofer is the largest organization for applied research in Europe, with more than 80 research institutes. Its contractor and clients include industrial companies, service companies and the public sector. The Fraunhofer Institute for Experimental Software Engineering (IESE) stands for empirically based methods and processes for industrial software and systems development. In the environment of Fraunhofer IESE was developed a tool that, given various characteristics about the company, the task to be performed, the environment of the task and also about the user of the device, among other things, returns a device rank by the suitability with those characteristics and this rank will assist the decision-making. This was done using Drools, an integration platform that provides business logic of an expert system based on rules and events. Expert systems attempt to mimic the abilities of a human decision-making ability about a specific domain and can be considered the first great success of Artificial Intelligence. Emerged in the 70s and became popular in the 80s, being recognized as a tool to solve real-world problems. One area of application is the decision support in complex systems, such as in this study.  In the first chapter the problem will be characterized (as multi-criteria) and solutions to similar problems will be presented. In the second chapter will be explained the requirements and their origins. The third chapter deals with the modeling of applications and devices, which includes the attribute ""suitability"" to be used in the solution. The fourth chapter describes the development of the program, from the choice of the expert system to the development of graphical user interface. In the fifth chapter there is a brief description of the operation of the program",Sistema especialista para ordenamento de dispositivos,,,,,core
400071107,2011-07-12T00:00:00,"International audienceA major challenge in modern robotics is to liberate robots from controlled industrial settings, and allow them to interact with humans and changing environments in the real world. The current research attempts to determine if a neurophysiologically motivated model of cortical function in the primate can help to address this challenge. Primates are endowed with cognitive systems that allow them to maximize the feedback from their environment by learning the values of actions in diverse situations and by adjusting their behavioral parameters (i.e. cognitive control) to accommodate unexpected events. In such contexts uncertainty can arise from at least two distinct sources - expected uncertainty resulting from noise during sensory-motor interaction in a known context, and unexpected uncertainty resulting from the changing probabilistic structure of the environment. However, it is not clear how neurophysiological mechanisms of reinforcement learning and cognitive control integrate in the brain to produce efficient behavior. Based on primate neuroanatomy and neurophysiology, we propose a novel computational model for the interaction between lateral prefrontal and anterior cingulate cortex (LPFC and ACC) reconciling previous models dedicated to these two functions. We deployed the model in two robots and demonstrate that, based on adaptive regulation of a meta-parameter β that controls the exploration rate, the model can robustly deal with the two kinds of uncertainties in the real world. In addition the model could reproduce monkey behavioral performance and neurophysiological data in two problem-solving tasks. A last experiment extends this to human-robot interaction with the iCub humanoid, and novel sources of uncertainty corresponding to ""cheating"" by the human. The combined results provide concrete evidence for the ability of neurophysiologically inspired cognitive systems to control advanced robots in the real world",Robot cognitive control with a neurophysiologically inspired reinforcement learning model,,'Frontiers Media SA',,10.3389/fnbot.2011.00001,core
103076137,2013,"The efficient, distributed factorization of large matrices on clusters of commodity machines is crucial to applying latent factor models in industrial-scale recommender systems. We propose an efficient, data-parallel low-rank matrix factorization with Alternating Least Squares which uses a series of broadcast-joins that can be efficiently executed with MapReduce. We empirically show that the performance of our solution is suitable for real-world use cases. We present experiments on two publicly available datasets and on a synthetic dataset termed Bigflix, generated from the Netflix dataset. Bigflix contains 25 million users and more than 5 billion ratings, mimicking data sizes recently re-ported as Netflix ’ production workload. We demonstrate that our ap-proach is able to run an iteration of Alternating Least Squares in six minutes on this dataset. Our implementation has been contributed to the open source machine learning library Apache Mahout",Distributed matrix factorization with mapreduce using a series of broadcast-joins,,,,10.1145/2507157.2507195,core
102624212,2013,"Actual software development processes define the different steps developers have to perform during a development project. Usually these development steps are not described independently from each other—a more or less formal flow of development step is an essential part of the development process definition. In practice, we observe that often the process definitions are hardly used and very seldom “lived”. One reason is that the predefined general process flow does not reflect the specific constraints of the individual project. For that reasons we claim to get rid of the process flow definition as part of the development process. Instead we describe in this paper an approach to smartly assist developers in software process execution. The approach observes the developer’s actions and predicts his next development step based on the project process history. Therefore we apply machine learning resp. sequence learning approaches based on a general rule based process model and its semantics. Finally we show two evaluations of the presented approach: The data of the first is derived from a synthetic scenario. The second evaluation is based on real project data of an industrial enterprise",Open Access                                              JCC Smart Development Process Enactment Based on Context Sensitive Sequence Prediction,,,,,core
293486815,2012-01-01T00:00:00,"Torna-se cada vez mais comum o uso de dispositivos eletrônicos não apenas como ferramenta de trabalho, mas também como auxílio à atividade a ser executada. Na área de logística da empresa ADiWa, diferentes partes interessadas desempenhando diferentes papeis devem lidar com a mesma informação em locais possivelmente distintos, como escritórios, áreas de estoques ou até em veículos, caracterizando um problema de multi-criteria. Essa informação deve ser mostrada pelo dispositivo adequado em termos de tamanho, autonomia e muitas outras características. Decidir qual o melhor dispositivo em relação a todas essas informações não é tarefa fácil, portanto o uso de um sistema de apoio à tomada de decisão torna-se fundamental. A ADiWa contratou a organização Fraunhofer para desenvolver o sistema de apoio. Fraunhofer é a maior organização de pesquisa aplicada da Europa, com mais de 80 institutos de pesquisa. Seus clientes incluem companhias da indústria, de serviços e também órgãos públicos. O Fraunhofer Institute for Experimental Software Engineering (IESE) usa métodos com base empírica e processos para software voltados para a indústria, assim como o desenvolvimento de sistemas. No contexto do Fraunhofer IESE foi desenvolvida uma ferramenta que, dadas várias características de uma empresa, da tarefa a ser executada, do ambiente dessa tarefa e do perfil do usuário do dispositivo, entre outros aspectos, retorna uma lista de dispositivos ordenados pela sua adequação àquelas características e auxilia o processo de decisão. Fraunhofer é a maior organização de pesquisa a aplicada da Europa. Isso foi feito usando-se Drools, uma plataforma de integração de lógica de negócios que oferece um sistema especialista baseado em regras e eventos. Sistemas especialistas tentam imitar as habilidades de decisão de um humano sobre um domínio específico e podem ser considerados o primeiro grande sucesso da Inteligência Artificial. Surgiram na década de 70 e se popularizaram na década de 80, sendo reconhecidos como uma ferramenta capaz de resolver problemas reais. Uma das áreas de aplicação é o suporte à decisão em sistemas complexos, como é o caso deste trabalho. No primeiro capítulo o problema vai ser caracterizado (como multi-criteria) e soluções para problemas similares serão apresentadas. No segundo capítulo serão explicados os requerimentos e suas origens. O terceiro capítulo trata da modelagem dos requerimentos e dos dispositivos, que inclui o atributo “adequação” que será usado na solução. No quarto capítulo é descrito o desenvolvimento do programa, da escolha do sistema especialista até o desenvolvimento da interface gráfica com o usuário. No quinto capítulo é feita uma breve descrição do funcionamento do programa.It is becoming increasingly common the use of electronic devices not only as a working tool but also as an aid to the activity being performed. In the logistic of the company ADiWa different stakeholders playing different roles must deal with the same information in different places such as offices, areas of inventory or even vehicles, featuring a multi-criteria problem. This information should be displayed for the appropriate device in terms of size, autonomy and many other features. Deciding the best device for all this information is not an easy task, so the use of a support system for decision making is fundamental. ADiWa hired the Fraunhofer organization to develop the support system. Fraunhofer is the largest organization for applied research in Europe, with more than 80 research institutes. Its contractor and clients include industrial companies, service companies and the public sector. The Fraunhofer Institute for Experimental Software Engineering (IESE) stands for empirically based methods and processes for industrial software and systems development. In the environment of Fraunhofer IESE was developed a tool that, given various characteristics about the company, the task to be performed, the environment of the task and also about the user of the device, among other things, returns a device rank by the suitability with those characteristics and this rank will assist the decision-making. This was done using Drools, an integration platform that provides business logic of an expert system based on rules and events. Expert systems attempt to mimic the abilities of a human decision-making ability about a specific domain and can be considered the first great success of Artificial Intelligence. Emerged in the 70s and became popular in the 80s, being recognized as a tool to solve real-world problems. One area of application is the decision support in complex systems, such as in this study. In the first chapter the problem will be characterized (as multi-criteria) and solutions to similar problems will be presented. In the second chapter will be explained the requirements and their origins. The third chapter deals with the modeling of applications and devices, which includes the attribute ""suitability"" to be used in the solution. The fourth chapter describes the development of the program, from the choice of the expert system to the development of graphical user interface. In the fifth chapter there is a brief description of the operation of the program",Sistema especialista para ordenamento de dispositivos,,,,,core
214263389,2013-01-01T08:00:00,"Computational fluid dynamics (CFD) is one of the branches of fluid mechanics that uses numerical methods and algorithms to solve and analyze problems that involve fluid flows. Computers are used to perform the millions of calculations required to simulate the interaction of liquids and gases with surfaces defined by boundary conditions. Indoor airflow simulations are necessary for building emergency management, preliminary design of sustainable buildings, and real-time indoor environment control. The simulation should also be informative since the airflow motion, temperature distribution, and contaminant concentration is important. However, CFD computation is usually time-consuming, and not suitable for simulating real-time indoor air movement. Many researchers are concentrating on both hardware utilization and CFD algorithms, to make simulation much faster. Fast flow simulations are important for some applications in the building industry, such as the conceptual design of indoor environment, or they are coupled with energy simulation to provide deep analysis on the performance of the buildings. Such application does not require the same high level of accuracy as traditional CFD simulation because it only requires conceptual or semi-accurate distributions of the flow but within a short computing time. However, year round simulation is needed rather than the analysis of two or three extreme cases in order to help the designer investigate the problem clearly. To meet these special needs, an efficient and informative fluid simulation method is needed to provide fast airflow simulation with an inevitable but nominal compromise in accuracy. This research provides a comprehensive workflow for the designer to simulate and analyze the annual indoor environment. In addition to the hardware acceleration deployed, fast fluid simulation algorithm is developed, and a machine learning based interpolation is used to allow the simulation coverage to be conducted annually. The outcome of this research is a methodology that allows the annual simulation time similar to the one used to perform two or three extreme cases of simulation using current methods",A three layered framework for annual indoor airflow CFD simulation,,ScholarlyCommons,,,core
9324409,2012-08-16T00:00:00,"The process of sorting marble plates according to their surface texture is an
important task in the automated marble plate production. Nowadays some
inspection systems in marble industry that automate the classification tasks
are too expensive and are compatible only with specific technological equipment
in the plant. In this paper a new approach to the design of an Automated Marble
Plate Classification System (AMPCS),based on different neural network input
training sets is proposed, aiming at high classification accuracy using simple
processing and application of only standard devices. It is based on training a
classification MLP neural network with three different input training sets:
extracted texture histograms, Discrete Cosine and Wavelet Transform over the
histograms. The algorithm is implemented in a PLC for real-time operation. The
performance of the system is assessed with each one of the input training sets.
The experimental test results regarding classification accuracy and quick
operation are represented and discussed.Comment: 7 pages, 11 figures, 1 table, (IJARAI) International Journal of
  Advanced Research in Artificial Intelligence, Vol. 1, No. 2, 2012;
  ISSN:2165-4069(Online), ISSN:2165-4050 (Print","Automated Marble Plate Classification System Based On Different Neural
  Network Input Training Sets and PLC Implementation",http://arxiv.org/abs/1208.6310,,,,core
82262799,2011-12-31,"AbstractThe non-uniformity of Infrared Focal Plane Array (IRFPA) resulted from the limits of the detector's materials and the manufacturing process affects the performance of the staring IR imaging system. To address this problem, non-uniformity correction (NUC), applied for real-time resolution, is the important issue in the IR imaging information processing system. This thesis introduces method of non-uniformity correction. Considering the nonlinear character of IRFPA, the calibration-based polynomial NUC method is proposed in the hardware system. Comparing with the conventional NUC schemes, polynomial method can achieve better NUC performance and implement in real-time. The algorithm is designed based on System architecture for FPGA hardware, for which is the Xilinx ML402 platform dedicated for video processing, which consists of A/D and D/A converter, and Virtex-4 FPGA on the mother board. The polynomial method reduces the non-uniformity in the infrared image largely, implemented at real-time, as well as the advantage of wide dynamic range",Calibration-based NUC Method in Real-time Based on IRFPA ,https://core.ac.uk/download/pdf/82262799.pdf,Published by Elsevier B.V.,,10.1016/j.phpro.2011.11.058,core
22883649,2013-08-12,"Grid computing provides key infrastructure for distributed problem solving in dynamic virtual organizations. It has been adopted by many scientific projects, and industrial interest is rising rapidly. However, Grids are still the domain of a few highly trained programmers with expertise in networking, high-performance computing, and operating systems. This paper describes our initial work in capturing knowledge and heuristics about how to select application components and computing resources, and using that knowledge to generate automatically executable job workflows for the Grid. Our system is implemented and integrated with a Grid environment where it has generated dozens of workflows with hundreds of jobs in real time. The paper also discusses the prospects of using AI to improve current Grid infrastructure",Transparent Grid Computing: A Knowledge-Based Approach,,,,,core
26140331,2014-05-01T00:00:00Z,"The integration of computer applications into industrial enterprises is imposed by the necessity of real-time decision 

making in order to meet the frequent changes within a business environment. In this paper, we have tried to identify the 

impact that IT has on production management as well as the need for planned changes enabling effective 

implementation of integrated information systems. At present, the integration of software applications has developed 

into CIMOSA type (Computer Integrated Manufacturing Open System Architecture), which allow computer modelling 

of business processes, taking into account their knowledge bases. The implementation of such computer models 

facilitate the use of expert systems and other forms of artificial intelligence, capable of reasoning through a problem in 

order to reach a conclusion",THE IMPACT OF IT ON PRODUCTION MANAGEMENT,,Academica Brâncuşi,"[{'title': None, 'identifiers': ['1844-7007', 'issn:1844-7007']}]",,core
37506947,2012,"Traditional methods for bacterial identification include Gram staining, culturing, and biochemical assays for phenotypic characterization of the causative organism. These methods can be time-consuming because they require in vitro cultivation of the microorganisms. Recently, however, it has become possible to obtain chemical profiles for lipids, peptides, and proteins that are present in an intact organism, particularly now that new developments have been made for the efficient ionization of biomolecules. MS has therefore become the state-of-the-art technology for microorganism identification in microbiological clinical diagnosis. Here, we introduce an innovative sample preparation method for nonculture-based identification of bacteria in milk. The technique detects characteristic profiles of intact proteins (mostly ribosomal) with the recently introduced MALDI SepsityperTM Kit followed by MALDI-MS. In combination with a dedicated bioinformatics software tool for databank matching, the method allows for almost real-time and reliable genus and species identification. We demonstrate the sensitivity of this protocol by experimentally contaminating pasteurized and homogenized whole milk samples with bacterial loads of 10(3)-10(8) colony-forming units (cfu) of laboratory strains of Escherichia coli, Enterococcus faecalis, and Staphylococcus aureus. For milk samples contaminated with a lower bacterial load (104 cfu mL-1), bacterial identification could be performed after initial incubation at 37 degrees C for 4 h. The sensitivity of the method may be influenced by the bacterial species and count, and therefore, it must be optimized for the specific application. The proposed use of protein markers for nonculture-based bacterial identification allows for high-throughput detection of pathogens present in milk samples. This method could therefore be useful in the veterinary practice and in the dairy industry, such as for the diagnosis of subclinical mastitis and for the sanitary monitoring of raw and processed milk products.Brazilian Science foundation CNPqBrazilian Science foundation CNPqFAPESPFAPESP [09/12751-5]FINEPFINE",Nonculture-based identification of bacteria in milk by protein fingerprinting,,HOBOKEN,"[{'title': None, 'identifiers': ['issn:1615-9853', '1615-9853']}]",10.1002/pmic.201200053,core
147981631,2012-04-17T13:00:35,"Process Analytical Chemistry/Technology has tremendously evolved in the last decades due to the development of multivariate online sensors that are able to monitor the properties of industrial processes in real time [1, 2]. Online monitoring of product quality and the detection of process upsets are important for the pharmaceutical and fine chemical industry in order to maintain product specifications and meet their commitments regarding safety, health and environment.  Many methods exist to extract useful information from the vast amount of data produced by online sensors. Chemometric methods, such as Principal Component Regression (PCR) and Partial Least Squares (PLS) or Black Box modelling (e.g. Neural Networks) are commonly used during the monitoring of batch processes [3, 4]. However, for these data-driven methods, calibration conditions need to be maintained during the actual process and the calibration generally behaves poorly when extrapolated to different operating conditions. On the other hand, kinetic modelling techniques [5], based on first principal models, describing the kinetics of main and side products, do not encounter such drawbacks and can be adapted for the monitoring of highly fluctuating processes, e.g. under semi-batch conditions.  During batch and semi-batch processes, deviations from standard operating conditions can have various origins. Most frequent sources of deviations are due to slightly imprecise initial conditions (e.g. initial concentrations) or impurities in the initial reactants causing unexpected side reactions [6]. In this contribution, we propose a method for the online monitoring of semi-batch processes based on a kinetic modelling approach in order to optimise operating conditions and reduce “batch to batch” deviations. To our knowledge, this option has not yet been considered in literature.  The proposed method requires the kinetic model and the associated rate constants to be known, i.e. determined in an early phase of R&D. In the following, the different steps of the algorithm, currently implemented into Matlab, are outlined. The algorithm assumes a first small amount of reagent to be dosed into the reaction mixture inside the reactor. Corrected initial concentrations are then determined by fitting the kinetic model to measurements, such as UV-vis, IR or heat power, using the Newton-Gauss-Levenberg/Marquardt (NGL/M) optimiser. If the optimiser fails the operator has the option to dose more reagent. Possible failure can be due to an early process upset, or to the fact that too little reagent was dosed in order to follow the kinetics reliably.  The corrected initial concentrations are then fed back into the kinetic model and the algorithm optimises the flow rate for the dosed reagent or the operating temperature in order to maximise under constraints user-defined properties of the process, such as yield, selectivity or conversion. For this constrained optimisation, nonlinear programming (NLP) is employed (Matlab’s fmincon function). As soon as optimum operating conditions are obtained by the algorithm, the reactor will automatically run at these improved settings. As an option, flow rate and temperature can continuously be re-optimised to adapt to possible fluctuations in operating conditions. During the whole procedure, the algorithm also tests for possible process upset. If such an incident is detected the operator is asked to take appropriate action, for example a reactor shut down.  The algorithm will be demonstrated using simulated data from mid-IR and UV-vis spectroscopy as well as from calorimetry.  [1] P. Gemperline, G. Puxty, M. Maeder, D. Walker, F. Tarczynski, M. Bosserman, Analytical Chemistry 76 (2004) 2575-2582.  [2] J. Workman, M. Koch, D. Veltkamp, Analytical Chemistry 77 (2005) 3789-3806.  [3] M. Spear, Chemical Processing 70 (2007) 20-26.  [4] T.J. Thurston, R.G. Brereton, D.J. Foord, R.E.A. Escott, Journal of Chemometrics 17 (2003) 313-322.  [5] M. Maeder, Y.M. Neuhold, Practical Data Analysis in Chemistry, Elsevier, Amsterdam NL, 2007.  [6] E.N.M. van Sprang, H.J. Ramaker, H.F.M. Boelens, J.A. Westerhuis, D. Whiteman, D. Baines, I. Weaver, Analyst 128 (2003) 98-102",Online optimisation and detection of process upset in semi-batch reactors using a kinetic modelling approach,https://core.ac.uk/download/147981631.pdf,,,,core
