doi,publication_date,publication,publisher,title,abstract,database
10.1109/TII.2019.2915846,2020-01-01,a,IEEE,a global manufacturing big data ecosystem for fault detection in predictive maintenance," Artificial intelligence, big data, machine learning, cloud computing, and Internet of Things (IoT) are terms which have driven the fourth industrial revolution. The digital revolution has transformed the manufacturing industry into smart manufacturing through the development of intelligent systems. In this paper, a big data ecosystem is presented for the implementation of fault detection and diagnosis in predictive maintenance with real industrial big data gathered directly from large-scale global manufacturing plants, aiming to provide a complete architecture which could be used in industrial IoT-based smart manufacturing in an industrial 4.0 system. The proposed architecture overcomes multiple challenges including big data ingestion, integration, transformation, storage, analytics, and visualization in a real-time environment using various technologies such as the data lake, NoSQL database, Apache Spark, Apache Drill, Apache Hive, OPC Collector, and other techniques. Transformation protocols, authentication, and data encryption methods are also utilized to address data and network security issues. A MapReduce-based distributed PCA model is designed for fault detection and diagnosis. In a large-scale manufacturing system, not all kinds of failure data are accessible, and the absence of labels precludes all the supervised methods in the predictive phase. Furthermore, the proposed framework takes advantage of some of the characteristics of PCA such as its ease of implementation on Spark, its simple algorithmic structure, and its real-time processing ability. All these elements are essential for smart manufacturing in the evolution to Industry 4.0. The proposed detection system has been implemented into the real-time industrial production system in a cooperated company, running for several years, and the results successfully provide an alarm warning several days before the fault happens. A test case involving several outages in 2014 is reported and analyzed in detail during the experiment section.",project-academic
10.1016/J.IJPE.2010.07.018,2010-12-01,a,Elsevier,sales forecasts in clothing industry the key success factor of the supply chain management," Abstract None None Like many others, Textile–apparel companies have to deal with a very competitive environment and have to manage consumers which become more demanding. Thus, to stay competitive, companies rely on sophisticated information systems and logistic skills, and especially accurate and reliable forecasting systems. None However, forecasters have to deal with some singular constraints of the textile–apparel market such as for instance the volatile demand, the strong seasonality of sales, the wide number of items with short life cycle or the lack of historical data. To respond to these constraints, companies have implemented specific forecasting systems often simple but robust. None After the study of existing practices in the clothing industry, we propose different forecasting models which perform more accurate and more reliable sales forecasts. These models rely on advanced methods such as fuzzy logic, neural networks and data mining. In order to evaluate the benefits of these methods for the supply chain and more especially for the reduction of the bullwhip effect, a simulation based on real data of sourcing and forecasting processes is performed and analyzed.",project-academic
10.1109/ITST.2007.4295849,2007-06-06,p,IEEE,intelligent fleet management system with concurrent gps gsm real time positioning technology," Fleet management system is a rapid growing industry. This system helps institutions to manage vehicle fleet efficiently and effectively through smart allocation of resources. In this project, an intelligent fleet management system which incorporates the power of concurrent Global Positioning System (GPS) and Global System for Mobile Communications (GSM) real-time positioning, front-end intelligent and web-based management software is proposed. In contrast to systems which depend solely on GPS positioning, the proposed system provides higher positioning accuracy and is capable to track the target at areas where GPS signals are weak or unavailable. The terminal is powered by Front-End Intelligent Technology (FEI), a comprehensive embedded technology that is equipped with necessary artificial intelligence to mimic human intelligence in decision-making for quicker response, better accuracy and less dependence on a backend server. With less dependency on the backend, large scale fleet management system can be implemented more effectively. The proposed system is successfully implemented and evaluated on twenty vehicles including buses and cars in Universiti Teknologi Malaysia (UTM). Results from the test-bed shown that user can monitor and track the real-time physical location and conditions of their vehicles via Internet or Short Message Service (SMS). The web-based fleet management software also helped the user to manage fleets more effectively.",project-academic
,2018-10-12,,,smart city fire protection iot big data management system," The present invention provides a smart city fire protection IOT (Internet of Thighs) big data management system, and relates to the technical field of fire protection. The system comprises a data collection mechanism for collecting historical data and real-time data, a data processing mechanism for performing machine learning on the historical data and establishing a predictive model, a data analysis mechanism for analyzing the real-time data by using the predictive model and making a fire occurrence probability, and a data transmission mechanism for transmitting the fire occurrence probability to customers. The historical data comprises hardware information and fire records. The hardware information comprises the historical usage time of the firefighting hardware corresponding to different moments in the past, historical maintenance of the firefighting hardware, and historical fire alarm information collected by using the firefighting hardware. The fire records comprise the time, theplace and the cause of fire occurrence. The real-time data comprises the real-time usage time of the firefighting hardware, real-time maintenance of the firefighting hardware, and real-time fire alarminformation collected by using the firefighting hardware. According to the system provided by the present invention, the integrated management of the fire protection industry can be implemented, andthe work efficiency and management of fire protection can be improved.",project-academic
10.1109/TASE.2018.2847222,2019-04-01,a,IEEE,integration of robotic vision and tactile sensing for wire terminal insertion tasks," This paper reports the development of a manipulation system for electric wires, implemented by means of a commercial gripper installed on an industrial manipulator and equipped with cameras and suitably designed tactile sensors. The purpose of this system is the execution of wire insertion on commercial electromechanical components. The synergy between computer vision and tactile sensing is necessary because, in a real environment, the tight spaces very often prevent the possibility to use the vision system, also when the same task is performed by a human being. A novel technique to speed up the generation of training data sets for convolutional neural networks (CNNs) is proposed. Therefore, this technique is used to train a CNN in order to detect small objects (such as wire terminals). Moreover, aiming to prevent faults during the task and to interact with the environment safely, several machine learning approaches are used to produce an affordable output from the tactile sensor. The proposed approach shows how a cheap sensor embedded with suitable intelligence can provide information comparable to a more expensive force sensor. None Note to Practitioners —This paper was motivated by the lack of commercial solution for the automatic cabling of switchgears. Existing approaches to this problem are in some way limited to specific large-scale products or simple layouts. This paper investigated a robust and flexible solution, based on the exploitation of multiple sensors and machine learning algorithms, for wire detection, grasping, and connection. The proposed approach is characterized by simple design and self-tuning capabilities, and it can be easily employed on a wide range of switchgear layouts thanks to the large workspace of the manipulator. Experimental results show that the proposed system is able to achieve a 95% success rate within a realistic admissible region. In the future research, we will integrate the proposed solution with an electromechanical component localization module and a terminal fastening system to evaluate the performance on the real production line.",project-academic
10.3390/SMARTCITIES1010008,2018-11-06,a,Multidisciplinary Digital Publishing Institute,digital systems in smart city and infrastructure digital as a service," Digitalization has enabled infrastructure and cities to be “smarter”; the use of physical space and energy, the transmission of information, the management of users, assets and processes, the operation of businesses and companies have been progressively digitalized. The main challenges of a Smart City is its definition, scope and interconnections; there are different approaches to Smart City implementations that vary from collaborative multidisciplinary environments, the addition of Information and Communications Technology (ICT) within its physical fabric to the use of Big Data for higher abstraction decisions. This paper presents the concept of Digital as a Service (DaaS), where any complete digitalization can be implemented independently of its associated physical infrastructure in a Cloud environment; DasS would enable an interoperable Virtual Digital Infrastructure (VDI). In addition, this paper reviews the current Digital Systems, Transmission Networks, Servers and Management Systems. The next Industrial Revolution will be founded on Artificial Intelligence that will entirely replace humans by taking production and management decisions based on the Internet of Things (IoT), the Cloud, BlockChain, Big Data, Virtual Reality and the combination of digital and real infrastructure or city. Digital as a Service would be its enabler by providing the entire interconnection, integration and virtualization of its Space, Services and Structure (3S).",project-academic
10.1109/TVLSI.2018.2797600,2018-02-12,a,IEEE,stream processing dual track cgra for object inference," With the development of machine learning technology, the exploration of energy-efficient and flexible architectures for object inference algorithms is of growing interest in recent years. However, not many publications concentrate on a coarse-grained reconfigurable architecture (CGRA) for object inference algorithms. This paper provides a stream processing, dual-track programming CGRA-based approach to address the inherent computing characteristics of algorithms in object inference. Based on the proposed approach, an architecture called stream dual-track CGRA (SDT-CGRA) is presented as an implementation prototype. To evaluate the performance, the SDT-CGRA is realized in Verilog HDL and implemented in Semiconductor Manufacturing International Corporation 55-nm process, with the footprint of 5.19 mm2 at 450 MHz. Seven object inference algorithms, including convolutional neural network (CNN), None None None ${k}$ None None -means, principal component analysis (PCA), spatial pyramid matching (SPM), linear support vector machine (SVM), Softmax, and Joint Bayesian, are selected as benchmarks. The experimental results show that the SDT-CGRA can gain on average 343.8 times and 17.7 times higher energy efficiency for Softmax, PCA, and CNN, 621.0 times and 1261.8 times higher energy efficiency for None None None ${k}$ None None -means, SPM, linear-SVM, and Joint-Bayesian algorithms when compared with the Intel Xeon E5-2637 CPU and the Nvidia TitanX graphics processing unit. When compared with the state-of-the-art solutions of AlexNet on field-programmable gate array and CGRA, the proposed SDT-CGRA can achieve a 1.78 times increase in energy efficiency and a 13 times speedup, respectively.",project-academic
,2018-09-07,,,industrial device intelligent control system and method," An industrial device intelligent control system and method. The system comprises: an RT module (101), an AI module (102) and an APP module (103), wherein the RT module (101) is connected to an industrial device by means of an interface, acquires field data of the industrial device, processes the field data, and transmits processing result data to the AI module (102) and the APP module (103); the AI module (102) carries out an intelligent analysis on the received processing result data and transmits an intelligent analysis result to the APP module (103) connected to the AI module; the APP module (103) comprises multiple APPs having multiple functions, determines and controls the analysis result, sends a feedback signal to the RT module (101) to achieve a closed-loop control strategy, and sends the feedback signal to the AI module (102) to implement parameter adjustment of an artificial intelligence model; and the APP module (103) further comprises an APP interface for data transmission. By means of the industrial device intelligent control system and method, data collection, monitoring and interaction of an industrial device, data-based model learning and optimization, and real-time update response of a control strategy can be implemented.",project-academic
10.1109/TCSII.2010.2092827,2011-01-20,a,IEEE,current mode analog adaptive mechanism for ultra low power neural networks," Neural networks (NNs) implemented at the transistor level are powerful adaptive systems. They can perform hundreds of operations in parallel but at the expense of a large number of building blocks. In the case of analog realization, an extremely low chip area and low power dissipation can be achieved. To accomplish this, the building blocks should be simple. This brief presents a new current-mode low-complexity flexible adaptive mechanism (ADM) with a strongly reduced leakage in analog memory. Input signals ranging from 0.5 to 20 μA are held for 10-50 ms, with the leakage rate from 0.2%/ms to 0.04%/ms, respectively, depending on temperature. A small storage capacitor of 200 fF enables a short write time ( <; 100 ns). A single ADM cell occupies 1400 μm2 when realized in the Taiwan Semiconductor Manufacturing Company Ltd. CMOS 0.18-μm technology. The potential application of this NN is envisioned in a mobile platform based on a wireless sensor network to be used for online analysis of electrocardiography signals.",project-academic
10.3390/S18072110,2018-06-30,a,Multidisciplinary Digital Publishing Institute,lired a light weight real time fault detection system for edge computing using lstm recurrent neural networks," Monitoring the status of the facilities and detecting any faults are considered an important technology in a smart factory. Although the faults of machine can be analyzed in real time using collected data, it requires a large amount of computing resources to handle the massive data. A cloud server can be used to analyze the collected data, but it is more efficient to adopt the edge computing concept that employs edge devices located close to the facilities. Edge devices can improve data processing and analysis speed and reduce network costs. In this paper, an edge device capable of collecting, processing, storing and analyzing data is constructed by using a single-board computer and a sensor. And, a fault detection model for machine is developed based on the long short-term memory (LSTM) recurrent neural networks. The proposed system called LiReD was implemented for an industrial robot manipulator and the LSTM-based fault detection model showed the best performance among six fault detection models.",project-academic
10.1016/J.FUTURE.2019.04.014,2019-10-01,a,North-Holland,tide time relevant deep reinforcement learning for routing optimization," Abstract None None Routing optimization has been researched in network design for a long time, and plenty of optimization schemes have been proposed from both academia and industry. However, such schemes are either too complicated in applications or far from the optimal performance. In recent years, with the development of Software-defined Networking (SDN) and Artificial Intelligence (AI), AI-based methods of routing strategy are being considered. In this paper, we propose TIDE, an intelligent network control architecture based on deep reinforcement learning that can dynamically optimize routing strategies in an SDN network without human experience. TIDE is implemented and validated on a real network environment. Experiment result shows that TIDE can adjust the routing strategy dynamically according to the network condition and can improve the overall network transmitting delay by about 9% compared with traditional algorithms.",project-academic
10.1186/S13673-019-0190-9,2019-12-01,a,SpringerOpen,ciot net a scalable cognitive iot based smart city network architecture," In the recent era, artificial intelligence (AI) is being used to support numerous solutions for human beings, such as healthcare, autonomous transportation, and so on. Cognitive computing is represented as a next-generation application AI-based solutions which provide human–machine interaction with personalized interactions and services that imitate human behavior. On the other hand, a large volume of data is generated from smart city applications such as healthcare, smart transportation, retail industry, and firefighting. There is always a concern on how to efficiently manage the large volume of generated data. Recently many existing researches discussed the analysis of the large quantity of data using cognitive computing; however, these researches are failed to handle the certain problems, namely scalability, and flexibility of data gathered in a smart city environment. Data captured from millions of sensors can be cross implemented across various cognitive computing applications to ensure real-time responses. In this paper, we study the cognitive internet of things (CIoT) and propose a CIoT-based smart city network (CIoT-Net) architecture which describes how data gathered from smart city applications can be analyzed using cognitive computing and handle the scalability and flexibility problems. We discuss various technologies such as AI and big data analysis to implement the proposed architecture. Finally, we describe the possible research challenges and opportunities while implementing the proposed architecture.",project-academic
10.1145/3209914.3209921,2018-04-27,p,ACM,predicting basketball results using cascading algorithm," Anybody can guess the winners of a basket game. The question is how big the chances are in predicting the real winners. Relying only on the experts' experiences and intuition could not discover all the value and potential of the collected data. Driven by the increasing comprehensive data in sports datasets and data mining technique successfully used in different areas, sports data mining technique emerges and enables us to find hidden knowledge to impact the sports industry. A more scientific approach is needed to use for these data that are collected. Some predictors based only on winning records and some based only on statistical records of both teams. There are also predictors which use both types of data, but the accuracy of applying different individual algorithms is only ranging about 60% - 70%. To achieve better prediction rates and deal with that complexity, a lot of machine learning methods have been implemented over these data. This paper presents an improved technique for predicting basketball game results implementing cascading algorithm. The researchers combined Naive Bayes, Four Factor Analysis, and Fuzzy Logic Algorithms to predict basketball game result in an acceptable level of 69% - 70% accuracy. The researchers tested several times using data sets from NBA game Season 2015-2016, and the cascading algorithm result manages to reach 70% prediction accuracy. The result of this system can be used to assist basketball coaches in making plans for possible team developments. Also, the forecasted results can serve as an aid in building effective gameplay.",project-academic
10.1016/J.JMSY.2017.12.001,2018-01-01,a,Elsevier,data driven cost estimation for additive manufacturing in cybermanufacturing," Abstract None None Cybermanufacturing is a new paradigm that both manufacturing software and hardware tools are seamlessly integrated by enabling information infrastructure and are accessed as services in cyberspace. This paradigm encourages tool sharing and reuse thus can reduce cost and time in product realization. In this research, a new cost estimation framework is developed based on big data analytics tools so that the manufacturing cost associated with a new job can be estimated based on the similar ones in the past. Manufacturers can use this cost analytics service in their job bidding process, which is currently ad hoc and subjective in industry practice. The new framework is implemented and demonstrated for additive manufacturing, where the similarities of 3D geometry of parts and printing processes are established by identifying relevant features. Machine learning algorithms for dynamic clustering, LASSO and elastic net regressions are applied to feature vectors to predict the cost based on historical data.",project-academic
10.1016/J.ENVSOFT.2003.10.003,2004-10-01,a,Elsevier,modelling so2 concentration at a point with statistical approaches," In this paper, the results obtained by inter-comparing several statistical techniques for modelling SO2 concentration at a point such as neural networks, fuzzy logic, generalised additive techniques and other recently proposed statistical approaches are reported. The results of the inter-comparison are the fruits of collaboration between some of the partners of the APPETISE project funded under the Framework V Information Societies and Technologies (IST) programme. Two different cases for study were selected: the Siracusa industrial area, in Italy, where the pollution is dominated by industrial emissions and the Belfast urban area, in the UK, where domestic heating makes an important contribution. The different kinds of pollution (industrial/urban) and different locations of the areas considered make the results more general and interesting. In order to make the inter-comparison more objective, all the modellers considered the same datasets. Missing data in the original time series was filled by using appropriate techniques. The inter-comparison work was carried out on a rigorous basis according to the performance indices recommended by the European Topic Centre on Air and Climate Change (ETC/ACC). The targets for the implemented prediction models were defined according to the EC normative relating to limit values for sulphur dioxide. According to this normative, three different kinds of targets were considered namely daily mean values, daily maximum values and hourly mean values. The inter-compared models were tested on real cases of poor air quality. In the paper, the inter-compared techniques are ranked in terms of their capability to predict critical episodes. A ranking in terms of their predictability of the three different targets considered is also proposed. Several key issues are illustrated and discussed such as the role of input variable selection, the use of meteorological data, and the use of interpolated time series. Moreover, a novel approach referred to as the technique of balancing the training pattern set, which was successfully applied to improve the capability of ANN models to predict exceedences is introduced. The results show that there is no single modelling approach, which generates optimum results in terms of the full range of performance indices considered. In view of the implementation of a warning system for air quality control, approaches that are able to work better in the prediction of critical episodes must be preferred. Therefore, the artificial neural network prediction models can be recommended for this purpose. The best forecasts were achieved for daily averages of SO2 while daily maximum and hourly mean values are difficult to predict with acceptable accuracy.",project-academic
10.1007/S00170-015-7422-6,2016-03-01,a,Springer London,on line learning of welding bead geometry in industrial robots," In this paper, we propose an architecture based on an artificial neural network (ANN), to learn welding skills automatically in industrial robots. With the aid of an optic camera and a laser-based sensor, the bead geometry (width and height) is measured. We propose a real-time computer vision algorithm to extract training patterns in order to acquire knowledge to later predict specific geometries. The proposal is implemented and tested in an industrial KUKA KR16 robot and a GMAW type machine within a manufacturing cell. Several data analysis are described as well as off-line and on-line training, learning strategies, and testing experimentation. It is demonstrated during our experiments that, after learning the skill, the robot is able to produce the requested bead geometry even without any knowledge about the welding parameters such as arc voltage and current. We implemented an on-line learning test, where the whole experiments and learning process take only about 4 min. Using this knowledge later, we obtained up to 95 % accuracy in prediction.",project-academic
10.1007/S00170-017-1039-X,2018-02-01,a,Springer London,on the use of machine learning methods to predict component reliability from data driven industrial case studies," The reliability estimation of engineered components is fundamental for many optimization policies in a production process. The main goal of this paper is to study how machine learning models can fit this reliability estimation function in comparison with traditional approaches (e.g., Weibull distribution). We use a supervised machine learning approach to predict this reliability in 19 industrial components obtained from real industries. Particularly, four diverse machine learning approaches are implemented: artificial neural networks, support vector machines, random forest, and soft computing methods. We evaluate if there is one approach that outperforms the others when predicting the reliability of all the components, analyze if machine learning models improve their performance in the presence of censored data, and finally, understand the performance impact when the number of available inputs changes. Our experimental results show the high ability of machine learning to predict the component reliability and particularly, random forest, which generally obtains high accuracy and the best results for all the cases. Experimentation confirms that all the models improve their performance when considering censored data. Finally, we show how machine learning models obtain better prediction results with respect to traditional methods when increasing the size of the time-to-failure datasets.",project-academic
10.1109/ACCESS.2020.3004790,2020-06-25,a,Institute of Electrical and Electronics Engineers (IEEE),a novel smart healthcare design simulation and implementation using healthcare 4 0 processes," Blockchain technology is found to have its applicability in almost every domain because of its advantages such as crypto-security, transparency, immutability, decentralized data network. In present times, a smart healthcare system with a blockchain data network and healthcare 4.0 processes provides transparency, easy and faster accessibility, security, efficiency, etc. Healthcare 4.0 trends include industry 4.0 processes such as the internet of things (IoT), industrial IoT (IIoT), cognitive computing, artificial intelligence, cloud computing, fog computing, edge computing, etc. The goal of this work is to design a smart healthcare system and it is found to be possible through integration and interoperability of Blockchain 3.0 and Healthcare 4.0 in consideration with healthcare ground-realities. Here, healthcare 4.0 processes used for data accessibility are targeted to be validated through statistical simulation-optimization methods and algorithms. The blockchain is implemented in the Ethereum network, and with associated programming languages, tools, and techniques such as solidity, web3.js, Athena, etc. Further, this work prepares a comparative and comprehensive survey of state-of-the-art blockchain-based smart healthcare systems. The comprehensive survey includes methodology, applications, requirements, outcomes, future directions, etc. A list of groups, organizations, and enterprises are prepared that are working in electronic health records (EHR), electronic medical records (EMR) or electronic personal records (EPR) mainly, and a comparative analysis is drawn concerning adopting the blockchain technology in their processes. This work has explored optimization algorithms applicable to Healthcare 4.0 trends and improves the performance of blockchain-based decentralized applications for the smart healthcare system. Further, smart contracts and their designs are prepared for the proposed system to expedite the trust-building and payment systems. This work has considered simulation and implementation to validate the proposed approach. Simulation results show that the Gas value required (indicating block size and expenditure) lies within current Etherum network Gas limits. The proposed system is active because block utilization lies above 80%. Automated smart contract execution is below 20 seconds. A good number (average 3 per simulation time) is generated in the network that indicates a health competition. Although there is error observed in simulation and implementation that lies between 0.55% and 4.24%, these errors are not affecting overall system performance because simulated and actual (taken in state-of-the-art) data variations are negligible.",project-academic
10.3390/RS11192252,2019-09-27,a,Multidisciplinary Digital Publishing Institute,sensor reliability in cyber physical systems using internet of things data a review and case study," Nowadays, reliability of sensors is one of the most important challenges for widespread application of Internet-of-things data in key emerging fields such as the automotive and manufacturing sectors. This paper presents a brief review of the main research and innovation actions at the European level, as well as some on-going research related to sensor reliability in cyber-physical systems (CPS). The research reported in this paper is also focused on the design of a procedure for evaluating the reliability of Internet-of-Things sensors in a cyber-physical system. The results of a case study of sensor reliability assessment in an autonomous driving scenario for the automotive sector are also shown. A co-simulation framework is designed in order to enable real-time interaction between virtual and real sensors. The case study consists of an IoT LiDAR-based collaborative map in order to assess the CPS-based co-simulation framework. Specifically, the sensor chosen is the Ibeo Lux 4-layer LiDAR sensor with IoT added capabilities. The modeling library for predicting error with machine learning methods is implemented at a local level, and a self-learning-procedure for decision-making based on Q-learning runs at a global level. The study supporting the experimental evaluation of the co-simulation framework is presented using simulated and real data. The results demonstrate the effectiveness of the proposed method for increasing sensor reliability in cyber-physical systems using Internet-of-Things data.",project-academic
10.1016/J.NEUCOM.2019.12.033,2020-03-28,a,Elsevier,intelligent cross machine fault diagnosis approach with deep auto encoder and domain adaptation," Abstract None None Recently, due to the rising industrial demands for intelligent machinery fault diagnosis with strong generalization, transfer learning techniques have been used to enhance adaptability of data-driven approaches. Particularly, the domain shift problem where training and testing data are sampled from different operating conditions of the same machine is well addressed. However, it is still difficult to prepare sufficient labeled data on the tested machine. Therefore, the idea of transferring fault diagnosis knowledge learned from one machine to different but related machines is motivated, and that is realized through a deep learning-based method in this paper. Features of different equipments are first projected into the same subspace using an auto-encoder structure, and cross-machine adaptation algorithm is adopted for knowledge generalization, where the distribution discrepancy between data from different machines is minimized. Experiments on three rolling bearing datasets are implemented to validate the proposed method. The results suggest it is feasible to transfer fault diagnosis knowledge across different machines, and the proposed method offers a novel and promising approach for knowledge generalization.",project-academic
10.1016/J.COMPIND.2019.04.016,2019-09-01,a,Elsevier,a comparison of fog and cloud computing cyber physical interfaces for industry 4 0 real time embedded machine learning engineering applications," Abstract None None Industrial cyber-physical systems are the primary enabling technology for Industry 4.0, which combine legacy industrial and control engineering, with emerging technology paradigms (e.g. big data, internet-of-things, artificial intelligence, and machine learning), to derive self-aware and self-configuring factories capable of delivering major production innovations. However, the technologies and architectures needed to connect and extend physical factory operations to the cyber world have not been fully resolved. Although cloud computing and service-oriented architectures demonstrate strong adoption, such implementations are commonly produced using information technology perspectives, which can overlook engineering, control and Industry 4.0 design concerns relating to real-time performance, reliability or resilience. Hence, this research compares the latency and reliability performance of cyber-physical interfaces implemented using traditional cloud computing (i.e. centralised), and emerging fog computing (i.e. decentralised) paradigms, to deliver real-time embedded machine learning engineering applications for Industry 4.0. The findings highlight that despite the cloud’s highly scalable processing capacity, the fog’s decentralised, localised and autonomous topology may provide greater consistency, reliability, privacy and security for Industry 4.0 engineering applications, with the difference in observed maximum latency ranging from 67.7%–99.4%. In addition, communication failures rates highlighted differences in both consistency and reliability, with the fog interface successfully responding to 900,000 communication requests (i.e. 0% failure rate), and the cloud interface recording failure rates of 0.11%, 1.42%, and 6.6% under varying levels of stress.",project-academic
10.1109/37.621469,1997-10-01,a,IEEE,human control strategy abstraction verification and replication," In this article, we describe and develop methodologies for modeling and transferring human control strategy. This research has potential application in a variety of areas such as the intelligent vehicle highway system, human-machine interfacing, real-time training, space telerobotics, and agile manufacturing. We specifically address the following issues: (1) how to efficiently model human control strategy through learning cascade neural networks, (2) how to select state inputs in order to generate reliable models, (3) how to validate the computed models through an independent, hidden Markov model-based procedure, and (4) how to effectively transfer human control strategy. We have implemented this approach experimentally in the real-time control of a human driving simulator, and are working to transfer these methodologies for the control of an autonomous vehicle and a mobile robot. In providing a framework for abstracting computational models of human skill, we expect to facilitate analysis of human control, the development of human-like intelligent machines, improved human-robot coordination, and the transfer of skill from one human to another.",project-academic
,2020-05-02,a,,an ensemble deep learning based cyber attack detection in industrial control system," The integration of communication networks and the Internet of Things (IoT) in Industrial Control Systems (ICSs) increases their vulnerability towards cyber-attacks, causing devastating outcomes. Traditional Intrusion Detection Systems (IDSs), which are mainly developed to support Information Technology (IT) systems, count vastly on predefined models and are trained mostly on specific cyber-attacks. Besides, most IDSs do not consider the imbalanced nature of ICS datasets, thereby suffering from low accuracy and high false positive on real datasets. In this paper, we propose a deep representation learning model to construct new balanced representations of the imbalanced dataset. The new representations are fed into an ensemble deep learning attack detection model specifically designed for an ICS environment. The proposed attack detection model leverages Deep Neural Network (DNN) and Decision Tree (DT) classifiers to detect cyber-attacks from the new representations. The performance of the proposed model is evaluated based on 10-fold cross-validation on two real ICS datasets. The results show that the proposed method outperforms conventional classifiers, including Random Forest (RF), DNN, and AdaBoost, as well as recent existing models in the literature. The proposed approach is a generalized technique, which can be implemented in existing ICS infrastructures with minimum changes.",project-academic
10.1109/ACCESS.2020.2992249,2020-05-13,a,IEEE,an ensemble deep learning based cyber attack detection in industrial control system," The integration of communication networks and the Internet of Things (IoT) in Industrial Control Systems (ICSs) increases their vulnerability towards cyber-attacks, causing devastating outcomes. Traditional Intrusion Detection Systems (IDSs), which are mainly developed to support information technology systems, count vastly on predefined models and are trained mostly on specific cyber-attacks. Besides, most IDSs do not consider the imbalanced nature of ICS datasets, thereby suffering from low accuracy and high false-positive when being put to use. In this paper, we propose a deep learning model to construct new balanced representations of the imbalanced datasets. The new representations are fed into an ensemble deep learning attack detection model specifically designed for an ICS environment. The proposed attack detection model leverages Deep Neural Network (DNN) and Decision Tree (DT) classifiers to detect cyber-attacks from the new representations. The performance of the proposed model is evaluated based on 10-fold cross-validation on two real ICS datasets. The results show that the proposed method outperforms conventional classifiers, including Random Forest (RF), DNN, and AdaBoost, as well as recent existing models in the literature. The proposed approach is a generalized technique, which can be implemented in existing ICS infrastructures with minimum effort.",project-academic
,2013-09-18,,,performance prediction method applicable to dynamic scheduling for semiconductor production line," The invention discloses a performance prediction method applicable to dynamic scheduling for a semiconductor production line. An extreme learning machine (ELM) is applied to prediction and modeling in the performance prediction method. Feeding control and scheduling rules are considered in a unified manner in the method, short-term scheduling key performance indexes such as an equipment utilization rate and a movement step number are predicted on the basis of a real-time state of a system, and a foundation is provided for dynamic real-time scheduling. A novel feed-forward neural network of the ELM is introduced into the semiconductor manufacturing system, and a prediction model is built by the aid of available data of the production line. As shown by test results, ideal prediction results can be quickly acquired by the method implemented by the aid of the ELM, the method has obvious advantages and an obvious application prospect in the aspects of parameter selection and learning speed as compared with the traditional neural network modeling method, and a new idea is provided for online optimal control.",project-academic
10.1016/J.IJMULTIPHASEFLOW.2019.103194,2020-05-01,a,Pergamon,bubble patterns recognition using neural networks application to the analysis of a two phase bubbly jet," Abstract None None Gas-liquid two-phase bubbly flows are found in different areas of science and technology such as nuclear energy, chemical industry, or piping systems. Optical diagnostics of two-phase bubbly flows with modern panoramic techniques makes it possible to capture simultaneously instantaneous characteristics of both continuous and dispersed phases with a high spatial resolution. In this paper, we introduce a novel approach based on neural networks to recognize bubble patterns in images and identify their geometric parameters. The originality of the proposed method consists in training of a neural network ensemble using synthetic images that resemble real photographs gathered in experiment. The use of neural networks in combination with automatically generated data allowed us to detect overlapping, blurred, and non-spherical bubbles in a broad range of volume gas fractions. Experiments on a turbulent bubbly jet proved that the implemented method increases the identification accuracy, reducing errors of various kinds, and lowers the processing time compared to conventional recognition methods. Furthermore, utilizing the new method of bubbles recognition, the primary physical parameters of a dispersed phase, such as bubble size distribution and local gas content, were calculated in a near-to-nozzle region of the bubbly jet. The obtained results and integral experimental parameters, especially volume gas fraction, are in good agreement with each other.",project-academic
10.1016/J.COMPAG.2012.07.009,2012-11-01,a,Elsevier B.V.,embedded portable device for herb leaves recognition using image processing techniques and neural network algorithm," Herbs have been widely used in food preparation, medicine and cosmetic industry. Knowing which herbs to be used would be very critical in these applications. Nevertheless, the current way of identification and determination of the types of herbs is still being done manually and prone to human error. Designing a convenient and automatic recognition system of herbs species is essential since this will improve herb species classification efficiency. This research focus on recognition approach to the shape and texture features of the herbs leaves. It aims to realize the computerized method to classify the herbs plants in a very convenient way. Portable herb leaves recognition system through image and data processing techniques is implemented as automated herb plant classification system. It is very easy to use and inexpensive system designed especially for helping scientist in agricultural field. The proposed system employs neural networks algorithm and image processing techniques to perform recognition on twenty species of herbs. One hundred samples for each species went through the system and the recognition accuracy was at 98.9%. Most importantly the system is capable of identifying the herbs leaves species even though they are dried, wet, torn or deformed. The efficiency and effectiveness of the proposed method in recognizing and classifying the different herbs species is demonstrated by experiments.",project-academic
10.1016/J.AEI.2020.101037,2020-01-01,a,Elsevier,a smart surface inspection system using faster r cnn in cloud edge computing environment," Abstract None None Automated surface inspection has become a hot topic with the rapid development of machine vision technologies. Traditional machine vision methods need experts to carefully craft image features for defect detection. This limits their applications to wider areas. The emerging convolutional neural networks (CNN) can automatically extract features and yield good results in many cases. However, the CNN-based image classification methods are more suitable for flat surface texture inspection. It is difficult to accurately locate small defects in geometrically complex products. Furthermore, the computational power required in CNN algorithms is usually high and it is not efficient to be implemented on embedded hardware. To solve these problems, a smart surface inspection system is proposed using faster R-CNN algorithm in the cloud-edge computing environment. The faster R-CNN as a CNN-based object detection method can efficiently identify defects in complex product images and the cloud-edge computing framework can provide fast computation speed and evolving algorithm models. A real industrial case study is presented to illustrate the effectiveness of the proposed method. The results show that the proposed method can provide high detection accuracy within a short time.",project-academic
