@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,pubmed-id,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122476600', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122476600?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122476600&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122476600&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122476600,SCOPUS_ID:85122476600,2-s2.0-85122476600,Machine Learning Framework for the Sustainable Maintenance of Building Facilities,Villa V.,Sustainability (Switzerland),20711050,14,2,,2022-01-01,January-2 2022,10.3390/su14020681,0,"[{'@_fa': 'true', 'affilname': 'Politecnico di Torino', 'affiliation-city': 'Turin', 'affiliation-country': 'Italy'}]",,Journal,ar,Article,681,21100240100,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122447912', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122447912?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122447912&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122447912&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122447912,SCOPUS_ID:85122447912,2-s2.0-85122447912,Real-Time Anomaly Detection Surveillance System,Nagrath P.,Lecture Notes on Data Engineering and Communications Technologies,23674520,90,,665-678,2022-01-01,2022,10.1007/978-981-16-6289-8_54,0,"[{'@_fa': 'true', 'affilname': ""Bharati Vidyapeeth's College of Engineering, New Delhi"", 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122411465', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122411465?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122411465&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122411465&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122411465,SCOPUS_ID:85122411465,2-s2.0-85122411465,An Augmented Reality Method Based on MobileNetV2_SSD,Yan X.,Lecture Notes on Data Engineering and Communications Technologies,23674520,89,,630-644,2022-01-01,2022,10.1007/978-3-030-89698-0_65,0,"[{'@_fa': 'true', 'affilname': ""Xi'an Institute of Posts and Telecommunications"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122366811', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122366811?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122366811&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122366811&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122366811,SCOPUS_ID:85122366811,2-s2.0-85122366811,Human Face Detection and Recognition Protection System Based on Machine Learning Algorithms with Proposed AR Technology,Chowdhury M.I.H.,Studies in Computational Intelligence,18609503,998,,177-192,2022-01-01,2022,10.1007/978-981-16-7220-0_11,0,"[{'@_fa': 'true', 'affilname': 'American International University - Bangladesh', 'affiliation-city': 'Dhaka', 'affiliation-country': 'Bangladesh'}]",,Book Series,ch,Book Chapter,,4900152708,0,False,,,1860949X,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122288081', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122288081?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122288081&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122288081&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122288081,SCOPUS_ID:85122288081,2-s2.0-85122288081,"Microgrid Digital Twins: Concepts, Applications, and Future Trends",Bazmohammadi N.,IEEE Access,21693536,10,,2284-2302,2022-01-01,2022,10.1109/ACCESS.2021.3138990,0,"[{'@_fa': 'true', 'affilname': 'Aalborg University', 'affiliation-city': 'Aalborg', 'affiliation-country': 'Denmark'}]",,Journal,ar,Article,,21100374601,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122220920', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122220920?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122220920&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122220920&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122220920,SCOPUS_ID:85122220920,2-s2.0-85122220920,Application of intelligent real-time image processing in fitness motion detection under internet of things,Cai H.,Journal of Supercomputing,15730484,,,,2022-01-01,2022,10.1007/s11227-021-04145-0,0,"[{'@_fa': 'true', 'affilname': 'Nanjing Normal University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,Journal,ar,Article,,25623,0,False,,,09208542,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122204198', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122204198?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122204198&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122204198&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122204198,SCOPUS_ID:85122204198,2-s2.0-85122204198,Creation and Spatial Analysis of 3D City Modeling based on GIS Data,Khayyal H.K.,Civil Engineering Journal (Iran),24763055,8,1,105-123,2022-01-01,January 2022,10.28991/CEJ-2022-08-01-08,0,"[{'@_fa': 'true', 'affilname': 'Mansoura University', 'affiliation-city': 'Mansoura', 'affiliation-country': 'Egypt'}]",,Journal,ar,Article,,21101033903,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",26766957,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122176617', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122176617?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122176617&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122176617&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122176617,SCOPUS_ID:85122176617,2-s2.0-85122176617,Steering a Robotic Wheelchair Based on Voice Recognition System Using Convolutional Neural Networks,Bakouri M.,Electronics (Switzerland),20799292,11,1,,2022-01-01,January-1 2022,10.3390/electronics11010168,0,"[{'@_fa': 'true', 'affilname': 'Majmaah University', 'affiliation-city': 'Al-Majmaah', 'affiliation-country': 'Saudi Arabia'}, {'@_fa': 'true', 'affilname': 'Sebha University', 'affiliation-city': 'Sebha', 'affiliation-country': 'Libyan Arab Jamahiriya'}]",,Journal,ar,Article,168,21100829272,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122093700', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122093700?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122093700&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122093700&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122093700,SCOPUS_ID:85122093700,2-s2.0-85122093700,Network Slicing in Software-Defined Networks for Resource Optimization,Raikar M.M.,Lecture Notes in Networks and Systems,23673389,334,,555-564,2022-01-01,2022,10.1007/978-981-16-6369-7_51,0,"[{'@_fa': 'true', 'affilname': 'KLE Technological University', 'affiliation-city': 'Hubli', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811663680'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122089722', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122089722?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122089722&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122089722&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122089722,SCOPUS_ID:85122089722,2-s2.0-85122089722,Autonomous Detection and Deterrence of Pigeons on Buildings by Drones,Schiano F.,IEEE Access,21693536,10,,1745-1755,2022-01-01,2022,10.1109/ACCESS.2021.3137031,0,"[{'@_fa': 'true', 'affilname': 'Ecole Polytechnique Fédérale de Lausanne', 'affiliation-city': 'Lausanne', 'affiliation-country': 'Switzerland'}]",,Journal,ar,Article,,21100374601,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122083300', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122083300?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122083300&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122083300&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122083300,SCOPUS_ID:85122083300,2-s2.0-85122083300,Time-Domain Joint Training Strategies of Speech Enhancement and Intent Classification Neural Models,Ali M.N.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010374,0,"[{'@_fa': 'true', 'affilname': 'Bruno Kessler Foundation', 'affiliation-city': 'Trento', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Università di Trento', 'affiliation-city': 'Trento', 'affiliation-country': 'Italy'}]",35009917,Journal,ar,Article,374,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122059565', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122059565?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122059565&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122059565&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122059565,SCOPUS_ID:85122059565,2-s2.0-85122059565,Learn2Write: Augmented Reality and Machine Learning-Based Mobile App to Learn Writing,Opu M.N.I.,Computers,2073431X,11,1,,2022-01-01,January 2022,10.3390/computers11010004,0,"[{'@_fa': 'true', 'affilname': 'Chittagong University of Engineering and Technology', 'affiliation-city': 'Chittagong', 'affiliation-country': 'Bangladesh'}]",,Journal,ar,Article,4,21100886391,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122056398', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122056398?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122056398&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122056398&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122056398,SCOPUS_ID:85122056398,2-s2.0-85122056398,DTS-Net: Depth-to-Space Networks for Fast and Accurate Semantic Object Segmentation,Ibrahem H.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010337,0,"[{'@_fa': 'true', 'affilname': 'Chungbuk National University', 'affiliation-city': 'Cheongju', 'affiliation-country': 'South Korea'}]",35009879,Journal,ar,Article,337,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121932756', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121932756?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121932756&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121932756&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121932756,SCOPUS_ID:85121932756,2-s2.0-85121932756,"Utilization of Digital Twins for Bridge Inspection, Monitoring and Maintenance",Futai M.M.,Lecture Notes in Civil Engineering,23662565,200 LNCE,,166-173,2022-01-01,2022,10.1007/978-3-030-91877-4_20,0,"[{'@_fa': 'true', 'affilname': 'Universidade de São Paulo', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}]",,Book Series,cp,Conference Paper,,21100889404,0,False,,,23662557,,"[{'@_fa': 'true', '$': '9783030918767'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121805433', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121805433?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121805433&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121805433&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121805433,SCOPUS_ID:85121805433,2-s2.0-85121805433,Real-time detection and location of potted flowers based on a ZED camera and a YOLO V4-tiny deep learning algorithm,Wang J.,Horticulturae,23117524,8,1,,2022-01-01,January 2022,10.3390/horticulturae8010021,0,"[{'@_fa': 'true', 'affilname': 'Jiangsu University', 'affiliation-city': 'Zhenjiang', 'affiliation-country': 'China'}]",,Journal,ar,Article,21,21100913778,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121762562', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121762562?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121762562&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121762562&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121762562,SCOPUS_ID:85121762562,2-s2.0-85121762562,Road Surface Quality Monitoring Using Machine Learning Algorithm,Singh P.,"Smart Innovation, Systems and Technologies",21903026,265,,423-432,2022-01-01,2022,10.1007/978-981-16-6482-3_42,0,"[{'@_fa': 'true', 'affilname': 'Amity University', 'affiliation-city': 'Noida', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'ABES Engineering College', 'affiliation-city': 'Ghaziabad', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100204111,0,False,,,21903018,,"[{'@_fa': 'true', '$': '9789811664816'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121751080', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121751080?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121751080&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121751080&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121751080,SCOPUS_ID:85121751080,2-s2.0-85121751080,Designing Multimodal Cognitive Model of Emotion Recognition Using Voice and EEG Signal,Jaswal R.A.,Lecture Notes in Electrical Engineering,18761119,777,,581-592,2022-01-01,2022,10.1007/978-981-16-2761-3_51,0,"[{'@_fa': 'true', 'affilname': 'Kurukshetra University', 'affiliation-city': 'Kurukshetra', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811627606'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121729013', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121729013?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121729013&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121729013&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121729013,SCOPUS_ID:85121729013,2-s2.0-85121729013,Research and Development of Virtual Simulation Software Based on Multimodal Sensory Theory,Huang G.,"Smart Innovation, Systems and Technologies",21903026,258,,139-146,2022-01-01,2022,10.1007/978-981-16-5168-7_18,0,"[{'@_fa': 'true', 'affilname': 'China West Normal University', 'affiliation-city': 'Nanchong', 'affiliation-country': 'China'}]",,Book Series,cp,Conference Paper,,21100204111,0,False,,,21903018,,"[{'@_fa': 'true', '$': '9789811651670'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121699445', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121699445?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121699445&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121699445&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121699445,SCOPUS_ID:85121699445,2-s2.0-85121699445,A Multi-tiered Automatic License Plate Recognition Strategy Using YOLOv2 Detector,Shivadeep R.,Lecture Notes in Electrical Engineering,18761119,777,,461-475,2022-01-01,2022,10.1007/978-981-16-2761-3_41,0,"[{'@_fa': 'true', 'affilname': 'Siddaganga Institute of Technology', 'affiliation-city': 'Tumkur', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811627606'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121612748', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121612748?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121612748&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121612748&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121612748,SCOPUS_ID:85121612748,2-s2.0-85121612748,Machine Learning-Based Pruning Technique for Low Power Approximate Computing,Sakthivel B.,Computer Systems Science and Engineering,,42,1,397-406,2022-01-01,2022,10.32604/CSSE.2022.021637,0,"[{'@_fa': 'true', 'affilname': 'Madurai Institute of Engineering and Technology', 'affiliation-city': 'Madurai', 'affiliation-country': 'India'}]",,Journal,ar,Article,,12324,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",02676192,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121578405', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121578405?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121578405&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121578405&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121578405,SCOPUS_ID:85121578405,2-s2.0-85121578405,Deep Reinforcement Ant Colony Optimization for Swarm Learning,Bolshakov V.,Studies in Computational Intelligence,18609503,1008 SCI,,9-15,2022-01-01,2022,10.1007/978-3-030-91581-0_2,0,"[{'@_fa': 'true', 'affilname': 'Bauman Moscow State Technical University', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}]",,Book Series,cp,Conference Paper,,4900152708,0,False,,,1860949X,,"[{'@_fa': 'true', '$': '9783030915803'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121483862', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121483862?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121483862&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121483862&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121483862,SCOPUS_ID:85121483862,2-s2.0-85121483862,Deep-learning-based adaptive advertising with augmented reality,Moreno-Armendáriz M.A.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010063,0,"[{'@_fa': 'true', 'affilname': 'Instituto Politécnico Nacional', 'affiliation-city': 'Mexico City', 'affiliation-country': 'Mexico'}]",35009606,Journal,ar,Article,63,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121445050', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121445050?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121445050&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121445050&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121445050,SCOPUS_ID:85121445050,2-s2.0-85121445050,Real-time lidar point cloud semantic segmentation for autonomous driving,Xie X.,Electronics (Switzerland),20799292,11,1,,2022-01-01,January-1 2022,10.3390/electronics11010011,0,"[{'@_fa': 'true', 'affilname': 'Nantong University', 'affiliation-city': 'Nantong', 'affiliation-country': 'China'}]",,Journal,ar,Article,11,21100829272,1,True,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121364094', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121364094?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121364094&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121364094&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121364094,SCOPUS_ID:85121364094,2-s2.0-85121364094,The Future of Axial Spondyloarthritis Rehabilitation: Lessons Learned From COVID-19,Barnett R.,Arthritis Care and Research,21514658,74,1,44-49,2022-01-01,January 2022,10.1002/acr.24780,0,"[{'@_fa': 'true', 'affilname': 'Royal National Hospital for Rheumatic Diseases', 'affiliation-city': 'Bath', 'affiliation-country': 'United Kingdom'}]",34496142,Journal,re,Review,,19143,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",2151464X,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121358827', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121358827?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121358827&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121358827&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121358827,SCOPUS_ID:85121358827,2-s2.0-85121358827,Synthetic data generation to speed-up the object recognition pipeline,Perri D.,Electronics (Switzerland),20799292,11,1,,2022-01-01,January-1 2022,10.3390/electronics11010002,0,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Firenze', 'affiliation-city': 'Florence', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Università degli Studi di Perugia', 'affiliation-city': 'Perugia', 'affiliation-country': 'Italy'}]",,Journal,ar,Article,2,21100829272,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121346880', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121346880?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121346880&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121346880&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121346880,SCOPUS_ID:85121346880,2-s2.0-85121346880,VACE-WPE: Virtual Acoustic Channel Expansion Based on Neural Networks for Weighted Prediction Error-Based Speech Dereverberation,Yang J.Y.,IEEE/ACM Transactions on Audio Speech and Language Processing,23299304,30,,174-189,2022-01-01,2022,10.1109/TASLP.2021.3133190,0,"[{'@_fa': 'true', 'affilname': 'Hanyang University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",,Journal,ar,Article,,21100368801,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",23299290,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120919056', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120919056?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120919056&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120919056&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120919056,SCOPUS_ID:85120919056,2-s2.0-85120919056,Real-time Pothole Detection and Localization Using Convolutional Neural Network,Rahman A.,Lecture Notes on Data Engineering and Communications Technologies,23674520,95,,579-592,2022-01-01,2022,10.1007/978-981-16-6636-0_44,0,"[{'@_fa': 'true', 'affilname': 'University of Chittagong', 'affiliation-city': 'Chittagong', 'affiliation-country': 'Bangladesh'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
