doi,type,publication,publisher,publication_date,database,title,url,abstract,domain
10.1007/978-3-319-75429-1_18,preprocessed,Integrated Uncertainty in Knowledge Modelling and Decision Making,Springer,2018-01-01 00:00:00,springer,big data driven architecture for medical knowledge management systems in intracranial hemorrhage diagnosis,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-75429-1_18,"Stroke is the most common and dangerous cerebrovascular disease. According to the statistics from World Health Organization (WHO), only following heart attack, stroke is one of the two leading causes of human deaths. In addition, in Vietnam, a shortage of specialized equipment and qualified professionals is becoming a significant problem for not only accurate diagnosis but also timely and effective treatment of stroke, especially intracranial hemorrhage (ICH), an acute case of stroke. This research will analyze challenges and show solutions for constructing an effective knowledge system in ICH diagnosis and treatment that helps to shorten professional gap among hospitals and regions. We suggest a service-oriented architecture for the big data driven knowledge system based on medical imaging of ICH. The architecture ensures the development of knowledge obeying a systematic and complete process including the exploration and exploitation of knowledge from medical imaging. Besides, the architecture adapts to modern trends in knowledge service modeling.",data driven architecture
10.1007/978-3-030-00713-3_16,preprocessed,Exploring Service Science,Springer,2018-01-01 00:00:00,springer,end-to-end methodological approach for the data-driven design of customer-centered digital services,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-00713-3_16,"The collection, analysis, and interpretation of digital data has become an important factor for the provision of services. However, there is a lack of methodologies for using data analytics systematically in an end-to-end process for designing services. Therefore, in this paper, we develop a conceptual approach covering the innovation funnel from idea generation to market deployment. In particular, we describe how qualitative approaches alternate with quantitative approaches along the innovation process. We pay special attention to the design of data-driven value propositions including the analysis and modeling of the customer needs, a phase in which the concept of hidden needs and pains is applied. To conclude, we propose the development of a tool to support and industrialize the approach discussed in this paper.",data driven architecture
10.1007/s11569-017-0299-0,preprocessed,NanoEthics,Springer,2017-12-01 00:00:00,springer,saved by design? the case of legal protection by design,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11569-017-0299-0,"This discussion note does three things: (1) it explains the notion of ‘legal protection by design’ in relation to data-driven infrastructures that form the backbone of our new ‘onli f e world’, (2) it explains how the notion of ‘by design’ relates to the relational nature of what an environment affords its inhabitants, referring to the work of James Gibson, and (3) it explains how this affects our understanding of human capabilities in relation to the affordances of changing environments. Finally, this brief note argues that ‘safer by design’ in the case of nanotechnology will require legal protection by design to make sure that human capabilities are reinvented and sustained in nano-technical environments.",data driven architecture
10.1007/978-3-319-71940-5_1,preprocessed,Games and Learning Alliance,Springer,2017-01-01 00:00:00,springer,data-driven design decisions to improve game-based learning of fractions,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-71940-5_1,"The educational value of games for learning is of prime importance. To design tasks that promote learning, findings from basic research and user data from earlier versions of the game can be very helpful. In the current study, we reanalysed data from two studies using a game-based assessment and a training tool for improving fraction magnitude knowledge. Similar to results from basic research, data of both studies indicated that performance in game-based versions of number line estimation and magnitude comparison were highly correlated (even after controlling for students’ overall math achievement). This suggests that both tasks share an underlying (spatial) representation of number magnitude. Based on this we designed a new task to improve fraction learning. In particular, we merged mechanics of number line estimation and magnitude comparison to consider shared processing of number magnitude in both tasks in our game-based learning of fractions.",data driven architecture
10.1007/978-3-319-58697-7_39,preprocessed,"Distributed, Ambient and Pervasive Interactions",Springer,2017-01-01 00:00:00,springer,building tools for creative data exploration: a comparative overview of data-driven design and user-centered design,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-58697-7_39,"Visualization scientists seek means to inspire insights from data, which require creative thinking on the part of analysts as well as cognitive reasoning. In information visualization a focus on the user has proven highly effective in the design of usable and engaging interfaces, although it has been argued that such a focus limits innovation in insights about the data and in the creation of metaphors for visualization. If a user-centered design recapitulates existing knowledge, then a design approach which derives exclusively from the data may provide more innovative results. Our approach considers both the designers and the users, whereby our goal is to elicit creativity in both the design of visualization tools and in their application. We compare user-centered design and data-driven design through tool sets that emerged from each of these methods. User-centered design methodologies were used in the creation of a custom interface for editors at a major national newspaper that visualizes measures of each story’s popularity. Data-driven design methodologies were used to create a tangible user interface for data visualization. With UCD we built a tool that supported the use of data in editorial decisions and deployed familiar metaphors to encourage significant change in workplace practice. With DDD we unleashed creativity on the part of analysts which resulted in a more innovative approach on the part of designers and a gateway to new user communities. We compare strengths and weaknesses of each methodology through a reflection of our design outcomes.",data driven architecture
10.1007/978-3-319-38791-8_3,preprocessed,Web Engineering,Springer,2016-01-01 00:00:00,springer,mira: a model-driven framework for semantic interfaces for web applications,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-38791-8_3,"A currently recognized barrier for the wider adoption and dissemination of Semantic Web technologies is the absence of suitable interfaces and tools to allow suitable access by end-users. In a wider context, it has also been recognized that modern day interfaces must deal with a large number of heterogeneity factors, such as varying user profiles and runtime hardware and software platforms. This paper presents MIRA, a framework for defining and implementing Semantic Interfaces for Web applications, including those on the Semantic Web. A Semantic Interface is defined as being one capable of understanding and adapting to the data it presents and captures, and its schema, if present. Moreover, the interface must also be able to adapt to its context of use – the device being used, any available information about its user, network conditions, and so on. Using a model-driven approach, MIRA allows developers to define such interfaces, and generates code that can run on clients, servers or both. We have carried out a qualitative evaluation that shows that MIRA does indeed provide a better process for developers, without imposing any significant performance overhead.",data driven architecture
10.1007/978-3-319-46675-0_32,preprocessed,Neural Information Processing,Springer,2016-01-01 00:00:00,springer,data-driven design of type-2 fuzzy logic system by merging type-1 fuzzy logic systems,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-46675-0_32,"Type-2 fuzzy logic systems (T2 FLSs) have shown their superiorities in many real-world applications. With the exponential growth of data, it is a time consuming task to directly design a satisfactory T2 FLS through data-driven methods. This paper presents an ensembling approach based data-driven method to construct T2 FLS through merging type-1 fuzzy logic systems (T1 FLSs) which are generated using the popular ANFIS method. Firstly, T1FLSs are constructed using the ANFIS method based on the sub-data sets. Then, an ensembling approach is proposed to merge the constructed T1 FLSs in order to generate a T2 FLS. Finally, the constructed T2 FLS is applied to a wind speed prediction problem. Simulation and comparison results show that, compared with the well-known BPNN and ANFIS, the proposed method have similar performance but greatly reduced training time.",data driven architecture
10.1007/978-4-431-54403-6_8,preprocessed,"Principia Designae － Pre-Design, Design, and Post-Design",Springer,2015-01-01 00:00:00,springer,towards data democracy beyond fukushima,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-4-431-54403-6_8,"Data-driven design procedures on materials, artifacts (engineering products) and environmental projects are comparatively studied in accordance with view of three loops for learning, namely, learning how to learn, changing the rules and following the established rules. Materials design procedures including the three loops by data-intensive ways are under development by taking advantage of a qualified database on materials so as to establish an exemplar for data-driven design in general with an explicit articulation. Design procedures of nuclear reactors have changed from data-driven design in the beginning to experience-based design of tacit knowledge, and standard-based design reflecting number of committed experts for design and development. This explanation of the nuclear reactor design is extended to show difficult issues about design procedures for environments which have not only one directional time dependent evolutional features as natural phenomena but also are full of human dimensions of about seven billion people with consequent uncertainties. As concluding remarks, an articulation to converge into productive cycles for the latter two design problems is given, extending procedures for data-driven materials design by introducing human dimensions for nuclear reactors and adding irreversible path dependent features and human dimensions for environmental issues.",data driven architecture
10.1007/978-1-4471-6410-4_1,preprocessed,Data-driven Design of Fault Diagnosis and Fault-tolerant Control Systems,Springer,2014-01-01 00:00:00,springer,introduction,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-1-4471-6410-4_1,"It is the state of the art that automatic control systems are widely integrated into complex industrial processes. In order to meet ever increasing demands for high production and product quality as well as for economic and ecological operations, today’s industrial processes have become more complex and their degree of automation is significantly growing. This development calls for more system reliability, dependability and safety. Associated with this, process monitoring, diagnosis and fault-tolerant control receive considerably enhanced attention, both in the engineering and research domains.",data driven architecture
10.1007/978-3-319-09994-1_38,preprocessed,"Computational Modeling of Objects Presented in Images. Fundamentals, Methods, and Applications",Springer,2014-01-01 00:00:00,springer,a data-driven investigation and estimation of optimal topologies under variable loading configurations,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-09994-1_38,"We explore the feasibility and performance of a data-driven approach to topology optimization problems involving structural mechanics. Our approach takes as input a set of images representing optimal 2-D topologies, each resulting from a random loading configuration applied to a common boundary support condition. These images represented in a high dimensional feature space are projected into a lower dimensional space using component analysis. Using the resulting components, a mapping between the loading configurations and the optimal topologies is learned. From this mapping, we estimate the optimal topologies for novel loading configurations. The results indicate that when there is an underlying structure in the set of existing solutions, the proposed method can successfully predict the optimal topologies in novel loading configurations. In addition, the topologies predicted by the proposed method can be used as effective initial conditions for conventional topology optimization routines, resulting in substantial performance gains. We discuss the advantages and limitations of the presented approach and show its performance on a number of examples.",data driven architecture
10.1007/978-3-319-07863-2_21,preprocessed,Human Interface and the Management of Information. Information and Knowledge in Applications and Services,Springer,2014-01-01 00:00:00,springer,data driven enterprise ux: a case study of enterprise management systems,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-07863-2_21,"This paper describes and makes a case for a data driven user experience design process for Enterprise IT. The method described employs an approach that focuses on defining the key modules (objects) in an enterprise IT software and the data sets used by these modules very early in the design process. We discuss how mapping parent child relationships between key entities in the software and the linked data helps create a holistic view of the product ecosystem which in turn allows the designer to create an uncluttered information architecture and user journey that maps closely to mental construct of the system in the user’s mind. We further argue that in the present age of big data, working with well-defined data sets and visible data relationships creates a valuable information repository for the designer to take decisions regarding task optimization and building business intelligence in the system itself. We also discuss the urgent need, advantages and methods of ‘consumerizing’ the Enterprise UI to increase users productivity and reduce the learning curve. Lastly, these ideas are exemplified through a real life case study for an enterprise server management system.",data driven architecture
10.1007/978-1-4471-6410-4_10,preprocessed,Data-driven Design of Fault Diagnosis and Fault-tolerant Control Systems,Springer,2014-01-01 00:00:00,springer,data-driven design of observer-based fault diagnosis systems,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-1-4471-6410-4_10,"Motivated by the fact that the residual generators introduced in the previous chapter are open-loop configurated and thus less robust and involved for the online computation, we present, in this chapter, schemes for the construction/realization of observer-based fault diagnosis systems with the aid of the data-driven realization of kernel representation $$\varPsi _{s}^{\perp }$$ Ψ s ⊥ given in Algorithm 9.3. As known, observer-based residual generators are closed-loop configurated with a feedback of the residual signals and the involved computations are realized in a recursive form. By a suitable design, they are of high robustness and demand less online computational capacity.",data driven architecture
10.1007/978-1-4471-6410-4_14,preprocessed,Data-driven Design of Fault Diagnosis and Fault-tolerant Control Systems,Springer,2014-01-01 00:00:00,springer,data-driven design of observer-based control systems,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-1-4471-6410-4_14,"In the previous chapter, we have introduced the fault-tolerant architecture and the associated design parameters. In this chapter, we focus on the data-driven design of the state feedback gain matrix, an H-PRIO parameter of the fault-tolerant architecture, and its application to the observer-based control schemes.",data driven architecture
10.1007/978-3-642-39200-9_5,preprocessed,Web Engineering,Springer,2013-01-01 00:00:00,springer,semantic data driven interfaces for web applications,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-642-39200-9_5,"Modern day interfaces must deal with a large number of heterogeneity factors, such as varying user profiles and runtime hardware and software platforms. These conditions require interfaces that can adapt to the changes in the <user, platform, environment> triad. The Model-Based User Interface approach has been proposed as a way to deal with these requirements. In this paper we present a data-driven, rule-based interface definition model capable of taking into account the semantics of the data it is manipulating, especially in the case of Linked Data. An implementation architecture based on the Synth environment supporting this model is presented.",data driven architecture
10.1007/978-3-642-23333-3_4,preprocessed,Electronic Participation,Springer,2011-01-01 00:00:00,springer,combining social and government open data for participatory decision-making,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-642-23333-3_4,"In the last years, several research endeavors were launched aiming at involving popular social media platforms in electronic participation. These early endeavors seem to present some essential limitations related mainly to scalability and uptake. In order to avoid these limitations, we introduce a two-phased approach for supporting participatory decision-making based on the integration and analysis of social and government open data. The proposed approach is based on the literature related to the analysis of massive amounts of social data for future events prediction. In this paper we also present a Web data driven architecture for the implementation of the proposed approach. The architecture is based on the use of linked data paradigm as a layer that will enable integration of data from different sources. We anticipate that the proposed approach will (i) allow decision makers to understand and predict public opinion and reaction about specific decisions; and (ii) enable citizens to inadvertently contribute in decision-making.",data driven architecture
10.1007/978-3-642-14058-7_1,preprocessed,Information Processing and Management of Uncertainty in Knowledge-Based Systems. Applications,Springer,2010-01-01 00:00:00,springer,data-driven design of takagi-sugeno fuzzy systems for predicting nox emissions,http://link.springer.com/openurl/pdf?id=doi:10.1007/978-3-642-14058-7_1,"New emission abatement technologies for the internal combustion engine, like selective catalyst systems or diesel particulate filters, need of accurate, predictive emission models. These models are not only used in the system calibration phase, but can be integrated for the engine control and on-board diagnosis tasks. In this paper, we are investigating a data-driven design of prediction models for NOx emissions with the help of (regression-based) Takagi-Sugeno fuzzy systems, which are compared with analytical physical-oriented models in terms of practicability and predictive accuracy based on high-dimensional engine data recorded during steady-state and dynamic engine states. For training the fuzzy systems from data, the FLEXFIS approach (short for FLEXible Fuzzy Inference Systems ) is applied, which automatically finds an appropriate number of rules by an incremental and evolving clustering approach and estimates the consequent parameters with the local learning approach in order to optimize the weighted least squares functional.",data driven architecture
10.1007/978-3-642-04492-2_21,preprocessed,Management Enabling the Future Internet for Changing Business and New Computing Services,Springer,2009-01-01 00:00:00,springer,the proposal of service delivery platform built on distributed data driven architecture,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-642-04492-2_21,"SDP (Service Delivery Platform) is a recommended system platform for NGN (Next Generation Network) that is expected to resolve two common system running problems: one is functional aspects such as high availability and providing effective maintenance methods, the other is cost aspects such as simplifying development method of a service. However, SDP is still on the way to be standardized, and its architecture has two problems: the congestion of service requests and flexibility of enabler, a service component of SDP. This paper explains how to build a SDP by adopting Distributed Data Driven Architecture and how our system resolves the problems by evaluating the prototype.",data driven architecture
10.1007/978-3-540-24688-6_97,preprocessed,Computational Science - ICCS 2004,Springer,2004-01-01 00:00:00,springer,data driven design optimization methodology development and application,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-540-24688-6_97,"The Data Driven Design Optimization Methodology (DDDOM) is a Dynamic Data Driven Application System (DDDAS) developed for engineering design optimization. The DDDOM synergizes experiment and simulation in a concurrent integrated software system to achieve better designs in a shorter time. The data obtained from experiment and simulation dynamically guide and redirect the design optimization process in real or near-real time, and therefore realize the full potential of the Dynamic Data Driven Applications Systems concept. This paper describes the DDDOM software system developed using the Perl and Perl/Tk programming languages. The paper also presents the first results of the application of the DDDOM to the multi-objective design optimization of a submerged subsonic inlet at zero angle of attack and sideslip.",data driven architecture
10.1007/978-3-540-30117-2_119,preprocessed,Field Programmable Logic and Application,Springer,2004-01-01 00:00:00,springer,an environment for exploring data-driven architectures,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-540-30117-2_119,"A wide range of reconfigurable coarse-grain architectures has been proposed in recent years, for an extensive set of applications. These architectures vary widely in the interconnectivity, number, granularity and complexity of the processing elements (PEs). The performance of a specific application usually depends heavily on the adequacy of the PEs to the particular tasks involved, but tools to efficiently experiment architectural features are lacking. This work proposes an environment for exploration and simulation of coarse-grain reconfigurable data-driven architectures. The proposed environment takes advantage of Java and XML technologies to enable a very efficient backend for experiments with different architectural trade-offs, from the array connectivity and topology to the granularity and complexity of each PE. For a proof of concept, we show results on implementing different versions of a FIR filter on a hexagonal data-driven array.",data driven architecture
10.1007/3-540-44864-0_34,preprocessed,Computational Science — ICCS 2003,Springer,2003-01-01 00:00:00,springer,data driven design optimization methodology a dynamic data driven application system,http://link.springer.com/openurl/fulltext?id=doi:10.1007/3-540-44864-0_34,Engineering design optimization using concurrent integrated experiment and simulation is a Dynamic Data Driven Application System (DDDAS) wherein remote experiment and simulation can be synergistically utilized in real-time to achieve better designs in less time than conventional methods. The paper describes the Data Driven Design Optimization Methodology (DDDOM) being developed for engineering design optimization.,data driven architecture
10.1007/978-3-540-37058-1_7,preprocessed,Accuracy Improvements in Linguistic Fuzzy Modeling,Springer,2003-01-01 00:00:00,springer,on the achievement of both accurate and interpretable fuzzy systems using data-driven design processes,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-540-37058-1_7,"In this chapter it is argued that, one of the most interesting features of fuzzy system is the insight provided on the linguistic relationship between their variables, or in other words, is the possibility of interpret their parameters as a set of linguistic rules. Both the notions of accuracy and interpretability are reviewed. A general design policy where both accuracy and interpretation can be taken into account is reviewed. It is argued that the lost of accuracy does not necessary occurs when this type of data-driven design policy is applied. For illustration purposes, simulation results are given from the realistic control problem of neuromuscular relaxation of patients under surgery using continuous infusion of atracurium.",data driven architecture
10.1007/3-540-44805-5_40,preprocessed,"Text, Speech and Dialogue",Springer,2001-01-01 00:00:00,springer,data driven design of filter bank for speech recognition,http://link.springer.com/openurl/fulltext?id=doi:10.1007/3-540-44805-5_40,"Filter bank approach is commonly used in feature extraction phase of speech recognition (e.g. Mel frequency cepstral coefficients). Filter bank is applied for modification of magnitude spectrum according to physiological and psychological findings. However, since mechanism of human auditory system is not fully understood, the optimal filter bank parameters are not known. This work presents a method where the filter bank, optimized for discriminability between phonemes, is derived directly from phonetically labeled speech data using Linear Discriminant Analysis. This work can be seen as another proof of the fact that incorporation of psychoacoustic findings into feature extraction can lead to better recognition performance.",data driven architecture
10.1007/978-94-015-8196-7_6,preprocessed,Linear Algebra for Large Scale and Real-Time Applications,Springer,1993-01-01 00:00:00,springer,a parallel image rendering algorithm and architecture based on ray tracing and radiosity shading,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-94-015-8196-7_6,"Algorithms for rendering color scenes on a video screen potentially belong to the class of massively parallel algorithms. Developing effective and efficient data-driven architectures for algorithms from this class is in general a hard problem. However, in case of application specific algorithms, such as the rendering algorithm described in this paper, feasible solutions are conceivable. The parallel algorithm/architecture presented in this paper is a linear speed-up accelerator for the rendering of photo realistic scenes in interaction time.",data driven architecture
10.1007/3-540-53065-7_86,preprocessed,CONPAR 90 — VAPP IV,Springer,1990-01-01 00:00:00,springer,a decoupled data-driven architecture with vectors and macro actors,http://link.springer.com/openurl/fulltext?id=doi:10.1007/3-540-53065-7_86,"This paper presents the implementation of scientific programs on a decoupled data-driven architecture with vectors and macro actors. This hybrid multiprocessor combines the dynamic data-flow principles of execution with the control-flow of the von Neumann model of execution. The two major ideas utilized by the decoupled model are: vector and macro actors with variable resolution, and asynchronous execution of graph and computation operations. The compiler generates graphs with various-sized actors in order to match the characteristics of the computation. For instance, vector actors are proposed for many aspects of scientific computing while lower resolution (complier-generated collection of scalar actors) or higher resolution (scalar actors) is used for unvectorizable programs. A block-scheduling technique for extracting more parallelism from sequential constructs is incorporated in the decoupled architecture. In addition a graph-level priority-scheduling mechanism is implemented that improves resource utilization and yields higher performance. A graph unit executes all graph operations and a computation unit executes all computation operations. The independence of the two main units of the machine allows the efficient pipelined execution of macro actors with diverse granularity characteristics.",data driven architecture
10.1007/bf03037380,preprocessed,New Generation Computing,Springer,1986-03-01 00:00:00,springer,a data-driven machine for or-parallel evaluation of logic programs,http://link.springer.com/openurl/fulltext?id=doi:10.1007/BF03037380,"Research in the area of parallel evaluation mechanisms for logic programs have led to the proposal of a number of schemes exploiting various forms of parallelism. Many of the early models have been based on the conventional approach of organising concurrent components of computations as communicating processes. More recently, however, models based on more novel computation organisations, in particular, data-driven organisations, have been proposed. This paper describes the development of one such model, its implementation and the design of a data-driven machine to support it. The model exploits a form of parallelism known as OR-parallelism and is particularly suited to database applications, although it would also support general applications. It is envisaged that the proposed machine may be refined into an efficient database engine, which can then be a component of a more powerful and integrated logic programming machine.",data driven architecture
http://arxiv.org/abs/2202.10565v1,preprocessed,arxiv,arxiv,2022-02-21 00:00:00,arxiv,"t-metaset: task-aware generation of metamaterial datasets by
  diversity-based active learning",http://arxiv.org/abs/2202.10565v1,"Inspired by the recent success of deep learning in diverse domains,
data-driven metamaterials design has emerged as a compelling design paradigm to
unlock the potential of multiscale architecture. However, existing
model-centric approaches lack principled methodologies dedicated to
high-quality data generation. Resorting to space-filling design in shape
descriptor space, existing metamaterial datasets suffer from property
distributions that are either highly imbalanced or at odds with design tasks of
interest. To this end, we propose t-METASET: an intelligent data acquisition
framework for task-aware dataset generation. We seek a solution to a
commonplace yet frequently overlooked scenario at early design stages: when a
massive ($~\sim O(10^4)$) shape library has been prepared with no properties
evaluated. The key idea is to exploit a data-driven shape descriptor learned
from generative models, fit a sparse regressor as the start-up agent, and
leverage diversity-related metrics to drive data acquisition to areas that help
designers fulfill design goals. We validate the proposed framework in three
hypothetical deployment scenarios, which encompass general use, task-aware use,
and tailorable use. Two large-scale shape-only mechanical metamaterial datasets
are used as test datasets. The results demonstrate that t-METASET can
incrementally grow task-aware datasets. Applicable to general design
representations, t-METASET can boost future advancements of not only
metamaterials but data-driven design in other domains.",data driven architecture
http://arxiv.org/abs/2202.07448v1,preprocessed,arxiv,arxiv,2022-02-04 00:00:00,arxiv,"towards a unified pandemic management architecture: survey, challenges
  and future directions",http://arxiv.org/abs/2202.07448v1,"The pandemic caused by SARS-CoV-2 has left an unprecedented impact on health,
economy and society worldwide. Emerging strains are making pandemic management
increasingly challenging. There is an urge to collect epidemiological,
clinical, and physiological data to make an informed decision on mitigation
measures. Advances in the Internet of Things (IoT) and edge computing provide
solutions for pandemic management through data collection and intelligent
computation. While existing data-driven architectures attempt to automate
decision-making, they do not capture the multifaceted interaction among
computational models, communication infrastructure, and the generated data. In
this paper, we perform a survey of the existing approaches for pandemic
management, including online data repositories and contact-tracing
applications. We then envision a unified pandemic management architecture that
leverages the IoT and edge computing to automate recommendations on vaccine
distribution, dynamic lockdown, mobility scheduling and pandemic prediction. We
elucidate the flow of data among the layers of the architecture, namely, cloud,
edge and end device layers. Moreover, we address the privacy implications,
threats, regulations, and existing solutions that may be adapted to optimize
the utility of health data with security guarantees. The paper ends with a
lowdown on the limitations of the architecture and research directions to
enhance its practicality.",data driven architecture
http://arxiv.org/abs/2201.11289v1,preprocessed,arxiv,arxiv,2022-01-27 00:00:00,arxiv,"high throughput data-driven design of laser crystallized 2d mos2
  chemical sensors",http://arxiv.org/abs/2201.11289v1,"High throughput characterization and processing techniques are becoming
increasingly necessary to navigate multivariable, data-driven design challenges
for sensors and electronic devices. For two-dimensional materials, device
performance is highly dependent upon a vast array of material properties
including number of layers, lattice strain, carrier concentration, defect
density, and grain structure. In this work, laser-crystallization was used to
locally pattern and transform hundreds of regions of amorphous MoS2 thin films
into 2D 2H-MoS2. A high throughput Raman spectroscopy approach was subsequently
used to assess the process-dependent structural and compositional variations
for each illuminated region, yielding over 5500 distinct non-resonant,
resonant, and polarized Raman spectra. The rapid generation of a comprehensive
library of structural and compositional data elucidated important trends
between structure-property-processing relationships involving
laser-crystallized MoS2, including the relationships between grain size, grain
orientation, and intrinsic strain. Moreover, extensive analysis of
structure/property relationships allowed for intelligent design, and evaluation
of major contributions to, device performance in MoS2 chemical sensors. In
particular, it is found that sensor performance is strongly dependent on the
orientation of the MoS2 grains relative to the crystal plane.",data driven architecture
http://arxiv.org/abs/2201.10459v1,preprocessed,arxiv,arxiv,2022-01-25 00:00:00,arxiv,"framed: data-driven structural performance analysis of
  community-designed bicycle frames",http://arxiv.org/abs/2201.10459v1,"This paper presents a data-driven analysis of the structural performance of
4500 community-designed bicycle frames. We present FRAMED -- a parametric
dataset of bicycle frames based on bicycles designed by bicycle practitioners
from across the world. To support our data-driven approach, we also provide a
dataset of structural performance values such as weight, displacements under
load, and safety factors for all the bicycle frame designs. By exploring a
diverse design space of frame design parameters and a set of ten competing
design objectives, we present an automated way to analyze the structural
performance of bicycle frames. Our structural simulations are validated against
physical experimentation on bicycle frames. Through our analysis, we highlight
overall trends in bicycle frame designs created by community members, study
several bicycle frames under different loading conditions, identify
non-dominated design candidates that perform well on multiple objectives, and
explore correlations between structural objectives. Our analysis shows that
over 75\% of bicycle frames created by community members are infeasible,
motivating the need for AI agents to support humans in designing bicycles. This
work aims to simultaneously serve researchers focusing on bicycle design as
well as researchers focusing on the development of data-driven design
algorithms, such as surrogate models and Deep Generative Methods. The dataset
and code are provided at http://decode.mit.edu/projects/framed/.",data driven architecture
http://arxiv.org/abs/2112.12664v1,preprocessed,arxiv,arxiv,2021-12-23 00:00:00,arxiv,data-driven design of safe control for polynomial systems,http://arxiv.org/abs/2112.12664v1,"We consider the problem of designing an invariant set using only a finite set
of input-state data collected from an unknown polynomial system in continuous
time. We consider noisy data, i.e., corrupted by an unknown-but-bounded
disturbance. We derive a data-dependent sum-of-squares program that enforces
invariance of a set and also optimizes the size of the invariant set while
keeping it within a set of user-defined safety constraints; the solution of
this program directly provides a polynomial invariant set and a state-feedback
controller. We numerically test the design on a system of two platooning cars.",data driven architecture
http://arxiv.org/abs/2202.03578v1,preprocessed,arxiv,arxiv,2021-12-21 00:00:00,arxiv,data driven design of optical resonators,http://arxiv.org/abs/2202.03578v1,"Optical devices lie at the heart of most of the technology we see around us.
When one actually wants to make such an optical device, one can predict its
optical behavior using computational simulations of Maxwell's equations. If one
then asks what the optimal design would be in order to obtain a certain optical
behavior, the only way to go further would be to try out all of the possible
designs and compute the electromagnetic spectrum they produce. When there are
many design parameters, this brute force approach quickly becomes too
computationally expensive. We therefore need other methods to create optimal
optical devices. An alternative to the brute force approach is inverse design.
In this paradigm, one starts from the desired optical response of a material
and then determines the design parameters that are needed to obtain this
optical response. There are many algorithms known in the literature that
implement this inverse design. Some of the best performing, recent approaches
are based on Deep Learning. The central idea is to train a neural network to
predict the optical response for given design parameters. Since neural networks
are completely differentiable, we can compute gradients of the response with
respect to the design parameters. We can use these gradients to update the
design parameters and get an optical response closer to the one we want. This
allows us to obtain an optimal design much faster compared to the brute force
approach. In my thesis, I use Deep Learning for the inverse design of the
Fabry-P\'erot resonator. This system can be described fully analytically and is
therefore ideal to study.",data driven architecture
http://arxiv.org/abs/2112.08268v1,preprocessed,arxiv,arxiv,2021-12-15 00:00:00,arxiv,"prescriptive machine learning for automated decision making: challenges
  and opportunities",http://arxiv.org/abs/2112.08268v1,"Recent applications of machine learning (ML) reveal a noticeable shift from
its use for predictive modeling in the sense of a data-driven construction of
models mainly used for the purpose of prediction (of ground-truth facts) to its
use for prescriptive modeling. What is meant by this is the task of learning a
model that stipulates appropriate decisions about the right course of action in
real-world scenarios: Which medical therapy should be applied? Should this
person be hired for the job? As argued in this article, prescriptive modeling
comes with new technical conditions for learning and new demands regarding
reliability, responsibility, and the ethics of decision making. Therefore, to
support the data-driven design of decision-making agents that act in a rational
but at the same time responsible manner, a rigorous methodological foundation
of prescriptive ML is needed. The purpose of this short paper is to elaborate
on specific characteristics of prescriptive ML and to highlight some key
challenges it implies. Besides, drawing connections to other branches of
contemporary AI research, the grounding of prescriptive ML in a (generalized)
decision-theoretic framework is advocated.",data driven architecture
http://arxiv.org/abs/2110.09005v1,preprocessed,arxiv,arxiv,2021-10-18 00:00:00,arxiv,unsupervised learned kalman filtering,http://arxiv.org/abs/2110.09005v1,"In this paper we adapt KalmanNet, which is a recently pro-posed deep neural
network (DNN)-aided system whose architecture follows the operation of the
model-based Kalman filter (KF), to learn its mapping in an unsupervised manner,
i.e., without requiring ground-truth states. The unsupervised adaptation is
achieved by exploiting the hybrid model-based/data-driven architecture of
KalmanNet, which internally predicts the next observation as the KF does. These
internal features are then used to compute the loss rather than the state
estimate at the output of the system. With the capability of unsupervised
learning, one can use KalmanNet not only to track the hidden state, but also to
adapt to variations in the state space (SS) model. We numerically demonstrate
that when the noise statistics are unknown, unsupervised KalmanNet achieves a
similar performance to KalmanNet with supervised learning. We also show that we
can adapt a pre-trained KalmanNet to changing SS models without providing
additional data thanks to the unsupervised capabilities.",data driven architecture
